MLSNumber,ListPrice,ListingContractDate,County,YEAR,MONTH,MONTH_NAME
21655330,172000,2019-07-18,Marion,2019,7,July
21665858,172900,2019-09-05,Marion,2019,9,September
21665713,175000,2019-09-05,Marion,2019,9,September
21651738,175000,2019-07-01,Marion,2019,7,July
21651738,175000,2019-07-01,Marion,2019,7,July
21651738,175000,2019-07-01,Marion,2019,7,July
21651738,175000,2019-07-01,Marion,2019,7,July
21665844,169545,2019-09-03,Marion,2019,9,September
21665103,175000,2019-09-03,Marion,2019,9,September
21664883,175000,2019-08-29,Marion,2019,8,August
21660774,179900,2019-08-09,Marion,2019,8,August
21658338,179000,2019-07-29,Marion,2019,7,July
21656226,175000,2019-07-26,Marion,2019,7,July
21664780,169900,2019-08-29,Marion,2019,8,August
21656103,189900,2019-08-02,Marion,2019,8,August
21666833,182900,2019-09-09,Marion,2019,9,September
21668267,176730,2019-09-16,Marion,2019,9,September
21668327,175000,2019-10-04,Marion,2019,10,October
21668327,175000,2019-10-04,Marion,2019,10,October
21668327,175000,2019-10-04,Marion,2019,10,October
21668327,175000,2019-10-04,Marion,2019,10,October
21663698,179900,2019-08-23,Marion,2019,8,August
21660964,184900,2019-08-13,Marion,2019,8,August
21666557,184900,2019-09-09,Marion,2019,9,September
21663585,179000,2019-08-22,Marion,2019,8,August
21678930,179500,2019-10-30,Marion,2019,10,October
21678930,179500,2019-10-30,Marion,2019,10,October
21678930,179500,2019-10-30,Marion,2019,10,October
21678930,179500,2019-10-30,Marion,2019,10,October
21666338,179900,2019-09-11,Marion,2019,9,September
21666338,179900,2019-09-11,Marion,2019,9,September
21666338,179900,2019-09-11,Marion,2019,9,September
21666338,179900,2019-09-11,Marion,2019,9,September
21661054,179900,2019-08-15,Marion,2019,8,August
21673885,180000,2019-10-10,Marion,2019,10,October
21673885,180000,2019-10-10,Marion,2019,10,October
21673885,180000,2019-10-10,Marion,2019,10,October
21673885,180000,2019-10-10,Marion,2019,10,October
21670725,180000,2019-09-23,Marion,2019,9,September
21670725,180000,2019-09-23,Marion,2019,9,September
21670725,180000,2019-09-23,Marion,2019,9,September
21670725,180000,2019-09-23,Marion,2019,9,September
21663449,179900,2019-08-22,Marion,2019,8,August
21654505,184900,2019-07-16,Marion,2019,7,July
21668066,195000,2019-09-13,Marion,2019,9,September
21662757,179500,2019-08-21,Marion,2019,8,August
21653124,189900,2019-07-10,Marion,2019,7,July
21671060,184900,2019-09-27,Marion,2019,9,September
21671060,184900,2019-09-27,Marion,2019,9,September
21671060,184900,2019-09-27,Marion,2019,9,September
21671060,184900,2019-09-27,Marion,2019,9,September
21670448,200000,2019-09-21,Marion,2019,9,September
21670448,200000,2019-09-21,Marion,2019,9,September
21670448,200000,2019-09-21,Marion,2019,9,September
21670448,200000,2019-09-21,Marion,2019,9,September
21649605,190000,2019-07-05,Marion,2019,7,July
21666933,184772,2019-09-09,Marion,2019,9,September
21666807,185000,2019-09-09,Marion,2019,9,September
21666807,185000,2019-09-09,Marion,2019,9,September
21666807,185000,2019-09-09,Marion,2019,9,September
21666807,185000,2019-09-09,Marion,2019,9,September
21668079,184900,2019-09-13,Marion,2019,9,September
21656631,184900,2019-07-25,Marion,2019,7,July
21652330,184900,2019-07-08,Marion,2019,7,July
21663430,184000,2019-09-05,Marion,2019,9,September
21663430,184000,2019-09-05,Marion,2019,9,September
21663430,184000,2019-09-05,Marion,2019,9,September
21663430,184000,2019-09-05,Marion,2019,9,September
21659578,187000,2019-08-02,Marion,2019,8,August
21659204,199900,2019-08-01,Marion,2019,8,August
21659032,184899,2019-08-01,Marion,2019,8,August
21656521,180000,2019-07-25,Marion,2019,7,July
21673594,184900,2019-10-10,Marion,2019,10,October
21670101,185000,2019-09-19,Marion,2019,9,September
21661851,185000,2019-08-20,Marion,2019,8,August
21676732,189900,2019-10-24,Marion,2019,10,October
21676732,189900,2019-10-24,Marion,2019,10,October
21676732,189900,2019-10-24,Marion,2019,10,October
21676732,189900,2019-10-24,Marion,2019,10,October
21654213,186900,2019-07-13,Marion,2019,7,July
21666599,184999,2019-09-06,Marion,2019,9,September
21651282,192500,2019-07-11,Marion,2019,7,July
21667011,189900,2019-09-09,Marion,2019,9,September
21653512,189900,2019-07-10,Marion,2019,7,July
21656771,199999,2019-07-25,Marion,2019,7,July
21668545,195000,2019-09-18,Marion,2019,9,September
21660837,194900,2019-08-09,Marion,2019,8,August
21660837,194900,2019-08-09,Marion,2019,8,August
21660837,194900,2019-08-09,Marion,2019,8,August
21660837,194900,2019-08-09,Marion,2019,8,August
21664113,194900,2019-08-28,Marion,2019,8,August
21664113,194900,2019-08-28,Marion,2019,8,August
21664113,194900,2019-08-28,Marion,2019,8,August
21664113,194900,2019-08-28,Marion,2019,8,August
21656314,199900,2019-07-23,Marion,2019,7,July
21671546,199950,2019-09-26,Marion,2019,9,September
21671546,199950,2019-09-26,Marion,2019,9,September
21671546,199950,2019-09-26,Marion,2019,9,September
21671546,199950,2019-09-26,Marion,2019,9,September
21671093,199900,2019-09-24,Marion,2019,9,September
21660769,204700,2019-09-03,Marion,2019,9,September
21660769,204700,2019-09-03,Marion,2019,9,September
21660769,204700,2019-09-03,Marion,2019,9,September
21660769,204700,2019-09-03,Marion,2019,9,September
21658678,199000,2019-08-03,Marion,2019,8,August
21617144,199900,2019-08-27,Marion,2019,8,August
21659402,199000,2019-08-02,Marion,2019,8,August
21675779,194900,2019-10-17,Marion,2019,10,October
21675779,194900,2019-10-17,Marion,2019,10,October
21675779,194900,2019-10-17,Marion,2019,10,October
21675779,194900,2019-10-17,Marion,2019,10,October
21664645,200000,2019-08-28,Marion,2019,8,August
21664645,200000,2019-08-28,Marion,2019,8,August
21664645,200000,2019-08-28,Marion,2019,8,August
21664645,200000,2019-08-28,Marion,2019,8,August
21649978,208000,2019-06-23,Marion,2019,6,June
21649978,208000,2019-06-23,Marion,2019,6,June
21649978,208000,2019-06-23,Marion,2019,6,June
21649978,208000,2019-06-23,Marion,2019,6,June
21658954,190000,2019-08-09,Marion,2019,8,August
21658954,190000,2019-08-09,Marion,2019,8,August
21658954,190000,2019-08-09,Marion,2019,8,August
21658954,190000,2019-08-09,Marion,2019,8,August
21651736,199500,2019-07-01,Marion,2019,7,July
21667123,187500,2019-09-19,Marion,2019,9,September
21662468,215000,2019-08-14,Marion,2019,8,August
21665020,197945,2019-08-29,Marion,2019,8,August
21656144,200000,2019-07-22,Marion,2019,7,July
21666415,209900,2019-09-07,Marion,2019,9,September
21660398,199000,2019-08-07,Marion,2019,8,August
21664186,199500,2019-08-30,Marion,2019,8,August
21666012,199570,2019-09-04,Marion,2019,9,September
21658576,199900,2019-08-01,Marion,2019,8,August
21667854,200000,2019-09-13,Marion,2019,9,September
21662815,200000,2019-08-29,Marion,2019,8,August
21659959,199000,2019-08-04,Marion,2019,8,August
21659002,200000,2019-08-13,Marion,2019,8,August
21655880,220000,2019-08-26,Marion,2019,8,August
21655880,220000,2019-08-26,Marion,2019,8,August
21655880,220000,2019-08-26,Marion,2019,8,August
21655880,220000,2019-08-26,Marion,2019,8,August
21650927,209900,2019-06-27,Marion,2019,6,June
21660317,199900,2019-08-28,Marion,2019,8,August
21661217,204900,2019-08-12,Marion,2019,8,August
21673066,209900,2019-10-03,Marion,2019,10,October
21673066,209900,2019-10-03,Marion,2019,10,October
21673066,209900,2019-10-03,Marion,2019,10,October
21673066,209900,2019-10-03,Marion,2019,10,October
21667935,209900,2019-09-16,Marion,2019,9,September
21663891,219900,2019-08-23,Marion,2019,8,August
21663603,205000,2019-08-27,Marion,2019,8,August
21670561,210000,2019-10-01,Marion,2019,10,October
21670561,210000,2019-10-01,Marion,2019,10,October
21670561,210000,2019-10-01,Marion,2019,10,October
21670561,210000,2019-10-01,Marion,2019,10,October
21660106,219900,2019-08-15,Marion,2019,8,August
21662274,209900,2019-08-15,Marion,2019,8,August
21675172,210000,2019-10-15,Marion,2019,10,October
21675172,210000,2019-10-15,Marion,2019,10,October
21675172,210000,2019-10-15,Marion,2019,10,October
21675172,210000,2019-10-15,Marion,2019,10,October
21666507,227500,2019-09-09,Marion,2019,9,September
21659438,214900,2019-08-06,Marion,2019,8,August
21655790,215000,2019-07-19,Marion,2019,7,July
21653850,213000,2019-07-12,Marion,2019,7,July
21665207,214900,2019-08-30,Marion,2019,8,August
21665207,214900,2019-08-30,Marion,2019,8,August
21665207,214900,2019-08-30,Marion,2019,8,August
21665207,214900,2019-08-30,Marion,2019,8,August
21668163,209900,2019-09-15,Marion,2019,9,September
21668163,209900,2019-09-15,Marion,2019,9,September
21668163,209900,2019-09-15,Marion,2019,9,September
21668163,209900,2019-09-15,Marion,2019,9,September
21662146,214900,2019-08-15,Marion,2019,8,August
21667356,219999,2019-09-11,Marion,2019,9,September
21667356,219999,2019-09-11,Marion,2019,9,September
21667356,219999,2019-09-11,Marion,2019,9,September
21667356,219999,2019-09-11,Marion,2019,9,September
21661590,220000,2019-08-13,Marion,2019,8,August
21654833,215000,2019-07-18,Marion,2019,7,July
21674203,224000,2019-10-10,Marion,2019,10,October
21674203,224000,2019-10-10,Marion,2019,10,October
21674203,224000,2019-10-10,Marion,2019,10,October
21674203,224000,2019-10-10,Marion,2019,10,October
21658644,230000,2019-07-30,Marion,2019,7,July
21658644,230000,2019-07-30,Marion,2019,7,July
21658644,230000,2019-07-30,Marion,2019,7,July
21658644,230000,2019-07-30,Marion,2019,7,July
21666156,217900,2019-09-07,Marion,2019,9,September
21666156,217900,2019-09-07,Marion,2019,9,September
21666156,217900,2019-09-07,Marion,2019,9,September
21666156,217900,2019-09-07,Marion,2019,9,September
21649877,219900,2019-06-22,Marion,2019,6,June
21667760,225000,2019-09-12,Marion,2019,9,September
21659648,215000,2019-08-09,Marion,2019,8,August
21653255,220000,2019-07-09,Marion,2019,7,July
21647404,220000,2019-06-14,Marion,2019,6,June
21656755,220000,2019-07-26,Marion,2019,7,July
21656755,220000,2019-07-26,Marion,2019,7,July
21656755,220000,2019-07-26,Marion,2019,7,July
21656755,220000,2019-07-26,Marion,2019,7,July
21662501,230000,2019-08-22,Marion,2019,8,August
21662453,224900,2019-08-16,Marion,2019,8,August
21650864,239000,2019-06-27,Marion,2019,6,June
21649800,225000,2019-06-23,Marion,2019,6,June
21671191,225000,2019-09-26,Marion,2019,9,September
21671191,225000,2019-09-26,Marion,2019,9,September
21671191,225000,2019-09-26,Marion,2019,9,September
21671191,225000,2019-09-26,Marion,2019,9,September
21671544,239000,2019-09-30,Marion,2019,9,September
21671544,239000,2019-09-30,Marion,2019,9,September
21671544,239000,2019-09-30,Marion,2019,9,September
21671544,239000,2019-09-30,Marion,2019,9,September
21671258,232000,2019-09-26,Marion,2019,9,September
21671258,232000,2019-09-26,Marion,2019,9,September
21671258,232000,2019-09-26,Marion,2019,9,September
21671258,232000,2019-09-26,Marion,2019,9,September
21665733,240000,2019-09-13,Marion,2019,9,September
21664271,239900,2019-08-28,Marion,2019,8,August
21664271,239900,2019-08-28,Marion,2019,8,August
21664271,239900,2019-08-28,Marion,2019,8,August
21664271,239900,2019-08-28,Marion,2019,8,August
21650014,250000,2019-06-24,Marion,2019,6,June
21651423,240000,2019-07-01,Marion,2019,7,July
21664847,234900,2019-09-06,Marion,2019,9,September
21662997,234900,2019-08-21,Marion,2019,8,August
21667107,239900,2019-09-10,Marion,2019,9,September
21664900,235000,2019-08-28,Marion,2019,8,August
21658684,240000,2019-08-01,Marion,2019,8,August
21653293,239900,2019-07-13,Marion,2019,7,July
21650667,238600,2019-06-27,Marion,2019,6,June
21661591,239900,2019-08-14,Marion,2019,8,August
21656593,244900,2019-07-25,Marion,2019,7,July
21659566,239900,2019-08-02,Marion,2019,8,August
21659566,239900,2019-08-02,Marion,2019,8,August
21659566,239900,2019-08-02,Marion,2019,8,August
21659566,239900,2019-08-02,Marion,2019,8,August
21655957,239500,2019-07-22,Marion,2019,7,July
21655957,239500,2019-07-22,Marion,2019,7,July
21655957,239500,2019-07-22,Marion,2019,7,July
21655957,239500,2019-07-22,Marion,2019,7,July
21647543,239000,2019-06-21,Marion,2019,6,June
21661560,244600,2019-08-19,Marion,2019,8,August
21659448,240000,2019-08-02,Marion,2019,8,August
21658365,247900,2019-07-30,Marion,2019,7,July
21658365,247900,2019-07-30,Marion,2019,7,July
21658365,247900,2019-07-30,Marion,2019,7,July
21658365,247900,2019-07-30,Marion,2019,7,July
21654903,250000,2019-07-19,Marion,2019,7,July
21668506,239900,2019-09-19,Marion,2019,9,September
21658310,249900,2019-07-29,Marion,2019,7,July
21647575,249000,2019-06-19,Marion,2019,6,June
21647575,249000,2019-06-19,Marion,2019,6,June
21647575,249000,2019-06-19,Marion,2019,6,June
21647575,249000,2019-06-19,Marion,2019,6,June
21668226,245000,2019-09-18,Marion,2019,9,September
21668226,245000,2019-09-18,Marion,2019,9,September
21668226,245000,2019-09-18,Marion,2019,9,September
21668226,245000,2019-09-18,Marion,2019,9,September
21644932,249900,2019-06-07,Marion,2019,6,June
21662942,250000,2019-08-22,Marion,2019,8,August
21649776,259900,2019-06-22,Marion,2019,6,June
21671803,249900,2019-09-27,Marion,2019,9,September
21671803,249900,2019-09-27,Marion,2019,9,September
21671803,249900,2019-09-27,Marion,2019,9,September
21671803,249900,2019-09-27,Marion,2019,9,September
21666117,249900,2019-09-05,Marion,2019,9,September
21652335,250000,2019-07-03,Marion,2019,7,July
21644625,249900,2019-06-03,Marion,2019,6,June
21663324,259000,2019-08-21,Marion,2019,8,August
21666917,259900,2019-09-20,Marion,2019,9,September
21665410,254500,2019-09-01,Marion,2019,9,September
21665410,254500,2019-09-01,Marion,2019,9,September
21665410,254500,2019-09-01,Marion,2019,9,September
21665410,254500,2019-09-01,Marion,2019,9,September
21654585,254900,2019-07-27,Marion,2019,7,July
21671070,259900,2019-09-25,Marion,2019,9,September
21671070,259900,2019-09-25,Marion,2019,9,September
21671070,259900,2019-09-25,Marion,2019,9,September
21671070,259900,2019-09-25,Marion,2019,9,September
21649484,259900,2019-06-21,Marion,2019,6,June
21643639,259900,2019-06-07,Marion,2019,6,June
21659869,264900,2019-08-07,Marion,2019,8,August
21667286,262400,2019-09-12,Marion,2019,9,September
21667286,262400,2019-09-12,Marion,2019,9,September
21667286,262400,2019-09-12,Marion,2019,9,September
21667286,262400,2019-09-12,Marion,2019,9,September
21665309,275000,2019-09-04,Marion,2019,9,September
21665309,275000,2019-09-04,Marion,2019,9,September
21665309,275000,2019-09-04,Marion,2019,9,September
21665309,275000,2019-09-04,Marion,2019,9,September
21644958,274900,2019-06-17,Marion,2019,6,June
21662456,269900,2019-08-30,Marion,2019,8,August
21662456,269900,2019-08-30,Marion,2019,8,August
21662456,269900,2019-08-30,Marion,2019,8,August
21662456,269900,2019-08-30,Marion,2019,8,August
21647917,269000,2019-06-27,Marion,2019,6,June
21647917,269000,2019-06-27,Marion,2019,6,June
21647917,269000,2019-06-27,Marion,2019,6,June
21647917,269000,2019-06-27,Marion,2019,6,June
21627662,274900,2019-06-06,Marion,2019,6,June
21661517,269000,2019-08-15,Marion,2019,8,August
21662471,289000,2019-08-19,Marion,2019,8,August
21671130,269900,2019-09-26,Marion,2019,9,September
21671130,269900,2019-09-26,Marion,2019,9,September
21671130,269900,2019-09-26,Marion,2019,9,September
21671130,269900,2019-09-26,Marion,2019,9,September
21650883,274900,2019-06-28,Marion,2019,6,June
21650883,274900,2019-06-28,Marion,2019,6,June
21650883,274900,2019-06-28,Marion,2019,6,June
21650883,274900,2019-06-28,Marion,2019,6,June
21654108,272400,2019-07-12,Marion,2019,7,July
21654108,272400,2019-07-12,Marion,2019,7,July
21654108,272400,2019-07-12,Marion,2019,7,July
21654108,272400,2019-07-12,Marion,2019,7,July
21647244,275000,2019-06-20,Marion,2019,6,June
21663841,279900,2019-08-23,Marion,2019,8,August
21649414,284900,2019-06-28,Marion,2019,6,June
21649414,284900,2019-06-28,Marion,2019,6,June
21649414,284900,2019-06-28,Marion,2019,6,June
21649414,284900,2019-06-28,Marion,2019,6,June
21675204,285000,2019-10-17,Marion,2019,10,October
21675204,285000,2019-10-17,Marion,2019,10,October
21675204,285000,2019-10-17,Marion,2019,10,October
21675204,285000,2019-10-17,Marion,2019,10,October
21674057,274900,2019-10-15,Marion,2019,10,October
21674057,274900,2019-10-15,Marion,2019,10,October
21674057,274900,2019-10-15,Marion,2019,10,October
21674057,274900,2019-10-15,Marion,2019,10,October
21653018,289900,2019-07-30,Marion,2019,7,July
21666497,289900,2019-09-16,Marion,2019,9,September
21666497,289900,2019-09-16,Marion,2019,9,September
21666497,289900,2019-09-16,Marion,2019,9,September
21666497,289900,2019-09-16,Marion,2019,9,September
21662377,299900,2019-08-16,Marion,2019,8,August
21661497,285000,2019-08-12,Marion,2019,8,August
21661497,285000,2019-08-12,Marion,2019,8,August
21661497,285000,2019-08-12,Marion,2019,8,August
21661497,285000,2019-08-12,Marion,2019,8,August
21663701,289900,2019-08-22,Marion,2019,8,August
21663701,289900,2019-08-22,Marion,2019,8,August
21663701,289900,2019-08-22,Marion,2019,8,August
21663701,289900,2019-08-22,Marion,2019,8,August
21652641,308000,2019-07-10,Marion,2019,7,July
21655287,296900,2019-07-18,Marion,2019,7,July
21658632,289900,2019-08-08,Marion,2019,8,August
21653721,305000,2019-07-17,Marion,2019,7,July
21662470,298500,2019-09-13,Marion,2019,9,September
21670259,300000,2019-09-20,Marion,2019,9,September
21673092,329900,2019-10-11,Marion,2019,10,October
21673092,329900,2019-10-11,Marion,2019,10,October
21673092,329900,2019-10-11,Marion,2019,10,October
21673092,329900,2019-10-11,Marion,2019,10,October
21658441,329950,2019-07-31,Marion,2019,7,July
21659996,335000,2019-08-05,Marion,2019,8,August
21656010,319900,2019-08-01,Marion,2019,8,August
21646835,329000,2019-06-13,Marion,2019,6,June
21664426,339000,2019-09-02,Marion,2019,9,September
21655012,350000,2019-07-17,Marion,2019,7,July
21670898,339900,2019-09-26,Marion,2019,9,September
21670898,339900,2019-09-26,Marion,2019,9,September
21670898,339900,2019-09-26,Marion,2019,9,September
21670898,339900,2019-09-26,Marion,2019,9,September
21659021,339900,2019-07-31,Marion,2019,7,July
21658397,344900,2019-08-04,Marion,2019,8,August
21678260,350000,2019-10-31,Marion,2019,10,October
21678260,350000,2019-10-31,Marion,2019,10,October
21678260,350000,2019-10-31,Marion,2019,10,October
21678260,350000,2019-10-31,Marion,2019,10,October
21661032,350000,2019-08-26,Marion,2019,8,August
21654212,369900,2019-07-14,Marion,2019,7,July
21666548,380000,2019-09-16,Marion,2019,9,September
21658977,385000,2019-08-02,Marion,2019,8,August
21653460,399999,2019-07-11,Marion,2019,7,July
21653460,399999,2019-07-11,Marion,2019,7,July
21653460,399999,2019-07-11,Marion,2019,7,July
21653460,399999,2019-07-11,Marion,2019,7,July
21660077,400000,2019-08-08,Marion,2019,8,August
21660077,400000,2019-08-08,Marion,2019,8,August
21660077,400000,2019-08-08,Marion,2019,8,August
21660077,400000,2019-08-08,Marion,2019,8,August
21664353,389000,2019-09-02,Marion,2019,9,September
21661043,395000,2019-08-29,Marion,2019,8,August
21659580,450000,2019-08-02,Marion,2019,8,August
21662316,424900,2019-08-16,Marion,2019,8,August
21653087,439900,2019-07-29,Marion,2019,7,July
21667944,458700,2019-09-13,Marion,2019,9,September
21661274,475000,2019-08-11,Marion,2019,8,August
21683540,477500,2019-11-15,Marion,2019,11,November
21683540,477500,2019-11-15,Marion,2019,11,November
21683540,477500,2019-11-15,Marion,2019,11,November
21683540,477500,2019-11-15,Marion,2019,11,November
21665770,524900,2019-09-12,Marion,2019,9,September
21665770,524900,2019-09-12,Marion,2019,9,September
21665770,524900,2019-09-12,Marion,2019,9,September
21665770,524900,2019-09-12,Marion,2019,9,September
21668096,549900,2019-09-14,Marion,2019,9,September
21666619,619900,2019-09-06,Marion,2019,9,September
21666619,619900,2019-09-06,Marion,2019,9,September
21666619,619900,2019-09-06,Marion,2019,9,September
21666619,619900,2019-09-06,Marion,2019,9,September
21632917,646500,2019-06-03,Marion,2019,6,June
21650696,675000,2019-07-02,Marion,2019,7,July
21674246,749900,2019-10-10,Marion,2019,10,October
21674246,749900,2019-10-10,Marion,2019,10,October
21674246,749900,2019-10-10,Marion,2019,10,October
21674246,749900,2019-10-10,Marion,2019,10,October
21658189,730000,2019-07-26,Marion,2019,7,July
21651900,999900,2019-07-08,Marion,2019,7,July
21660855,1250000,2019-08-09,Marion,2019,8,August
21668504,22500,2019-09-17,Marion,2019,9,September
21668504,22500,2019-09-17,Marion,2019,9,September
21668504,22500,2019-09-17,Marion,2019,9,September
21668504,22500,2019-09-17,Marion,2019,9,September
21670040,19900,2019-09-19,Marion,2019,9,September
21660409,33900,2019-08-14,Marion,2019,8,August
21667734,40000,2019-09-12,Marion,2019,9,September
21667734,40000,2019-09-12,Marion,2019,9,September
21667734,40000,2019-09-12,Marion,2019,9,September
21667734,40000,2019-09-12,Marion,2019,9,September
21666626,32500,2019-09-06,Marion,2019,9,September
21680916,40000,2019-11-12,Marion,2019,11,November
21680916,40000,2019-11-12,Marion,2019,11,November
21680916,40000,2019-11-12,Marion,2019,11,November
21680916,40000,2019-11-12,Marion,2019,11,November
21676518,39900,2019-10-22,Marion,2019,10,October
21676518,39900,2019-10-22,Marion,2019,10,October
21676518,39900,2019-10-22,Marion,2019,10,October
21676518,39900,2019-10-22,Marion,2019,10,October
21666863,42500,2019-09-09,Marion,2019,9,September
21664022,40000,2019-08-23,Marion,2019,8,August
21662140,37900,2019-08-15,Marion,2019,8,August
21678279,44999,2019-10-26,Marion,2019,10,October
21678279,44999,2019-10-26,Marion,2019,10,October
21678279,44999,2019-10-26,Marion,2019,10,October
21678279,44999,2019-10-26,Marion,2019,10,October
21646365,55000,2019-06-10,Marion,2019,6,June
21679438,38000,2019-11-02,Marion,2019,11,November
21679438,38000,2019-11-02,Marion,2019,11,November
21679438,38000,2019-11-02,Marion,2019,11,November
21679438,38000,2019-11-02,Marion,2019,11,November
21669967,38900,2019-09-19,Marion,2019,9,September
21678804,69000,2019-10-30,Marion,2019,10,October
21678804,69000,2019-10-30,Marion,2019,10,October
21678804,69000,2019-10-30,Marion,2019,10,October
21678804,69000,2019-10-30,Marion,2019,10,October
21672619,43000,2019-10-02,Marion,2019,10,October
21672619,43000,2019-10-02,Marion,2019,10,October
21672619,43000,2019-10-02,Marion,2019,10,October
21672619,43000,2019-10-02,Marion,2019,10,October
21671993,39900,2019-09-27,Marion,2019,9,September
21661318,62000,2019-08-12,Marion,2019,8,August
21667688,33280,2019-09-12,Marion,2019,9,September
21649712,49000,2019-06-21,Marion,2019,6,June
21649712,49000,2019-06-21,Marion,2019,6,June
21649712,49000,2019-06-21,Marion,2019,6,June
21649712,49000,2019-06-21,Marion,2019,6,June
21671134,45000,2019-09-24,Marion,2019,9,September
21671134,45000,2019-09-24,Marion,2019,9,September
21671134,45000,2019-09-24,Marion,2019,9,September
21671134,45000,2019-09-24,Marion,2019,9,September
21663183,64900,2019-08-22,Marion,2019,8,August
21662555,44900,2019-08-14,Marion,2019,8,August
21672193,65000,2019-10-01,Marion,2019,10,October
21667640,46900,2019-09-12,Marion,2019,9,September
21673511,57900,2019-10-08,Marion,2019,10,October
21673511,57900,2019-10-08,Marion,2019,10,October
21673511,57900,2019-10-08,Marion,2019,10,October
21673511,57900,2019-10-08,Marion,2019,10,October
21661306,54000,2019-08-09,Marion,2019,8,August
21671444,50000,2019-09-26,Marion,2019,9,September
21658238,64500,2019-07-26,Marion,2019,7,July
21648095,54900,2019-06-19,Marion,2019,6,June
21648095,54900,2019-06-19,Marion,2019,6,June
21648095,54900,2019-06-19,Marion,2019,6,June
21648095,54900,2019-06-19,Marion,2019,6,June
21676688,49900,2019-10-23,Marion,2019,10,October
21676688,49900,2019-10-23,Marion,2019,10,October
21676688,49900,2019-10-23,Marion,2019,10,October
21676688,49900,2019-10-23,Marion,2019,10,October
21668628,69900,2019-09-17,Marion,2019,9,September
21661795,74900,2019-08-12,Marion,2019,8,August
21675289,55000,2019-10-13,Marion,2019,10,October
21675289,55000,2019-10-13,Marion,2019,10,October
21675289,55000,2019-10-13,Marion,2019,10,October
21675289,55000,2019-10-13,Marion,2019,10,October
21666243,55000,2019-09-05,Marion,2019,9,September
21664096,55900,2019-08-24,Marion,2019,8,August
21662175,65000,2019-08-15,Marion,2019,8,August
21660419,50000,2019-08-07,Marion,2019,8,August
21670799,69900,2019-09-23,Marion,2019,9,September
21670799,69900,2019-09-23,Marion,2019,9,September
21670799,69900,2019-09-23,Marion,2019,9,September
21670799,69900,2019-09-23,Marion,2019,9,September
21662508,65000,2019-08-16,Marion,2019,8,August
21662508,65000,2019-08-16,Marion,2019,8,August
21662508,65000,2019-08-16,Marion,2019,8,August
21662508,65000,2019-08-16,Marion,2019,8,August
21679171,60000,2019-10-31,Marion,2019,10,October
21679171,60000,2019-10-31,Marion,2019,10,October
21679171,60000,2019-10-31,Marion,2019,10,October
21679171,60000,2019-10-31,Marion,2019,10,October
21678245,69900,2019-10-26,Marion,2019,10,October
21678245,69900,2019-10-26,Marion,2019,10,October
21678245,69900,2019-10-26,Marion,2019,10,October
21678245,69900,2019-10-26,Marion,2019,10,October
21671693,59900,2019-09-26,Marion,2019,9,September
21655520,69900,2019-07-19,Marion,2019,7,July
21644607,79900,2019-06-03,Marion,2019,6,June
21675248,63500,2019-10-15,Marion,2019,10,October
21675248,63500,2019-10-15,Marion,2019,10,October
21675248,63500,2019-10-15,Marion,2019,10,October
21675248,63500,2019-10-15,Marion,2019,10,October
21662750,49500,2019-08-19,Marion,2019,8,August
21660493,62500,2019-08-07,Marion,2019,8,August
21644848,69900,2019-06-07,Marion,2019,6,June
21664751,80000,2019-08-28,Marion,2019,8,August
21664751,80000,2019-08-28,Marion,2019,8,August
21664751,80000,2019-08-28,Marion,2019,8,August
21664751,80000,2019-08-28,Marion,2019,8,August
21647676,79900,2019-06-17,Marion,2019,6,June
21674741,64900,2019-10-14,Marion,2019,10,October
21674741,64900,2019-10-14,Marion,2019,10,October
21674741,64900,2019-10-14,Marion,2019,10,October
21674741,64900,2019-10-14,Marion,2019,10,October
21673204,69950,2019-10-02,Marion,2019,10,October
21673204,69950,2019-10-02,Marion,2019,10,October
21673204,69950,2019-10-02,Marion,2019,10,October
21673204,69950,2019-10-02,Marion,2019,10,October
21671834,65000,2019-09-27,Marion,2019,9,September
21671834,65000,2019-09-27,Marion,2019,9,September
21671834,65000,2019-09-27,Marion,2019,9,September
21671834,65000,2019-09-27,Marion,2019,9,September
21663674,65000,2019-09-04,Marion,2019,9,September
21655717,82500,2019-07-24,Marion,2019,7,July
21655717,82500,2019-07-24,Marion,2019,7,July
21655717,82500,2019-07-24,Marion,2019,7,July
21655717,82500,2019-07-24,Marion,2019,7,July
21670722,65662,2019-09-24,Marion,2019,9,September
21670709,65662,2019-09-24,Marion,2019,9,September
21670702,65662,2019-09-24,Marion,2019,9,September
21670700,65662,2019-09-24,Marion,2019,9,September
21666448,73750,2019-09-05,Marion,2019,9,September
21666448,73750,2019-09-05,Marion,2019,9,September
21666448,73750,2019-09-05,Marion,2019,9,September
21666448,73750,2019-09-05,Marion,2019,9,September
21654594,74000,2019-07-17,Marion,2019,7,July
21654594,74000,2019-07-17,Marion,2019,7,July
21654594,74000,2019-07-17,Marion,2019,7,July
21654594,74000,2019-07-17,Marion,2019,7,July
21664699,69995,2019-08-28,Marion,2019,8,August
21655186,70000,2019-07-18,Marion,2019,7,July
21662059,72500,2019-08-23,Marion,2019,8,August
21646488,71000,2019-06-23,Marion,2019,6,June
21672265,69900,2019-09-30,Marion,2019,9,September
21655743,79900,2019-07-19,Marion,2019,7,July
21665163,73000,2019-08-29,Marion,2019,8,August
21665163,73000,2019-08-29,Marion,2019,8,August
