"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21756328","Active","SFD","2168 N Hawthorne Ln","4905","$170,000","3","2","0","Ips","EMERSON GARDENS","0","1LEVL","NONE","","1,400","No","1,400","46","FARE01"
"1","21752404","Active","SFD","5240 E 10th St","4905","$174,000","2","1","0","Ips","EMERSON HIGHLANDS","1","1LEVL","DETATCH","2","938","Yes","1,876","71","ASRE01"
"1","21757124","Active","SFD","8016 Chesterhill Way","4905","$189,900","3","2","1","WarrenTwp","MAYFAIR VILLAGE","0","2LEVL","ATTACH","2","2,280","No","2,280","7","CESC04"
"1","21754588","Active","SFD","960 N Graham Ave","4905","$199,000","3","1","0","WarrenTwp","A V BROWNS ELLENBERGER PARK","1","2LEVL","DETATCH","2","1,648","Yes","2,440","62","KWIN01"
"1","21757859","Active","SFD","2851 Pointe Harbour Dr","4905","$210,265","3","2","0","WarrenTwp","The Pointe","0","1LEVL","ATTACH","2","1,410","No","1,410","37","HMSR01"
"1","21758256","Active","SFD","2827 Pointe Harbour Dr","4905","$227,351","4","2","1","WarrenTwp","The Pointe","0","2LEVL","ATTACH","2","1,833","No","1,833","32","HMSR01"
"1","21757371","Active","SFD","1516 N CARROLL WHITE Dr","4905","$229,500","5","3","0","WarrenTwp","JUSTUS","1","1LEVL","ATTACH,DETATCH","4+","1,701","Yes","3,402","26","YZGR01"
"1","21757871","Active","SFD","2856 Pointe Harbour Dr","4905","$232,333","4","2","1","WarrenTwp","The Pointe","0","2LEVL","ATTACH","2","2,118","No","2,118","37","HMSR01"
"1","21756166","Active","SFD","10702 E Palmyra Ct E","4905","$250,000","4","2","1","WarrenTwp","CREEKSIDE WOODS","1","2LEVL","ATTACH","3","2,070","No","2,070","7","URE 01"
"1","21756919","Active","SFD","7841 COLE WOOD Blvd","4905","$272,000","4","2","1","WarrenTwp","BROOKFIELD PLACE","1","2LEVL","ATTACH","3","2,838","No","2,838","10","BHHS01"
"1","21750732","Active","SFD","220 S Post Rd","4905","$377,700","5","2","0","WarrenTwp","NO SUBDIVISION","2","2LEVL","ATTACH","2","2,964","Yes","3,364","80","PDIG01"
"1","21758656","Active","SFD","7721 Inverness Dr","4906","$1,350","3","2","0","FranklnTP","MUIRFIELD","0","1LEVL","ATTACH","1","1,328","No","1,328","26","THRS01"
"1","21751771","Active","CND","6503 Waybridge Ct","4906","$184,900","2","2","0","FranklnTP","EMERSON WOODS","1","1LEVL","ATTACH","2","1,635","No","1,635","75","TITN01"
"1","21758493","Active","SFD","5854 Brouse Dr","4906","$189,900","3","2","0","FranklnTP","ARLINGTON ACRES EAST","1","1LEVL","ATTACH","2","1,248","No","1,248","25","EXPL01"
"1","21755410","Active","SFD","7422 Troon Dr","4906","$224,900","3","2","0","FranklnTP","MUIRFIELD","0","TRILV","ATTACH,OTHER","2","1,664","Yes","2,106","14","MEHR01"
"1","21754824","Active","SFD","8726 Faulkner Dr","4906","$259,437","2","2","0","FranklnTP","VILLAGE AT NEW BETHEL","0","1LEVL","ATTACH","2","1,595","No","1,595","61","HMSR01"
"1","21757601","Active","SFD","5425 Bracken Dr","4906","$259,900","4","2","1","FranklnTP","WILDCAT RUN","0","2LEVL","ATTACH","2","2,268","No","2,268","37","RESL01"
"1","21757805","Active","SFD","7332 Wooden Grange Dr","4906","$283,275","3","2","0","FranklnTP","Villas at Birchwood Park","0","1LEVL","ATTACH","2","1,647","No","1,647","37","HMSR01"
"1","21757219","Active","SFD","7314 Wooden Grange Dr","4906","$287,731","2","2","0","FranklnTP","Villas at Birchwood Park","0","1LEVL","ATTACH","2","1,780","No","1,780","41","HMSR01"
"1","21756998","Active","SFD","7225 Wooden Grange Dr","4906","$289,081","3","2","0","FranklnTP","Villas at Birchwood Park","0","1LEVL","ATTACH","2","1,754","No","1,754","44","HMSR01"
"1","21756778","Active","SFD","7231 Wooden Grange Dr","4906","$332,012","3","2","1","FranklnTP","Villas at Birchwood Park","0","1LEVL","ATTACH","3","2,333","No","2,333","45","HMSR01"
"1","21752219","Active","SFD","8312 Hunters Meadow Ct","4906","$335,000","4","2","1","FranklnTP","MEADOW BEND","0","2LEVL","ATTACH","3","2,647","Yes","3,805","72","JCDR01"
"1","21757062","Active","SFD","5851 Lyster Ln","4906","$355,000","3","3","0","FranklnTP","ENCLAVE AT LYSTER LANE","1","2LEVL","ATTACH","2","2,359","No","2,359","44","HMSR01"
"1","21754709","Active","SFD","6655 Flowstone Way","4906","$415,000","2","2","0","FranklnTP","STONE POINTE","1","1LEVL","ATTACH","3","2,819","No","2,819","62","TOM 01"
"1","21755923","Active","SFD","8132 Grassy Meadow Ln","4906","$439,000","4","3","1","FranklnTP","MEADOW BEND","0","2LEVL","ATTACH","3","3,733","Yes","5,573","52","YRLT01"
"1","21758274","Active","SFD","6566 STONEPOINTE Way","4906","$443,500","4","3","0","FranklnTP","STONE POINTE","1","1LEVL","ATTACH","2","2,451","Yes","3,773","25","CESC09"
