MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21650524,,Residential,Single Fam,,Poplar,Mark Dudley,Kayla Walker,124900,124900,2019-06-24,2020-06-24,United Real Estate Indpls,Eddie Rogers
21666169,,Residential,Single Fam,,Michigan,Patrick Davidson,,119900,119900,2019-09-06,2019-11-30,Berkshire Hathaway Home,Linda K. McClure
21642760,,Residential,Single Fam,,Michigan,Christine P. Boerner,,116000,116000,2019-05-22,2019-11-22,"Reed, REALTORS®",Sandie Reed
21671574,,Residential,Single Fam,,Karnes,Charles F. Jones,,0,157000,2019-09-26,2020-04-26,Chaz Realty Group of Indiana,Charles F. Jones
21629398,,Residential,Single Fam,,Fortville,Patricia Calder,,125000,125000,2019-03-25,2019-09-25,Secure Real Estate Group,Craig M. Finke
21684257,,Residential,Single Fam,,Church,Non-BLC Member,,128500,128500,2019-11-01,2019-12-31,Berkshire Hathaway Home,Kristie Bell
21646268,,Residential,Single Fam,,Leland,Cheryl Wheeler,,135000,129900,2019-06-10,2019-12-10,F.C. Tucker Company,Patrick A. Tumbarello
21667412,,Residential,Single Fam,,Breakers,Jeffery L. Ratliff,,135000,135000,2019-09-11,2019-12-31,"Stratton Realty Group, LLC",Bryan D. Bransteter
21658808,,Residential,Single Fam,,State Road 234,Steve Masuccio,Scott McCain,149900,149900,2019-08-01,2020-01-01,Spence Appraisal & Realty,Randy M. Spence
21650329,,Residential,Single Fam,,PEARL,Nathan Pfahler,,129900,129900,2019-06-27,2019-12-27,"Carpenter, REALTORS®",Regina L. Jones
21660798,,Residential,Single Fam,,Breakers,Gib Barker,,139900,139900,2019-08-12,2020-02-14,F.C. Tucker Company,Patrick A. Tumbarello
21640209,,Residential,Single Fam,,Main,Wendy Ault,,139900,139900,2019-05-13,2019-11-13,F.C. Tucker Company,Jan  Rhodes
21642540,,Residential,Single Fam,,MONROE,Dawn Justus,,149900,146900,2019-05-23,2019-11-30,"Justus Real Estate, LLC",Dawn M. Justus
21652606,,Residential,Single Fam,,600,Philip Onderdonk,,150000,150000,2019-07-05,2020-01-05,F.C. Tucker Company,Pamela J. Hornett
21645206,,Residential,Single Fam,,Motel,Gina L. Rininger,,150000,150000,2019-06-05,2019-10-05,Front Porch Real Estate,Stephanie Sohn
21647434,,Residential,Single Fam,,Berkley,Wendy Vivirito,,150000,150000,2019-06-26,2019-12-26,"Christian Brothers Realty, LLC",Dave Ellis
21646557,,Residential,Single Fam,,New York,Julie Schnepp,,159900,165000,2019-06-11,2019-11-30,Berkshire Hathaway Home,Kathy Hall
21642001,,Residential,Single Fam,,Virginia,Dawn M. Justus,,157900,157900,2019-05-22,2019-08-31,Keller Williams Indy Metro NE,Stephanie A. Cook
21651240,,Residential,Single Fam,,Merrill,Lee Skiles,Stacy L. Barry,159900,159900,2019-06-28,2019-12-27,CENTURY 21 Scheetz,Lee Skiles
21673044,,Residential,Single Fam,,New York,Heather Carpenter,,157000,157000,2019-10-04,2020-10-04,RE/MAX Legends Group,Lisa Sears
21651522,,Residential,Single Fam,,Karnes,Tom McNulty,Pat McNulty,162500,162500,2019-07-02,2019-12-30,Keller Williams Indy Metro NE,Anthony Robinson
21644356,,Residential,Single Fam,,Delaware,Matthew Huffman,,169900,169900,2019-05-31,2019-12-01,ERA Real Estate Links,James Miller
21642047,,Residential,Single Fam,,ODESSA,Joshua W. Moss,Denis O'Brien,160000,160000,2019-05-23,2019-11-15,F.C. Tucker Company,Molly Hadley
21654728,,Residential,Single Fam,,Wyndstone,Non-BLC Member,,165386,165386,2019-06-12,2019-08-16,Keller Williams Indy Metro NE,Kelly D. Dather
21640411,,Residential,Single Fam,,Stubbington,Tracy Jo Miller,,168500,168500,2019-05-13,2019-09-13,"Carpenter, REALTORS®",JoAnn Brown
21644512,,Residential,Single Fam,,Oak,Dawn Justus,,179900,174900,2019-06-07,2019-09-30,Highgarden Real Estate,Stephen Hall
21664150,,Residential,Single Fam,,Denton,Cheryl Wheeler,,169900,169900,2019-08-26,2020-02-26,F.C. Tucker Company,Teresa D. Booher
21664937,,Residential,Single Fam,,Laredo,Beau Benjamin,,170000,170000,2019-08-29,2020-02-29,F.C. Tucker Company,Meredith Ziegenhagel
21675936,,Residential,Single Fam,,Poplar,Patricia Cavanaugh,,169900,169900,2019-10-17,2020-02-13,F.C. Tucker Company,Frederick A. Catron
21653519,,Residential,Single Fam,,1000 NORTH,Eddie Rogers,,184500,179500,2019-07-10,2019-12-10,CENTURY 21 Scheetz,Leslie Ramsey
21680071,,Residential,Single Fam,,Limestone,Non-BLC Member,,174365,174365,2019-04-17,2019-11-30,RE/MAX Ability Plus,Herbert Rice
21650110,,Residential,Single Fam,,Glenview,Derek Hack,Rachael Hack,210000,180000,2019-07-01,2019-10-24,Trueblood Real Estate,James B. Trueblood
21671549,,Residential,Single Fam,,Limestone,Non-BLC Member,,181940,181940,2019-04-07,2019-10-07,Highgarden Real Estate,Shannon Gilbert
21650655,,Residential,Single Fam,,Quartz,Matthew Kraiger,,183129,183129,2019-06-26,2019-07-31,"Ridgeline Realty, LLC",Matthew Kraiger
21658171,,Residential,Single Fam,,Woods Edge,Kevin Elson,Catherine Epps,183500,183500,2019-07-25,2020-01-31,RE/MAX Complete,Sheila Hawes
21652322,,Residential,Single Fam,,ODESSA,Richard Gillette,,210000,199900,2019-07-03,2020-01-03,"JBG, Inc.",Jamie J. Boggs
21658274,,Residential,Single Fam,,Balfer,Jason Whitaker,,215000,194999,2019-07-26,2020-01-25,RE/MAX Real Estate Solutions,Michael Norton
21667125,,Residential,Single Fam,,BAYFIELD,Leigh Turner,,189900,189900,2019-09-09,2020-03-09,Trueblood Real Estate,James B. Trueblood
21637934,,Residential,Single Fam,,Crystal,Nathan Custer,,191500,191500,2019-05-02,2020-05-02,"Ridgeline Realty, LLC",Matthew Kraiger
21639137,,Residential,Single Fam,,Bayhill,Joseph G. Bowling,,199900,194900,2019-05-08,2019-11-01,Keller Williams Indy Metro NE,Troy Dixon
21627419,,Residential,Single Fam,,State Road 234,Cindy King,,200000,200000,2019-03-25,2022-08-15,"Atlantis Realty Group, INC",Lisamarie J. Schmidt
21658031,,Residential,Single Fam,,Limestone,William Whitticker,,193632,193632,2019-08-23,2019-09-27,United Real Estate Indpls,William Whitticker
21665518,,Residential,Single Fam,,1000,Rhonda Hoeft,Nicholas C. Lucas,200000,200000,2019-09-02,2019-12-01,F.C. Tucker Company,Kali Cooper
21652703,,Residential,Condo,,Cherry Blossom,Veronica Chapman,Constance S. Marten,218744,202900,2019-08-01,2020-02-01,Non-BLC Office,Non-BLC Member
21651079,,Residential,Single Fam,,DEER HILL,James Embry,,219900,199900,2019-06-29,2019-12-29,CENTURY 21 Wilson & Associates,Roy Wilson
21641026,,Residential,Single Fam,,LUFKIN,Steve Masuccio,Scott McCain,189900,189900,2019-05-16,2019-11-15,Keller Williams Indy Metro NE,Kortney Seitz
21651898,,Residential,Single Fam,,Quartz,Matthew Kraiger,,197953,197953,2019-07-02,2019-07-31,Keller Williams Indy Metro NE,Stephanie A. Cook
21632929,,Residential,Single Fam,,Delaware,Daniel Sharrer,,199900,199900,2019-04-15,2019-10-15,Keller Williams Indy Metro W,George M. Verrusio
21681784,,Residential,Single Fam,,WOODS EDGE,Manzil Kohli,,206000,206000,2019-11-18,2020-04-30,"Nottingham Realty, LLC",Mark E. Vyzral
21653768,,Residential,Single Fam,,Crystal,Non-BLC Member,,199246,199246,2019-01-06,2019-07-12,F.C. Tucker Company,Hollie Holland
21655639,,Residential,Single Fam,,Winding,Susan Crawford,,199900,199900,2019-07-19,2020-01-19,Keller Williams Indy Metro S,Tonda Hoagland
21650557,,Residential,Single Fam,,DEER HILL,Sheila Hawes,,199900,199900,2019-06-27,2019-12-31,Trueblood Real Estate,James B. Trueblood
21665940,,Residential,Single Fam,,Boulder,Herbert Rice,Pearson N. Hussey,200000,200000,2019-09-06,2020-03-06,Berkshire Hathaway Home,Maurice Brown
21638907,,Residential,Single Fam,,Denton,Randi L. Ousley,,219000,203000,2019-05-07,2019-08-04,Berkshire Hathaway Home,Christopher B. Fahy
21653608,,Residential,Single Fam,,Laredo,Jeffrey Cummings,Jeff Pettigrew,219900,199900,2019-07-12,2020-01-31,RE/MAX Legends Group,Jody Meredith Lee
21635278,,Residential,Single Fam,,Woods Edge,Mark Dudley,Kayla Walker,209500,209500,2019-04-19,2019-10-19,Keller Williams Indy Metro NE,Troy Dixon
21655067,,Residential,Single Fam,,DENTON,Doreen Harris,,212500,212500,2019-07-17,2019-12-31,Keller Williams Indy Metro NE,Miriam Odegard
21642879,,Residential,Single Fam,,Wyndstone,Matthew Kraiger,,205826,205826,2019-05-24,2019-06-30,"Ridgeline Realty, LLC",Matthew Kraiger
21646080,,Residential,Single Fam,,300,Staci M. Woods,Nathaniel Woods,210000,210000,2019-06-10,2019-12-01,Trueblood Real Estate,James B. Trueblood
21679071,,Residential,Single Fam,,Rosewood,Non-BLC Member,,209971,209971,2019-11-01,2019-11-30,"Craftsman Realty Group, LLC",Joy Eder
21663216,,Residential,Single Fam,,Pebble,Randi Ousley,,227500,215000,2019-08-26,2019-11-26,"eXp Realty, LLC",Cassidy R. Ryan
21660804,,Residential,Single Fam,,Woodhaven,Kali Cooper,,230000,215000,2019-08-08,2020-02-08,RE/MAX Legends Group,Alice L. Steppe
21645516,,Residential,Single Fam,,Crystal,Matthew Kraiger,,210032,210032,2019-06-06,2019-06-30,F.C. Tucker Company,Kay Kammeyer
21655147,,Residential,Single Fam,,Coral Reef,Ann Kloc,,224900,215900,2019-07-19,2019-11-17,F.C. Tucker Company,Christopher Myers
21654974,,Residential,Single Fam,,ODESSA,Justin Griffith,,214900,214999,2019-07-18,2019-11-30,F.C. Tucker Company,Robin DeLuca
21652925,,Residential,Single Fam,,200 West,Gary Swift,,200000,200000,2019-07-12,2020-01-12,"Viewpoint Realty Group, LLC",Brandon L. Sexton
21681172,,Residential,Single Fam,,Abilene,Jeffrey D. Cummings,,209900,209900,2019-11-15,2020-05-31,F.C. Tucker Company,Tracy L. Vatnsdal
21678946,,Residential,Single Fam,,Bluff Creek,Nancy Shelton-Williams,,215000,215000,2019-11-07,2020-05-05,RE/MAX Real Estate Solutions,Nicholas Rodgers
21639127,,Residential,Single Fam,,THOMAS POINT,Nicholas Rodgers,,219900,219900,2019-05-08,2019-12-02,CENTURY 21 Scheetz,Jessica Rohlman
21663677,,Residential,Single Fam,,Crestview,Janet Barnett,,225000,225000,2019-08-22,2020-02-19,"Harp Realty, LLC",Bianca A. Embry
21661369,,Residential,Single Fam,,Lufkin,Tonie Niccum,,227900,224900,2019-08-15,2020-08-15,Schwier & Co,Jackson Schwier
21687200,,Residential,Single Fam,,Woodside,Drew Tomasik,,219544,219544,2019-06-26,2020-01-26,Keller Williams Indy Metro NE,Drew Tomasik
21653045,,Residential,Single Fam,,Captain,Kyle Williams,,229900,219900,2019-07-11,2020-01-11,RE/MAX Legacy,Julie Schnepp
21675719,,Residential,Single Fam,,1000,Thomas E. Cooper,,229900,224900,2019-10-17,2020-04-17,RE/MAX Complete,Andrea Eldon
21674702,,Residential,Single Fam,,Vistaview,Jeffrey D. Cummings,Jeff Pettigrew,224900,224900,2019-10-12,2020-04-30,F.C. Tucker Company,Andrew Tarantino
21671188,,Residential,Single Fam,,900,Constance S. Marten,,224900,224900,2019-09-27,2020-03-26,F.C. Tucker Company,Susan Tibbs
21632510,,Residential,Single Fam,,Woods Edge,Jennifer Wolfe,,229000,219900,2019-04-12,2019-11-25,"M.S. Woods Real Estate, LLC",Jessica Wendorf
21662499,,Residential,Single Fam,,Limestone,Non-BLC Member,,220510,220510,2019-02-20,2019-12-19,Highgarden Real Estate,Robin L. Page
21666000,,Residential,Single Fam,,Cedarwood,Non-BLC Member,,221293,221293,2019-09-04,2019-10-17,Keller Williams Indy Metro NE,Michael Bounds
21671222,,Residential,Single Fam,,Dickens,Peter F. Montgomery,Rosalie Cronley,214900,214900,2019-09-26,2020-05-26,"House Smart Realty, LLC",Rodney J. Richardson
21677822,,Residential,Single Fam,,Limestone,Non-BLC Member,,223433,223433,2019-04-13,2019-11-01,Encore Sotheby's International,Ron Herman
21635343,,Residential,Single Fam,,Stubbington,Patrick Bragg,Jeffrey M. Augustinovicz,224900,224900,2019-05-02,2019-11-01,F.C. Tucker Company,Laura Turner
21638749,,Residential,Single Fam,,Alden,Stacy West,,219000,219000,2019-05-21,2019-08-21,RE/MAX At The Crossing,Steven L. Collins
21662836,,Residential,Single Fam,,Crystal,Non-BLC Member,,225627,225627,2019-08-15,2019-08-19,RE/MAX Realty Group,Christine P. Boerner
21649769,,Residential,Single Fam,,Crystal,Kelly Wood,,235000,229900,2019-06-21,2019-12-21,RE/MAX Performance,Kelly Wood
21682071,,Residential,Single Fam,,Black Tail,Rodney W. Heard,Amanda Heard,228000,228000,2019-11-19,2019-11-20,"eXp Realty, LLC",Rodney W. Heard
21646145,,Residential,Single Fam,,Woods Edge,Laura Turner,,229900,224999,2019-06-11,2019-12-11,"Krane Realty Group, LLC",Amy C. Wilson
21662429,,Residential,Single Fam,,Crestview Trail,Justin Steill,,229000,229000,2019-08-16,2020-02-16,F.C. Tucker Company,Patricia Cavanaugh
21650528,,Residential,Single Fam,,DEER CROSSING,Ronald J. Russell,,137900,229900,2019-06-25,2019-09-30,Keller Williams Indy Metro NE,Kim Alexander
21679629,,Residential,Single Fam,,Nautica,David F. Harting,Tonya Battee,255000,249999,2019-11-04,2020-05-04,Keller Williams Indy Metro NE,Stephanie Evelo
21651905,,Residential,Single Fam,,Crystal,Matthew Kraiger,,232502,232502,2019-07-02,2019-07-31,RE/MAX Legends Group,Todd Rafalski
21673982,,Residential,Single Fam,,Bayland,Julie E. Hunley,,235000,235000,2019-10-11,2020-04-11,CENTURY 21 Scheetz,Alex Buckley
21670656,,Residential,Single Fam,,Limestone Way,Non-BLC Member,,235255,235255,2019-09-19,2019-09-24,F.C. Tucker Company,Lisa A Kercheval Aerne
21663691,,Residential,Single Fam,,Rosewood,Matthew Kraiger,,235635,235635,2019-08-22,2019-11-30,"Ridgeline Realty, LLC",Matthew Kraiger
21661267,,Residential,Single Fam,,Caraway,Non-BLC Member,,232105,232105,2019-06-09,2020-12-09,F.C. Tucker Company,Kelly Huff
21720369,,Residential,Single Fam,,Cedarwood,Non-BLC Member,,236210,236210,2019-04-28,2020-06-22,F.C. Tucker Company,Dale Billman
21665705,,Residential,Single Fam,,Woodside,Marie Edwards,,239608,239608,2019-09-03,2020-09-30,Highgarden Real Estate,Richard K. Gillette
21638688,,Residential,Single Fam,,Fawn,Brian J. Wayman,,237900,237900,2019-05-07,2019-10-07,RE/MAX Centerstone,Audrey Taflan
21674902,,Residential,Single Fam,,Flatrock,Karen Deno,,249900,244900,2019-10-17,2020-04-17,RE/MAX Real Estate Solutions,Nicholas Rodgers
21672435,,Residential,Single Fam,,Woodhaven,Non-BLC Member,,234402,234402,2019-04-26,2019-10-31,RE/MAX Ability Plus,Herbert Rice
21630796,,Residential,Single Fam,,Covington,Ann Williams,,258995,249995,2019-04-05,2020-04-05,Keller Williams Indy Metro NE,Kimberly A. Troyer
21676320,,Residential,Single Fam,,Woodhaven,Marie Edwards,,240261,240261,2019-10-28,2020-10-31,Non-BLC Office,Non-BLC Member
21663597,,Residential,Single Fam,,Rosewood,Matthew Kraiger,,241983,241983,2019-08-22,2019-12-31,Homesmart Realty Group,Holly Rehberg
21626517,,Residential,Single Fam,,CRESTVIEW,Sheila Hawes,,240000,240000,2019-05-31,2019-11-30,F.C. Tucker Company,Patricia Catt
21654751,,Residential,Single Fam,,Brickell,Brian J. Wayman,,244900,244900,2019-07-16,2020-01-16,Front Porch Real Estate,Melinda Sutton
21647643,,Residential,Single Fam,,Woodside,Emily Bowman,,249000,247000,2019-06-17,2019-12-17,RE/MAX Ability Plus,Christie Snapp
21665975,,Residential,Single Fam,,Deerview Bend,Delanie B. Schembra,Devon Hicks,245000,245000,2019-09-04,2020-02-28,Berkshire Hathaway Home,Ann M. Kloc
21636056,,Residential,Single Fam,,200 West,Patricia Calder,,295500,265000,2019-04-23,2019-10-23,United Real Estate Indpls,McKenzie Cowan
21626569,,Residential,Single Fam,,Woodside,Marie Edwards,,246705,246705,2019-03-12,2020-03-31,Keller Williams Indpls Metro N,Derek Gutting
21648115,,Residential,Single Fam,,Crystal,Matthew Kraiger,,247640,247640,2019-06-19,2019-08-31,"Ridgeline Realty, LLC",Matthew Kraiger
21667325,,Residential,Single Fam,,Woodstock,Jen Webster,Marsha Wilson,269900,249900,2019-09-11,2020-03-11,Principle Real Estate Group,Paula B. Bell
21667073,,Residential,Single Fam,,DEERVIEW BEND,Gene Tumbarello,,249900,249900,2019-09-16,2020-03-16,"Harp Realty, LLC",James Copsey
21630773,,Residential,Single Fam,,Covington,Ann Williams,,279995,254995,2019-04-05,2020-04-05,Keller Williams Indy Metro NE,Alex K. Oh
21657795,,Residential,Single Fam,,Aspen,Terry Melvin,,250000,250000,2019-07-24,2019-11-23,Durlacher Realty Group LLC,Ted Durlacher
21647659,,Residential,Single Fam,,Port,Kolby Smethers,,250000,250000,2019-06-18,2019-12-18,F.C. Tucker Company,Peter F. Montgomery
21645895,,Residential,Single Fam,,Winding,Steve Lew,Brian Coffey,265000,249900,2019-06-08,2019-11-29,Keller Williams Indy Metro NE,Amy Bounds
21644752,,Residential,Single Fam,,Falling Waters,Dave Ellis,,255000,255000,2019-06-07,2019-12-31,CENTURY 21 Scheetz,Marisol Bonilla
21637556,,Residential,Single Fam,,Dickens,Peggy L. Kieper,Kari Serak,250000,250000,2019-05-02,2019-11-02,F.C. Tucker Company,Gavin R. Frost
21619745,,Residential,Single Fam,,Fawn,Marie Edwards,,280000,267000,2019-02-19,2020-02-29,Trueblood Real Estate,James B. Trueblood
21665316,,Residential,Single Fam,,Stone Grove,Non-BLC Member,,246702,250555,2019-03-22,2019-08-30,F.C. Tucker Company,Brenda Bowman
21680371,,Residential,Single Fam,,Rosewood,Matthew Kraiger,,252611,252611,2019-11-07,2019-12-31,Keller Williams Indy Metro NE,Cheryl Woodrum
21639718,,Residential,Single Fam,,700,Patrick Bragg,Jeffrey M. Augustinovicz,349900,299999,2019-05-13,2019-12-13,Keller Williams Indy Metro NE,Joy Alcock
21663503,,Residential,Single Fam,,Woodside,Marie Edwards,,270000,264000,2019-08-21,2020-08-31,Keller Williams Indy Metro NE,Kristie M. Smith
21656608,,Residential,Single Fam,,Fawn Meadow,Lance Hollan,,259900,254900,2019-07-24,2020-01-23,Keller Williams Indy Metro NE,Pat Haddad
21642664,,Residential,Single Fam,,Aspen,Clay Burris,,264900,254900,2019-05-28,2019-11-28,F.C. Tucker Company,Patrick Bragg
21672486,,Residential,Single Fam,,Bayland,Molly Hadley,,265000,265000,2019-10-21,2020-04-21,F.C. Tucker Company,Denae Lewis
21652763,,Residential,Single Fam,,900,Karen A. Deno,,259900,259900,2019-07-08,2019-12-31,F.C. Tucker Company,Nicole M. Mattingly
21643063,,Residential,Single Fam,,50,Steven L. Collins,,269900,269900,2019-05-24,2019-11-23,Birkle Realty Group LLC,Erin Wagner
21619643,,Residential,Single Fam,,Woodstock,Marie Edwards,,285000,266000,2019-02-19,2020-02-29,RE/MAX Ability Plus,Scott Perry
21639926,,Residential,Single Fam,,DEER HILL,Richard Gillette,,284900,259900,2019-05-10,2020-02-25,RE/MAX Legends Group,Jennifer Funkhouser
21674276,,Residential,Single Fam,,Woodhaven,Non-BLC Member,,255703,255703,2019-06-19,2019-10-10,F.C. Tucker Company,Tami Pelton
21650950,,Residential,Single Fam,,Brookside,Mary Jane Coutz,Melissa Coutz,269900,264900,2019-06-27,2019-12-27,The Wyman Group,Robert Antoine
21672151,,Residential,Single Fam,,DEER CROSSING,Amanda Hadley,,259900,259900,2019-10-02,2020-04-02,F.C. Tucker Company,H. Stephen Reel
21664270,,Residential,Single Fam,,Dresden,James Lamson,,269900,264900,2019-09-09,2019-12-08,Berkshire Hathaway Home,Dick Richwine
21661570,,Residential,Single Fam,,Woodbury,Patrick Bragg,Jeffrey M. Augustinovicz,267900,264999,2019-08-13,2020-02-10,F.C. Tucker Company,Erin Wagner
21671879,,Residential,Single Fam,,Vistaview,Lisa Bishop,,267900,267900,2019-09-28,2020-03-31,Non-BLC Office,Non-BLC Member
21637835,,Residential,Single Fam,,FALLING WATERS,Jason DeArman,Kara D. DeArman,273000,265000,2019-05-03,2019-11-03,RE/MAX At The Crossing,Steven L. Collins
21642058,,Residential,Single Fam,,Woodhammer,Rodney W. Heard,Colin Babbitt,269900,269900,2019-05-23,2019-11-23,"Hoosier, REALTORS®",Bethany Little
21729920,,Residential,Single Fam,,Rosewood,Non-BLC Member,,264464,264464,2019-03-26,2020-08-05,Highgarden Real Estate,Stephen Ashpaugh
21668185,,Residential,Single Fam,,MT VERNON,Nancee Dowler,,265000,265000,2019-09-19,2020-03-17,CENTURY 21 Scheetz,PJ Kenison
21663032,,Residential,Single Fam,,Crestview,Scott Hansing,,265000,265000,2019-08-20,2020-02-20,"Front Porch Real Estate, LLC",Patrick L. Daves
21649751,,Residential,Single Fam,,Ridgeway,Derek Hack,Rachael Hack,289000,279900,2019-06-25,2019-12-21,Non-BLC Office,Non-BLC Member
21628524,,Residential,Single Fam,,Fawn,Marie Edwards,,287000,279000,2019-03-22,2020-03-31,Keller Williams Indy Metro NE,Heather Upton
21637408,,Residential,Single Fam,,Fawn,Marie Edwards,,265195,265195,2019-04-30,2020-04-30,"eXp Realty, LLC",Alex Montagano
21664966,,Residential,Single Fam,,Bayland,Jeffrey D. Cummings,,279900,279900,2019-09-05,2019-11-28,RE/MAX Complete,Jeffrey D. Cummings
21646120,,Residential,Single Fam,,Woodbury,Clay Burris,,267900,267900,2019-06-12,2019-12-12,RE/MAX Legends Group,Lisa Sears
21637196,,Residential,Single Fam,,Woodhaven,Marie Edwards,,269592,269592,2019-04-29,2020-04-30,"Buyer's Choice Realty, INC",Marilyn Elkins
21662787,,Residential,Single Fam,,Ohio,Dawn Justus,,269900,269900,2019-09-20,2019-12-31,CENTURY 21 Scheetz,Jackie Murray
21655514,,Residential,Single Fam,,Deer Hill,Christine Nevogt,,279900,269900,2019-07-18,2020-01-18,CENTURY 21 Scheetz,Zachary Williams
21639044,,Residential,Single Fam,,Deer Hill,Jaswinder Samra,,299000,280000,2019-05-07,2020-05-06,Keller Williams Indy Metro NE,Jaswinder K. Samra
21666720,,Residential,Single Fam,,Mt. Vernon,Erin Lowder,,289000,275000,2019-09-06,2019-12-06,317Realty.com,Chad Utzig
21660978,,Residential,Single Fam,,Woodstock,Phillip Olson,,275000,275000,2019-08-09,2019-12-31,Front Porch Real Estate,Sally A. Wilburn
21667745,,Residential,Single Fam,,Rosewood,Matthew Kraiger,,275990,275990,2019-09-12,2020-10-30,"Carpenter, REALTORS®",Dale Hammond
21663914,,Residential,Single Fam,,Rosewood,Matthew Kraiger,,276325,276325,2019-08-23,2019-10-31,"Ridgeline Realty, LLC",Matthew Kraiger
21651568,,Residential,Single Fam,,Autumnview,Kyle Morris,,286900,286900,2019-07-02,2020-07-02,Simplify Real Estate,Eli Skinner
21630788,,Residential,Single Fam,,Covington,Ann Williams,,296995,289995,2019-04-05,2020-04-05,Keller Williams Indy Metro NE,Alex K. Oh
21675488,,Residential,Single Fam,,Winding Bend,Rhonda Hoeft,,299990,289990,2019-10-17,2020-04-17,RE/MAX Legends Group,Steve J. Sergi
21668141,,Residential,Single Fam,,Wood Edge,Marie Edwards,,284491,284491,2019-09-14,2020-09-30,RE/MAX Realty Group,Phillip L. Olson
21654035,,Residential,Single Fam,,Saundra,Gene Tumbarello,,304900,299900,2019-07-12,2019-12-12,Highgarden Real Estate,Chad E. Garrard
21628659,,Residential,Single Fam,,Main,Nancy Dicks,,299000,299000,2019-05-01,2019-11-01,"Carpenter, REALTORS®",Patricia Lumpkin
21637185,,Residential,Single Fam,,Woodside,Marie Edwards,,281283,281283,2019-04-29,2020-04-30,Quorum Realty Group,Frank W. Tinsley
21675557,,Residential,Single Fam,,Commonview,Jake Basker,Stacy L. Barry,289990,289990,2019-10-18,2020-04-18,F.C. Tucker Company,Sara Denig
21647054,,Residential,Single Fam,,Nautica,Ann M. Kloc,,284900,284900,2019-06-13,2019-09-05,Berkshire Hathaway Home,Ann M. Kloc
21630827,,Residential,Single Fam,,Ridgecrest,Ann Williams,,315375,295995,2019-04-05,2020-04-05,Non-BLC Office,Non-BLC Member
21617409,,Residential,Single Fam,,Woodhaven,Marie Edwards,,285479,285479,2019-02-05,2020-02-28,Non-BLC Office,INVENTORY USE ONLY
21683358,,Residential,Single Fam,,Covington,Non-BLC Member,,286300,286300,2019-11-15,2019-11-22,Matlock Realty Group,Marty Matlock
21676208,,Residential,Single Fam,,Commonview,Suzanne Storer,,287000,287000,2019-10-23,2020-02-21,Berkshire Hathaway Home,Ann M. Kloc
21668108,,Residential,Single Fam,,Staat,Angela Duggan,,293000,290000,2019-09-14,2020-03-14,F.C. Tucker Company,Angela L. Duggan
21661165,,Residential,Single Fam,,Winding,Sandra Welch Richard,,294900,294900,2019-08-19,2020-02-19,My Agent,C. Scott Veerkamp
