MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21708310,,Residential,Condo,,Esty Way,Ryan Hakes,,205000,205000,2020-05-04,2020-08-02,Grace & Agape Real Estate Serv,Ryan Hakes
21709080,,Residential,Single Fam,,Ruckle,Jacob Finney,,199000,199000,2020-05-13,2020-11-14,"Kenter Real Estate, LLC",Ken Nissley
21710762,,Residential,Condo,,University Crescent,Joseph Kempler,Scot Pollard,199900,199900,2020-05-19,2020-07-31,RE/MAX Legends Group,Martin Lande
21709413,,Residential,Single Fam,,New Jersey,Eric Forney,Brianna Nice,199900,199900,2020-05-27,2020-11-23,Highgarden Real Estate,Nicole Lewis
21707553,,Residential,Single Fam,,COLLEGE PLACE,Kim Thomas,,185000,185000,2020-04-30,2020-10-30,Keller Williams Indpls Metro N,Tamara L. Venable
21694155,,Residential,Condo,,Sierra Springs,Kay Mueller,,205000,205000,2020-04-22,2020-10-22,F.C. Tucker Company,Mary Wernke
21711862,,Residential,Condo,,CARMELAIRE,Eric Forney,Ashley Crouch,202500,202500,2020-05-04,2020-06-05,Keller Williams Indy Metro NE,Eric Forney
21719375,,Residential,Condo,,FALCON,Matt McLaughlin,,205000,205000,2020-06-25,2020-12-25,Keller Williams Indy Metro NE,Anabel C. Haviza
21701823,,Residential,Condo,,Golden Gate Drive East,PingPing Xie,,234900,229900,2020-03-23,2020-09-30,"Capstone International, LLC",PingPing Xie
21715517,,Residential,Single Fam,,Centennary,Sara Baker,,209900,209900,2020-06-05,2020-12-04,Keller Williams Indpls Metro N,Lisa Witsken-Gearhart
21705496,,Residential,Condo,,Shadow Ridge,Jason Sciortino,,224900,224900,2020-04-17,2020-10-24,F.C. Tucker Company,Michael C. Fox
21710950,,Residential,Condo,,10th,Brian G. Waters,,215000,230000,2020-05-18,2020-11-18,Non-BLC Office,Non-BLC Member
21690731,,Residential,Condo,,Amys Run,Catherine Fese,,230000,228000,2020-05-01,2020-11-01,Berkshire Hathaway Home,Allen Williams
21716799,,Residential,Single Fam,,Brompton,Vanessa Gilbert,,250000,240000,2020-06-09,2020-12-08,F.C. Tucker Company,Patrick Reece
21715259,,Residential,Single Fam,,Orchard Park,Jeremy A. Page,,225000,225000,2020-06-03,2020-12-03,F.C. Tucker Company,Shawnna West
21708568,,Residential,Single Fam,,EDEN VILLAGE,Thomas Ted Bitting,,250000,250000,2020-05-07,2020-11-30,F.C. Tucker Company,Jane Wells
21708497,,Residential,Condo,,Golden Gate,Karen Wai Yan,,229900,229900,2020-05-06,2021-05-05,Trueblood Real Estate,Sai Lakshmana Vankayala
21708251,,Residential,Condo,,ESTY,Brian Frederickson,,234900,234900,2020-05-12,2020-11-12,F.C. Tucker Company,Ted O'Donnell
21690367,,Residential,Condo,,10th,Jimmy Dulin,,250000,240000,2020-01-21,2020-12-31,ERA Real Estate Links,Joan Weerts
21716110,,Residential,Condo,,Rosalind,Michael B. Miller,,235000,235000,2020-06-04,2020-12-04,Trueblood Real Estate,Daniel Powell
21710371,,Residential,Condo,,2nd,Suzanne Kappen,,243500,243500,2020-05-15,2020-10-30,Highgarden Real Estate,Carrie A. Holle
21708917,,Residential,Single Fam,,BROOKS BEND,Hendry Witosaputro,,235950,235950,2020-05-08,2020-10-08,Innovative Home Realty,Paul E. Miller Jr.
21701608,,Residential,Single Fam,,Greentree,Randy A. Placencia,,259900,249900,2020-03-20,2021-03-19,RE/MAX Legends Group,Marcus Jess
21720687,,Residential,Single Fam,,Bennett,Keith A. Lewis,,229900,229900,2020-06-23,2020-12-23,Leo Signature Realty,Paula M. Smith
21719518,,Residential,Condo,,Perry Pear,Scott A. Lindsay,,239900,239900,2020-06-17,2020-12-17,CENTURY 21 Scheetz,Scott A. Lindsay
21717093,,Residential,Single Fam,,Hoster,Angela Horner,,259999,249999,2020-06-09,2020-12-25,RE/MAX Ability Plus,Diana Abner
21659525,,Residential,Single Fam,,Fleetwood,Brian Wignall,,290000,246900,2019-08-02,2020-05-04,F.C. Tucker Company,Deborah Minth
21705990,,Residential,Condo,,2nd Ave Northwest,James A. Carlton,,248000,243000,2020-04-24,2020-10-21,"Carpenter, REALTORS®",Megan Deck
21705853,,Residential,Condo,,2nd,Kenwyn Kealing,,248000,248000,2020-05-05,2020-11-05,Trueblood Real Estate,Lee Skiles
21713618,,Residential,Condo,,GOLDEN GATE,Judith Naar,,239000,239000,2020-05-29,2020-10-30,States First Realty,Michelle Yi
21706831,,Residential,Condo,,Bard,Sara Syberg,Mark A. Syberg,248000,248000,2020-04-25,2020-10-31,Highgarden Real Estate,Jennifer Keating
21704985,,Residential,Single Fam,,John,Charles E. Lawrence,,274900,259900,2020-04-16,2021-06-16,"IPRES, INC",Charles E. Lawrence
21719511,,Residential,Single Fam,,Hamilton,Randy A. Placencia,,254900,254900,2020-06-17,2021-06-04,Keller Williams Indy Metro NE,Amanda Bick
21703886,,Residential,Condo,,Rosalind,Daniel J. Baldini,,255000,255000,2020-05-15,2020-10-05,CENTURY 21 Scheetz,Denise Fiore
21718730,,Residential,Single Fam,,Gettysburg,Laura H. Heigl,Christine Scarchilli,225000,225000,2020-06-13,2020-12-31,RE/MAX Legends Group,Nessim Saad
21706777,,Residential,Condo,,BARD,Haiyan Gong,,258900,258900,2020-04-25,2020-09-30,ERA Real Estate Links,Allen R. Williams
21708603,,Residential,Single Fam,,BARMORE,Susan Morris,,244900,244900,2020-05-07,2020-08-03,United Real Estate Indpls,Amanda R. Pruitt
21719066,,Residential,Single Fam,,STONEHEDGE,Linda Dietl,,259900,259900,2020-06-19,2020-12-21,F.C. Tucker Company,Eric Johnson
21716875,,Residential,Single Fam,,MORRISTOWN,Kevin Boles,,255000,255000,2020-06-08,2020-09-08,Keller Williams Indy Metro NE,Gary Ruble
21710551,,Residential,Single Fam,,Thornberry,Lisa McCoy,,247500,247500,2020-05-20,2020-11-30,"eXp Realty, LLC",Thomas A. Galovic
21707316,,Residential,Single Fam,,Arborwood,Curt Mikulla,,250000,250000,2020-05-01,2020-09-01,Keller Williams Indy Metro NE,Thomas V. Endicott
21684471,,Residential,Single Fam,,Moss,Andrew Neal,John Wright,287500,255000,2019-12-02,2020-08-26,Absolute Real Estate Services,Benjamin Fuller
21711064,,Residential,Single Fam,,Marana,Kimberly R. Walsh,,265000,265000,2020-05-19,2020-08-19,Keller Williams Indy Metro NE,Kimberly R. Walsh
21698120,,Residential,Condo,,Broughton St,Matt McLaughlin,,299900,289900,2020-03-04,2020-09-04,Berkshire Hathaway Home,Paul Kilgore
21690346,,Residential,Condo,,11th,Jimmy Dulin,,270000,270000,2020-01-21,2020-06-30,RE/MAX Ability Plus,Luanna J. Albrecht
21709343,,Residential,Single Fam,,Guilford,Mallorie E. Wilson,,239990,239990,2020-05-10,2020-11-10,Non-BLC Office,Non-BLC Member
21701425,,Residential,Single Fam,,Rolling Springs,Marilyn Harbison,,307900,284900,2020-03-20,2020-09-20,CENTURY 21 Scheetz,Megan Britton
21711348,,Residential,Single Fam,,Central,Thomas S. Corbett,Kate Corr,299900,280000,2020-05-22,2021-05-22,Keller Williams Indpls Metro N,Steve Martin
21722274,,Residential,Single Fam,,Forum Meadows,Warren Smith,David S. Christopher,248000,248000,2020-06-30,2020-12-30,RE/MAX Legends Group,Steve J. Sergi
21716046,,Residential,Single Fam,,Village,Michael B. Jett,,265000,265000,2020-06-12,2020-09-30,F.C. Tucker Company,Margaret Crosby
21716012,,Residential,Single Fam,,College,Timothy O'Connor,Sean O'Connor,265000,265000,2020-06-04,2020-12-03,"Traditions Realty, LLC",John W. Bradley
21715327,,Residential,Single Fam,,Nellis,Jill Dunbar,,264000,264000,2020-06-01,2020-12-01,F.C. Tucker Company,Mickey J. Peek
21712325,,Residential,Single Fam,,Forum Meadows,Karen L. Tanner,Anne Schweiger,279900,274900,2020-06-11,2020-12-11,F.C. Tucker Company,Anjushree Bothra
21710532,,Residential,Condo,,McNichols,Stacy Barry,,265000,265000,2020-05-20,2020-11-20,Berkshire Hathaway Home,Allen Williams
21675150,,Residential,Single Fam,,TIMBER HEIGHTS,Julie Morton,David Morton,324900,299900,2019-12-12,2020-06-30,Trueblood Real Estate,James B. Trueblood
21703630,,Residential,Condo,,Yale,Elizabeth Hanes,,279900,279900,2020-04-22,2020-10-22,CENTURY 21 Scheetz,Priya Bhargava
21709105,,Residential,Single Fam,,Main,Kelly L. Wood,,269900,269900,2020-05-08,2020-11-30,"Carpenter, REALTORS®",Miranda S. Payne
21675965,,Residential,Single Fam,,Green,Joshua Vida,,279900,269900,2019-10-18,2020-10-18,Ferris Property Group,Valerie Sullivan
21720184,,Residential,Single Fam,,ORCHARD PARK,Brandon K. Lawson,,265000,265000,2020-06-23,2020-09-22,RE/MAX Centerstone,Walt O'Riley
21709029,,Residential,Single Fam,,WASHINGTON BOULEVARD,John Kim,,259900,259900,2020-05-08,2020-11-01,Everlane Realty Group,John Kim
21708844,,Residential,Single Fam,,Rockberry,Teresa P. Easterday,,254900,254900,2020-05-14,2020-11-14,RE/MAX Ascent,Helen M. Metken
21721602,,Residential,Condo,,American,Kelley O. Joice,,299900,299900,2020-06-29,2020-10-31,Berkshire Hathaway Home,Mark O'Hara
21706780,,Residential,Single Fam,,Beaverbrook,Mariam Lanthron,,269500,269500,2020-04-30,2020-10-24,F.C. Tucker Company,Samuel Arce Jr.
21720090,,Residential,Single Fam,,Hoster,Matthew Meyers,,265000,265000,2020-06-25,2020-09-24,United Real Estate Indpls,Douglas D. Dilling
21711267,,Residential,Single Fam,,Hickory,Benjamin Jones,,259900,259900,2020-05-21,2020-11-11,Trueblood Real Estate,Daniel K. O'Brien
21708260,,Residential,Single Fam,,Fleetwood,Michael Lyons,Susan J. McClain,269900,269900,2020-05-06,2020-10-30,United Real Estate Indpls,Elizabeth (Elly) Brown
21706431,,Residential,Single Fam,,Royal Oak,Marj Sparks,,289000,289000,2020-05-14,2020-11-12,"Doc Real Estate, Inc",Darrin Gosser
21703462,,Residential,Single Fam,,Cheryl,Lori Shanahan,,315000,275000,2020-04-10,2020-10-03,Highgarden Real Estate,Laura Waters
21702308,,Residential,Single Fam,,146TH,Lisa A. Meiners,Robert C. Meiners,276900,276900,2020-03-26,2020-09-25,Trueblood Real Estate,James B. Trueblood
21714849,,Residential,Single Fam,,Wood Creek,Michael Lauck,,259000,259000,2020-05-29,2020-11-29,Trueblood Real Estate,James B. Trueblood
21719735,,Residential,Single Fam,,Beaverbrook,Curt R. Mikulla,,272500,272500,2020-06-18,2020-09-18,F.C. Tucker Company,Judy A. Shelton
21704234,,Residential,Single Fam,,Green,Jason Hofmann,,279900,279900,2020-04-08,2021-04-08,Wall and Associates,Russell K. Walker
21716396,,Residential,Condo,,10th,Helen M. Metken,,293500,282900,2020-06-10,2020-12-09,Keller Williams Indy,Mitch Rolsky
21720337,,Residential,Condo,,Rhettsbury St,Jennil Salazar,,285000,285000,2020-06-22,2020-12-31,RE/MAX Ability Plus,Jennil Salazar
21714758,,Residential,Condo,,Salerno Ct,Nicholas J. Laviolette,Zachary Bell,285000,285000,2020-05-29,2020-11-29,F.C. Tucker Company,Gary Roe
21711856,,Residential,Single Fam,,Sycamore,Greg Cooper,,280000,280000,2020-05-22,2020-08-22,"Carpenter, REALTORS®",Adam R. Corya
21711562,,Residential,Single Fam,,PHEASANT,Deb Polise,,275000,275000,2020-05-22,2020-11-22,Hamilton County Real Estate,Roger P. Carter
21706788,,Residential,Single Fam,,Bentley Way,Pamela D. Smith,,270000,280000,2020-04-25,2020-07-25,ERA Real Estate Links,Tommy M. Mascari
21705684,,Residential,Single Fam,,Wyndotte,Lisa Treadwell,,279000,279000,2020-04-30,2020-10-30,"Front Porch Real Estate, LLC",Karen Neligh
21709110,,Residential,Single Fam,,Lambeth,Miles Mattingly,,279900,279900,2020-05-08,2020-11-13,F.C. Tucker Company,Lynn Meredith
21709093,,Residential,Single Fam,,114th,Brian G. Waters,,299900,299900,2020-05-08,2020-11-08,F.C. Tucker Company,Philip B. Onderdonk
21708582,,Residential,Single Fam,,Vail,Josie Raimondi,,282000,282000,2020-05-14,2020-11-13,Keller Williams Indy Metro NE,Staci M. Woods
21704091,,Residential,Single Fam,,Lexington,Daniel Moran,,289900,284900,2020-04-07,2020-09-06,Jeff Paxson Team,Jeffrey D. Paxson
21709631,,Residential,Single Fam,,KEENELAND,Susan M. Timmerman,,289900,289900,2020-05-10,2020-11-30,F.C. Tucker Company,Philip B. Onderdonk
21716428,,Residential,Single Fam,,Hinault,Michelle Yi,,289900,289900,2020-06-05,2020-11-30,CENTURY 21 Scheetz,Lisa J. Stokes
21708345,,Residential,Single Fam,,Baldwin,Kevin Hudoba,,279900,279900,2020-05-05,2020-11-05,States First Realty,Michelle Yi
21711461,,Residential,Single Fam,,Somerset,Amy W. Corey,,300000,300000,2020-05-21,2020-12-31,F.C. Tucker Company,Susan Crawford
21699994,,Residential,Single Fam,,CYPRESS,Chris Schlosser,,330000,315000,2020-03-12,2020-09-12,CMS Real Estate Services,Chris Schlosser
21709415,,Residential,Condo,,11th,Eric Forney,,299700,299700,2020-05-13,2020-11-14,Keller Williams Indy Metro NE,Eric Forney
21712048,,Residential,Condo,,McNichols,Jennifer L. McLean,Amy Costidakis,299990,299990,2020-05-26,2020-11-30,CENTURY 21 Scheetz,Laura H. Heigl
21720266,,Residential,Condo,,Broad,Joseph Kempler,,293800,293800,2020-06-25,2020-12-31,CENTURY 21 Rasmussen Company,Larry Rasmussen
21718856,,Residential,Condo,,Barker,Andrew Clyne,,295000,295000,2020-06-11,2020-12-10,CENTURY 21 Scheetz,Jennifer L. McLean
21710948,,Residential,Single Fam,,RIPPLINGBROOK,Jason R. DeArman,Lisa Rodgers,290000,290000,2020-05-20,2020-11-20,The Indy Realty Shop,Theresa A. Bartels
21709411,,Residential,Single Fam,,Haldale,Kurt Spoerle,Samantha Rauh,299900,299900,2020-05-11,2020-11-11,Trueblood Real Estate,James B. Trueblood
21705288,,Residential,Single Fam,,Oak Ridge,Mike Scheetz,Melanie R. Scheetz,300000,300000,2020-05-14,2020-11-14,CENTURY 21 Scheetz,Mike Scheetz
21688610,,Residential,Single Fam,,Concord,Mike Scheetz,Melanie R. Scheetz,315000,300000,2020-02-05,2020-08-05,CENTURY 21 Scheetz,Jessica Abrego
21705971,,Residential,Condo,,Frostburg,Gary Swift,,305995,305995,2020-04-22,2021-04-22,Non-BLC Office,Non-BLC Member
21706778,,Residential,Single Fam,,Hazelwood,Brenda Bowman,Deanna Rogers,309000,309000,2020-04-27,2020-10-26,"eXp Realty, LLC",Chris Camperelli
21718265,,Residential,Single Fam,,Winamac,Kevin P. Elson,Catherine Epps,297900,310000,2020-06-11,2020-12-31,Plat Collective,Chanda Johnson
21716458,,Residential,Single Fam,,Village,Jane Wells,Joanie Thieme,305000,305000,2020-06-17,2020-12-04,F.C. Tucker Company,Julie C. Preston
21716441,,Residential,Single Fam,,Wembly,James Robinson,,299950,299950,2020-06-05,2021-04-30,Trueblood Real Estate,Mark P. Studebaker
21708658,,Residential,Single Fam,,Vanderhorst,James Robinson,,315000,315000,2020-05-07,2020-11-03,RE/MAX Ability Plus,James Robinson
21708081,,Residential,Single Fam,,STANSFIELD,Andy Sandler,Pamala K. Sandler,314900,314900,2020-05-04,2021-05-04,"MYL Realty, LLC",Yajing Liu
21709439,,Residential,Single Fam,,Oak Ridge,Deborah Kenny,,300000,300000,2020-05-21,2020-11-21,RE/MAX Realty Group,Brittany Burke
21716275,,Residential,Single Fam,,Charing Cross,Jonathan A. Randolph,Candice Randolph,312000,312000,2020-06-05,2020-12-05,Keller Williams Indpls Metro N,Tim S. Houterloot
21719271,,Residential,Single Fam,,Rolling Springs,James Robinson,,349950,339950,2020-06-16,2020-08-06,Gallery of Homes Real Estate,Jacqueline Phillips-Stackman
21685747,,Residential,Single Fam,,Edinburgh,Erin Hundley,Christine Robbins,350000,313200,2019-12-13,2020-07-18,Berkshire Hathaway Home,Pamela S. Roessner
21711178,,Residential,Single Fam,,Baltimore,Donald Lawless II,Lynn A. Lawless,325000,325000,2020-05-21,2020-11-21,Redfin Corporation,Richard Ardaiolo
21706022,,Residential,Single Fam,,Cantigny,Keri Schuster,,319900,319900,2020-05-06,2020-11-05,United Real Estate Indpls,Scot Stiles
21705860,,Residential,Single Fam,,Baldwin,Sathya Kattragadda,Rebecca Upton,324900,324900,2020-05-14,2020-11-14,United Real Estate Indpls,Amber Wilson
21711256,,Residential,Single Fam,,MAIN,Scott Armstrong,,325000,325000,2020-05-20,2020-11-20,Keller Williams Indy Metro NE,Thomas S. Corbett
21700850,,Residential,Single Fam,,James Dean,Stacy Swetnam,,345990,325990,2020-03-17,2020-12-31,F.C. Tucker Company,Patrick Bragg
21703622,,Residential,Single Fam,,Wood Mill,Jonathan M. Stephens,,329900,329900,2020-04-04,2020-10-05,Trueblood Real Estate,Brian Black
21702368,,Residential,Single Fam,,Oxford,Luanna Albrecht,,339900,329000,2020-03-27,2020-09-27,"M.S. Woods Real Estate, LLC",Jennifer Wolfe
21705129,,Residential,Single Fam,,Aquamarine,Jane Barretto,,345000,345000,2020-04-16,2020-05-31,Zuluscape,William Whitticker
21714735,,Residential,Single Fam,,4th Ct E,Stephen W. Clark,,315000,315000,2020-05-29,2020-11-29,Keller Williams Indy Metro NE,Beth Liller
21709829,,Residential,Single Fam,,Charing Cross,Staci Woods,Amanda Bick,325000,325000,2020-05-15,2020-10-31,Non-BLC Office,Non-BLC Member
21703015,,Residential,Single Fam,,Pursel,Chuck McCollum,,325000,325000,2020-03-31,2020-09-30,Encore Sotheby's International,Joseph Kempler
21720782,,Residential,Single Fam,,Brandywine,Dick Richwine,Andrew Sullivan,325000,325000,2020-06-24,2020-12-20,F.C. Tucker Company,Elizabeth H. Marks-Strauss
21700219,,Residential,Condo,,Neuman,Andrew Neal,John Wright,349900,335000,2020-03-13,2020-09-13,ERA Real Estate Links,James Miller
21708433,,Residential,Single Fam,,Dunes,Beckie Schroeder,Lynn Meredith,317500,317500,2020-06-03,2020-12-03,F.C. Tucker Company,Patrick A. Tumbarello
21703552,,Residential,Single Fam,,Sandalwood,Deb Ranek,,364900,334900,2020-04-03,2020-12-31,CENTURY 21 Scheetz,Elisabeth A. Lugar
21707231,,Residential,Single Fam,,Driftwood,Helen M. Metken,,344900,344900,2020-04-27,2020-10-27,F.C. Tucker Company,Jacob Finney
21701119,,Residential,Single Fam,,Antiquity,Stacy Swetnam,,359990,349990,2020-03-18,2020-12-31,RE/MAX Advanced Realty,Warren Smith
21712184,,Residential,Single Fam,,Lakeshore,Olga I. Keegan,,350000,340000,2020-05-27,2020-11-26,Keller Williams Indy Metro NE,Stephanie Evelo
21700416,,Residential,Single Fam,,Millbrae,Mark J. Harris,,349900,349900,2020-03-19,2021-03-19,Berkshire Hathaway Home,Gita Kapur
21714719,,Residential,Condo,,Park Trail,Carrie A. Holle,,349000,349000,2020-05-30,2020-11-30,RE/MAX Realty Services,Christopher Schulhof
21689687,,Residential,Single Fam,,Thornhurst,Nancy Shelton-Williams,,395000,369000,2020-01-24,2020-06-24,RE/MAX Centerstone,Kelly L. Wood
21709991,,Residential,Single Fam,,Hawthorne,Bob W. Chambers,,355000,349900,2020-05-13,2020-11-13,CENTURY 21 Scheetz,Sathya Kattragadda
21712259,,Residential,Single Fam,,Winings,Christy L. Cutsinger,,359900,349900,2020-05-29,2020-11-29,Highgarden Real Estate,Shannon Gilbert
21725064,,Residential,Single Fam,,Wentworth,Leslie Ramsey,,319900,319900,2020-07-16,2021-01-15,F.C. Tucker Company,Derek Manis
21716011,,Residential,Single Fam,,Maswa,Kim Thomas,,389900,389900,2020-06-05,2020-12-05,Redfin Corporation,Craig McLaurin
21712273,,Residential,Condo,,Alden Way,James Robinson,,349950,350000,2020-05-26,2020-12-31,RE/MAX Ability Plus,James Robinson
21712076,,Residential,Single Fam,,Tiffany,Chase M. Rainey,,350000,350000,2020-05-27,2020-11-25,F.C. Tucker Company,Cynthia Yosha-Snyder
21711903,,Residential,Single Fam,,AUTUMN WOODS,Todd A. Howard,,355000,355000,2020-05-22,2020-11-20,F.C. Tucker Company,Jerome A. Gordon III
21711108,,Residential,Single Fam,,Stone Pine,Chad Hess,Julie J. Hess,269900,369900,2020-05-19,2020-11-30,Berkshire Hathaway Home,Deborah Sullivan
21709970,,Residential,Single Fam,,Foster Ridge,Randie Bonwell,,359900,354900,2020-05-14,2020-09-30,Keller Williams Indpls Metro N,Terry Ackerman
21708652,,Residential,Single Fam,,VICTORIA,Keith Albrecht,,349900,349900,2020-05-08,2020-09-30,F.C. Tucker Company,Debbie Juleen
21707199,,Residential,Single Fam,,Smokey,Helen M. Metken,,349900,349900,2020-04-27,2020-10-27,CENTURY 21 Scheetz,Betsy Beasley
21706828,,Residential,Condo,,Broughton,Donna Park,,364900,364900,2020-04-27,2020-10-31,Encore Sotheby's International,Lauren Masur
21697751,,Residential,Condo,,AMERICAN WAY SOUTH,Lori Shanahan,,350000,350000,2020-03-01,2020-07-15,Highgarden Real Estate,Carrie A. Holle
21685477,,Residential,Single Fam,,Cherry Creek,Erin Hundley,Christine Robbins,374050,369990,2019-12-16,2020-06-12,F.C. Tucker Company,Beau Benjamin
21705978,,Residential,Condo,,Fairfax Manor,Beckie Schroeder,Lynn Meredith,369000,369000,2020-04-24,2020-10-24,Trueblood Real Estate,James B. Trueblood
21716831,,Residential,Single Fam,,Briarwood,Georgia Simmons,,354900,354900,2020-06-09,2020-11-09,"Morton Homes Realty, Inc.",Julie Morton
