"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21735112","Active","SFD","267 Darrough Dr","4102","$259,900","2","2","0","ClarkTOPlsn","RESERVE AT ROCKLANE RIDGE","0","1LEVL","ATTACH","2","1,454","No","1,454","114","HMSR01"
"1","21755302","Active","SFD","2746 Halfaker Way","4102","$277,083","2","2","0","ClarkTOPlsn","RESERVE AT ROCKLANE RIDGE","0","1LEVL","ATTACH","2","1,580","No","1,580","56","HMSR01"
"1","21735570","Active","SFD","1161 Wyndham Way","4102","$375,000","4","2","2","Greenwood","THE LANDINGS AT OLDEFIELD","0","1LEVL","ATTACH","2","1,741","Yes","2,749","145","DBTM01"
"1","21748946","Active","SFD","412 N US Highway 31 N","4102","$413,890","4","2","1","ClarkTOPlsn","NO SUBDIVISION","0","2LEVL","ATTACH","2","2,796","No","2,796","91","OKBA01"
"1","21752242","Active","SFD","750 W JEFFERSON St","4105","$119,900","3","1","0","Franklin","HAMILTON ADDITION","0","1LEVL","NONE","","908","Yes","908","69","TANY01"
"1","21752256","Active","SFD","756 W Jefferson St","4105","$139,900","3","1","0","Franklin","NO SUBDIVISION","1","1LEVL","NONE","","1,396","Yes","1,396","69","TANY01"
"1","21752306","Active","SFD","1554 Churchill Rd","4105","$159,000","3","1","0","Franklin","LOCHRY","0","1LEVL","DETATCH","2","900","No","900","39","BRCH01"
"1","21757361","Active","SFD","153 W King St","4105","$172,000","3","2","0","Franklin","NO SUBDIVISION","0","2LEVL","ATTACH","1","1,536","No","1,536","41","CARP34"
"1","21754264","Active","SFD","328 Johnson Ave","4105","$175,000","4","2","0","Franklin","HICKS & HAMILTON","0","2LEVL","NONE","","1,899","No","1,899","63","RECH01"
"1","21759036","Active","SFD","379 S Home Ave","4105","$255,000","4","2","1","Franklin","BRONSON","1","2LEVL","CARPORT","","2,730","Yes","3,990","25","CARP34"
"1","21757021","Active","SFD","260 Branigin Rd","4105","$344,900","4","1","1","Franklin","NO SUBDIVISION","1","1LEVL","DETATCH","2","1,767","Yes","2,742","45","REDC01"
"1","21736755","Active","SFD","200 S Hougland St","4107","$99,000","0","0","2","Nineveh","BUCKNERS","0","1LEVL","NONE","","1,320","Yes","2,640","117","BHHS03"
"1","21735196","Active","SFD","736 N Sobota","4107","$262,990","3","3","0","Nineveh","WHITE OAK COMMONS","0","1LEVL","ATTACH","2","1,619","No","1,619","125","REND01"
"1","21723868","Active","SFD","8851 S Peoga Rd","4107","$800,000","3","3","0","Nineveh","NO SUBDIVISION","2","1LEVL","ATTACH","2","3,101","No","3,101","200","BHHS03"
"1","21739504","Active","SFD","3292 S 475 W","4107","$999,000","7","4","1","Nineveh","NO SUBDIVISION","2","2LEVL","ATTACH","3","3,952","Yes","6,464","129","MURE01"
"1","21758061","Pend","SFD","5356 Old Smith Valley Rd","4101","$150,000","3","1","0","Centrgrove","NO SUBDIVISION","0","1LEVL","NONE","1","864","No","864","7","MIFR01"
"1","21754800","Pend","SFD","946 Thornwood Dr","4101","$200,000","3","2","1","Centrgrove","BRENTWOOD","1","2LEVL","ATTACH","2","2,275","No","2,275","2","STIL01"
"1","21757736","Pend","SFD","1196 Blake Cir","4101","$235,000","3","2","0","Centrgrove","OLIVE BRANCH MANOR","1","1LEVL","ATTACH","2","1,616","No","1,616","11","KWIN02"
"1","21754462","Pend","SFD","4252 Bittersweet Ln","4101","$238,000","3","2","0","Centrgrove","WINDSONG","1","1LEVL","ATTACH","2","1,962","No","1,962","21","CARP11"
"1","21755528","Pend","SFD","360 Serenity Way","4101","$239,900","3","2","0","Centrgrove","CAREFREE","1","1LEVL","ATTACH","2","1,664","No","1,664","17","YRHM01"
"1","21757987","Pend","SFD","3020 Santiago Dr","4101","$245,000","3","2","1","Greenwood","EL DORADO ESTATES","1","1LEVL","ATTACH","2","1,724","No","1,724","3","CARP09"
"1","21755508","Pend","SFD","5982 W Haywood","4101","$245,000","3","2","0","Centrgrove","WAKEFIELD WEST","0","1LEVL","ATTACH","2","1,834","No","1,834","22","KWIN02"
"1","21748837","Pend","SFD","5504 Gainesway Dr","4101","$254,900","3","2","0","Centrgrove","WAKEFIELD","1","1LEVL","ATTACH","2","1,970","No","1,970","46","IRPL01"
"1","21758287","Pend","SFD","4729 LANTERN Dr","4101","$265,000","4","2","1","Centrgrove","PEBBLE HILL","1","1LEVL","ATTACH","2","2,500","No","2,500","2","JPTM01"
"1","21750999","Pend","CND","733 Disciple's Way","4101","$273,493","2","2","0","Centrgrove","SHEPHERDS GROVE","0","1LEVL","ATTACH","2","1,809","No","1,809","2","IRPL01"
"1","21756026","Pend","SFD","936 Silver Valley Cir","4101","$279,000","3","2","0","Centrgrove","SILVER SPRINGS","1","1LEVL","ATTACH","3","1,744","No","1,744","9","HMRL01"
"1","21752589","Pend","CND","3321 Luke's Way","4101","$283,516","2","2","0","Centrgrove","SHEPHERDS GROVE","0","1LEVL","ATTACH","2","1,809","No","1,809","1","IRPL01"
"1","21752583","Pend","CND","3349 Luke's Way","4101","$288,569","2","2","0","Centrgrove","SHEPHERDS GROVE","0","1LEVL","ATTACH","2","1,809","No","1,809","1","IRPL01"
"1","21752915","Pend","SFD","4069 Easy St","4101","$290,000","3","2","1","Centrgrove","CAREFREE","1","1LEVL","ATTACH","2","1,550","Yes","3,100","4","BHHS03"
"1","21738460","Pend","SFD","3886 Albert Ln","4101","$309,995","3","2","0","Centrgrove","MORNINGSIDE","1","1LEVL","ATTACH","2","1,821","No","1,821","47","CESC02"
"1","21757397","Pend","CND","3323 Luke's Way","4101","$310,185","2","2","0","Centrgrove","SHEPHERDS GROVE","0","1LEVL","ATTACH","2","1,809","No","1,809","1","IRPL01"
"1","21758585","Pend","SFD","1282 Cloverdale Trce","4101","$339,000","4","3","1","Centrgrove","CHATEAUX AT WOODFIELD","1","2LEVL","ATTACH","3","2,710","No","2,710","1","BHHS03"
"1","21756760","Pend","SFD","3971 Nevermind Way","4101","$349,900","4","3","1","Centrgrove","CAREFREE","0","TRILV","ATTACH","2","2,032","No","2,032","10","TANY01"
"1","21722603","Pend","SFD","78 Sedona Dr","4101","$349,900","4","2","1","Centrgrove","Highland Knoll","1","2LEVL","ATTACH","3","2,667","No","2,667","168","HMSR01"
"1","21699982","Pend","SFD","1002 Mound St","4101","$354,900","4","3","1","Centrgrove","Highland Knoll","0","2LEVL","ATTACH","3","3,127","No","3,127","186","HMSR01"
"1","21751002","Pend","SFD","1881 Saratoga Dr","4101","$374,900","4","3","0","Centrgrove","CHATEAUX AT WOODFIELD","0","1LEVL","ATTACH","2","2,373","Yes","3,571","24","EXPL01"
"1","21752362","Pend","SFD","4862 AUBURN FORD","4101","$375,000","3","2","0","Centrgrove","FAIR OAKS","0","1LEVL","ATTACH","3","2,048","Yes","3,536","6","RGWR01"
"1","21750477","Pend","SFD","3995 Saddle Club South Pkwy","4101","$392,655","4","2","1","Centrgrove","Saddle Club South","1","2LEVL","ATTACH","3","3,152","No","3,152","29","MIHI01"
"1","21758763","Pend","SFD","5128 Wyndale Dr","4101","$394,431","3","3","0","Centrgrove","WYNCREST","0","1LOFT","ATTACH","3","3,090","No","3,090","1","RIDG01"
"1","21739683","Pend","SFD","3941 New Battle Ln","4101","$424,995","4","2","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","2,986","No","2,986","80","CESC02"
"1","21757567","Pend","SFD","3582 Lynnhaven Cir","4101","$446,025","4","3","0","Centrgrove","WYNCREST","1","1LEVL","ATTACH","3","2,435","Yes","4,357","1","RIDG01"
"1","21754590","Pend","SFD","3621 Carlow Ct","4101","$474,900","4","3","2","Centrgrove","EAGLE TRACE","1","1LEVL","ATTACH","3","2,268","Yes","4,516","1","LNHW01"
"1","21744399","Pend","SFD","3892 Forbes Rd","4101","$489,995","4","2","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","3,090","Yes","4,027","34","CESC02"
"1","21752418","Pend","SFD","2081 S Morgantown Rd","4101","$499,900","4","3","1","Centrgrove","BRENTRIDGE ESTATES","0","2LEVL","ATTACH,MULTI,TANDM","3","2,979","No","2,979","41","EXPL01"
"1","21758322","Pend","SFD","5708 Oakmont Blvd","4101","$513,133","4","3","1","Centrgrove","SHADOWOOD","1","2LEVL","ATTACH","3","2,690","Yes","4,366","5","HMSR01"
"1","21743026","Pend","SFD","4031 Forbes Rd","4101","$525,995","5","4","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","3,610","Yes","5,184","72","CESC02"
"1","21755436","Pend","SFD","3692 WOODVINE Dr","4101","$544,900","6","3","2","Centrgrove","WYNCREST","2","2LEVL","ATTACH","3","3,478","Yes","5,425","1","RESL01"
"1","21739689","Pend","SFD","3967 Forbes Rd","4101","$545,995","5","5","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","3,485","Yes","5,299","64","CESC02"
"1","21744033","Pend","SFD","5841 Oakmont Blvd","4101","$585,000","5","4","0","Centrgrove","SHADOWOOD","1","2LEVL","ATTACH","3","3,660","Yes","5,501","58","CESC02"
"1","21740911","Pend","SFD","4717 Hickory Wood Row","4101","$625,000","6","4","1","Centrgrove","HICKORY RIDGE","3","2LEVL","ATTACH","3","4,070","Yes","6,673","71","FTHM01"
"1","21732103","Pend","SFD","1765 Lanarkshire Dr","4101","$699,900","4","2","2","Centrgrove","HIGHLAND PARK","2","1LEVL","ATTACH","3","4,461","Yes","5,554","134","TUCK07"
"1","21757386","Pend","SFD","5695 Oakmont Blvd","4101","$753,959","5","5","0","Centrgrove","SHADOWOOD","1","2LEVL","ATTACH","3","3,815","Yes","5,722","2","HMSR01"
"1","21758475","Pend","SFD","3834 Lomond Ct","4101","$759,900","5","5","1","Centrgrove","HIGHLAND PARK","2","2LEVL","ATTACH","4+","4,069","Yes","5,654","1","CESC02"
"1","21715727","Pend","SFD","3633 Olive Branch Rd","4101","$899,900","5","4","1","Centrgrove","HIGHLAND PARK","1","1LEVL","ATTACH","3","3,076","Yes","5,279","36","CESC02"
"1","21707371","Pend","SFD","5347 N 400 W","4101","$1,750,000","5","6","2","Centrgrove","MIRADA","2","MULTI","ATTACH,DETATCH","4+","6,669","Yes","10,229","113","TUCK16"
"1","21742458","Pend","SFD","431 Southgate Dr","4102","$129,900","3","1","0","Greenwood","NORTHERN PARK","0","1LEVL","DETATCH","2","1,224","No","1,224","2","TRST01"
"1","21757896","Pend","SFD","482 PARK Dr","4102","$130,000","3","1","0","Greenwood","NORTHERN PARK","0","1LEVL","OTHER","","960","No","960","3","KWIN04"
"1","21757978","Pend","SFD","504 Mooreland Dr","4102","$132,500","3","1","0","ClarkTOPlsn","4TH SUB DIV","0","1LEVL","ATTACH","1","850","No","850","4","STIL01"
"1","21731092","Pend","SFD","138 FROSTWOOD Ln","4102","$135,000","3","2","1","ClarkTOPlsn","SUMMERFIELD VILLAGE","0","2LEVL","ATTACH","2","1,372","No","1,372","21","TBHR01"
"1","21758682","Pend","SFD","453 Parkview Dr","4102","$150,000","3","2","0","ClarkTOPlsn","6TH SUB DIV","0","1LEVL","NONE","","1,084","No","1,084","3","PGIL01"
"1","21757188","Pend","SFD","343 N Meridian St","4102","$154,900","3","1","0","Greenwood","NO SUBDIVISION","0","1LEVL","DETATCH","4+","1,150","No","1,150","16","BHHS03"
"1","21754144","Pend","SFD","149 Frostwood Ln","4102","$164,900","3","2","1","Greenwood","SUMMERFIELD","0","2LEVL","ATTACH","2","1,792","No","1,792","2","KWIN04"
"1","21730374","Pend","SFD","2002 Morning Light Ln","4102","$165,000","3","2","1","ClarkTOPlsn","SWEETGRASS","1","2LEVL","ATTACH","2","1,494","No","1,494","8","IRPL01"
"1","21752043","Pend","SFD","649 Blue Meadow Dr","4102","$166,000","3","2","0","ClarkTOPlsn","BARTON LAKES","0","1LEVL","ATTACH","2","1,209","No","1,209","5","EVIN01"
"1","21756213","Pend","SFD","1484 Blue Brook Way","4102","$169,900","3","2","0","Greenwood","VILLAGES AT GRASSY CREEK","0","1LEVL","ATTACH","2","1,204","No","1,204","4","RWHA01"
"1","21757942","Pend","SFD","651 Findlay Ln","4102","$172,500","4","2","0","ClarkTOPlsn","VILLAGES AT GRASSY CREEK","0","1LEVL","ATTACH","2","1,331","No","1,331","3","FTHM01"
"1","21758539","Pend","SFD","1632 Bluegrass Pkwy","4102","$175,000","3","2","1","ClarkTOPlsn","SWEETGRASS","0","2LEVL","ATTACH","2","1,494","No","1,494","2","MONK01"
"1","21756849","Pend","SFD","708 Adagio Dr","4102","$179,000","4","2","1","ClarkTOPlsn","SWEETGRASS","0","2LEVL","ATTACH","2","1,516","No","1,516","5","CESC02"
"1","21757982","Pend","SFD","1360 Oxford Run","4102","$180,000","3","2","0","Greenwood","CLEARBROOK LAKES","1","1LEVL","ATTACH","2","1,363","No","1,363","2","IRPL01"
"1","21756493","Pend","SFD","612 Grassy Bend Dr","4102","$219,912","3","2","0","ClarkTOPlsn","VILLAGES AT GRASSY CREEK","1","1LEVL","ATTACH","3","1,904","No","1,904","5","GWHR01"
"1","21757650","Pend","SFD","2541 Sungold Trl","4102","$225,000","3","2","0","ClarkTOPlsn","BRIARSTONE","0","1LEVL","ATTACH","2","1,618","No","1,618","2","BHHS02"
"1","21758339","Pend","SFD","1101 Bennington Ct","4102","$238,900","3","2","0","Greenwood","ALDEN PLACE","0","1LEVL","ATTACH,TANDM","3","1,385","No","1,385","8","JHBR01"
"1","21730277","Pend","SFD","172 McRae Way","4102","$249,900","3","2","0","ClarkTOPlsn","RESERVE AT ROCKLANE RIDGE","0","2LEVL","ATTACH","2","1,596","No","1,596","107","HMSR01"
"1","21757798","Pend","SFD","1122 Tampico Rd","4102","$250,000","5","4","1","Greenwood","LAGO VISTA","1","2LEVL","ATTACH","2","2,700","No","2,700","3","BHHS03"
"1","21757193","Pend","SFD","225 Kiawah Dr","4102","$251,670","3","2","0","ClarkTOPlsn","BRIAR CREEK","0","1LEVL","ATTACH","2","1,530","No","1,530","1","BHHS02"
"1","21757282","Pend","SFD","2851 Barnes Ct","4102","$259,900","4","2","1","ClarkTOPlsn","HOMECOMING AT UNIVERSITY PARK","1","2LEVL","ATTACH","2","1,920","No","1,920","5","MONK01"
"1","21756438","Pend","CND","2693 Winter Hawk Rd","4102","$269,900","2","2","0","Greenwood","MEADOWS AT BAINBRIDGE","0","1HALF","ATTACH","2","2,303","No","2,303","22","CARP16"
"1","21755936","Pend","SFD","3239 HURST St","4102","$279,000","4","2","1","ClarkTOPlsn","TIMBER VALLEY","1","2LEVL","ATTACH","2","3,250","No","3,250","16","NRTN01"
"1","21754691","Pend","SFD","1184 VESTMAN Ct","4102","$279,900","4","2","1","Greenwood","ALDEN PLACE","1","2LEVL","ATTACH","2","2,165","Yes","3,207","2","EXPL01"
"1","21748734","Pend","SFD","1167 Old Vines Ct","4102","$294,999","4","3","0","ClarkTOPlsn","TRAILS AT SOUTH LAKE","0","2LEVL","ATTACH","3","2,040","No","2,040","66","PRGR01"
"1","21742126","Pend","SFD","685 La Placita Rd","4102","$299,900","4","2","1","Greenwood","LOS CAMPOS","1","TRILV","ATTACH","2","2,459","No","2,459","84","MWRG01"
"1","21744297","Pend","SFD","117 N Darrough Dr","4102","$304,197","2","2","0","ClarkTOPlsn","RESERVE AT ROCKLANE RIDGE","1","1LEVL","ATTACH","2","1,945","No","1,945","60","HMSR01"
"1","21757204","Pend","SFD","1128 Meriman Dr","4102","$309,500","4","3","0","ClarkTOPlsn","WOODGATE","1","2LEVL","ATTACH","3","3,538","Yes","5,041","2","TOM 01"
"1","21732047","Pend","SFD","251 McRae Way","4102","$311,489","2","2","0","ClarkTOPlsn","RESERVE AT ROCKLANE RIDGE","1","1LEVL","ATTACH","2","1,900","No","1,900","61","HMSR01"
"1","21758395","Pend","SFD","997 Sorrell Pass","4102","$320,000","4","2","1","ClarkTOPlsn","HERITAGE TRACE","1","2LEVL","ATTACH","2","3,312","No","3,312","3","RESL01"
"1","21749502","Pend","SFD","1095 Hudson Bay Dr","4102","$345,000","4","3","1","Greenwood","GREENWOOD COMMONS","1","2LEVL","ATTACH","3","2,746","Yes","3,888","8","TORA01"
"1","21744889","Pend","SFD","1409 Sanderling Dr","4102","$353,095","5","3","1","ClarkTOPlsn","PRESERVE AT SOUTH LAKE","1","2LEVL","ATTACH","2","2,724","No","2,724","23","CESC02"
"1","21744411","Pend","SFD","1433 Sanderling Dr","4102","$353,095","5","3","1","ClarkTOPlsn","PRESERVE AT SOUTH LAKE","1","2LEVL","ATTACH","2","2,782","No","2,782","11","CESC02"
"1","21744881","Pend","SFD","1421 Sanderling Dr","4102","$353,595","5","3","1","ClarkTOPlsn","PRESERVE AT SOUTH LAKE","1","2LEVL","ATTACH","2","2,744","No","2,744","9","CESC02"
"1","21750786","Pend","SFD","1401 Sanderling Dr","4102","$356,095","5","3","1","ClarkTOPlsn","PRESERVE AT SOUTH LAKE","1","2LEVL","ATTACH","2","2,696","No","2,696","5","CESC02"
"1","21739182","Pend","SFD","331 NAPLES Ct","4102","$434,900","5","4","1","Greenwood","OAK MEADOWS","1","2LEVL","ATTACH","2","3,608","Yes","4,980","80","TURT01"
"1","21749440","Pend","SFD","1004 Clearwell Dr","4102","$519,164","4","3","1","Greenwood","BRIGHTON ESTATES","1","2LEVL","ATTACH","3","3,531","Yes","5,289","3","HMSR01"
"1","21756903","Pend","SFD","1457 Gatewick Dr","4102","$574,129","4","3","1","Greenwood","BRIGHTON ESTATES","1","2LEVL","ATTACH","3","3,377","Yes","5,614","2","HMSR01"
"1","21755383","Pend","SFD","1489 Gatewick Dr","4102","$583,163","5","4","0","Greenwood","BRIGHTON ESTATES","1","2LEVL","ATTACH","3","3,597","Yes","5,490","2","HMSR01"
"1","21749974","Pend","SFD","46 Lynwood Dr","4103","$150,000","3","2","1","ClarkTOPlsn","2ND SUB DIV","1","1LEVL","DETATCH","2","1,782","No","1,782","9","KWIN02"
"1","21757923","Pend","SFD","912 Princeton Dr","4103","$159,900","3","1","0","ClarkTOPlsn","NO SUBDIVISION","0","1LEVL","ATTACH","1","1,325","No","1,325","1","KWIN02"
"1","21755544","Pend","SFD","951 Brookstone Dr","4104","$219,900","3","2","1","Franklin","HERITAGE","1","2LEVL","ATTACH","2","2,062","No","2,062","5","RDOK01"
"1","21752446","Pend","CND","2108 Heather Glen Way Unit#15 D","4104","$249,900","2","2","0","Franklin","HEATHER GLEN","1","1LEVL","ATTACH","2","1,790","No","1,790","28","TOM 01"
"1","21755976","Pend","SFD","5671 Gainesway Dr","4104","$295,000","4","2","1","Centrgrove","WAKEFIELD","1","2LEVL","ATTACH","3","2,368","No","2,368","1","KWIN14"
