MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21727916,,Residential,Single Fam,,150,Jo C. Thompson,MiKaela Pennington,350000,350000,2020-07-24,2021-01-24,Berkshire Hathaway Home,Craig Sharpe
21702064,,Residential,Single Fam,,Hazelrigg,Jerry J. Alexander,,360000,360000,2020-03-23,2021-03-23,F.C. Tucker Company,Robbin N. Edwards
21671912,,Residential,Single Fam,,275,Autumn Sojka,,400000,385000,2019-09-28,2020-09-28,CENTURY 21 Scheetz,Denise Fiore
21722666,,Residential,Single Fam,,200,Lisa Graham,,389900,374900,2020-07-03,2021-01-04,United Real Estate Indpls,Dody L. Mariscotti
21735651,,Residential,Single Fam,,SR 75,Heather Schaller,,425000,425000,2020-09-07,2021-03-07,"Wright, REALTORS®",Joan Tucker
21735820,,Residential,Single Fam,,PLUM,Christopher Price,,35000,35000,2020-08-30,2020-10-30,Coldwell Banker Shook,Tamara Sandefur
21728062,,Residential,Single Fam,,West,Jordan Moody,,62500,62500,2020-07-25,2021-01-14,Keller Williams Indpls Metro N,Jordan Moody
21716123,,Residential,Single Fam,,Plum,Jordan Moody,,87000,74900,2020-06-05,2020-12-05,F.C. Tucker Company,Danielle B. Robinson
21711782,,Residential,Single Fam,,Co Rd 1000 W,Mary Jane Murray,Sally Chamness,88900,88900,2020-05-21,2020-09-30,RE/MAX Real Estate Associates,Leslie Cooper Pyle
21695002,,Residential,Single Fam,,Grant,Christopher Price,,95000,95000,2020-02-14,2020-05-14,Trueblood Real Estate,James B. Trueblood
21706773,,Residential,Single Fam,,Main,Elaine Zimmerman,,119000,119000,2020-04-17,2020-07-14,Find Your Bliss Real Estate,Peggy L. Carten
21659487,,Residential,Single Fam,,825N,Vince Wall,,159900,139900,2019-08-01,2020-10-15,"Traditions Realty, LLC",Lynda Lambert
21748914,,Residential,Single Fam,,800,Lynda Lambert,,130000,130000,2020-10-26,2020-12-31,RE/MAX Ability Plus,Heidi Wolff
