"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21729068","Active","SFD","5602 N College Ave","4903","$319,900","4","1","1","Ips","LIGHT'S BELLEVUE","1","2LEVL","DETATCH","2","1,834","Yes","2,634","178","HSIC01"
"1","21721636","Active","SFD","3922 Carrollton Ave","4903","$349,900","3","2","1","Ips","HAMMONDS","1","2LEVL","DETATCH","2","2,222","Yes","3,239","172","CARP14"
"1","21734885","Active","SFD","5660 Emerson Wa","4903","$350,000","4","2","0","Washington","NO SUBDIVISION","1","2LEVL","DETATCH","3","2,206","No","2,206","152","ALAC01"
"1","21728880","Active","SFD","3828 Carrollton Ave","4903","$385,000","4","2","2","Ips","HAMMONDS","1","2HALF","DETATCH","2","2,752","Yes","3,584","171","BHHS01"
"1","21729935","Active","CND","6640 Page Blvd Unit#101","4903","$409,000","3","2","1","Washington","SPIRIT LAKE","0","1LEVL","ATTACH","2","2,738","No","2,738","172","PTWR01"
"1","21732778","Active","SFD","8163 Heyward Dr","4903","$429,900","3","3","0","Washington","SYCAMORE SPRINGS","1","1LEVL","ATTACH","2","2,334","Yes","3,604","141","CESC04"
"1","21726167","Active","CND","6720 PAGE Blvd Unit#202","4903","$455,000","3","2","1","Washington","SPIRIT LAKE","0","1LEVL","ATTACH","2","2,738","No","2,738","187","CARP14"
"1","21731916","Active","CND","8135 PENN Pl","4903","$479,900","3","2","1","Washington","SYCAMORE SPRINGS","1","2LEVL","ATTACH","2","2,856","Yes","3,966","163","ARMS01"
"1","21728064","Active","CND","6450 #C MERIDIAN Pkwy Unit#C","4903","$492,900","3","3","1","Washington","WOODMONT","1","1LEVL","ATTACH","2","3,032","No","3,032","176","URE 01"
"1","21728393","Active","SFD","319 W 46th St","4903","$565,000","4","3","0","Ips","FOREST RIDGE","1","2LEVL","DETATCH","2","2,145","Yes","2,822","142","REAR01"
"1","21729458","Active","SFD","8156 Heyward Dr","4903","$589,900","5","4","1","Washington","SYCAMORE SPRINGS","1","3LEVL","ATTACH","3","2,961","Yes","4,106","167","BRLP01"
"1","21726466","Active","SFD","4927 N Pennsylvania St","4903","$635,000","4","2","1","Ips","MCILVAINS EAST MERIDIAN","0","2LEVL","ATTACH","2","2,869","Yes","3,753","184","CARP30"
"1","21735304","Active","SFD","33 E 39TH St","4903","$750,000","5","4","0","Ips","NO SUBDIVISION","1","1HALF","ATTACH","2","2,856","Yes","5,167","148","CNCG01"
"1","21724031","Active","SFD","1115 W 75th St","4903","$795,000","5","4","1","Washington","COLONY WOODS","0","2LEVL","ATTACH","3","4,572","Yes","6,750","198","TUCK14"
"1","21735764","Active","SFD","1621 W 86th St","4903","$1,980,000","3","0","0","Washington","NO SUBDIVISION","0","1LEVL","ATTACH","2","6,181","No","6,181","149","KWIN01"
"1","21726287","Active","SFD","4735 Ellery Ln","4903","$2,250,000","5","5","3","Washington","SYCAMORE SPRINGS","4","2LEVL","ATTACH","4+","7,163","Yes","10,726","185","TUCK14"
"1","21734690","Active","SFD","4936 N Meridian St","4903","$2,549,900","7","6","5","Ips","NO SUBDIVISION","4","3LEVL","ATTACH,DETATCH","4+","7,371","Yes","9,877","149","TUCK14"
"1","21731223","Active","SFD","5715 Sunset Ln","4903","$4,500,000","7","5","1","Washington","CROWS NEST","7","2LEVL","ATTACH","3","8,311","Yes","11,870","165","EVRR01"
"1","21732691","Active","CND","4005 Stratford Ct","4904","$18,000","4","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,330","No","1,330","151","WILM01"
"1","21732659","Active","CND","4037 Hampshire Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","151","WILM01"
"1","21732654","Active","CND","4036 Hampshire Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","151","WILM01"
"1","21732652","Active","CND","4035 Hampshire Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","151","WILM01"
"1","21732639","Active","CND","4031 Hampshire Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,330","No","1,330","151","WILM01"
"1","21732627","Active","CND","4030 Hampshire Ct","4904","$18,000","1","1","0","LawrnceTP","R V WELCHS TOWN & TERRACE","0","1LEVL","NONE","","775","No","775","151","WILM01"
"1","21732434","Active","CND","4029 Hampshire Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","152","WILM01"
"1","21732429","Active","CND","4021 Hampshire Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,330","No","1,330","152","WILM01"
"1","21732428","Active","CND","4043 Essex Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","152","WILM01"
"1","21732427","Active","CND","4006 Essex Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","152","WILM01"
"1","21732424","Active","CND","4051 N Brentwood Dr","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","152","WILM01"
"1","21732422","Active","CND","4011 Hampshire Ct","4904","$18,000","2","1","1","LawrnceTP","R V WELCHS TOWN & TERRACE","0","2LEVL","NONE","","1,120","No","1,120","152","WILM01"
"1","21732397","Active","CND","9105 Brentwood Ct","4904","$18,000","2","1","1","LawrnceTP","GLICKS MOUNT VERNON ADD 4","0","2LEVL","NONE","","1,188","No","1,188","152","WILM01"
"1","21736504","Active","SFD","4225 N Ritter Ave","4904","$104,900","3","1","1","LawrnceTP","JACOB LUTZ","0","1LEVL","NONE","","1,025","No","1,025","146","LARN01"
"1","21735322","Active","CND","5365 Chipwood Ln","4904","$228,900","3","2","0","Ips","WINDRIDGE","2","1LEVL","ATTACH","2","1,998","No","1,998","150","EXPL01"
"1","21734182","Active","SFD","10460 Courageous Dr","4904","$576,302","4","2","1","LawrnceTP","FEATHER COVE","1","2LEVL","ATTACH","2","3,026","Yes","4,664","156","ABSR01"
"1","21730475","Active","SFD","55 N Shortridge Rd","4905","$160,000","2","2","0","WarrenTwp","BEVERLY 2ND SEC","0","1LEVL","DETATCH","2","1,552","Yes","2,224","153","TUCK04"
"1","21724742","Active","SFD","5365 E Washington St","4905","$299,900","3","1","1","WarrenTwp","LEVI RITTERS","1","3LEVL","DETATCH","3","5,564","Yes","6,396","186","TUCK16"
"1","21728809","Active","SFD","8816 Twain Ln","4906","$241,900","3","2","0","FranklnTP","VILLAGE AT NEW BETHEL","0","1LEVL","ATTACH","2","1,595","No","1,595","179","HMSR01"
"1","21724697","Active","SFD","8723 Faulkner Dr","4906","$244,900","2","0","2","FranklnTP","VILLAGE AT NEW BETHEL","0","1LEVL","ATTACH","2","1,580","No","1,580","194","HMSR01"
"1","21728828","Active","SFD","8818 Twain Ln","4906","$254,900","2","2","0","FranklnTP","VILLAGE AT NEW BETHEL","0","1LEVL","ATTACH","2","1,753","No","1,753","179","HMSR01"
"1","21734131","Active","SFD","10853 Mystic View Ct","4906","$354,449","3","2","0","FranklnTP","SAGEBROOK","1","1HALF","ATTACH","2","2,694","No","2,694","144","MIHI01"
"1","21731022","Active","SFD","5124 Cheever Cir","4906","$384,900","4","2","1","FranklnTP","VILLAGE AT NEW BETHEL","0","2LEVL","ATTACH","3","2,531","Yes","3,690","167","HMSR01"
"1","21716917","Active","SFD","7813 Sunset Ridge Pkwy","4906","$416,000","3","2","0","FranklnTP","GLEN RIDGE ESTATES","1","1LEVL","ATTACH","2","2,123","Yes","4,248","229","HMSR01"
"1","21734836","Active","SFD","11855 INDIAN CREEK S Rd","4906","$455,000","3","2","1","FranklnTP","NO SUBDIVISION","1","2LEVL","ATTACH","2","2,849","No","2,849","103","EVIN01"
"1","21732146","Active","SFD","7837 Stonebriar Way","4906","$490,000","4","3","0","FranklnTP","STONEBRIAR","0","1LEVL","ATTACH","2","2,338","Yes","3,731","161","KOHL01"
"1","21728166","Active","SFD","4302 S Post Rd","4906","$499,000","3","1","0","FranklnTP","NO SUBDIVISION","1","1LEVL","NONE,OTHER","","1,430","Yes","2,145","183","OKBA01"
"1","21726431","Active","SFD","6306 Deerhurst Way","4906","$559,900","4","4","1","FranklnTP","GREYSTONE","1","2LEVL","ATTACH","3","2,985","Yes","4,492","186","COPE02"
"1","21727664","Active","SFD","8615 E Southeastern Ave","4906","$750,000","2","1","2","FranklnTP","NO SUBDIVISION","0","2LEVL","NONE","","5,040","No","5,040","185","OKBA01"
"1","21729505","Active","SFD","4306 Moss Ridge Cir","4907","$419,900","5","3","1","PerryTwp","MOSS CREEK","1","2LEVL","ATTACH","3","3,850","No","3,850","113","APRN01"
"1","21725427","Active","SFD","801 S Lyons Ave","4909","$45,000","1","1","1","WayneTwp","FLEMING GARDEN PLACE","0","1LEVL","NONE","","528","No","528","185","JWES01"
"1","21729792","Active","SFD","4522 W Beecher St","4909","$70,000","2","1","0","WayneTwp","DREXEL GARDENS","0","1LEVL","NONE","","840","No","840","162","ELRG01"
"1","21730474","Active","SFD","1625 N Berwick Ave","4909","$74,900","3","1","0","Ips","RAINBOW RIDGE","0","1LEVL","DETATCH","2","948","No","948","150","LARN01"
"1","21729812","Active","SFD","350 S Taft Ave","4909","$115,000","3","1","0","Ips","INDIANAPOLIS HEIGHTS","0","1LEVL","DETATCH","2","952","No","952","174","ELRG01"
"1","21731830","Active","CND","7958 Valley Farms Ct","4909","$125,000","2","1","0","WayneTwp","EAGLE VALLEY","0","1LEVL","ATTACH","1","970","No","970","142","CARP09"
"1","21732614","Active","SFD","364 Evans St","4909","$281,665","3","2","1","Ips","Bolton Square at Central State","1","2LEVL","DETATCH","2","1,761","No","1,761","151","MIHI01"
"1","21721630","Active","SFD","612 Eugene St","4911","$59,012","3","2","0","Ips","EDWARDS NORTHWESTERN PARK","0","2LEVL","NONE","","737","Yes","1,465","211","TEAL01"
"1","21729659","Active","CND","3030 Skylar Ln","4911","$120,000","2","1","1","Ips","RIVERS EDGE TOWNHOMES","0","2LEVL","ATTACH","2","1,116","Yes","1,674","174","TRBL01"
"1","21723256","Active","SFD","2838 N KENWOOD Ave","4911","$165,900","5","2","1","Ips","BURTON & CAMPBELLS PARK","0","2LEVL","NONE","","2,084","Yes","3,126","184","JBRC01"
"1","21732069","Active","CND","350 N Meridian St Unit#408","4911","$190,000","1","1","1","Ips","ATHLETIC CLUB IAC LOFTS","0","1LEVL","NONE","1","752","No","752","163","THRS01"
"1","21723523","Active","SFD","3030 Capitol Ave","4911","$299,900","8","2","1","Ips","HYDE PARK","1","2LEVL","DETATCH","2","3,764","Yes","4,705","202","REXE01"
"1","21730752","Active","CND","350 N Meridian St Unit#601","4911","$315,000","2","2","0","Ips","ATHLETIC CLUB IAC LOFTS","0","1LEVL","ATTACH,DETATCH","2","1,027","No","1,027","160","TUCK10"
"1","21725599","Active","CND","727 Illinois St Unit#208","4911","$325,000","2","2","1","Ips","seven2seven","0","3LEVL","ATTACH","1","1,671","No","1,671","191","ONYX01"
"1","21716791","Active","SFD","3106 N Capitol Ave","4911","$339,999","3","3","1","Ips","TOPPS GARDEN PLACE","1","3LEVL","DETATCH,OTHER","1","3,424","Yes","4,334","228","KWIN05"
"1","21725586","Active","CND","727 Illinois St Unit#103","4911","$360,000","2","2","0","Ips","seven2seven","0","1LEVL","ATTACH","2","1,510","No","1,510","191","ONYX01"
"1","21725588","Active","CND","727 Illinois St Unit#101","4911","$390,000","2","2","0","Ips","seven2seven","0","1LEVL","ATTACH","2","1,510","No","1,510","191","ONYX01"
"1","21721584","Active","SFD","958 E Georgia St","4911","$499,000","4","3","0","Ips","BATES","0","2LEVL","NONE","","2,642","Yes","2,942","210","PDIG01"
"1","21723515","Active","SFD","262 W Ray St","4911","$595,000","9","3","0","Ips","FULMERS RESUB","0","2LEVL","NONE","","1,632","Yes","2,224","202","REXE01"
"1","21730049","Active","SFD","646 N Senate Ave","4911","$600,000","3","3","1","Ips","WATERMARK","1","2LEVL","ATTACH","2","2,334","Yes","3,312","166","CESC01"
"1","21721804","Active","SFD","422 W MICHIGAN St","4911","$2,000,000","3","4","2","Ips","OWENS","2","3LEVL","BUILTIN","4+","17,132","Yes","22,094","208","EXPL01"
"1","21723616","Active","SFD","4218 E 16th St","4912","$109,900","2","1","0","Ips","CLARKS BROOKSIDE GARDENS","0","1LEVL","DETATCH","1","833","No","833","121","TRGR01"
"1","21732926","Active","SFD","4721 E 21st St","4912","$116,000","3","1","0","Ips","GLENRIDGE","0","1LEVL","NONE","","960","No","960","73","TUCK14"
"1","21731643","Active","SFD","314 N Chester Ave","4912","$119,900","3","2","0","Ips","BRADLEY ETAL E WASH ST","0","1LEVL","NONE","","912","No","912","129","REAR04"
"1","21719954","Active","SFD","809 N TUXEDO","4912","$129,000","2","2","0","Ips","LA SALLE PARK","0","1LEVL","OTHER","","936","Yes","1,371","197","JTMN01"
"1","21736270","Active","SFD","1926 Bellefontaine St","4912","$159,000","3","2","0","Ips","GIBSONS SUB JOHNSON HEIRS","0","2LEVL","NONE","","1,374","No","1,374","146","PDIG01"
"1","21732990","Active","SFD","33 Wallace Ave","4912","$164,000","4","2","0","Ips","NO SUBDIVISION","0","2LEVL","DETATCH","2","1,672","Yes","2,400","157","RECH01"
"1","21716085","Active","CND","2105 N Meridian St Unit#202","4912","$199,999","1","1","1","Ips","MERIDIAN AT 21 HPR","1","1LEVL","DETATCH","2","1,037","No","1,037","168","CBKA01"
"1","21732810","Active","CND","825 N Delaware St Unit#1C","4912","$205,000","1","1","0","Ips","SHELTON CONDOMINIUMS","0","1LEVL","OTHER","","625","No","625","157","TUCK02"
"1","21721078","Active","SFD","1330 Marlowe Ave","4912","$229,900","5","2","0","Ips","WALKERS E OHIO ST","1","1HALF","NONE","","3,160","Yes","3,760","206","JBG 01"
"1","21731665","Active","SFD","2705 E Saint Clair St","4912","$250,000","3","2","0","Ips","HOGATE & KINGS RURAL ST","0","2LEVL","NONE","","1,824","Yes","2,496","164","KWIN02"
"1","21720504","Active","SFD","1123 Fairfield Ave","4912","$255,000","3","2","1","Ips","OSGOODS FOREST PARK","0","2LEVL","NONE","","1,680","Yes","2,520","215","KWIN02"
"1","21725165","Active","SFD","3144 Ruckle St","4912","$267,500","3","2","1","Ips","HACKATHORNS","0","2LEVL","DETATCH","2","1,920","No","1,920","191","TUCK02"
"1","21715598","Active","CND","2105 N Meridian Unit#301","4912","$299,900","2","2","1","Ips","MERIDIAN AT 21 HPR","1","1LEVL","ATTACH","2","2,400","No","2,400","236","TUCK14"
"1","21736072","Active","SFD","247 Eastern Ave","4912","$314,900","4","3","0","Ips","VONDERSAARS SUB FLETCHER","0","2LEVL","NONE","","2,016","No","2,016","65","KWIN01"
"1","21728109","Active","CND","932 N BROADWAY St Unit#8","4912","$320,000","2","2","0","Ips","BROADWAY LOFTS","0","2LEVL","ATTACH","2","1,204","No","1,204","84","THRG01"
"1","21734403","Active","SFD","1543 Tannery Way","4912","$327,877","3","2","1","Ips","MILLSIDE","0","3LEVL","ATTACH","2","1,591","No","1,591","156","ONYX01"
"1","21732740","Active","CND","630 N College Ave Unit#303","4912","$355,000","2","2","0","Ips","MILL NO 9 CONDOMINIUMS","0","1LEVL","ATTACH,OTHER","1","1,116","No","1,116","157","TUCK14"
"1","21735502","Active","SFD","448 N Arsenal Ave","4912","$359,000","3","2","1","Ips","ARSENAL PARK","0","2LEVL","DETATCH","2","2,200","Yes","3,240","152","DBKN01"
"1","21732389","Active","CND","877 N East St Unit#201-A","4912","$373,400","1","1","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","940","No","940","160","CESC03"
"1","21735518","Active","CND","450 E Ohio St Unit#218","4912","$375,000","2","2","0","Ips","PACKARD","1","1LEVL","ATTACH,OTHER","1","1,263","No","1,263","149","RSRA01"
"1","21729777","Active","SFD","1722 10th St","4912","$377,019","2","2","1","Ips","NEAR 925","0","3LEVL","ATTACH","2","1,738","No","1,738","173","ONYX01"
"1","21732768","Active","CND","430 N Park Ave Unit#513","4912","$379,900","2","2","0","Ips","LOCKERBIE GLOVE","0","1LEVL","ATTACH","1","1,503","No","1,503","157","CESC03"
"1","21731232","Active","SFD","212 N SUMMIT St","4912","$400,000","4","2","0","Ips","KOLLERS","0","2LEVL","DETATCH","2","2,584","Yes","3,184","164","GWDS01"
"1","21732385","Active","CND","877 N East St Unit#104-A","4912","$410,300","1","1","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","995","No","995","160","CESC03"
"1","21729738","Active","SFD","2543 Carrollton","4912","$429,000","4","4","1","Ips","NORDYKE & HOLLOWELLS","0","2LEVL","DETATCH","2","2,873","No","2,873","174","LBRT01"
"1","21730250","Active","SFD","1823 New Jersey St","4912","$433,626","2","2","1","Ips","TINNER PARK WEST IN HERRON MORTON","0","3LEVL","ATTACH","2","1,825","No","1,825","171","ONYX01"
"1","21722347","Active","SFD","1809 Livery Way","4912","$437,473","3","2","1","Ips","TINNER PARK WEST IN HERRON MORTON","0","3LEVL","ATTACH","2","2,050","No","2,050","204","ONYX01"
"1","21716825","Active","SFD","656 E 25TH St","4912","$439,000","5","3","1","Ips","FALL CREEK PLACE","1","2LEVL","ATTACH","3","2,496","Yes","3,744","221","VARS01"
"1","21729249","Active","SFD","3068 E Fall Creek Parkway North Dr","4912","$444,900","6","4","1","Ips","JOSE-BALZ FALL CREEK BLVD","1","3LEVL","DETATCH","2","3,784","Yes","5,000","158","STCR01"
"1","21721930","Active","CND","877 N East St Unit#403-A","4912","$458,300","1","1","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","1,038","No","1,038","209","CESC03"
"1","21732381","Active","CND","877 N East St Unit#101-A","4912","$459,400","1","1","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","1,131","No","1,131","160","CESC03"
"1","21732398","Active","CND","855 N East St Unit#307-B","4912","$508,800","2","2","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","1,295","No","1,295","160","CESC01"
"1","21728489","Active","CND","624 E Walnut St Unit#43","4912","$525,000","3","2","0","Ips","MILL NO 9 LOFTS","0","1LEVL","ATTACH,OTHER","1","1,609","No","1,609","180","EVRR01"
"1","21732391","Active","CND","855 N East St Unit#205-B","4912","$540,900","2","2","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","1,407","No","1,407","160","CESC03"
"1","21714704","Active","SFD","1330 Central Ave","4912","$549,900","3","3","1","Ips","CENTRAL AVENUE TOWNHOMES","1","MULTI","ATTACH","2","1,790","Yes","2,696","236","CESC03"
"1","21728938","Active","SFD","315 N Arsenal Ave","4912","$550,000","6","3","1","Ips","L A WRIGHTS","1","2LEVL","DETATCH","3","3,066","Yes","3,576","165","FTRE02"
"1","21732401","Active","CND","855 N East St Unit#404-B","4912","$612,900","2","2","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","1,588","No","1,588","160","CESC03"
"1","21716126","Active","CND","877 N East St Unit#207-A","4912","$615,500","2","2","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","1,613","No","1,613","234","CESC03"
"1","21732395","Active","CND","877 N East St Unit#307-A","4912","$622,600","2","2","0","Ips","CHATHAM","0","1LEVL","BUILTIN","1","1,613","No","1,613","160","CESC03"
"1","21723071","Active","SFD","1537 Carrollton Ave","4912","$725,000","3","3","1","Ips","COLLEGE CORNER","1","2LEVL","ATTACH","2","2,670","Yes","3,527","202","EVRR01"
"1","21720383","Active","SFD","2002 N Delaware St","4912","$750,000","5","3","1","Ips","MORTON PLACE","2","3LEVL","DETATCH","2","4,616","Yes","6,424","216","EVRR01"
"1","21723105","Active","SFD","1436 N Alabama St","4912","$775,000","6","3","0","Ips","TALBOTTS","1","MULTI","DETATCH","3","3,846","Yes","4,246","201","TUCK06"
"1","21725401","Active","CND","355 E OHIO St Unit#321","4912","$899,000","3","3","0","Ips","HUDSON","1","2LEVL","ATTACH","2","2,358","No","2,358","189","CARP14"
"1","21724233","Active","SFD","1224 N PARK Ave","4912","$925,000","5","3","2","Ips","OVID BUTLERS","2","MULTI","OTHER","2","4,744","Yes","6,297","188","EVRR01"
"1","21731317","Active","SFD","1612 N New Jersey St","4912","$1,074,000","5","5","2","Ips","ALLEN & ROOTS & ENGLISH","1","2LEVL","DETATCH","3","4,002","Yes","4,905","164","KWIN05"
"1","21721633","Active","SFD","3148 N PENNSYLVANIA St","4912","$1,500,000","4","4","3","Ips","OSGOODS MERIDIAN PARK","3","2HALF","DETATCH","2","5,426","Yes","8,139","209","EVRR01"
"1","21731231","Active","SFD","3524 Apple St","4913","$55,000","3","1","0","Ips","PROSPECT HEIGHTS","0","1LEVL","ATTACH","1","792","No","792","72","TUCK04"
"1","21720753","Active","SFD","1716 Orange St","4913","$144,000","4","1","0","Ips","JOSES PLEASANT VALLEY ADD","0","2LEVL","DETATCH","2","1,830","Yes","2,922","101","JRMG01"
"1","21736266","Active","SFD","1809 Orleans St","4913","$225,000","3","2","0","Ips","BEATYS","0","2LEVL","NONE","","1,411","Yes","1,637","146","IRIS01"
"1","21728228","Active","SFD","115 E Palmer St","4913","$259,000","4","2","1","Ips","FENNEMANS HIGHLAND HOME ADD","0","2LEVL","NONE","","1,407","Yes","1,883","136","PLCL01"
"1","21723586","Active","SFD","708 Cottage Ave","4913","$299,900","3","2","0","Ips","SOUTH PARK","0","1HALF","ATTACH","1","2,005","Yes","2,263","174","IHOR01"
"1","21734544","Active","SFD","1425 English Ave","4913","$339,000","3","2","1","Ips","NO SUBDIVISION","0","2LEVL","DETATCH","2","1,800","No","1,800","155","BHHS03"
"1","21728358","Active","SFD","1429 S Talbott St","4913","$399,000","5","4","1","Ips","FENNEMANS","0","3LEVL","ATTACH","2","1,862","Yes","2,875","96","PLCL01"
"1","21728642","Active","SFD","225 S Mckim Ave","4913","$399,900","4","4","0","Ips","FERGUSONS HILL PLACE","0","2LEVL","NONE","","1,347","Yes","1,915","180","ADCM01"
"1","21716367","Active","CND","141 S MERIDIAN St Unit#505","4913","$425,000","2","2","0","Ips","SIX OVER MERIDIAN","0","1LEVL","ATTACH","1","2,034","No","2,034","230","CESC03"
"1","21730906","Active","CND","435 Virginia Ave Unit#706","4913","$529,900","3","2","0","Ips","VILLAGGIO AT PAGE POINTE CONDOMINIUMS","1","1LEVL","ATTACH","2","1,870","No","1,870","148","TUCK16"
"1","21725243","Active","CND","435 Virginia Ave Unit#302","4913","$569,900","3","2","1","Ips","VILLAGGIO AT PAGE POINTE CONDOMINIUMS","0","1LEVL","ATTACH","2","2,030","No","2,030","148","TUCK16"
"1","21732246","Active","SFD","623 Lexington Ave","4913","$639,900","3","4","1","Ips","FLETCHER ETAL","1","3LEVL","ATTACH","2","3,032","No","3,032","156","TUCK16"
"1","21731907","Active","SFD","316 N 17th Ave","4973","$159,900","4","2","0","BeechGrov","ST FRANCIS PARK","0","1LEVL","NONE","","1,346","Yes","1,922","165","PFRE01"
"1","21732972","Pend","SFD","8007 Fawnwood Drive","4902","$425,000","4","4","1","PikeTwp","THE PRESERVE AT EAGLE CREEK","1","2LEVL","ATTACH","3","2,797","Yes","4,254","2","TUCK14"
"1","21673085","Pend","SFD","4146 Heyward Ln","4903","$699,900","5","3","1","Washington","SYCAMORE SPRINGS","1","2LEVL","ATTACH","3","3,275","Yes","5,175","310","CESC04"
"1","21705974","Pend","SFD","10316 Cadogan Dr","4904","$169,000","3","2","1","LawrnceTP","KENSINGTON COMMONS","1","2LEVL","ATTACH","2","1,682","No","1,682","71","COGR01"
"1","21715487","Pend","SFD","10235 10235 Pepperidge Dr Dr","4904","$170,000","3","2","0","LawrnceTP","BELLS RUN","1","1LEVL","ATTACH","2","1,524","No","1,524","2","WLRG01"
"1","21708867","Pend","SFD","6382 Royal Oakland Dr","4904","$499,900","4","2","1","Ips","OAKLAND HILLS AT GEIST","1","2LEVL","BUILTIN","2","3,559","Yes","5,023","104","DREZ01"
"1","21700578","Pend","SFD","5815 E 75th St","4904","$584,900","4","3","0","LawrnceTP","GRAHAM CORNER","2","2LEVL","ATTACH","3","2,843","Yes","4,741","165","MCNU01"
"1","21729655","Pend","CND","1728 N Wellesley Co","4905","$69,900","1","1","0","WarrenTwp","WELLINGTON COMMONS","0","1LEVL","ATTACH","1","644","No","644","6","LIFR01"
"1","21718958","Pend","SFD","191 N Routiers Ave","4905","$105,000","2","1","0","WarrenTwp","BULLMAN HEIGHTS","0","1LEVL","ATTACH","1","912","No","912","3","VSHO01"
"1","21699367","Pend","SFD","2421 N SATURN Dr","4905","$119,800","4","1","1","WarrenTwp","PARKWOOD TERRACE","0","2LEVL","ATTACH","2","2,198","No","2,198","43","ATLA01"
"1","21726389","Pend","SFD","6038 Wilshire Dr","4906","$289,900","4","3","0","FranklnTP","CHAR-LE-SUMAC ESTATES","1","2LEVL","ATTACH","2","3,335","No","3,335","9","SOLO01"
"1","21726207","Pend","SFD","7208 Silverwood Ct","4906","$393,096","5","3","0","FranklnTP","Overlook at Birchwood Park","1","2LEVL","ATTACH","3","3,202","No","3,202","42","HMSR01"
