"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"501","21711103","S","SFD","3 Pondview Ct","3203","$172,000","3","2","0","Brownsburg","THORNBURG","1","1LEVL","ATTACH","2","1,500","No","1,500","3","LHIN01"
"501","21703452","S","SFD","4825 N County Road 500 E","3203","$172,000","3","2","0","Brownsburg","NO SUBDIVISION","1","1LEVL","ATTACH,DETATCH,MULTI","4+","1,356","No","1,356","8","KWIN04"
"501","21708390","S","SFD","9321 Church Rd","3203","$172,500","3","2","0","Brownsburg","VERDANT ACRES","1","1LEVL","ATTACH","2","1,336","No","1,336","3","SHAR01"
"501","21735822","S","SFD","4343 NORMAN Ct","3203","$172,800","3","1","1","Brownsburg","CLERMONT HEIGHTS","0","1LEVL","ATTACH","2","1,208","No","1,208","3","TPSH01"
"501","21755194","S","SFD","213 Gordon Ct","3203","$172,900","4","1","1","Brownsburg","GORDON HEIGHTS","0","1LEVL","ATTACH","1","1,160","No","1,160","6","THAS01"
"501","21742513","S","SFD","29 Wyndham Ln","3203","$173,000","3","2","0","Brownsburg","THORNBURG","0","1LEVL","ATTACH","2","1,355","No","1,355","2","EZST03"
"501","21736942","S","SFD","208 Harts Ford","3203","$173,500","3","2","0","Brownsburg","CREEKSIDE COMMONS","0","1LEVL","ATTACH","2","1,319","No","1,319","4","TUCK04"
"501","21749548","S","SFD","308 S School St","3203","$174,000","3","2","0","Brownsburg","JOHNSON & HUGHES ADD","1","1LEVL","ATTACH","2","1,252","No","1,252","9","URE 01"
"501","21749484","S","SFD","403 W Tilden Dr","3203","$175,000","4","1","1","Brownsburg","SUNNY KNOLL","0","1LEVL","ATTACH","2","1,425","No","1,425","11","CARP30"
"501","21728192","S","SFD","507 S Grant St","3203","$175,000","3","1","1","Brownsburg","MAPLEBROOK GARDENS","0","1LEVL","ATTACH","2","1,366","No","1,366","3","CARP12"
"501","21723870","S","SFD","6825 E US HIGHWAY 136","3203","$175,000","2","2","0","Brownsburg","MARDALE SUB","1","1LEVL","ATTACH","2","1,593","No","1,593","9","NDRE01"
"501","21716927","S","SFD","311 W Tilden Dr","3203","$175,000","3","2","0","Brownsburg","SUNNY KNOLL","0","1LEVL","ATTACH","2","1,417","No","1,417","1","IHOR01"
