MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21650899,,Residential,Condo,,Village Parkway,Vince Wall,,53900,53900,2019-06-26,2019-08-26,Community Real Estate Group,Michelle Wildman
21660784,,Residential,Condo,,Village Parkway,Randy Placencia,,59900,59900,2019-08-08,2020-08-31,CENTURY 21 Scheetz,Lee Skiles
21629580,,Residential,Condo,,Woodall,Mark Isom,,66999,66999,2019-03-28,2019-12-31,F.C. Tucker Company,Marianne Walker
21606077,,Residential,Condo,,SOBAX,Wanda Riesz,,76900,64500,2018-11-07,2019-06-17,Trueblood Real Estate,James B. Trueblood
21637157,,Residential,Condo,,47th,Bradley T. Gough,Sara Myers,65000,65000,2019-05-03,2019-10-03,"The Tinsley Team, LLC",Phillip Tinsley
21612583,,Residential,Condo,,OAKBROOK,Jackie Lovell,Ruthann Teskey,65000,65000,2018-12-31,2019-07-02,Keller Williams Indpls Metro N,Beverly Johnson
21643926,,Residential,Condo,,DEERWOOD,Duwan L. Spells,,65000,65000,2019-05-29,2019-11-29,F.C. Tucker Company,Kolby Smethers
21649507,,Residential,Condo,,Woodall,Mark G. Hartman,,69000,69000,2019-06-24,2019-12-24,"Salgado Realty Group, LLC",Gerardo Salgado
21664310,,Residential,Single Fam,,79th,Lana F. Detro,,69010,69010,2019-08-26,2019-09-26,"The Elite Advantage, Inc.",P.J. Bishop
21635853,,Residential,Single Fam,,Diamond,Stephanie Evelo,Terrance Perkey,90000,75000,2019-04-26,2019-10-25,"J S Ruiz Realty, Inc.",Jennifer S. Ruiz
21635965,,Residential,Condo,,Sobax,Katie Pierson-Colden,Damian Colden,71000,71000,2019-04-26,2019-10-24,AKO Brokerage & Property Mgmt,Kristina Akopdzhanova
21614729,,Residential,Condo,,Caring,Kimberly Wilson,,74900,74000,2019-01-21,2019-05-31,Highgarden Real Estate,Nathaniel C. Armstrong
21632502,,Residential,Condo,,HEWLET,Katie Pierson-Colden,Damian Colden,69000,69000,2019-04-11,2019-09-21,"Circle City Realty Advisors, L",Eric S. Walker Jr
21655595,,Residential,Condo,,LONDON,Brian M. Smith,,69900,69900,2019-07-18,2019-09-30,Highgarden Real Estate,Terry L. Dowling
21687229,,Residential,Condo,,VILLAGE PW E,Stephanie Evelo,Terrance Perkey,75000,75000,2019-07-19,2019-12-31,Keller Williams Indy Metro NE,Stephanie Evelo
21644017,,Residential,Condo,,VILLAGE PW    E,Delanie Schembra,,75000,75000,2019-05-30,2019-11-30,CENTURY 21 Scheetz,Teresa Drouillard
21609629,,Residential,Condo,,Village Parkway,Kasandra Franklin,,75000,75000,2018-12-03,2020-05-31,Keller Williams Indy Metro NE,Mary Boustani
21656473,,Residential,Single Fam,,HIGH SCHOOL,Virginia Aguirre,,88000,88000,2019-07-23,2020-01-24,Advisors Commercial Real Estat,Latisha Guinn
21635161,,Residential,Single Fam,,Cross Key,Michelle McKnight,,84900,113500,2019-04-19,2020-01-18,United Real Estate Indpls,William Whitticker
21650057,,Residential,Single Fam,,High School,Nicholas A. Krudy,,79900,79900,2019-06-24,2019-10-19,Indy Real Estate Consulting,Nicholas A. Krudy
21639214,,Residential,Condo,,Biron,Shawn Forsythe,,85000,85000,2019-05-09,2019-08-28,Peter Stewart Realty LLC,Peter Stewart
21644641,,Residential,Condo,,Tuscany,Kyle A. Williams,,84900,84900,2019-06-03,2019-11-03,Front Porch Real Estate,Nicole M. Lloyd
21642991,,Residential,Single Fam,,WESTHAVEN,James Hilton,,79900,79900,2019-05-24,2019-11-20,"Carpenter, REALTORS®",Michele Allison
21651206,,Residential,Condo,,Carrousel,Stephen Hall,,87000,87000,2019-06-28,2019-11-28,RE/MAX Centerstone,Cindy Martin
21633270,,Residential,Condo,,POTOMAC SQUARE,Cheryl Woodrum,,90000,90000,2019-04-15,2019-10-15,Keller Williams Indy Metro NE,Cheryl Woodrum
21619734,,Residential,Condo,,Grinnell,Christopher Price,Lori Davis Smith,97000,90000,2019-03-20,2019-08-29,"Opening Doors Real Estate, Inc",Marilyn S. White
21655951,,Residential,Condo,,Tuscany,Marian Wolff,Ira F. Wolff,87000,87000,2019-07-22,2020-01-22,"Carpenter, REALTORS®",Randy D. Casey
21651916,,Residential,Single Fam,,Dartmoor,Frankie Morton,,90000,90000,2019-07-25,2019-12-30,RE/MAX Legends Group,Doreen S. Harris
21655754,,Residential,Condo,,CARROUSEL,Karen Lyles,,95000,95000,2019-07-19,2020-01-19,"Reese Group Realty,LLC",Robin T. Reese
21637508,,Residential,Condo,,Tuscany,Ed Schrier,,97500,104500,2019-04-30,2019-08-01,"Libertad Real Estate Co., LLC",Rosa Molina
21637527,,Residential,Condo,,Glenwillow,Daniel J. Braun,,94900,94900,2019-05-01,2019-11-01,CENTURY 21 Scheetz,Erica Edwards
21645660,,Residential,Condo,,Brookmont,Chandan Saha,,98500,98500,2019-06-11,2019-09-11,F.C. Tucker Company,Phillip Klem
21655941,,Residential,Condo,,Grinnell,Vicki Allen,,115000,115000,2019-07-23,2020-01-22,"Carpenter, REALTORS®",Lakisha J. Cochran-Smith
21644746,,Residential,Condo,,Potomac Square,Shannon Gilbert,,95000,95000,2019-06-03,2019-11-03,Redfin Corporation,Laurie McQueen
21643034,,Residential,Single Fam,,Lakeside Manor,Dennis Nottingham,Stewart Duhamell,95000,95000,2019-05-24,2019-10-04,"Carpenter, REALTORS®",Jesus Cuevas
21625897,,Residential,Single Fam,,Speights,Clifford Acoff,,105000,112500,2019-03-08,2019-09-09,"Carpenter, REALTORS®",Tiffany Caldwell
21658287,,Residential,Condo,,Chaseway,Glenn Bill,Kelly J. Glogoza,109900,109900,2019-07-27,2020-07-27,F.C. Tucker Company,Susan Crawford
21639546,,Residential,Condo,,BROOKMONT,Shelly Walters,,99900,99900,2019-05-09,2019-10-30,My Agent,Kathie McElroy
21644165,,Residential,Condo,,BAY HARBOR,Daniel J. Witte,,94900,94900,2019-05-30,2019-08-28,"Triple E Realty, LLC",Evona N. Watson
21659604,,Residential,Condo,,FOX VALLEY,Kelly Cody,,107750,107750,2019-08-02,2020-02-02,Heritage Realty Group,James T. Knighton Jr
21643231,,Residential,Single Fam,,Diamond,Archie Nevins,,74900,106000,2019-05-23,2019-11-22,F.C. Tucker Company,Terry Waggoner
21639866,,Residential,Condo,,Eden Village,Jonathan D. Bell,,101000,101000,2019-05-10,2019-11-10,Rise Real Estate,Jonathan D. Bell
21649766,,Residential,Condo,,Glenwillow,Richard Collier,,104900,104900,2019-06-20,2019-12-20,CENTURY 21 Scheetz,Elisabeth A. Lugar
21641268,,Residential,Single Fam,,51st,Michelle Steward,,125000,115000,2019-05-16,2019-11-16,F.C. Tucker Company,John Vandersall
21658764,,Residential,Condo,,CHASEWAY,Non-BLC Member,,107500,107500,2019-05-28,2019-08-02,CENTURY 21 Scheetz,Pam Jones
21649416,,Residential,Condo,,Potomac Square,Shannon Gilbert,Jamie Ball,105000,105000,2019-06-20,2019-12-20,"Carpenter, REALTORS®",Joi Clarke
21653354,,Residential,Condo,,TUSCANY,Fabricio Perez,,105000,105000,2019-07-08,2019-11-22,Keller Williams Indpls Metro N,Kurt E. Allen
21630002,,Residential,Single Fam,,Luxembourg,Christopher Jennings,,126000,126000,2019-03-29,2019-08-31,"J S Ruiz Realty, Inc.",Jennifer S. Ruiz
21653940,,Residential,Condo,,Potomac Square,Katherine A. Ambrose,,105900,105900,2019-07-11,2020-01-11,F.C. Tucker Company,Kyle A. Russell
21646675,,Residential,Condo,,Cotton Bay Drive North,Brian Harbert,Anna M. Morken-Mullin,110000,110000,2019-06-12,2019-12-12,RE/MAX Advanced Realty,Danielle Shouse
21659166,,Residential,Condo,,Cornucopia,Justin Steill,Ky Irwin,109900,109900,2019-08-02,2020-02-07,Berkshire Hathaway Home,Rebecca Van Eaton
21641235,,Residential,Condo,,Bay Harbor,Dennis W. Nottingham,Stewart Duhamell,109900,109900,2019-05-23,2019-07-31,New Dimensions in Real Estate,Nathan Pfahler
21655524,,Residential,Condo,,FOX VALLEY,Daniel Bridgwaters,,114900,114900,2019-07-29,2020-01-30,Plat Collective,Kelly Lavengood
21635927,,Residential,Condo,,FOX VALLEY,Elaine Bennett,,119000,119000,2019-04-23,2019-10-23,Keller Williams Indy Metro W,Christopher G. Price
21635409,,Residential,Condo,,Fordham,Will Lonnemann,Rebecca Douglas,115000,115000,2019-04-22,2019-10-22,"eXp Realty, LLC",Joy Hafner
21647865,,Residential,Single Fam,,Vinewood,Loujeania Washburne,Lisa Hicks,125000,125000,2019-06-19,2019-12-31,RE/MAX Centerstone,Robin Pickett
21638468,,Residential,Condo,,Yardley,Brandon S. Cooper,Kiley J. Cooper,119900,119900,2019-05-04,2019-12-31,Non-BLC Office,Non-BLC Member
21638861,,Residential,Single Fam,,Tufton,Warren Smith,David S. Christopher,120000,120000,2019-05-06,2019-10-08,"Main Street Renewal, LLC",Spencer Lindahl
21642852,,Residential,Condo,,Nighthawk,Mary Garber,,128000,118000,2019-06-13,2019-11-13,Highgarden Real Estate,Laura Waters
21650721,,Residential,Condo,,FORDHAM,Amanda Hull,,119000,119000,2019-06-26,2019-12-31,BHB Real Estate Group,Michael Harris
21658683,,Residential,Condo,,Sandpiper West,James Anthony,Casey Delehanty,124900,124900,2019-08-01,2019-12-31,Keller Williams Indy Metro NE,Bryce A. Higgins
21644648,,Residential,Single Fam,,Richmond,Felicia Banks,Ronald G. Stevens,125000,125000,2019-06-05,2019-09-06,Sherry Minkis,Sherry Minkis
21618234,,Residential,Single Fam,,Mason,Angela Hornsby,,150000,135000,2019-03-03,2019-09-02,Keller Williams Indy Metro NE,Shelley Hansell
21643056,,Residential,Single Fam,,Vinewood,Jennifer Lane,,139900,139900,2019-06-22,2019-09-22,NextHome Connection,Paula Henry
21653824,,Residential,Condo,,Stansbury,Karen Dugan,,139900,129900,2019-07-11,2020-01-11,CENTURY 21 Breeden REALTORS®,Karen Dugan
21653918,,Residential,Condo,,Lakeshire,Harold Davis,,120000,120000,2019-07-11,2020-01-31,Highgarden Real Estate,Alexandria Heygood
21660626,,Residential,Single Fam,,SALANIE,Will Lonnemann,Michelle Hastings,137000,137000,2019-08-09,2020-02-09,F.C. Tucker Company,Will E. Lonnemann
21638549,,Residential,Single Fam,,Liberty Creek,Lisa J. Hicks,,150000,150000,2019-05-07,2019-11-07,"Carpenter, REALTORS®",Lisa J. Hicks
21644157,,Residential,Single Fam,,WIXSON,James B. Trueblood,Hayley Wild,125000,125000,2019-05-31,2019-12-01,Realty World Indy,Jennifer Mattos
21654083,,Residential,Condo,,Eagle Cove S,Matt Harvey,,125000,125000,2019-07-12,2020-01-11,"M.S. Woods Real Estate, LLC",Crystal D. Bolin
21652232,,Residential,Condo,,Bishops Ponds,Patrick Linquist,,125000,125000,2019-06-30,2019-09-30,Susan Moothery,Susan L. Moothery
21646002,,Residential,Single Fam,,LUXEMBOURG W,Herbert Rice,Pearson N. Hussey,135000,135000,2019-06-12,2019-12-12,RE/MAX Ability Plus,Herbert Rice
21641007,,Residential,Single Fam,,46th,Laurie L. Tucco,,129900,129900,2019-05-16,2019-10-31,Keller Williams Indpls Metro N,Deborah A. Argenta
21595004,,Residential,Single Fam,,Harrier,Charlie Brown,,140000,127500,2018-09-12,2019-09-30,"Front Porch Real Estate, LLC",Alisa Lee
21649790,,Residential,Single Fam,,WITHERINGTON,James Embry,,124900,124900,2019-06-26,2019-12-26,Non-BLC Office,Non-BLC Member
21648283,,Residential,Single Fam,,Eagles Watch,Jodi Gandy,,129900,129900,2019-06-19,2019-10-31,Keller Williams Indy Metro W,Maggie Mizell
21646846,,Residential,Condo,,Chatterton Dr,Philana Cunningham,,135000,135000,2019-06-12,2019-11-12,RE/MAX Legends Group,David Whitfield
21627916,,Residential,Condo,,Bishops Pond,David Barnes,,127500,127500,2019-03-25,2019-09-25,"Carpenter, REALTORS®",Vinson Abraham
21622190,,Residential,Single Fam,,Northland,Andrea Lynn Hutson,,149000,129000,2019-02-22,2019-09-22,"Carpenter, REALTORS®",Patricia A. Bonner
21656763,,Residential,Condo,,Nighthawk,Adam Arsich,,130000,130000,2019-07-24,2019-12-31,"Highly Favored Realty, LLC",Mae Miller
21655900,,Residential,Single Fam,,SUNDOWN,Shelly Wilson,,139900,139900,2019-07-23,2020-01-21,RE/MAX Advanced Realty,Shelly Wilson
21651477,,Residential,Condo,,NIGHTHAWK,Evona N. Watson,,125000,125000,2019-06-29,2019-10-31,"Carpenter, REALTORS®",LaToya D. Dix
21649945,,Residential,Single Fam,,Sundown,Paige Tam,,125000,130000,2019-06-22,2019-12-22,Plat Collective,Amy E. Jones
21646029,,Residential,Condo,,Eagle Cove East,Emily Henson,,125000,125000,2019-06-13,2019-12-13,L & M Properties,Larry D. Marker
21643355,,Residential,Single Fam,,Sundown,Shannon J. Adair,Candace Brezko,124900,124900,2019-05-29,2020-05-29,Keller Williams Indy Metro NE,Kimberly A. Kelly
21650148,,Residential,Single Fam,,57TH,Michael Shultz,,129900,129900,2019-06-24,2019-11-24,F.C. Tucker Company,Gene Ott
21639220,,Residential,Single Fam,,Prestonwood,Shawn Forsythe,,125000,125000,2019-05-11,2019-08-11,Sargent Realty Group LLC,Bob Sargent
21638821,,Residential,Single Fam,,Patoka Lake,Jamesha Norwood,,130000,130000,2019-05-09,2019-12-31,Susan Moothery,Susan L. Moothery
21636095,,Residential,Single Fam,,Robertson,Kevin Hudoba,,134900,134900,2019-04-30,2019-07-19,RE/MAX Ability Plus,Rick Rhea
21656340,,Residential,Single Fam,,ZINFANDEL,Brian Church,,131500,131500,2019-07-26,2019-10-31,Gallery of Homes Real Estate,Jennifer J. Gibson
21648235,,Residential,Condo,,Eagle Cove North,Jennifer Mattos,,129900,129900,2019-06-20,2019-09-20,Divine Investment Partners LLC,Ashley Patterson
21640526,,Residential,Single Fam,,Rosemont,Daniel J. Baldini,,145000,135000,2019-05-14,2019-12-10,Keller Williams Indy Metro NE,Anabel C. Haviza
21636933,,Residential,Single Fam,,Zinfandel,Erica J Suvak,,129900,129900,2019-04-29,2019-07-29,Keller Williams Indy Metro NE,Bonita L. Hurt
21635959,,Residential,Single Fam,,Pin Oak,Martine Locke,,128000,135000,2019-04-30,2019-10-30,Keller Williams Indy Metro NE,Canyce Lane
21635715,,Residential,Single Fam,,Cooper Pointe,Kathryn Childress,,140000,140000,2019-05-09,2019-11-05,United Real Estate Indpls,Jodi Jensen
21630529,,Residential,Condo,,Bishops Pond,LaToya Dix,,126900,126900,2019-04-03,2019-10-03,United Real Estate Indpls,Dody L. Mariscotti
21650595,,Residential,Condo,,Bishops Pond,LaToya Dix,,123500,123500,2019-06-28,2019-12-28,"Alibaba, REALTORS®",Basim Najeeb
21646001,,Residential,Single Fam,,Echo,Jocelyn Dawson,,132000,132000,2019-06-14,2019-09-13,"Carpenter, REALTORS®",Susy Bishop
21640158,,Residential,Single Fam,,VILLAGE TRACE,Nathan Pfahler,,129900,129900,2019-06-13,2019-10-13,RE/MAX Advanced Realty,Michelle Jackson
21646065,,Residential,Single Fam,,WESTLEIGH,Michael P. Price,Sharilee Gray,132000,132000,2019-06-09,2019-12-09,"The Tinsley Team, LLC",Phillip Tinsley
21643742,,Residential,Single Fam,,ARBOR CREEK,Lee Ann Balta,,135900,135900,2019-05-31,2019-12-10,CENTURY 21 Scheetz,Zachary Williams
21643090,,Residential,Condo,,CINNEBAR,Judy A. Wothke,,140000,140000,2019-05-25,2019-11-30,ERA Real Estate Links,Abigail M. Dudich
21640729,,Residential,Single Fam,,BLACKLEY,Keith Turnbill,,134900,134900,2019-05-14,2020-05-30,"eXp Realty, LLC",Marcia Souers
21639452,,Residential,Single Fam,,BRIDGER,Bradley A. Grant,,130000,138500,2019-05-09,2019-11-30,Berkshire Hathaway Home,Dick Richwine
21635194,,Residential,Single Fam,,Wood Duck,Dennis Nottingham,Stewart Duhamell,126500,126500,2019-04-26,2019-09-01,"Snyder Strategy Realty, Inc",Bradford Johnston
21639476,,Residential,Single Fam,,Briarchase,Yolanda M. Mason,,136000,136000,2019-06-11,2019-10-11,Keller Williams Indy Metro W,Ashley Keller
21635151,,Residential,Single Fam,,BODELVA,Jason Hess,,139000,139000,2019-04-19,2019-08-01,CENTURY 21 Rasmussen Company,Fabiola Veguilla
21638539,,Residential,Single Fam,,SUNDOWN,Kisna Adhikari,,132900,132900,2019-05-05,2019-11-30,CENTURY 21 Scheetz,Sathya Kattragadda
21637822,,Residential,Single Fam,,COUNTRYBROOK,Mary Boustani,,149000,149000,2019-05-02,2019-11-04,Keller Williams Indy Metro NE,Anabel C. Haviza
21636754,,Residential,Single Fam,,Northland Rd,Dorether Wallace,,150000,150000,2019-04-22,2019-07-31,DW Real Estate Group,Dorether Wallace
21633682,,Residential,Condo,,Golden Woods,Libby Somerville,Robert K. Baxter,145000,145000,2019-04-19,2019-10-18,F.C. Tucker Company,Elaine S. Bennett
21629661,,Residential,Condo,,Cinnebar,Amy Keizers,,140000,140000,2019-04-04,2019-09-27,F.C. Tucker Company,Deborah Elliott
21626067,,Residential,Condo,,NIGHTHAWK,Kelvin Hart,,140000,140000,2019-04-22,2019-07-21,"Triple E Realty, LLC",Stephen Jeffers
21652858,,Residential,Single Fam,,PORTILLO,Elizabeth Kelsey-Smith,,139000,139000,2019-07-08,2020-01-04,CENTURY 21 Scheetz,Michael Botkin
21641665,,Residential,Single Fam,,EXMOOR,Douglas Dale,,139000,139000,2019-05-20,2020-05-14,RE/MAX Ability Plus,Libby Cyman
21646582,,Residential,Single Fam,,Tybalt,Barbara Whiteside,,129900,144900,2019-06-06,2019-12-06,Non-BLC Office,Non-BLC Member
21647932,,Residential,Single Fam,,Windward,Oumar Bah,Aminata Bah,143000,143000,2019-06-18,2019-09-30,CENTURY 21 Scheetz,Luci Chalian
21644783,,Residential,Single Fam,,Apollo,LaToya Dix,,135000,135000,2019-06-05,2019-12-05,F.C. Tucker Company,Matt King
21641623,,Residential,Single Fam,,Breezeway,Marcia Souers,Chris Souers,145000,145000,2019-05-18,2019-11-18,"eXp Realty, LLC",Marcia Souers
21639538,,Residential,Single Fam,,Shanghai,Steven Kass,,139900,139900,2019-05-09,2019-08-09,RE/MAX Legends Group,Krystal Menser
21652141,,Residential,Single Fam,,BRIARCHASE,Don Harrington,,140000,140000,2019-07-17,2019-11-30,RE/MAX At The Crossing,Kristal S. Carrasco
21642940,,Residential,Condo,,CHOATE,Anabel C. Haviza,,145000,145000,2019-05-24,2019-09-27,RE/MAX Ability Plus,Jayne Gauci
21644113,,Residential,Single Fam,,Ringtail,Marissa R. Bryant,,147500,147500,2019-05-16,2019-11-16,Keller Williams Indy Metro W,Marissa R. Bryant
21643744,,Residential,Condo,,Stansbury,Eric A. Gebauer,,145000,145000,2019-05-30,2019-09-30,Keller Williams Indy,Laura Burnsed
21636971,,Residential,Single Fam,,GUION LAKES,Matthew A. Crawford,Delia Webster,145000,145000,2019-04-29,2019-09-17,"eXp Realty, LLC",Rodney W. Heard
21641084,,Residential,Single Fam,,Sea Eagle,Kaye Simmons,,149900,149900,2019-05-16,2019-11-16,Dycus Realty,Gregory Karl Dycus
21646604,,Residential,Single Fam,,BRIARCHASE,Yolanda M. Mason,,146000,146000,2019-06-11,2020-06-11,Weichert REALTORS® Cooper Grou,Ronda R. Bailey Cooper
21641609,,Residential,Single Fam,,SCOTIA,Regina L. Jones,,144900,144900,2019-05-18,2019-11-13,Highgarden Real Estate,Robert R. Porter
21630642,,Residential,Single Fam,,Dobbs Ferry,Dick Richwine,Gary D. Boram,142500,147500,2019-04-03,2019-09-30,Berkshire Hathaway Home,Dick Richwine
21632600,,Residential,Single Fam,,PILGRIM,Timothy O'Connor,Gurpartap Gill,155000,149500,2019-04-19,2019-10-15,Non-BLC Office,Non-BLC Member
21636435,,Residential,Single Fam,,Witherington,Pat Chesebrough,,149900,149900,2019-04-26,2019-09-26,"Landtree, REALTORS®",Maria D. Tapia
21655123,,Residential,Single Fam,,Robertson,Delanie Schembra,Devon Hicks,150000,150000,2019-07-17,2019-12-31,Non-BLC Office,Non-BLC Member
21653062,,Residential,Single Fam,,CANDLEWICK,Michelle Jackson,,160000,160000,2019-07-08,2019-09-08,RE/MAX Advanced Realty,Josh D. Latham
21650507,,Residential,Single Fam,,Lincoln,Luis C. Coronel,,148000,148000,2019-06-25,2019-11-30,Front Porch Real Estate,Derrik McGee
21644124,,Residential,Single Fam,,Amaranth,Vern Carter,,125000,149000,2019-06-03,2019-11-30,"Homeowners Realty, LLC",Liz M. Humphrey
21641177,,Residential,Single Fam,,Witherington,Christie Robertson,,150000,150000,2019-05-16,2019-11-14,Simplify Real Estate,Eli Skinner
21635378,,Residential,Single Fam,,Caledonia,Jennifer Mattos,,149900,149900,2019-04-20,2019-08-31,Encore Sotheby's International,Noelle Hans Daniels
21631316,,Residential,Single Fam,,COBDEN,Douglas Dale,,150000,150000,2019-04-05,2020-04-06,Keller Williams Indy Metro W,Christopher G. Price
21649429,,Residential,Single Fam,,Crickwood,Kyle Fahrner,,158500,158500,2019-06-20,2019-09-20,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21642275,,Residential,Single Fam,,Whisenand,Michael Scott,,145000,145000,2019-05-22,2019-12-31,F.C. Tucker Company,Malvin N. Nyoni
21650058,,Residential,Single Fam,,Aspen Crest,Craig Bartels,Theresa A. Bartels,155000,155000,2019-06-24,2019-12-31,Peter Stewart Realty LLC,Peter Stewart
21639423,,Residential,Single Fam,,Matrea More,Dody Mariscotti,,147100,147100,2019-05-21,2019-10-30,Livingston Realty,Teresa Livingston
21638024,,Residential,Single Fam,,INDIAN COVE,Elizabeth A. Michael,,150000,150000,2019-05-29,2019-11-28,"Carpenter, REALTORS®",Steven Kass
21645993,,Residential,Condo,,PENNINGTON,Sue Percifield,,154900,154900,2019-06-09,2019-12-31,F.C. Tucker Company,Emily Beheler
21653811,,Residential,Single Fam,,PILLORY,Carolyn Sanders,Alex R. Sanders,150000,150000,2019-07-12,2020-07-12,Divine Investment Partners LLC,Brittany D. Perry
21651097,,Residential,Single Fam,,May Ridge,Gary M. Apter,,144900,144900,2019-07-02,2020-01-02,CENTURY 21 Scheetz,Ray Podesta
21646973,,Residential,Single Fam,,Quail Ridge,Janet Brinkman,,154000,154000,2019-06-24,2019-12-31,"Carpenter, REALTORS®",Kasandra Franklin
21644643,,Residential,Single Fam,,VILLAGE BEND,Tiffany Caldwell,,159900,165000,2019-06-05,2019-12-02,Keller Williams Indy Metro NE,Anthony Robinson
21654933,,Residential,Single Fam,,Barharbor,Ruby D. Simpson,,164900,164900,2019-07-16,2020-01-16,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21644670,,Residential,Single Fam,,SPRING CREEK,Non-BLC Member,,165000,165000,2019-06-03,2019-12-03,Highgarden Real Estate,Shannon Gilbert
21651481,,Residential,Single Fam,,PILLORY,Jeana Culp,,162500,162500,2019-07-01,2020-01-01,"Trout Realty Co, LLC",Jacqueline Trout
21630580,,Residential,Single Fam,,MULLIGAN,Luis Coronel,,154900,154900,2019-04-02,2019-12-01,F.C. Tucker Company,Terry Waggoner
21656540,,Residential,Single Fam,,CRESTWELL,Clayton Nail,,160000,160000,2019-07-26,2020-01-31,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21650857,,Residential,Single Fam,,Petersburg,Jennifer Marlow,,155000,155000,2019-06-27,2019-12-31,"Sandcastle Real Estate, LLC",Stacie Kidwell
21643782,,Residential,Single Fam,,BRIDGER,Michael Botkin,,169000,169000,2019-05-30,2019-11-28,Janet Homes and Towers,Janet Laoye
21647482,,Residential,Single Fam,,Coatbridge,Rachel Fitzgerald,,149900,162000,2019-06-16,2019-09-30,F.C. Tucker Company,Dan Yohe
21643965,,Residential,Single Fam,,PAYNE,Herbert Rice,Jamie Kerkof,160000,160000,2019-05-30,2019-06-30,RE/MAX Ability Plus,Herbert Rice
21655071,,Residential,Condo,,CLAYHURST,Molly Ittenbach,,164900,164900,2019-07-17,2020-01-17,F.C. Tucker Company,Jennifer S. Anderson
21641978,,Residential,Single Fam,,Camberwood,Kimberly S. Carpenter,,160000,160000,2019-05-21,2019-11-21,"Best Choice Properties, LLC",Ragan J. Matthews
21636758,,Residential,Single Fam,,Cologne,Lucille C. Warfield,,159000,164000,2019-05-04,2019-11-04,"You Are Invited Home Realty, I",Kevin L. Miller
21644534,,Residential,Single Fam,,PILLORY,Richard Amburgey,,73700,163900,2019-06-10,2019-12-10,CMS Real Estate Services,Clark Rehme
21654763,,Residential,Single Fam,,Camberwood,Donald Lawless II,Molly Lawless,165000,165000,2019-07-19,2019-12-19,F.C. Tucker Company,Jeremy Sandlin
21645894,,Residential,Single Fam,,QUAIL,Kendrick Davis,,169000,169000,2019-06-07,2019-12-31,Havens LLC,Emily Burford
