MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21670534,,Residential,Single Fam,,Horse Shoe,Marie Edwards,,302049,302049,2019-09-22,2020-09-30,RE/MAX Ability Plus,Jason Hofmann
21655387,,Residential,Single Fam,,Horse Shoe,Marie Edwards,,302003,302003,2019-07-18,2020-07-31,RE/MAX Results,Larry Tuttle
21653687,,Residential,Single Fam,,Lauder,Fred Nelson,,310185,310185,2019-07-11,2020-07-11,Non-BLC Office,Non-BLC Member
21644278,,Residential,Single Fam,,Potomac,Catherine Torzewski,,299900,299900,2019-05-31,2019-11-30,CENTURY 21 Scheetz,Pam Ozbun
21666255,,Residential,Single Fam,,Gillsland,Fred Nelson,,333795,333795,2019-09-06,2020-09-06,Non-BLC Office,Non-BLC Member
21683641,,Residential,Single Fam,,ONSLOW,Jeffrey Paxson,Colleen M. Gordon,305000,305000,2019-11-22,2021-05-22,CENTURY 21 Scheetz,Valerie Edwards - Perry
21645187,,Residential,Single Fam,,Lauder,Fred Nelson,,327570,307570,2019-06-06,2020-06-06,F.C. Tucker Company,Derek Hack
21647848,,Residential,Single Fam,,MORNINGSIDE,Darrin Galyean,,315000,310000,2019-06-18,2019-12-18,RE/MAX Ability Plus,Kevin P. Elson
21655456,,Residential,Single Fam,,Horse Shoe,Marie Edwards,,306144,306144,2019-07-18,2020-07-31,"Wright, REALTORS®",Chandra Sekhar Alokam
21655469,,Residential,Single Fam,,Horse Shoe,Marie Edwards,,306184,306184,2019-07-18,2020-07-31,"Wright, REALTORS®",Chandra Sekhar Alokam
21642840,,Residential,Single Fam,,Willow Lake,Jeffrey Paxson,,315000,315000,2019-05-24,2019-11-24,"M.S. Woods Real Estate, LLC",Christopher Doyle
21668544,,Residential,Single Fam,,Karlyn,Matthew Kraiger,,304990,304990,2019-09-17,2020-09-17,RE/MAX Ability Plus,David J. Hoyt
21643842,,Residential,Single Fam,,Silver Springs,Mark Linder,Laurie Brown,319900,319900,2019-05-31,2019-11-30,F.C. Tucker Company,Angela L. Hornsby
21663765,,Residential,Single Fam,,Silver Hill,Scott Smith,Joel Clausen,325000,320000,2019-09-04,2020-03-31,REALTY WORLD-Harbert Company,Brian C. Harbert
21663270,,Residential,Single Fam,,Stones Crossing,Debbie Cottingham,,309900,309900,2019-08-20,2020-02-05,"Homeworks, LLC",Joy R. Pittman
21660594,,Residential,Single Fam,,Copperleaf,Jobea Trefny,,299900,299900,2019-08-08,2020-01-08,Central Indiana Real Estate LL,Nancy A. Dewbrew
21655633,,Residential,Single Fam,,Dartmoor,John Stewart,,370000,370000,2019-07-11,2020-01-13,My Agent,John Stewart
21642706,,Residential,Single Fam,,Springs Way,Amy Keizers,,320000,310000,2019-05-25,2019-11-24,Berkshire Hathaway Home,Donald E. Wilder
21640795,,Residential,Single Fam,,Drexel,Tammy Young,,320000,320000,2019-05-17,2019-08-19,"Bruce Richardson Realty, LLC",Bruce Richardson
21639687,,Residential,Single Fam,,Albert,Fred Nelson,,334485,334485,2019-05-10,2020-05-10,Non-BLC Office,Non-BLC Member
21595994,,Residential,Single Fam,,Marigold,Tanya Smythe,Austin L Smythe,384900,359900,2018-09-22,2019-10-30,"Smythe & Co, Inc",Tanya Smythe
21670598,,Residential,Single Fam,,Horse Shoe,Marie Edwards,,305625,305625,2019-09-22,2020-09-30,Non-BLC Office,Non-BLC Member
21660684,,Residential,Single Fam,,VANHOY,Steve Lew,Brian Coffey,319000,309000,2019-08-08,2020-02-07,"Star Harbor Realty, LLC",Kimberly E. Stewart
21648142,,Residential,Single Fam,,Harveys,Morris Lucas,Misty Lucas,339000,315000,2019-06-19,2019-12-19,Makeover Realty,Susan Kriese
21622774,,Residential,Single Fam,,Albert,Fred Nelson,,320615,315995,2019-02-25,2020-02-25,Berkshire Hathaway Home,Troy Ramey
21659332,,Residential,Single Fam,,Innisbrooke,Maureen Watson,John Watson,314000,314000,2019-08-09,2020-01-30,Keller Williams Indy Metro S,Tonda Hoagland
21662711,,Residential,Single Fam,,Baywood,Jami Horton,Elizabeth Williams,330000,320000,2019-08-19,2019-10-18,"Smythe & Co, Inc",Tanya Smythe
21655959,,Residential,Single Fam,,Mullinix,Patrick Watkins,Christopher M. Watkins,325000,325000,2019-07-20,2020-01-20,M & E Realty Group,Ema D. Boykova
21654420,,Residential,Single Fam,,Shady Ridge,Doug Fredbeck,,300000,300000,2019-07-26,2020-01-26,Keller Williams Indy Metro S,Shelia A Scott
21652988,,Residential,Single Fam,,Saratoga,Jackie Ray,,325000,325000,2019-07-12,2019-12-31,Mike Watkins Real Estate Group,Christopher M. Watkins
21629837,,Residential,Single Fam,,WILLOW CIRCLE,Jeffrey Paxson,,315000,330000,2019-03-29,2020-01-09,Dollens Real Estate Services,Jeffrey Dollens
21670911,,Residential,Single Fam,,Karlyn,Non-BLC Member,,315054,315054,2019-09-25,2019-09-28,Keller Williams Indy Metro S,Laura O'Connor
21660526,,Residential,Single Fam,,Gillsland,Fred Nelson,,332005,329005,2019-08-08,2020-08-08,Non-BLC Office,Non-BLC Member
21661374,,Residential,Single Fam,,Deerwood,Brian Burries,Heather M. Burries,364900,339900,2019-08-12,2020-02-12,"Home Now Realty, LLC",Meranda B. Adams
21676332,,Residential,Single Fam,,Brentridge,Tracie Hawes,,319900,319900,2019-10-21,2020-07-21,Berkshire Hathaway Home,Lenell E. Tate
21640216,,Residential,Single Fam,,Brickert,Marie Edwards,,345850,319900,2019-05-13,2020-05-31,F.C. Tucker Company,Ruth Bashenow
21605606,,Residential,Single Fam,,Gilmore,Fred Nelson,,340995,319995,2018-11-02,2019-11-02,Non-BLC Office,Non-BLC Member
21644208,,Residential,Single Fam,,Elmscourt,Brooke Wall,,329000,329000,2019-05-31,2019-08-02,F.C. Tucker/Sirkus-Allen,Rebecca E. Allen
21639992,,Residential,Single Fam,,Leaning Tree,Casey Lucas,,309900,309900,2019-05-10,2019-11-11,Trueblood Real Estate,Laurie Miles
21623186,,Residential,Single Fam,,Gilmore,Fred Nelson,,326465,328465,2019-03-01,2020-03-01,Jeff Paxson Team,Jeffrey D. Paxson
21662435,,Residential,Single Fam,,Stormhaven,Russell Burk,Nancy D. Burk,319900,319900,2019-08-16,2020-01-15,"Craftsman Realty Group, LLC",Molly Reynolds
21628199,,Residential,Single Fam,,English,Cassie V. Newman,,327990,327990,2019-03-20,2020-03-20,CENTURY 21 Scheetz,Tiffaney McClurg
21627953,,Residential,Single Fam,,LEXINGTON,Cecilia Ferguson,,364900,339500,2019-03-20,2019-09-20,Red Oak Real Estate Group,Dustin M. Royer
21670601,,Residential,Single Fam,,Horse Shoe,Marie Edwards,,325482,325482,2019-09-22,2020-09-30,Non-BLC Office,Non-BLC Member
21658087,,Residential,Single Fam,,Hunt Club,Cassie Newman,,325990,325990,2019-07-26,2020-07-26,Keller Williams Indy Metro NE,Amber Russell
21635600,,Residential,Single Fam,,Waldon,Stephanie Evelo,Robert A. Woerner,350000,335000,2019-04-25,2019-07-31,Keller Williams Indpls Metro N,Margaret Z. Kiser
21610614,,Residential,Single Fam,,Woodfield,Jeffrey Paxson,,329900,329900,2018-12-11,2019-06-11,"Roger Webb Real Estate, Inc",Robert Lather
21656732,,Residential,Single Fam,,Auburn Ford,Sherry Rightmyer,,328500,328500,2019-07-25,2020-01-25,"Smythe & Co, Inc",Janna Long
21622177,,Residential,Single Fam,,Gilmore,Fred Nelson,,349165,339165,2019-02-25,2020-02-25,Berkshire Hathaway Home,Leigh Burchyett
21637538,,Residential,Single Fam,,Olive Branch,Carlos J. Higareda,Aaron Ashbrook,379900,369900,2019-05-03,2019-10-10,"Tomorrow Realty, Inc.",Judith Ann Hoeping
21654429,,Residential,Single Fam,,Al Mar,Daniel Planker,Marilyn L. Wells,349900,349900,2019-07-15,2020-01-15,Keller Williams Indy Metro S,Suzanne B. Findley
21653113,,Residential,Single Fam,,ANNELLO,Casey Lucas,,330000,330000,2019-07-09,2019-12-31,"Smythe & Co, Inc",Lottie Hooyer
21652536,,Residential,Single Fam,,Morgantown,Patrick Watkins,Christopher M. Watkins,329900,330000,2019-07-03,2020-01-03,Mike Watkins Real Estate Group,Patrick Watkins
21644166,,Residential,Single Fam,,Deerwood,Ryan Moriarty,,329900,329900,2019-05-31,2019-11-30,"Front Porch Real Estate, LLC",Patrick L. Daves
21650607,,Residential,Single Fam,,Chateaux,Roger Webb,,349500,333000,2019-06-26,2019-10-25,Keller Williams Indy Metro S,Joel Clausen
21635946,,Residential,Single Fam,,SOMERSET,Kelly C. Todd,,349900,334900,2019-04-24,2019-10-24,CENTURY 21 Scheetz,David Mann
21630836,,Residential,Single Fam,,Lauder,Fred Nelson,,340375,340375,2019-04-04,2020-04-04,Compass Realty LLC.,Jake R. Stiles
21650949,,Residential,Single Fam,,Lauder,Fred Nelson,,342175,333175,2019-06-27,2020-06-27,Non-BLC Office,Non-BLC Member
21647341,,Residential,Single Fam,,Lauder,Fred Nelson,,339775,334775,2019-06-14,2020-06-14,RE/MAX Results,Gerri L. Reeves
21642708,,Residential,Single Fam,,Lake Crossing,Tanya Smythe,Austin L Smythe,364900,339900,2019-05-23,2019-11-30,"Indiana Realty Pros, Inc.",Ron Rose
21639966,,Residential,Single Fam,,Southwind,Alex Buckley,,335000,335000,2019-05-14,2019-12-22,CENTURY 21 Scheetz,Alex Buckley
21632730,,Residential,Single Fam,,Bloomsbury,Dawn Davis,,349900,349900,2019-05-30,2019-12-31,"Weichert, Realtors-Tralee Prop",Larry D. Cruse
21647454,,Residential,Single Fam,,Bloomsbury,Jill Martin,Lisa A. Johnson,369000,339999,2019-06-19,2019-12-19,F.C. Tucker Company,Angela L. Hornsby
21646880,,Residential,Single Fam,,Hunters Ridge,Jeffrey Paxson,,339900,339900,2019-06-13,2019-12-13,CENTURY 21 Scheetz,Mark Linder
21647476,,Residential,Single Fam,,Hawthorne,Rebecca Doyle,,359900,339900,2019-06-16,2020-12-31,F.C. Tucker Company,Terry Waggoner
21678398,,Residential,Single Fam,,Southwind,Casey Lucas,Jacquelyn Anderson,334500,334500,2019-11-01,2020-05-24,"Steve Lew Real Estate, LLC",Steve Lew
21648263,,Residential,Single Fam,,SLOAN,Scott Smith,Lois S. Albany,350000,350000,2019-06-21,2019-12-18,Keller Williams Indy Metro S,Tonda Hoagland
21666972,,Residential,Single Fam,,Buckmoor,Steve Lew,Brian Coffey,354900,349900,2019-09-10,2020-03-27,Highgarden Real Estate,Mona Wolfe
21664968,,Residential,Single Fam,,Streamside,Ray Stuck,,350000,340000,2019-08-29,2020-08-29,"Carpenter, REALTORS®",Patricia Bruveris
21661777,,Residential,Single Fam,,Fox Hunt,Non-BLC Member,,339853,339853,2019-02-12,2019-09-30,RE/MAX Advanced Realty,Eric A. Gebauer
21646448,,Residential,Single Fam,,Willow,Jeffrey Paxson,,339900,339900,2019-06-11,2019-12-11,F.C. Tucker Company,John K. LaVine
21662426,,Residential,Single Fam,,Cedar Hills South,Judith Ann Hoeping,,339900,339900,2019-08-16,2020-02-29,F.C. Tucker Company,Joseph Buttler
21640899,,Residential,Single Fam,,Saddle Club,Mark Dietel,,350000,340000,2019-05-16,2019-10-31,Highgarden Real Estate,Wendall Bontrager
21629364,,Residential,Single Fam,,Winston,Vern Carter,,349999,349999,2019-04-10,2019-10-07,"Carpenter, REALTORS®",Jessica N. Kagy
21659003,,Residential,Single Fam,,Harris,Non-BLC Member,,340455,340455,2019-07-31,2019-08-24,Innovative Home Realty,Brad Droddy
21636163,,Residential,Single Fam,,Whitetail Run,Jake Stiles,Audri McGrane,345000,345000,2019-04-25,2019-10-24,Patricia Heise Homes,Pat Heise
21638288,,Residential,Single Fam,,Entrance Hall View,Mark Linder,Laurie Brown,349900,349900,2019-05-09,2019-08-09,RE/MAX Results,Sheri Maar-Adams
21648084,,Residential,Single Fam,,MYRTLE,Suzanne Roell-Carlson,Kathleen M. Roell,384900,354900,2019-06-19,2019-12-19,F.C. Tucker Company,Todd Ferris
21639723,,Residential,Single Fam,,Keyway,Marcia Lasiter,,,345000,2019-05-09,2019-11-09,"Cottingham Realty, Appraisal",Dawn N. Whitaker
21638582,,Residential,Single Fam,,Westberry,Jamie Brown,,349900,349900,2019-05-08,2019-11-08,"Carpenter, REALTORS®",Dave Bell
21631120,,Residential,Single Fam,,Southwind,Sheri Maar-Adams,,367900,349900,2019-04-04,2019-10-04,RE/MAX Results,Marla K. Clemens
21653189,,Residential,Single Fam,,OSPREY,Ron Rose,,344900,344900,2019-07-09,2019-10-31,"Indiana Realty Pros, Inc.",Ron Rose
21655466,,Residential,Single Fam,,Silver Springs,Ron Rose,,369900,350000,2019-07-18,2019-11-30,Keller Williams Indy Metro S,Scott A. Smith
21655309,,Residential,Single Fam,,Lauder,Fred Nelson,,379165,368165,2019-07-19,2020-07-19,"Roger Webb Real Estate, Inc",Roger D. Webb
21640593,,Residential,Single Fam,,Brentridge,Jill Jansen,,348900,348900,2019-05-16,2019-08-31,CENTURY 21 Breeden REALTORS®,Brigette B. Nolting
21664898,,Residential,Single Fam,,Shady Pointe,James Talhelm,,349900,349900,2019-08-29,2020-02-29,"eXp Realty, LLC",Craig L. DeBoor
21661695,,Residential,Single Fam,,Hunt Club,Cassie Newman,,362865,362865,2019-08-13,2020-08-13,My Agent,Byron Mathis
21661130,,Residential,Single Fam,,Brentridge,Jeffrey Paxson,,350000,350000,2019-08-13,2020-02-13,RE/MAX Results,Marilyn J. Farley
21639863,,Residential,Single Fam,,Mullinix,Julie Hurt,Jeanine Levine,354900,354900,2019-05-23,2019-12-31,"Front Porch Real Estate, LLC",Julie Hurt
21644389,,Residential,Single Fam,,STREAMSIDE,Michelle Kukelhan,,354900,354900,2019-06-01,2019-12-31,"Cottingham Realty, Appraisal",Brandon Ray
21639675,,Residential,Single Fam,,Lauder,Fred Nelson,,393170,358170,2019-05-10,2020-05-10,Non-BLC Office,Non-BLC Member
21655448,,Residential,Single Fam,,BRENTRIDGE,Casey Lucas,,354000,354000,2019-07-18,2019-07-31,"Greenwood Homes Realty, LLC",Casey Lucas
21659064,,Residential,Single Fam,,Cedar Lane,Jeffrey D. Paxson,,379900,379900,2019-07-31,2020-01-18,Jeff Paxson Team,Jeffrey D. Paxson
21651814,,Residential,Single Fam,,Woodcroft,Steve Daniely,,389900,369900,2019-07-01,2019-12-30,CENTURY 21 Breeden REALTORS®,Karen Dugan
21674248,,Residential,Single Fam,,Keeneland,Ron Rose,,369900,364900,2019-10-11,2019-11-15,CENTURY 21 Scheetz,Johnna Montgomery
21632403,,Residential,Single Fam,,Bending,Jake Stiles,Audri McGrane,375000,364800,2019-04-15,2019-10-14,"Slate Realty, LLC",Catherine Torzewski
21647340,,Residential,Single Fam,,Merchmont,Fred Nelson,,386675,363475,2019-06-14,2020-06-14,F.C. Tucker Company,Virginia Campbell
21633182,,Residential,Single Fam,,Grandview,Debbie K. Cottingham,,334500,359900,2019-04-15,2020-04-15,"Cottingham Realty, Appraisal",Debbie K. Cottingham
21683926,,Residential,Single Fam,,Secretariat,Non-BLC Member,,339615,339615,2019-04-14,2019-11-25,F.C. Tucker Company,Tom Johnson
21643548,,Residential,Single Fam,,Silver Springs,Amy Heidelberger,,369000,359000,2019-05-31,2020-05-31,"eXp Realty, LLC",Kyle Stark
21640687,,Residential,Single Fam,,Bluff,Clayton Gittus,,355000,355000,2019-05-17,2019-07-31,Platinum Realty Co.,Nancy Patterson
21645198,,Residential,Single Fam,,Lauder,Fred Nelson,,366070,366070,2019-06-06,2020-06-06,Jeff Paxson Team,Jeffrey D. Paxson
21653598,,Residential,Single Fam,,Streamside,Todd Cook,Michelle C. Wedge,369900,369900,2019-07-12,2020-01-12,Keller Williams Indy Metro S,Paul Robert Cox
21658921,,Residential,Single Fam,,Waterside,Tonda Hoagland,Stephen T. Hoagland,375000,375000,2019-07-30,2020-01-30,F.C. Tucker Company,Julie Boksa
21653885,,Residential,Single Fam,,Talmine,Fred Nelson,,376375,368375,2019-07-12,2020-07-12,Non-BLC Office,Non-BLC Member
21644671,,Residential,Single Fam,,Hawthorne,Morris D Lucas,Misty Lucas,389000,389000,2019-06-03,2019-12-03,Keller Williams Indy Metro S,Amy Heidelberger
21654921,,Residential,Single Fam,,Deerwood,Jeffrey D. Paxson,,375000,375000,2019-07-16,2020-01-15,Keller Williams Indy Metro S,Joshua W. Moss
21665348,,Residential,Single Fam,,Brickert,Non-BLC Member,,364905,364905,2019-08-30,2019-09-06,"Indiana Realty Pros, Inc.",Ron Rose
21653378,,Residential,Single Fam,,Abberton,Jonathan E. Young,,370000,370000,2019-07-09,2020-01-09,RE/MAX Results,Jennifer D. Laughner
21637395,,Residential,Single Fam,,STREAMSIDE,Diane Freeman,,374500,369900,2019-05-04,2019-09-04,RE/MAX Results,Jennifer D. Laughner
21635684,,Residential,Single Fam,,Thames,Taylor Ryan,,429900,369900,2019-04-24,2020-01-24,RE/MAX Results,Sandy Rea
21656022,,Residential,Single Fam,,Lauder,Fred Nelson,,366085,366085,2019-07-22,2020-07-22,Non-BLC Office,Non-BLC Member
21608356,,Residential,Single Fam,,Presidents,Cassie Newman,,398995,379990,2018-11-20,2020-11-20,Jeff Paxson Team,Jeffrey D. Paxson
21640030,,Residential,Single Fam,,Somerset,Sarabjit Sikand,,377500,377500,2019-06-08,2019-11-30,"Smart Choice Realtors, LLC",Kathleen M. Roell
21633153,,Residential,Single Fam,,STONES BAY,Debbie K. Cottingham,,364500,369900,2019-04-15,2020-04-15,"Hardin Property Group, LLC",Bret Hardin
21667300,,Residential,Single Fam,,Lindsey,Tonda Hoagland,Merissa Houston,370000,370000,2019-09-12,2020-03-12,DAVID BRENTON'S TEAM,David C. Brenton
21630517,,Residential,Single Fam,,Hickory Grove,Michael Miller,,390000,375000,2019-04-11,2019-10-11,"Carpenter, REALTORS®",Brooke Mattson
21630222,,Residential,Single Fam,,Walnut Woods,Todd Campbell,,385000,385000,2019-04-01,2019-10-01,"Eco-Realty Partners, LLC",Sheila Glore
21643704,,Residential,Single Fam,,Willow Lake,Mark Linder,Laurie Brown,369900,370056,2019-05-30,2019-08-30,RE/MAX Results,Carlos J. Higareda
21652951,,Residential,Single Fam,,Annelo,Shannon Gilbert,Jamie Ball,380000,375000,2019-07-09,2020-01-09,Keller Williams Indy Metro S,Craig L. DeBoor
21639178,,Residential,Single Fam,,Cheyenne,Judy A. Wothke,,425000,379900,2019-05-08,2019-11-30,Mike Watkins Real Estate Group,Patrick Watkins
21672664,,Residential,Single Fam,,Raintree,Patrick Watkins,Christopher M. Watkins,379900,379900,2019-10-01,2020-03-30,"Carpenter, REALTORS®",Cindy Stockhaus
21638850,,Residential,Single Fam,,Marina,Sheila Brunette,,389999,374444,2019-05-09,2019-11-30,F.C. Tucker Company,Ruth Bashenow
21655842,,Residential,Single Fam,,Alyshia,Non-BLC Member,,374742,374742,2019-02-09,2019-07-31,F.C. Tucker Company,Kalliopi Nikou
21651867,,Residential,Single Fam,,Olive Branch,Joshua Vida,,380000,380000,2019-07-01,2020-01-01,F.C. Tucker Company,Terry Waggoner
21650782,,Residential,Single Fam,,Brentridge,Jeffrey Paxson,,425000,385000,2019-06-27,2019-12-27,CENTURY 21 Scheetz,Jeannie Grant
21641933,,Residential,Single Fam,,Saratoga,Jeffrey D. Paxson,Colleen M. Gordon,379900,379900,2019-05-20,2019-11-20,Jeff Paxson Team,Jeffrey D. Paxson
21644254,,Residential,Single Fam,,Cheyenne,David Brenton,,400000,379900,2019-06-03,2020-03-03,CENTURY 21 Scheetz,Valerie Edwards - Perry
21644407,,Residential,Single Fam,,Tecumseh,John Reynolds,,389900,387900,2019-06-01,2019-11-30,Keller Williams Indy Metro NE,Stephanie Evelo
21636348,,Residential,Single Fam,,The Courts,Scott A. Smith,Diane Gragg,375000,375000,2019-04-26,2019-10-26,In Place,Nicholas Hensley
21650685,,Residential,Single Fam,,Marina,Tanya Smythe,Austin L Smythe,379900,379900,2019-06-27,2019-12-24,CENTURY 21 Scheetz,Tiffaney McClurg
21656529,,Residential,Single Fam,,Shady Pointe,Steve Lew,,389900,389900,2019-07-24,2019-12-31,Jeff Paxson Team,Jeffrey D. Paxson
21638389,,Residential,Single Fam,,Bent Tree,Jeffrey D. Paxson,,385000,385000,2019-05-07,2019-11-07,Berkshire Hathaway Home,Geraldine Christie
21637518,,Residential,Single Fam,,Chandler,Geraldine Christie,Sean M. Christie,415000,390000,2019-04-30,2019-10-31,Trueblood Real Estate,James B. Trueblood
21636155,,Residential,Single Fam,,Sugar Maple,Jeffrey D. Paxson,,399900,399900,2019-04-24,2019-10-24,Mike Watkins Real Estate Group,Patrick Watkins
21656100,,Residential,Single Fam,,Eagle,Mike Cagle,,389000,389000,2019-07-26,2020-01-26,Mike Watkins Real Estate Group,Patrick Watkins
21646794,,Residential,Single Fam,,Morgantown,Russell Burk,Nancy D. Burk,389900,389900,2019-06-12,2019-12-11,"Front Porch Real Estate, LLC",Rebecca Doyle
21635452,,Residential,Single Fam,,Hickory Estates,Jeffrey D. Paxson,,399900,399900,2019-04-23,2019-10-23,"Carpenter, REALTORS®",Ray Eldridge
21663859,,Residential,Single Fam,,Lauder,Fred Nelson,,400000,400000,2019-08-23,2020-08-23,Non-BLC Office,Non-BLC Member
21655597,,Residential,Single Fam,,Longford,Ruth Bashenow,,399500,399500,2019-07-20,2020-01-17,RE/MAX Real Estate Prof,Anuja Gupta
21576913,,Residential,Single Fam,,Southwind,Cassie Newman,,416990,397000,2018-06-26,2019-12-31,Non-BLC Office,Non-BLC Member
21666569,,Residential,Single Fam,,Secretariat,Todd L. Cook,,394815,394815,2019-03-06,2019-09-07,Keller Williams Indy Metro S,Todd L. Cook
21635985,,Residential,Single Fam,,Colinbrook,Adam R. Corya,,399900,399900,2019-04-24,2019-10-24,Karen Tanner Real Estate Group,Karen L. Tanner
21659128,,Residential,Single Fam,,NANCE,Ron Rose,,415000,415000,2019-08-01,2019-10-31,"Red Dog Realty, LLC",Phyllis Gillingham
21675886,,Residential,Single Fam,,Banta,Jennifer Edmiston,,430000,430000,2019-10-21,2020-04-21,"Steve Lew Real Estate, LLC",Steve Lew
21635096,,Residential,Single Fam,,Stones Crossing,Patrick Keller,,425000,419900,2019-04-19,2019-10-19,M & E Realty Group,Ema D. Boykova
21622501,,Residential,Single Fam,,DEERFIELD,Jessica M Rogers,,415000,415000,2019-02-24,2020-02-24,Keller Williams Indy Metro S,Ross J. Graham
21614243,,Residential,Single Fam,,Chestnut,Wendy McClellan,,449000,429900,2019-02-13,2021-02-12,Non-BLC Office,Non-BLC Member
21641289,,Residential,Single Fam,,Linden Ridge,Ron Rose,,407000,407000,2019-05-17,2019-07-17,"Roger Webb Real Estate, Inc",Roger D. Webb
21639652,,Residential,Single Fam,,Spylaw,Fred Nelson,,458375,409375,2019-05-10,2020-05-10,Non-BLC Office,Non-BLC Member
21675000,,Residential,Single Fam,,Brentridge,Sue Wheeler,,409000,409000,2019-10-17,2020-04-17,RE/MAX Results,Russell C. Burk III
21673218,,Residential,Condo,,Dorrell,Julie Norris,,429900,429900,2019-10-18,2020-04-17,"Carpenter, REALTORS®",Julie Norris
21649417,,Residential,Single Fam,,Hickory Grove,Patrick Watkins,Christopher M. Watkins,429900,429900,2019-06-18,2019-12-17,Keller Williams Indy Metro S,Todd L. Cook
21680791,,Residential,Single Fam,,Talmine,Fred Nelson,,405500,405500,2019-11-11,2020-11-11,Non-BLC Office,Non-BLC Member
21592386,,Residential,Single Fam,,Southwind,Cassie Newman,,427990,410000,2018-08-28,2019-08-28,RE/MAX Legends Group,Daniel Mervar
21622743,,Residential,Single Fam,,Spylaw,Fred Nelson,,410990,410990,2019-02-25,2020-02-25,IPM Real Estate,Derek Gendig
21671362,,Residential,Single Fam,,Brentford,Trina Einterz,,435000,420000,2019-09-27,2020-03-27,Keller Williams Indy Metro S,Tonda Hoagland
21661345,,Residential,Single Fam,,DIAMOND RIDGE,Steve Lew,Brian Coffey,434900,429900,2019-08-12,2020-02-14,"Carpenter, REALTORS®",Claudia Alcocer
21642440,,Residential,Single Fam,,Southwind,Cassie Newman,,422060,419990,2019-05-22,2020-05-22,D. Garrity Properties,Dennis C. Garrity
21625566,,Residential,Single Fam,,Spylaw,Fred Nelson,,429995,429995,2019-03-07,2020-03-07,"Carpenter, REALTORS®",Cindy E. Johnson
21599796,,Residential,Single Fam,,Southwind,Rusty Harsin,,465000,429900,2018-10-06,2019-06-05,Keller Williams Indy Metro S,Sam Kingdon
21667398,,Residential,Single Fam,,Silver Creek,Johnna Montgomery,,445000,430000,2019-09-11,2020-01-31,Keller Williams Indy Metro NE,Gary Ruble
21665427,,Residential,Single Fam,,Whiteland,Elizabeth Duke,,435900,435900,2019-08-31,2020-01-31,"Steve Lew Real Estate, LLC",Steve Lew
21650924,,Residential,Single Fam,,Talmine,Fred Nelson,,465665,449655,2019-06-27,2020-06-27,Non-BLC Office,Non-BLC Member
21646318,,Residential,Single Fam,,RUNNING BROOK,Patrick Wilkins,,424900,424900,2019-06-11,2019-11-11,"Carpenter, REALTORS®",Patrick Wilkins
21628630,,Residential,Single Fam,,Brooks,Loren Scott,,429900,429900,2019-03-29,2019-06-29,"Smythe & Co, Inc",Austin L Smythe
21644582,,Residential,Single Fam,,OLIVE BRANCH,Nancy Mutchmore,Craig Costello,433000,430000,2019-06-03,2019-09-30,"Carpenter, REALTORS®",Reba Evans
21687291,,Residential,Single Fam,,Lynhaven,Keri Schuster,,418522,418522,2019-12-30,2019-12-31,F.C. Tucker Company,Keri Schuster
21683436,,Residential,Single Fam,,Hunt Club,Cassie V. Newman,,419180,419180,2019-11-10,2020-11-10,Matlock Realty Group,Cassandra Goodwin
21683433,,Residential,Single Fam,,Hunt Club,Non-BLC Member,,419180,419180,2019-03-19,2019-12-03,Matlock Realty Group,Cassandra Goodwin
21644475,,Residential,Single Fam,,AUTUMNWOOD,C. Ron Ragan,,429900,429900,2019-06-03,2019-12-03,CENTURY 21 Scheetz,Traci A.Bringle
21645065,,Residential,Single Fam,,Brockton Manor North,Jeffrey Paxson,,425000,425000,2019-06-04,2019-12-04,"Smythe & Co, Inc",Daniel J. Frische
21640019,,Residential,Single Fam,,WATERS EDGE,John LaVine,,439900,429000,2019-05-15,2019-10-15,F.C. Tucker Company,Erin Wagner
21630676,,Residential,Single Fam,,Worthington,Wendy L. McClellan,,438900,438900,2019-04-09,2019-09-06,Jeff Paxson Team,Jeffrey D. Paxson
21645730,,Residential,Single Fam,,Hickory Stick,Sarah Hanna,,422500,422500,2019-06-07,2019-09-09,Keller Williams Indy Metro S,Tonda Hoagland
21666555,,Residential,Single Fam,,Woodruff,Non-BLC Member,,423168,423168,2019-09-11,2019-09-12,F.C. Tucker Company,Christi Coffey
21676742,,Residential,Single Fam,,Old Eagle,Stacy L. Sims,,424900,424900,2019-10-24,2020-04-30,F.C. Tucker Company,Rena M. Swails
21664437,,Residential,Single Fam,,Hazy,Sheri Maar-Adams,,425000,425000,2019-09-04,2019-12-04,"Indiana Realty Pros, Inc.",Ron Rose
21640842,,Residential,Single Fam,,BRIAR PATCH,Kelly Hixson,,425000,425000,2019-05-15,2019-11-15,CENTURY 21 Scheetz,Clay Burris
21627974,,Residential,Single Fam,,Tremont,Karin J. Millis,,430000,430000,2019-03-20,2019-09-20,Your Home Team,Corina Jones
21642880,,Residential,Single Fam,,Southwind,Troy Ramey,,447500,447500,2019-05-31,2019-12-01,"Landtree, REALTORS®",Steve Daniely
21642814,,Residential,Single Fam,,Spylaw,Fred Nelson,,469860,436860,2019-05-24,2020-05-24,Grant Property Group,Michael J. Grant Jr
