"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21682122","S","CND","9047 Cornucopia Dr","4902","$122,500","2","1","1","PikeTwp","NORTH WILLOW PARK","1","2LEVL","ATTACH","1","1,180","No","1,180","4","KWIN01"
"1","21678019","S","CND","3148 Sandpiper South Dr","4902","$122,900","2","1","1","Washington","SANDPIPER BAY","1","2LEVL","ATTACH","1","1,478","No","1,478","5","REMG01"
"1","21652270","S","SFD","5914 Dunseth Ct","4902","$123,000","3","1","1","Ips","WEDGEWOOD","0","1LEVL","ATTACH","1","1,344","No","1,344","13","ABER01"
"1","21678671","S","SFD","6123 Tybalt Ln","4902","$123,100","3","2","0","PikeTwp","STRATFORD GLEN","1","1LEVL","ATTACH","2","1,215","No","1,215","10","TUCK02"
"1","21680656","S","SFD","7941 Guion Rd","4902","$125,000","3","1","1","PikeTwp","WESTOVER","0","1LEVL","ATTACH","1","1,148","No","1,148","2","CESC02"
"1","21676533","S","CND","4005 Eagle Cove Ct","4902","$125,000","2","2","1","PikeTwp","EAGLE COVE","1","2LEVL","ATTACH","2","1,362","No","1,362","58","LSRG01"
"1","21674066","S","SFD","5230 Tufton Dr","4902","$125,000","3","2","1","PikeTwp","BAYSWATER AT EAGLE CREEK","0","2LEVL","ATTACH","2","1,257","No","1,257","8","CESC01"
"1","21680576","S","SFD","4022 GAMAY Ln","4902","$128,500","2","2","0","PikeTwp","SONOMA","1","1LEVL","ATTACH","2","1,217","No","1,217","6","CSRG02"
"1","21626152","S","SFD","6775 STANHOPE Dr","4902","$129,000","3","2","1","PikeTwp","BAYSWATER AT EAGLE CREEK","0","2LEVL","ATTACH","2","1,715","No","1,715","1","CESC05"
"1","21675416","S","SFD","4406 Coatbridge Way","4902","$130,000","2","2","0","PikeTwp","HIGHLANDS TRAIL","1","1LEVL","ATTACH","2","960","No","960","4","KWIN15"
"1","21667428","S","SFD","4050 WESTOVER Dr","4902","$130,000","2","1","1","PikeTwp","WESTOVER","0","1LEVL","ATTACH","2","1,175","No","1,175","7","KWIN05"
"1","21654845","S","SFD","8235 Quetico Dr","4902","$130,000","3","2","0","PikeTwp","CROOKED CREEK HEIGHTS","1","1LEVL","ATTACH","2","1,440","No","1,440","2","CARP32"
"1","21684508","S","SFD","6029 SYCAMORE FORGE Dr","4902","$130,900","3","2","0","PikeTwp","OAKFORGE LAKES","1","1LEVL","ATTACH","2","1,420","No","1,420","1","RLWA01"
"1","21679753","S","SFD","3911 BONN Dr","4902","$132,000","3","2","0","PikeTwp","ROBERTSON VILLAGE","1","1LEVL","ATTACH","2","1,224","No","1,224","1","HNRL01"
"1","21675592","S","SFD","5236 Austral Dr","4902","$132,000","3","2","1","PikeTwp","BAYSWATER AT EAGLE CREEK","0","2LEVL","ATTACH","2","1,739","No","1,739","2","CESC05"
"1","21666059","S","SFD","3916 BASQUE Ct","4902","$132,000","3","2","0","PikeTwp","ROBERTSON VILLAGE","0","2LEVL","ATTACH","2","1,200","No","1,200","44","EXPL01"
"1","21667824","S","SFD","5048 SHADOW POINTE Dr","4902","$132,900","3","2","0","PikeTwp","SHADOW POINTE","1","1LEVL","ATTACH","2","1,482","No","1,482","1","RLWA01"
"1","21671698","S","SFD","5824 Guion Lakes Dr","4902","$133,000","3","2","0","PikeTwp","GUION LAKES","0","1LEVL","ATTACH","2","1,242","No","1,242","4","REIV01"
"1","21671479","S","SFD","4309 VILLAGE BEND Ln","4902","$133,000","3","2","0","PikeTwp","EAGLE TRACE","0","1LEVL","ATTACH","2","1,319","No","1,319","7","DEFR01"
"1","21666588","S","CND","4107 Eagle Cove W Dr","4902","$133,500","2","2","0","PikeTwp","EAGLE COVE","1","1LEVL","ATTACH","2","1,523","No","1,523","13","APRN01"
"1","21678582","S","SFD","3506 W 54th St","4902","$134,000","3","2","0","PikeTwp","MORNINGSIDE","0","1LEVL","ATTACH","2","1,204","No","1,204","2","VITA01"
"1","21674404","S","CND","7443 Charrington Ct","4902","$134,900","2","1","1","PikeTwp","COBBLESTONE","1","2LEVL","ATTACH","1","1,211","No","1,211","32","HSPS01"
"1","21666846","S","SFD","4435 COURTFIELD Dr","4902","$136,000","3","2","1","PikeTwp","MOLLER VILLAGE","0","2LEVL","ATTACH","2","1,536","No","1,536","14","DARG01"
"1","21675327","S","SFD","3526 Shepperton Blvd","4902","$136,500","3","2","0","PikeTwp","CHESWICK PLACE","0","1LEVL","ATTACH","2","1,205","No","1,205","4","EZST01"
"1","21681072","S","SFD","5243 AUSTRAL Dr","4902","$138,000","3","2","1","PikeTwp","BAYSWATER AT EAGLE CREEK","1","2LEVL","ATTACH","2","1,607","No","1,607","5","LNRT01"
"1","21660408","S","SFD","3005 Metz Ct","4902","$138,000","3","2","1","PikeTwp","COOPER POINTE","0","2LEVL","ATTACH","2","1,538","No","1,538","2","KWIN04"
"1","21683464","S","SFD","3935 Truro Ct","4902","$140,000","3","2","0","PikeTwp","ROBERTSON VILLAGE","0","2LEVL","ATTACH","2","1,244","No","1,244","2","CARP14"
"1","21672468","S","SFD","5334 Spring Creek Pl","4902","$140,000","2","2","0","PikeTwp","SPRING CREEK","0","1LEVL","ATTACH","2","1,416","No","1,416","3","SCTT01"
"1","21672119","S","CND","4647 Framington Ct","4902","$142,000","2","1","1","PikeTwp","COBBLESTONE","1","2LEVL","ATTACH","1","1,211","No","1,211","14","TUCK07"
"1","21678466","S","SFD","5669 Liberty Creek Pkwy","4902","$143,500","4","3","0","PikeTwp","LIBERTY","1","TRILV","ATTACH","2","1,836","No","1,836","4","CESC03"
"1","21680058","S","SFD","5959 SYCAMORE FORGE Dr","4902","$144,900","3","2","0","PikeTwp","OAKFORGE LAKES","1","1LEVL","ATTACH","2","1,168","No","1,168","3","CESC09"
"1","21675675","S","SFD","6514 Townsend Way","4902","$145,000","3","2","0","PikeTwp","COOPER POINTE","0","1LEVL","ATTACH","2","1,319","No","1,319","4","KWIN04"
"1","21673768","S","SFD","4901 BEECH Dr","4902","$145,000","3","1","1","PikeTwp","BEECHWOOD","1","1LEVL","ATTACH","2","1,363","Yes","2,726","5","PPGT01"
"1","21678536","S","SFD","6664 Cobden Ct","4902","$148,000","3","2","0","PikeTwp","HIGHLANDS TRAIL","1","1LEVL","ATTACH","2","1,088","No","1,088","5","TUCK09"
"1","21673749","S","SFD","5435 W PETERSBURG Pkwy","4902","$148,100","3","2","0","PikeTwp","LIBERTY CREEK","1","1LEVL","ATTACH","2","1,212","No","1,212","5","KWIN01"
"1","21672279","S","SFD","4920 Eagle Talon Ct","4902","$150,000","3","2","0","PikeTwp","EAGLES WATCH","1","1LEVL","ATTACH","2","1,222","No","1,222","5","KWIN05"
"1","21662708","S","SFD","6006 Northland Rd","4902","$150,000","3","2","1","PikeTwp","NO SUBDIVISION","1","1LEVL","ATTACH","2","1,562","No","1,562","9","FTRE02"
"1","21680404","S","SFD","2734 WESTLEIGH Dr","4902","$151,000","3","1","1","PikeTwp","WESTCHESTER ESTATES","0","1LEVL","ATTACH","2","1,161","Yes","2,322","5","PLCL01"
"1","21681266","S","SFD","8055 Witherington Rd","4902","$153,000","3","1","1","PikeTwp","WESTCHESTER ESTATES","0","1LEVL","DETATCH","2","1,633","No","1,633","2","KWIN01"
"1","21672621","S","SFD","5319 Shefford Ct","4902","$153,000","4","2","0","PikeTwp","COVENTRY WOODS","0","1HALF","ATTACH","2","1,798","Yes","2,470","3","MCEE01"
"1","21663116","S","SFD","5012 Quail Ridge Ln","4902","$154,900","3","2","0","PikeTwp","EAGLES WATCH","0","2LEVL","ATTACH","2","1,246","No","1,246","4","BHHS03"
"1","21674409","S","SFD","7244 Bradford Woods Way","4902","$155,000","3","2","0","PikeTwp","BRADFORD WOODS","1","1LEVL","ATTACH","2","1,382","No","1,382","10","CESC04"
"1","21672206","S","SFD","5940 ANN MARIE Way","4902","$156,225","3","2","0","PikeTwp","LIBERTY CREEK","1","1LEVL","ATTACH","2","1,348","Yes","2,022","8","SANG01"
"1","21665539","S","SFD","4235 TRACE EDGE Ln","4902","$157,000","3","2","1","PikeTwp","EAGLE TRACE","0","2LEVL","ATTACH","2","1,668","No","1,668","4","SSRI01"
"1","21666098","S","SFD","7558 Augusta Ct","4902","$158,000","3","2","0","PikeTwp","CROOKED CREEK HEIGHTS","1","1LEVL","ATTACH","2","1,160","No","1,160","4","CARP12"
"1","21673529","S","SFD","6308 Latona Ct","4902","$160,000","3","2","1","PikeTwp","QUAIL RIDGE","1","TRILV","ATTACH","2","1,576","No","1,576","1","GTRE01"
"1","21659940","S","SFD","3325 Melbourne road South Drive Dr","4902","$160,000","2","2","1","PikeTwp","WOLFINGTON KESSLER BLVD","1","1LEVL","ATTACH","2","1,776","No","1,776","37","URE 01"
"1","21673182","S","SFD","6037 Patoka Lake Dr","4902","$162,500","3","2","1","PikeTwp","LAKESIDE MANOR WEST","0","2LEVL","ATTACH","2","1,807","No","1,807","10","FCRG01"
"1","21681103","S","SFD","7038 SEA EAGLE Ct","4902","$163,000","2","2","1","PikeTwp","EAGLES WATCH","1","2LEVL","ATTACH","2","1,337","No","1,337","3","HSPS01"
"1","21658896","S","SFD","4438 Owl Ct","4902","$163,500","4","2","1","PikeTwp","CROOKED CREEK HEIGHTS","1","TRILV","ATTACH","2","1,085","No","1,527","94","TUCK03"
"1","21664214","S","SFD","4260 Melbourne Rd","4902","$164,000","3","1","1","PikeTwp","WOLFINGTON KESSLER BLVD","2","1LEVL","ATTACH","2","1,434","No","1,434","11","REAR04"
"1","21680824","S","SFD","4722 N EDEN Ct","4902","$165,000","3","2","0","PikeTwp","WHITEHALL","1","1LEVL","ATTACH","2","1,680","No","1,680","8","EZST01"
"1","21670160","S","SFD","8202 Maple Leaf Ct","4902","$165,000","4","2","1","PikeTwp","CROOKED CREEK","0","TRILV","ATTACH","2","1,802","No","1,802","8","KWIN05"
"1","21666608","S","SFD","3623 SOMMERSWORTH Ln","4902","$165,000","4","2","1","PikeTwp","SADDLEBROOK","1","2LEVL","ATTACH","2","2,550","Yes","3,545","75","WYNK01"
"1","21676215","S","SFD","5745 Melbourne Rd","4902","$166,000","3","2","0","PikeTwp","WEST KESSLER HOMES","0","1LEVL","ATTACH","2","1,224","No","1,224","3","BRHR01"
"1","21672368","S","SFD","3116 Crestwell Dr","4902","$166,500","3","1","1","PikeTwp","CROOKED CREEK VILLAGES","1","2LEVL","ATTACH","2","1,672","No","1,672","10","CESC02"
"1","21671105","S","SFD","4407 Robertson Blvd","4902","$166,900","3","2","1","PikeTwp","ROBERTSON VILLAGE","1","BILVL","ATTACH,BUILTIN","2","2,400","No","2,400","42","REAR01"
"1","21665452","S","SFD","6730 APOLLO Way","4902","$167,000","3","2","1","PikeTwp","QUAIL RIDGE","1","BILVL","ATTACH","2","1,728","No","1,728","21","CARP20"
"1","21664828","S","SFD","6121 Morning Dove Dr","4902","$167,000","3","2","1","PikeTwp","FALCON LAKES","1","2LEVL","ATTACH","2","1,898","No","1,898","38","WPRT01"
"1","21678891","S","SFD","4714 EAGLES WATCH Ln","4902","$168,000","3","2","0","PikeTwp","EAGLES WATCH","1","1LEVL","ATTACH","2","1,473","No","1,473","3","REMD01"
"1","21672670","S","SFD","5936 King Lear Dr","4902","$168,900","4","2","1","PikeTwp","STRATFORD GLEN","1","2LEVL","ATTACH","2","2,072","No","2,072","24","ERAT01"
"1","21676196","S","SFD","6048 Tybalt Ln","4902","$170,000","3","2","1","PikeTwp","STRATFORD","1","2LEVL","ATTACH","2","1,627","No","1,627","2","KWIN05"
"1","21671863","S","SFD","3857 Teddington Way","4902","$170,000","4","2","1","PikeTwp","CHESWICK PLACE","1","2LEVL","ATTACH","2","2,084","No","2,084","26","TUCK31"
"1","21670241","S","SFD","6036 Tybalt Cir","4902","$170,000","4","2","1","PikeTwp","STRATFORD GLEN","0","2LEVL","ATTACH","2","1,774","No","1,774","20","HNRL01"
"1","21672225","S","SFD","4042 Par Dr","4902","$170,500","3","2","1","PikeTwp","AUGUSTA GREEN","1","2LEVL","ATTACH","2","1,650","No","1,650","6","KWIN05"
"1","21666904","S","SFD","7218 Camwell Dr","4902","$171,000","4","2","1","PikeTwp","CROOKED CREEK HEIGHTS","1","2LEVL","ATTACH","2","1,892","No","1,892","2","PTWR01"
"1","21668873","S","SFD","3470 Bloomsbury Ln","4902","$174,000","3","2","1","PikeTwp","CHESWICK PLACE","1","2LEVL","ATTACH","2","2,061","No","2,061","40","CESC04"
"1","21667898","S","SFD","5758 Mccloud Ct N","4902","$174,750","4","2","1","PikeTwp","LIBERTY CREEK","1","2LEVL","ATTACH","2","1,812","No","1,812","7","URE 01"
"1","21666449","S","SFD","3201 CRICKWOOD Dr","4902","$174,850","4","2","1","PikeTwp","CROOKED CREEK HEIGHTS","1","2LEVL","ATTACH","2","1,874","No","1,874","61","MSWS01"
"1","21672990","S","SFD","4902 GUION Rd","4902","$174,900","3","2","0","PikeTwp","NO SUBDIVISION","0","1LEVL","ATTACH,DETATCH","3","1,703","No","1,703","7","CESC01"
"1","21670777","S","SFD","5060 Doe Cir","4902","$175,000","3","2","1","PikeTwp","DEER CREEK","1","2LEVL","ATTACH","2","2,310","No","2,310","7","TUCK04"
"1","21657891","S","SFD","7702 BANCASTER Dr","4902","$175,000","3","2","1","PikeTwp","CROOKED CREEK HEIGHTS","1","2LEVL","ATTACH","2","2,077","No","2,077","43","KWIN02"
"1","21672981","S","SFD","4101 Village Trace Blvd","4902","$176,000","4","2","1","PikeTwp","EAGLE TRACE","0","2LEVL","ATTACH","2","1,980","No","1,980","14","CNES01"
"1","21670793","S","SFD","4224 Guion Lakes Blvd","4902","$176,000","3","2","1","PikeTwp","GUION LAKES","1","2LEVL","ATTACH,BUILTIN","2","1,930","No","1,930","3","HAYM01"
"1","21666999","S","SFD","3305 Decker Ridge Dr","4902","$176,000","3","3","1","PikeTwp","TOWNHOMES AT NORTHPOINT","1","2LEVL","ATTACH","2","1,799","Yes","2,346","17","TUCK07"
"1","21658447","S","SFD","6712 Shanghai Rd","4902","$176,736","3","2","1","PikeTwp","PIKEWOOD","1","2LEVL","ATTACH","2","2,049","No","2,049","87","KWIN04"
"1","21675937","S","SFD","5929 PORTILLO Pl","4902","$177,000","4","2","1","PikeTwp","LIBERTY CREEK","1","2LEVL","ATTACH","2","2,156","No","2,156","19","REAR01"
"1","21670481","S","SFD","6050 Salanie Pl","4902","$178,000","4","2","1","PikeTwp","LAKESIDE MANOR WEST","1","2LEVL","ATTACH","2","2,170","No","2,170","3","KTBN01"
"1","21674016","S","SFD","6818 Bretton Cir","4902","$180,000","3","2","1","PikeTwp","BRETTON WOOD","1","2LEVL","ATTACH","2","1,905","No","1,905","18","THRS01"
"1","21673418","S","SFD","6010 PETERSBURG Pkwy","4902","$182,500","3","2","1","PikeTwp","LIBERTY CREEK","1","2LEVL","ATTACH","2","2,486","No","2,486","15","CRLR01"
"1","21681108","S","CND","7132 Caversham Pl","4902","$185,000","2","2","2","PikeTwp","WESTBOURNE","0","3LEVL","ATTACH","2","1,884","No","1,884","10","FRRS01"
"1","21684007","S","SFD","5431 Indian Cove Rd","4902","$185,900","3","2","0","PikeTwp","THE PINES","1","1LEVL","ATTACH","2","2,036","No","2,036","6","TUCK10"
"1","21671307","S","SFD","6412 Creekshore Ln","4902","$185,900","3","2","1","PikeTwp","CROOKED CREEK VILLAGES","1","2LEVL","ATTACH","2","1,964","No","1,964","16","CHAZ01"
"1","21659852","S","SFD","3165 Sapphire Blvd","4902","$188,900","3","2","0","PikeTwp","AUGUSTA HEIGHTS","1","1LEVL","ATTACH","2","1,922","No","1,922","38","TUCK10"
"1","21674751","S","SFD","7444 Buttonbush Ct","4902","$190,000","4","2","1","PikeTwp","EAGLES LANDING","2","2LEVL","ATTACH","2","1,900","No","1,900","9","CESC01"
"1","21665183","S","SFD","5465 N Alton Ave","4902","$190,000","4","2","0","PikeTwp","EDMORS ALTON TERRACE","2","1LEVL","ATTACH","2","2,223","No","2,223","18","TUCK09"
"1","21670122","S","SFD","6847 Bretton Wood Dr","4902","$200,000","4","2","1","PikeTwp","BRETTON WOOD","1","2LEVL","ATTACH","2","2,247","No","2,247","4","BALD01"
"1","21662648","S","SFD","5362 DEER CREEK Dr","4902","$200,000","4","2","1","PikeTwp","DEER CREEK","1","2LEVL","ATTACH","2","2,614","No","2,614","4","FVST01"
"1","21680272","S","SFD","5026 DEER CREEK Pl","4902","$205,000","4","2","1","PikeTwp","DEER CREEK","1","2LEVL","ATTACH","2","2,008","Yes","2,744","14","KWIN05"
"1","21671913","S","SFD","6478 Hunters Green Ln","4902","$205,000","4","2","1","PikeTwp","HUNTERS GREEN","2","2LEVL","ATTACH","2","2,084","No","2,084","52","CARP16"
"1","21671878","S","SFD","5704 Pillory Way","4902","$206,000","4","2","1","PikeTwp","LIBERTY CREEK","1","2LEVL","ATTACH","2","2,495","Yes","3,290","2","FFRL01"
"1","21680302","S","SFD","6454 Tanfield Ct","4902","$211,000","3","2","1","PikeTwp","CROOKED CREEK VILLAGES","1","2LEVL","ATTACH","2","2,508","Yes","3,708","3","CARP03"
