"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21665418","S","CND","12938 University Crescent 2B","2910","$115,000","1","1","0","Carmelclay","VILLAGE OF WESTCLAY","0","1LEVL","NONE","","766","No","766","42","ECOR01"
"1","21647282","S","CND","1044 Timber Creek Dr Unit#6","2910","$120,000","2","2","0","Carmelclay","TIMBER CREEK","0","1LEVL","NONE","","1,072","No","1,072","20","MSWS01"
"1","21672836","S","CND","567-D Hunters Dr E Unit#D","2910","$124,800","2","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","","1,427","No","1,427","18","KWIN01"
"1","21647448","S","CND","510 W Hunters Dr Unit#D","2910","$127,000","2","1","0","Carmelclay","HUNTERS GLEN","1","1LEVL","CARPORT","","1,156","No","1,156","75","BHHS01"
"1","21648090","S","CND","1361 Sierra Springs Dr","2910","$130,000","1","1","1","Carmelclay","RETREAT","1","1LEVL","ATTACH","1","1,207","No","1,207","4","TUCK04"
"1","21630166","S","CND","505 W Hunters Dr","2910","$130,000","3","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","","1,664","No","1,664","57","LFRE01"
"1","21671753","S","SFD","10315 Ruckle St","2910","$132,000","3","1","1","Carmelclay","NORTHRIDGE CARMEL CLAY","1","1LEVL","ATTACH","2","1,326","No","1,326","3","KWIN01"
"1","21639064","S","CND","1042 Timber Creek Dr Unit#3","2910","$133,000","2","2","0","Carmelclay","TIMBER CREEK","0","1LEVL","NONE","","1,072","No","1,072","2","URE 01"
"1","21678818","S","CND","584 E Hunters Dr Unit#C","2910","$133,250","2","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","1","1,427","No","1,427","35","RELL01"
"1","21654126","S","CND","12559 Timber Creek Dr Unit#6","2910","$133,500","2","2","0","Carmelclay","TIMBER CREEK","1","1LEVL","NONE","","1,071","No","1,071","12","EXPL01"
"1","21648027","S","CND","575 Hunters Dr Unit#C","2910","$133,650","2","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT,OTHER","","1,427","No","1,427","16","KWIN01"
"1","21658382","S","CND","3060 Bayberry Ct E","2910","$133,759","2","2","0","Carmelclay","MAPLES OF CARMEL","1","1LEVL","ATTACH","2","1,194","No","1,194","3","BWRC01"
"1","21678003","S","CND","1057 Timber Creek Dr Unit#6","2910","$134,900","2","2","0","Carmelclay","TIMBER CREEK","0","1LEVL","DETATCH","","1,072","No","1,072","5","TUCK07"
"1","21659941","S","CND","550 W Hunter Dr Unit#D","2910","$135,000","2","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","1","1,427","No","1,427","25","FTRE03"
"1","21644447","S","SFD","9827 Cornell Ave","2910","$137,900","3","2","0","Carmelclay","NO SUBDIVISION","0","1LEVL","DETATCH","1","1,278","No","1,278","2","REAB01"
"1","21659992","S","CND","1076 Timber Creek Dr Unit#1","2910","$138,000","2","2","0","Carmelclay","TIMBER CREEK","0","1LEVL","NONE","","1,072","No","1,072","13","BHHS01"
"1","21647300","S","CND","40 Terrace Ct","2910","$138,000","3","2","1","Carmelclay","WILSON VILLAGE","1","2LEVL","CARPORT","1","1,500","No","1,500","3","KWIN05"
"1","21635909","S","CND","11740 Glenbrook Ct Unit#103","2910","$138,500","2","2","0","Carmelclay","LENOX TRACE","0","1LEVL","DETATCH","1","1,072","No","1,072","6","TUCK04"
"1","21665867","S","CND","947 Wickham Ct Unit#104","2910","$138,900","2","2","0","Carmelclay","LENOX TRACE","0","1LEVL","DETATCH","1","1,072","No","1,072","2","CESC04"
"1","21652683","S","CND","11750 Glenbrook Ct Unit#206","2910","$139,000","2","2","0","Carmelclay","LENOX TRACE","1","1LEVL","DETATCH","1","1,072","No","1,072","26","ECOY01"
"1","21681281","S","CND","12517 Timber Creek Dr Unit#5","2910","$140,000","2","2","0","Carmelclay","TIMBER CREEK","0","1LEVL","DETATCH","1","1,070","No","1,070","1","CARP20"
"1","21658701","S","SFD","10550 N Barmore Ave","2910","$143,000","3","1","0","Carmelclay","COLLEGE PLAZA","1","1LEVL","DETATCH","2","940","No","940","2","PTWR01"
"1","21671682","S","SFD","230 E 106th St","2910","$144,000","3","1","0","Carmelclay","MERIDIAN MEADOWS","0","1LEVL","ATTACH","1","1,025","No","1,025","20","NDRE01"
"1","21662292","S","CND","1074 Timber Creek Unit#8","2910","$145,000","2","2","0","Carmelclay","TIMBER CREEK","1","1LEVL","NONE,OTHER","","1,072","No","1,072","2","KWIN05"
"1","21652682","S","CND","11715 Lenox Ln Unit#205","2910","$145,000","2","2","0","Carmelclay","LENOX TRACE","1","1LEVL","NONE","","1,072","No","1,072","36","EXPL01"
"1","21651811","S","SFD","491 E 116TH St","2910","$145,000","3","2","0","Carmelclay","NORTHERN HEIGHTS","1","1LEVL","ATTACH","2","1,430","No","1,430","5","URE 01"
"1","21642273","S","CND","1059 Timber Creek Dr Unit#2","2910","$145,000","2","2","0","Carmelclay","TIMBER CREEK","0","1LEVL","DETATCH","1","1,072","No","1,072","4","TUCK07"
"1","21636017","S","CND","11745 Beckham Ct Unit#102","2910","$148,000","2","2","0","Carmelclay","LENOX TRACE","1","1LEVL","NONE","","1,072","No","1,072","5","URE 01"
"1","21653604","S","CND","11635 Lenox Ln","2910","$149,000","2","2","0","Carmelclay","LENOX TRACE","1","1LEVL","DETATCH","1","1,072","No","1,072","8","REMD01"
"1","21668022","S","CND","1080 Falcon Ridge","2910","$149,900","1","1","1","Carmelclay","RETREAT","1","2LEVL","ATTACH","1","1,207","No","1,207","4","CESC01"
"1","21652149","S","SFD","9866 Haverstick Rd","2910","$153,000","2","1","0","Carmelclay","CHESTERTON","0","1LEVL","DETATCH","2","1,191","Yes","1,489","10","BHHS01"
"1","21680384","S","CND","209 Faulkner Ct Unit#103","2910","$155,000","2","2","0","Carmelclay","CARMEL POINTE","0","1LEVL","BUILTIN","1","1,285","No","1,285","1","TRBL01"
"1","21668955","S","CND","1098 TIMBER CREEK Dr Unit#7","2910","$155,000","2","2","0","Carmelclay","TIMBER CREEK","1","1LEVL","NONE","","1,379","No","1,379","4","REAR01"
"1","21661788","S","CND","12914 University Crescent, Unit #1B","2910","$155,000","2","2","0","Carmelclay","VILLAGE OF WESTCLAY","0","1LEVL","NONE","","1,220","No","1,220","8","TUCK06"
"1","21637199","S","CND","12880 University Cresent Unit#2A","2910","$155,000","2","2","0","Carmelclay","WENTWORTH AT WESTCLAY","0","1LEVL","NONE","","1,211","No","1,211","9","ASRL01"
"1","21647597","S","CND","582 W Hunters Dr Unit#A","2910","$156,000","2","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","1","1,427","No","1,427","8","TUCK10"
"1","21647700","S","CND","11651 Lenox Ln Unit#207","2910","$158,000","2","2","0","Carmelclay","LENOX TRACE","1","1LEVL","DETATCH","1","1,072","No","1,072","1","PYRS01"
"1","21650286","S","CND","11651 Lenox Ln Unit#206","2910","$159,000","2","2","0","Carmelclay","LENOX TRACE","1","1LEVL","DETATCH","1","1,124","No","1,124","1","CESC01"
"1","21676062","S","SFD","568 Arthur Dr","2910","$159,900","3","1","0","Carmelclay","COLLEGE PLAZA","0","1LEVL","DETATCH","2","912","No","912","56","OGRT01"
"1","21680840","S","SFD","6331 Northwood Dr","2910","$160,000","3","1","1","Carmelclay","NORTHWOOD HILLS","2","1LEVL","ATTACH","2","1,654","No","1,654","2","ASRL01"
"1","21667368","S","CND","559 E Hunters Dr Unit#A","2910","$160,000","2","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","1","1,427","No","1,427","27","CESC04"
"1","21648205","S","SFD","10131 Marwood Trail West Dr","2910","$160,000","4","2","1","Carmelclay","MARWOOD TRAILS","1","2LEVL","ATTACH","2","2,216","Yes","2,990","10","BHHS02"
"1","21655944","S","SFD","515 E 108th St","2910","$162,475","3","1","1","Carmelclay","DIXIE HI-WAY","0","1LEVL","ATTACH","2","1,550","No","1,550","6","NOTT01"
"1","21654907","S","CND","527 Hunters Dr","2910","$163,000","2","2","0","Carmelclay","HUNTERS GLEN","1","1LEVL","CARPORT","1","1,626","No","1,626","43","KWIN05"
"1","21679552","S","CND","530 Hunters Dr Unit#B","2910","$165,000","3","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","","1,626","No","1,626","19","KWIN05"
"1","21668693","S","CND","1059 Timber Creek Dr Unit#11","2910","$165,000","3","2","0","Carmelclay","TIMBER CREEK","2","1LEVL","DETATCH","1","1,379","No","1,379","6","CESC04"
"1","21614866","S","CND","507 Hunters Dr Unit#C","2910","$165,000","2","2","0","Carmelclay","HUNTERS GLEN","1","1LEVL","CARPORT","1","1,626","No","1,626","304","TUCK08"
"1","21652688","S","CND","932 Lenox Ln Unit#102","2910","$166,000","3","2","0","Carmelclay","LENOX TRACE","0","1LEVL","DETATCH","1","1,379","No","1,379","2","CPGR01"
"1","21674491","S","CND","11740 Glenbrook Ct Unit#205","2910","$169,000","2","2","0","Carmelclay","LENOX TRACE","1","1LEVL","DETATCH","1","1,379","No","1,379","7","EZST01"
"1","21639297","S","SFD","450 Kimbrough Ln","2910","$170,000","2","2","0","Carmelclay","PARKSIDE VILLAGE","1","1LEVL","ATTACH","2","1,062","No","1,062","1","EZST02"
"1","21667783","S","SFD","11405 Ruckle St","2910","$174,000","3","2","0","Carmelclay","NORTHERN HEIGHTS","1","1LEVL","ATTACH","2","1,444","No","1,444","3","TIRS01"
"1","21669997","S","SFD","12610 Lockerbie Cir","2910","$175,000","3","2","0","Carmelclay","BROOKSHIRE PINES","2","1LEVL","ATTACH","2","1,888","No","1,888","8","TUCK07"
"1","21645249","S","SFD","905 Bristol Rd","2910","$175,000","4","1","1","Carmelclay","COLLEGE MEADOWS","1","1LEVL","NONE","","1,500","No","1,500","20","DIGR01"
"1","21666300","S","SFD","9651 Kittrell Dr","2910","$175,500","3","1","1","Carmelclay","HAMILTON HEIGHTS","0","1LEVL","ATTACH","1","1,264","No","1,264","2","PLCL01"
"1","21650477","S","SFD","10595 Washington Blvd","2910","$175,500","3","2","0","Carmelclay","WASHINGTON BLVD MEADOWS","0","1LEVL","ATTACH","1","1,080","No","1,080","3","BHHS02"
"1","21658780","S","SFD","11515 N WASHINGTON Blvd Unit#0","2910","$176,250","3","1","1","Carmelclay","NORTHERN HEIGHTS","1","1LEVL","ATTACH","1","1,276","No","1,276","10","KWIN04"
"1","21644726","S","CND","4031 Much Marcle Dr","2910","$177,000","1","2","0","Carmelclay","TOWNES AT WESTON POINTE","0","1LEVL","ATTACH","2","1,378","No","1,378","3","TUCK03"
"1","21664482","S","SFD","906 E Auman Dr","2910","$180,000","3","2","0","Carmelclay","AUMANS","0","2LEVL","ATTACH","2","1,560","Yes","2,040","1","RELL01"
"1","21661197","S","SFD","913 W AUMAN DR","2910","$180,000","3","2","0","Carmelclay","AUMANS","0","1LEVL","ATTACH,DETATCH,MULTI","3","1,384","No","1,384","1","RELL01"
"1","21661007","S","SFD","942 W AUMAN Dr","2910","$180,000","3","1","0","Carmelclay","AUMANS","1","1LEVL","ATTACH","1","960","No","960","1","RELL01"
"1","21652677","S","SFD","417 Kimbrough Ln","2910","$180,000","2","2","0","Carmelclay","PARKSIDE VILLAGE","0","1LEVL","ATTACH","2","1,062","No","1,062","6","CESC01"
"1","21642031","S","CND","33 Rogers Rd","2910","$180,000","3","2","0","Carmelclay","WOOD ACRE WEST","1","1LEVL","ATTACH","1","1,296","No","1,296","0","REAB01"
"1","21614556","S","SFD","485 E 116TH St","2910","$180,000","3","2","0","Carmelclay","NORTHERN HEIGHTS","1","1LEVL","ATTACH","2","1,588","No","1,588","83","REAB01"
"1","21645078","S","SFD","136 York Dr","2910","$185,000","4","1","1","Carmelclay","JOHNSON","1","1LEVL","ATTACH","2","1,887","No","1,887","29","TUCK18"
"1","21652548","S","SFD","10145 N College Ave","2910","$185,900","3","1","0","Carmelclay","COLLEGE HILLS","1","1LEVL","ATTACH","2","1,437","No","1,437","5","TUCK07"
"1","21674007","S","SFD","1065 Chevy Chase Ln","2910","$186,000","4","2","1","Carmelclay","COLLEGE MEADOWS","1","1LEVL","ATTACH,OTHER","2","1,826","No","1,826","3","ANGP01"
"1","21654252","S","SFD","1130 E 105th St","2910","$187,500","2","1","0","Carmelclay","LITTLE FARMS","0","1LEVL","ATTACH","1","864","Yes","1,728","22","WYMA01"
"1","21668137","S","SFD","10204 Broadway St","2910","$187,900","3","1","0","Carmelclay","NORTHRIDGE CARMEL CLAY","0","1LEVL","ATTACH","2","1,012","No","1,012","3","TUCK10"
"1","21652792","S","SFD","11002 N College Ave","2910","$187,900","4","2","0","Carmelclay","COLLEGE HEIGHTS","0","1LEVL","NONE","","1,472","No","1,472","2","CESC01"
"1","21630376","S","CND","11877 ESTY Way","2910","$188,000","2","3","1","Carmelclay","TOWNHOMES AT HAZEL DELL","0","3LEVL","ATTACH","2","1,844","No","1,844","73","TUCK08"
"1","21650976","S","SFD","14474 OAKRIDGE Rd","2910","$189,150","4","2","1","Carmelclay","HUNTERS CREEK","1","2LEVL","ATTACH","2","2,158","No","2,158","0","CESC01"
"1","21666056","S","SFD","10421 Ethel St","2910","$189,900","3","2","0","Carmelclay","LITTLE FARMS","0","1LEVL","DETATCH","2","1,560","No","1,560","5","KWIN05"
"1","21659152","S","SFD","50 Rogers Rd","2910","$190,000","2","2","0","Carmelclay","WOOD ACRE WEST","1","1LEVL","ATTACH","1","1,296","No","1,296","3","REAB01"
"1","21661457","S","SFD","394 ATHERTON Dr","2910","$191,000","3","2","1","Carmelclay","PARKSIDE VILLAGE","0","2LEVL","ATTACH","2","1,460","No","1,460","4","TUCK08"
"1","21658864","S","SFD","3853 Cornwallis Ln","2910","$191,000","2","2","0","Carmelclay","VILLAGE AT WESTON PLACE","1","1LEVL","ATTACH","2","1,153","No","1,153","5","TUCK07"
"1","21645670","S","SFD","9853 Woodbriar Ln","2910","$191,500","3","1","1","Carmelclay","CHESTERTON","1","1LEVL","ATTACH","2","1,385","No","1,385","40","TUCK07"
"1","21673580","S","CND","10910 Perry Pear Dr","2910","$192,500","2","2","1","Carmelclay","TOWNES AT WESTON POINTE","1","2LEVL","ATTACH","2","1,528","No","1,528","8","CESC04"
"1","21648375","S","SFD","10526 Fergus Ave","2910","$192,500","4","2","1","Carmelclay","ANNALLY DOWNS","1","TRILV","ATTACH","2","3,024","No","3,024","0","NBLC01"
"1","21662575","S","SFD","10902 Willowmere Dr","2910","$193,000","3","2","0","Carmelclay","WILLOWMERE","1","1LEVL","ATTACH","2","1,974","No","1,974","25","KWIN05"
"1","21638051","S","SFD","9852 Haverstick Rd","2910","$194,900","3","1","1","Carmelclay","CHESTERTON","0","1LEVL","ATTACH","2","1,092","Yes","2,184","5","BHHS01"
"1","21668682","S","SFD","10396 Orchard Park Dr W","2910","$195,000","3","2","0","Carmelclay","ORCHARD PARK","1","1LEVL","ATTACH","2","1,528","No","1,528","4","TUCK07"
"1","21651791","S","CND","641 Marana Dr","2910","$195,000","2","2","1","Carmelclay","TOWNHOMES AT HUNTERS CREEK","1","2LEVL","ATTACH","1","1,512","No","1,512","45","TUCK07"
"1","21645581","S","CND","9681 RIALTO Trl","2910","$196,000","2","2","0","Carmelclay","RETREAT","1","1LEVL","ATTACH","2","1,483","No","1,483","5","CARP18"
"1","21684071","S","SFD","1060 CHEVY CHASE Ln","2910","$196,250","3","1","1","Carmelclay","COLLEGE MEADOWS","1","1LEVL","ATTACH","1","1,325","No","1,325","1","CESC01"
"1","21642370","S","CND","1046 SEDONA Pass","2910","$197,000","2","2","0","Carmelclay","RETREAT","1","1LEVL","ATTACH","2","1,658","No","1,658","2","TRBL01"
"1","21639603","S","SFD","394 Kimbrough Ln","2910","$198,000","3","2","1","Carmelclay","PARKSIDE VILLAGE","0","2LEVL","ATTACH","2","1,759","No","1,759","1","KWIN05"
"1","21663333","S","CND","3985 Eldor Flower Dr","2910","$200,000","2","2","1","Carmelclay","TOWNES AT WESTON POINTE","0","2LEVL","ATTACH","2","1,528","No","1,528","2","TUCK07"
"1","21647985","S","SFD","11141 Rolling Springs Dr","2910","$200,000","4","2","2","Carmelclay","WOODLAND SPRINGS","0","2LEVL","ATTACH","2","3,412","Yes","4,028","0","TUCK06"
"1","21642795","S","CND","186 Amys Run Dr","2910","$200,000","3","2","1","Carmelclay","CARMELAIRE","0","2LEVL","DETATCH","2","1,536","Yes","2,280","3","EZST01"
"1","21641987","S","SFD","13388 E GOLDEN GATE Dr","2910","$200,000","3","3","1","Carmelclay","TOWNHOMES AT STANFORD PARK","1","MULTI","ATTACH","2","1,476","Yes","1,856","0","SABL01"
"1","21636607","S","SFD","10010 Hillsdale Dr","2910","$200,000","3","1","1","Carmelclay","HOLADAY HILLS & DALES","0","1LEVL","ATTACH","2","1,748","No","1,748","17","TUCK06"
"1","21610474","S","SFD","3026 Tiffany Ct","2910","$200,000","2","2","0","Carmelclay","WATERFORD","1","1LEVL","ATTACH","2","1,771","No","1,771","175","FARM01"
"1","21675618","S","SFD","5247 Sherwood Ct","2910","$200,100","4","2","1","Carmelclay","WOOD CREEK","1","2LEVL","ATTACH","2","2,544","Yes","3,720","21","WYNK01"
"1","21640049","S","SFD","524 Chauncy St","2910","$200,500","2","2","0","Carmelclay","CARMEL STATION","1","1LEVL","ATTACH","2","1,178","Yes","2,078","2","WHIT01"
"1","21647069","S","SFD","10144 N Broadway Ave","2910","$200,590","3","1","1","Carmelclay","NORTHRIDGE CARMEL CLAY","0","1LEVL","ATTACH","2","1,396","No","1,396","1","TUCK24"
"1","21671364","S","SFD","1042 Birnam Woods","2910","$205,000","4","1","1","Carmelclay","COLLEGE MEADOWS","1","1LEVL","ATTACH","2","1,817","Yes","2,828","2","TUCK10"
"1","21632763","S","SFD","1073 PIMLICO Cir","2910","$205,900","3","2","0","Carmelclay","LEXINGTON FARMS","1","1LEVL","ATTACH","2","1,359","No","1,359","30","URE 01"
"1","21637568","S","SFD","5354 Creekbend Dr","2910","$206,000","3","2","1","Carmelclay","SPRING CREEK","1","2LEVL","ATTACH","2","2,062","Yes","2,356","37","BWRE01"
"1","21642246","S","SFD","32 Rogers Rd","2910","$206,500","2","2","0","Carmelclay","WOOD ACRE WEST","1","1HALF","ATTACH","1","1,826","No","1,826","3","TUCK03"
"1","21658141","S","CND","13316 Golden Gate Dr W","2910","$207,000","2","3","1","Carmelclay","TOWNHOMES AT STANFORD PARK","1","3LEVL","ATTACH","2","1,856","Yes","1,856","12","REAB01"
"1","21645906","S","SFD","1307 Orchard Park Dr N","2910","$207,500","3","2","0","Carmelclay","ORCHARD PARK","1","1LEVL","ATTACH","2","1,490","No","1,490","1","CARP32"
"1","21684174","S","CND","418 Windham Pass","2910","$208,000","3","2","1","Carmelclay","PROVIDENCE AT OLD MERIDIAN","1","3LEVL","ATTACH","2","1,844","No","1,844","11","TUCK07"
"1","21661030","S","SFD","12408 Brookline St","2910","$209,500","3","2","0","Carmelclay","CARMEL STATION","1","1LEVL","ATTACH","2","1,156","Yes","2,023","6","CESC01"
"1","21666172","S","CND","155 Aspen Way","2910","$209,900","3","2","1","Carmelclay","CARMELAIRE","0","2LEVL","DETATCH","2","1,536","Yes","2,280","36","REMD01"
"1","21674277","S","SFD","840 Oswego Rd","2910","$210,000","3","1","0","Carmelclay","NEWARK","0","1LEVL","ATTACH","2","1,094","No","1,094","2","KWIN01"
"1","21656514","S","SFD","760 Altam Ave","2910","$210,000","3","1","1","Carmelclay","CARMEL MEADOWS","1","1LEVL","ATTACH","2","1,292","No","1,292","2","REMD01"
"1","21639377","S","SFD","5855 Arrowleaf Ln","2910","$210,000","3","2","0","Carmelclay","LOST OAKS AT HAVERSTICK","1","1LEVL","ATTACH","2","1,464","No","1,464","9","TUCK07"
"1","21638278","S","SFD","2959 Brooks Bend Dr","2910","$210,000","3","2","1","Carmelclay","BROOKS BEND","0","2LEVL","ATTACH","2","1,590","No","1,590","4","TUCK10"
"1","21638242","S","SFD","12016 N Gray Rd","2910","$210,000","3","2","0","Carmelclay","BROOKSHIRE","1","1LEVL","ATTACH","2","1,901","Yes","2,851","3","REAB01"
"1","21631369","S","CND","465 Sheets Dr","2910","$210,000","2","2","2","Carmelclay","PROVIDENCE AT OLD MERIDIAN","1","3LEVL","ATTACH","2","1,464","Yes","1,844","5","CESC04"
"1","21671419","S","CND","1048 Cavendish Dr","2910","$210,500","3","3","1","Carmelclay","PROVIDENCE AT OLD MERIDIAN","1","3LEVL","ATTACH","2","1,464","Yes","1,844","13","REMG01"
"1","21644722","S","SFD","2930 Brooks Bend Dr","2910","$211,000","3","2","1","Carmelclay","BROOKS BEND","1","2LEVL","ATTACH","2","1,726","No","1,726","0","CESC01"
"1","21637849","S","CND","1075 Cavendish Dr","2910","$212,000","2","2","1","Carmelclay","PROVIDENCE AT OLD MERIDIAN","1","MULTI","ATTACH","2","1,844","No","1,844","5","TUCK10"
"1","21644961","S","CND","191 CARMELAIRE Dr","2910","$212,900","3","2","1","Carmelclay","CARMELAIRE","0","2LEVL","ATTACH","2","1,491","Yes","2,226","19","TUCK10"
"1","21640650","S","SFD","10618 Penn Dr","2910","$215,000","2","2","0","Carmelclay","MERIDIAN HIGHLANDS","1","1LEVL","ATTACH","2","1,574","No","1,574","1","TUCK07"
"1","21632432","S","SFD","11 Circle Dr","2910","$217,000","4","3","0","Carmelclay","WALTERS ROLLING","1","TRILV","ATTACH","2","2,086","No","2,086","22","REAB03"
"1","21676697","S","SFD","10838 Belair Dr","2910","$218,000","3","2","0","Carmelclay","LEXINGTON FARMS","1","1LEVL","ATTACH","2","1,413","No","1,413","12","ECOR01"
"1","21670899","S","CND","13346 GOLDEN GATE Dr W","2910","$218,000","3","2","1","Carmelclay","TOWNHOMES AT STANFORD PARK","1","3LEVL","ATTACH","2","1,856","No","1,856","3","KWIN05"
"1","21645195","S","CND","11905 ESTY Way","2910","$219,900","3","2","1","Carmelclay","TOWNHOMES AT HAZEL DELL","1","3LEVL","ATTACH","2","1,776","Yes","2,232","2","REMG01"
"1","21641812","S","SFD","9607 Maple Dr","2910","$219,900","3","2","0","Carmelclay","FOREST GLEN","2","1LEVL","ATTACH","2","1,696","No","1,696","1","TUCK07"
"1","21631953","S","CND","11771 ESTY Way","2910","$219,900","3","2","1","Carmelclay","TOWNHOMES AT HAZEL DELL","1","3LEVL","ATTACH","2","1,776","Yes","2,232","8","DIGR01"
"1","21663858","S","SFD","1967 Hamilton Ln","2910","$220,000","5","3","0","Carmelclay","JORDAN WOODS","1","2LEVL","ATTACH,DETATCH","4+","2,933","Yes","4,077","1","TUCK06"
"1","21663294","S","CND","355 Carmelaire Ct","2910","$220,000","3","2","1","Carmelclay","CARMELAIRE","0","3LEVL","DETATCH","2","1,512","Yes","2,256","32","HNHR01"
"1","21658875","S","SFD","93 Thornberry Ct","2910","$220,000","4","3","1","Carmelclay","STONEHEDGE ESTATES","1","2LEVL","ATTACH","2","1,965","No","1,965","2","ECOR01"
"1","21654527","S","CND","148 Aspen Way","2910","$220,000","3","2","1","Carmelclay","CARMELAIRE","1","2LEVL","DETATCH","2","1,536","Yes","2,280","2","RELL01"
"1","21652345","S","SFD","841 Hickory Dr","2910","$220,000","4","2","2","Carmelclay","CARMEL VILLAGE","1","2LEVL","ATTACH","2","1,728","No","1,728","30","TUCK09"
"1","21647750","S","SFD","13393 Golden Gate Dr W","2910","$220,000","3","2","1","Carmelclay","TOWNHOMES AT STANFORD PARK","1","3LEVL","ATTACH","2","1,856","No","1,856","3","PEND01"
"1","21646867","S","SFD","2402 E 99th St","2910","$220,000","3","1","1","Carmelclay","HOLADAY HILLS & DALES","1","1LEVL","ATTACH","2","1,229","Yes","2,458","23","BHHS01"
"1","21637049","S","SFD","818 Preston Dr","2910","$221,000","3","3","0","Carmelclay","COLLEGE MEADOWS","0","1LEVL","ATTACH","2","2,260","No","2,260","1","TUCK07"
"1","21687209","S","SFD","9641 Kittrell Dr","2910","$222,000","3","2","0","Carmelclay","HAMILTON HEIGHTS","0","1LEVL","ATTACH","2","1,600","No","1,600","1","NBLC01"
"1","21653626","S","SFD","10706 MORRISTOWN Ct","2910","$222,000","3","2","1","Carmelclay","VILLAGE AT WESTON PLACE","1","2LEVL","ATTACH","2","1,530","No","1,530","1","TUCK07"
"1","21673211","S","SFD","11402 Wood Creek Dr","2910","$222,500","3","2","0","Carmelclay","WOOD CREEK","1","1LEVL","ATTACH","2","1,600","No","1,600","21","TUCK07"
"1","21663825","S","SFD","318 JOHN St","2910","$222,500","3","2","0","Carmelclay","STONEHEDGE ESTATES","1","1LEVL","ATTACH","2","1,320","No","1,320","2","KWIN02"
