"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21742258","Pend","SFD","8308 Eagles Nest Ln","3001","$397,632","3","2","1","MtVernon","VILLAGES AT BROOKSIDE","0","2LEVL","ATTACH","2","2,863","Yes","4,585","4","HMSR01"
"1","21748451","Pend","SFD","8374 Treeline Ln","3001","$411,140","4","3","1","MtVernon","VILLAGES AT BROOKSIDE","1","2LEVL","ATTACH","3","2,640","Yes","4,290","4","HMSR01"
"1","21749925","Pend","SFD","8334 Treeline Ln","3001","$417,969","4","2","2","MtVernon","VILLAGES AT BROOKSIDE","1","MULTI","ATTACH","2","2,640","Yes","4,290","2","HMSR01"
"1","21745678","Pend","SFD","6680 Eagles Nest Ln","3001","$419,044","4","2","1","MtVernon","VILLAGES AT BROOKSIDE","1","2LEVL","ATTACH","2","2,640","Yes","4,290","2","HMSR01"
"1","21749926","Pend","SFD","8300 Eagles Nest Ln","3001","$427,375","4","2","1","MtVernon","VILLAGES AT BROOKSIDE","1","MULTI","ATTACH","3","2,592","Yes","4,193","2","HMSR01"
"1","21748476","Pend","SFD","8364 Treeline Ln","3001","$433,772","4","2","1","MtVernon","VILLAGES AT BROOKSIDE","0","2LEVL","ATTACH","3","2,778","Yes","4,101","4","HMSR01"
"1","21757435","Pend","SFD","8384 Treeline Ln","3001","$436,860","3","2","1","MtVernon","VILLAGES AT BROOKSIDE","1","2LEVL","ATTACH","2","2,863","Yes","4,585","2","HMSR01"
"1","21757411","Pend","SFD","8379 Treeline Ln","3001","$487,036","4","2","1","MtVernon","VILLAGES AT BROOKSIDE","1","2LEVL","ATTACH","2","2,784","Yes","4,107","2","HMSR01"
"1","21752402","Pend","SFD","534 E 600 N","3002","$199,900","3","1","0","Grnfldcent","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,326","Yes","2,652","12","GOIN01"
"1","21731605","Pend","SFD","10719 N Barnard Rd","3002","$475,000","4","2","1","Grnfldcent","NO SUBDIVISION","2","2LEVL","ATTACH","2","3,115","Yes","4,448","31","REMD01"
"1","21757624","Pend","SFD","975 S 1st St","3003","$199,900","3","2","0","EastHanck","BAR BUR","0","1LEVL","ATTACH","2","1,345","No","1,345","14","URE 01"
"1","21752486","Pend","SFD","524 Cherry St","3005","$58,500","1","1","0","Grnfldcent","CHANDLER","0","1LEVL","NONE","","441","No","441","41","TKEY01"
"1","21748920","Pend","SFD","250 WALNUT St","3005","$134,900","3","1","0","Grnfldcent","MEEK & HART","1","1LEVL","NONE","","1,100","Yes","1,629","18","TUCK03"
"1","21756782","Pend","SFD","814 School St","3005","$144,900","3","1","0","Grnfldcent","LAYNE CREST","0","1LEVL","ATTACH","1","1,265","No","1,265","4","KWIN04"
"1","21755749","Pend","SFD","2936 N 300 E","3005","$155,000","4","2","0","Grnfldcent","A VIEW ADDITION","0","1LEVL","DETATCH","4+","1,944","No","1,944","4","CARP06"
"1","21757605","Pend","SFD","422 N East St","3005","$175,000","4","2","1","Grnfldcent","BRADLEY","0","2LEVL","NONE","","2,369","Yes","2,599","13","KWIN02"
"1","21737648","Pend","SFD","1015 W North St","3005","$175,000","3","2","0","Grnfldcent","BOYD HIGH HOME","0","1LEVL","OTHER","","1,594","No","1,594","97","CRES01"
"1","21725216","Pend","SFD","2410 Montezuma Express Dr","3005","$199,990","3","2","0","Grnfldcent","KEYSTONE","0","1LEVL","ATTACH","2","1,435","No","1,435","1","RIDG01"
"1","21755432","Pend","SFD","3398 N 50","3005","$220,000","3","1","1","Grnfldcent","NO SUBDIVISION","2","1LEVL","ATTACH","2","1,725","No","1,725","11","TUCK02"
"1","21751579","Pend","SFD","535 Reed Ct","3005","$225,000","4","2","1","Grnfldcent","SANDALWOOD","0","2LEVL","ATTACH","2","3,084","No","3,084","45","HLLC01"
"1","21749725","Pend","SFD","279 Rocky Rd","3005","$226,229","4","2","1","Grnfldcent","SAWMILL","0","2LEVL","ATTACH","2","2,118","No","2,118","42","HMSR01"
"1","21743510","Pend","SFD","2142 Downey Ct","3005","$229,900","3","2","0","Grnfldcent","MERIDIAN NORTH AT SPRINGHURST","0","1LEVL","ATTACH","2","1,583","No","1,583","29","HMSR01"
"1","21743177","Pend","SFD","914 Carson Ln","3005","$249,900","4","2","1","Grnfldcent","MERIDIAN NORTH AT SPRINGHURST","0","2LEVL","ATTACH","2","2,118","No","2,118","78","HMSR01"
"1","21749164","Pend","SFD","2009 Justice Dr","3005","$251,900","3","2","0","Grnfldcent","LIBERTY SHORES","1","1LEVL","ATTACH","2","1,668","No","1,668","17","CARP21"
"1","21743427","Pend","SFD","2164 Downey Ct","3005","$251,900","4","2","1","Grnfldcent","MERIDIAN NORTH AT SPRINGHURST","0","2LEVL","ATTACH","2","2,234","No","2,234","56","HMSR01"
"1","21743732","Pend","SFD","2096 Downey Ln","3005","$254,900","4","2","1","Grnfldcent","MERIDIAN NORTH AT SPRINGHURST","0","1HALF","ATTACH","2","2,234","No","2,234","8","HMSR01"
"1","21751028","Pend","SFD","1061 Pond View Dr","3005","$322,485","3","2","1","Grnfldcent","MEADOW AT SPRINGHURST","1","2LEVL","ATTACH","3","2,457","No","2,457","4","HMSR01"
"1","21751038","Pend","SFD","1051 Pond View Dr","3005","$341,901","4","2","1","Grnfldcent","MEADOW AT SPRINGHURST","1","2LEVL","ATTACH","1","2,751","No","2,751","4","HMSR01"
"1","21755340","Pend","SFD","1478 Gateway Ln","3005","$398,882","4","3","1","Grnfldcent","MEADOW AT SPRINGHURST","1","2LEVL","ATTACH","3","2,619","Yes","4,229","2","HMSR01"
"1","21755021","Pend","SFD","1084 Pond View Dr","3005","$437,000","4","2","1","Grnfldcent","MEADOW AT SPRINGHURST","1","2LEVL","ATTACH","2","2,173","Yes","3,528","27","HMSR01"
"1","21744072","Pend","SFD","2750 E 400 N","3005","$589,900","3","2","0","Grnfldcent","NO SUBDIVISION","1","1LEVL","ATTACH","2","1,940","Yes","3,880","88","SWRL01"
"1","21703107","Pend","SFD","154 Hidden Glen Dr","3005","$620,000","5","5","1","Grnfldcent","THE VILLAGE AT BOWMAN","2","2LEVL","ATTACH","4+","4,922","Yes","7,028","243","DRRL01"
"1","21758353","Pend","SFD","2088 Melody Ln","3006","$139,900","2","1","1","MtVernon","WILDWOOD ESTATES","0","1LEVL","ATTACH","2","960","Yes","1,680","4","DIGR01"
"1","21743282","Pend","SFD","608 Hickory Ct","3006","$199,900","3","2","0","MtVernon","GLEN OAKS","1","1LEVL","ATTACH","2","1,698","No","1,698","43","TUCK02"
"1","21754951","Pend","SFD","12070 Country Side Dr","3006","$204,990","3","2","0","MtVernon","AUTUMN WOODS","0","1LEVL","ATTACH","2","1,613","No","1,613","33","RIDG01"
"1","21748285","Pend","SFD","2704 Autumn Rd","3006","$251,679","3","2","1","MtVernon","AUTUMN WOODS","0","2LEVL","ATTACH","2","2,439","No","2,439","1","RIDG01"
"1","21750080","Pend","SFD","12225 Dunbar Ct","3007","$174,900","3","1","1","SthHancok","CUMBERLAND HEIGHTS","0","1LEVL","ATTACH","1","1,727","No","1,727","23","RMAC01"
"1","21748841","Pend","SFD","58 W Mill St","3007","$179,000","3","2","0","SthHancok","NO SUBDIVISION","0","1LEVL","DETATCH","2","1,342","No","1,342","42","FTRE01"
"1","21757144","Pend","SFD","5616 W 300 S","3007","$215,000","4","2","0","SthHancok","NO SUBDIVISION","1","1LEVL","ATTACH,TANDM","2","1,827","No","1,827","4","SUCR01"
"1","21756194","Pend","SFD","5286 W US Highway 40","3007","$239,000","2","2","1","SthHancok","NO SUBDIVISION","2","1HALF","DETATCH","2","2,441","Yes","2,695","9","DBKN01"
"1","21527190","Pend","SFD","3973 S 600 W","3007","$350,000","3","1","0","SthHancok","NO SUBDIVISION","0","1LEVL","DETATCH","1","1,056","No","1,056","1,020","RERG02"
"1","21746814","Pend","SFD","7511 W VILLAGE Way","3007","$357,900","5","2","1","SthHancok","SCHILDMEIER VILLAGE","1","2LEVL","ATTACH","3","2,975","No","2,975","21","TUCK14"
"1","21751684","Pend","SFD","7158 W Cub Blvd","3007","$524,000","4","3","1","SthHancok","FOX COVE","1","2LEVL","ATTACH","3","3,383","Yes","5,320","41","TUCK06"
"1","21746231","Pend","SFD","1518 E Greyhawk Way","3008","$475,000","3","3","1","SthHancok","GREYHAWK WOODS","1","2LEVL","ATTACH","2","2,631","Yes","3,846","75","TUCK21"
"1","21742415","S","SFD","314 E Church St","3001","$75,000","2","1","0","MtVernon","FORTVILLE","0","1LEVL","NONE","","995","No","995","26","EZST04"
"1","21746459","S","SFD","304 BAKER St","3001","$77,000","3","1","1","MtVernon","JOHNSON","0","1LEVL","NONE","","1,560","No","1,560","3","JREL01"
"1","21749393","S","SFD","409 Hamilton St","3001","$89,000","1","1","0","MtVernon","NO SUBDIVISION","0","1LEVL","ATTACH","1","624","No","624","15","VEAR01"
"1","21736085","S","SFD","405 Hamilton St","3001","$98,000","2","1","0","MtVernon","CENTRAL","0","1LEVL","DETATCH","1","652","No","652","3","RMMC01"
"1","21742778","S","SFD","314 HAMILTON St","3001","$102,000","2","1","0","MtVernon","CENTRAL","0","1LEVL","DETATCH","1","672","No","672","3","BHHS05"
"1","21720533","S","SFD","501 E Mill St","3001","$119,000","3","1","0","MtVernon","NO SUBDIVISION","0","1LEVL","NONE","","940","No","940","47","RMAC01"
"1","21736871","S","SFD","7186 N 200 West","3001","$124,900","2","1","1","MtVernon","NO SUBDIVISION","0","1LEVL","DETATCH","1","1,136","No","1,136","4","RMAC01"
"1","21710942","S","SFD","507 Poplar St","3001","$127,000","2","1","0","MtVernon","VOORHIS","0","1LEVL","ATTACH","1","840","No","840","3","RDOK01"
"1","21750578","S","SFD","218 Pearl St","3001","$128,000","2","1","0","MtVernon","RECORD & VOORHIS","1","1LEVL","NONE","","1,060","No","1,060","4","MRNG01"
"1","21711921","S","SFD","415 E Michigan St","3001","$142,900","3","1","0","MtVernon","CENTRAL","0","2LEVL","OTHER","","880","Yes","1,712","1","CESC09"
"1","21703639","S","SFD","509 MADISON St","3001","$144,900","3","2","0","MtVernon","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,104","Yes","1,656","3","REMD01"
"1","21732054","S","SFD","225 N Main St","3001","$145,000","4","2","0","MtVernon","NO SUBDIVISION","1","2LEVL","NONE","","2,857","Yes","2,857","5","EZST04"
"1","21686922","S","SFD","2207 W Orchard Dr","3001","$150,000","5","2","0","MtVernon","NO SUBDIVISION","0","TRILV","ATTACH","2","2,392","No","2,392","133","ALAC01"
"1","21734522","S","SFD","302 Hamilton St","3001","$159,900","2","1","1","MtVernon","FORTVILLE","1","1LEVL","DETATCH","2","1,372","Yes","2,408","82","TOPN01"
"1","21742040","S","SFD","6820 W Denton Dr","3001","$165,000","3","2","1","MtVernon","AUSTIN TRACE","0","2LEVL","ATTACH","2","1,681","No","1,681","1","KWIN05"
"1","21720161","S","SFD","618 HOLIDAY Dr","3001","$165,000","3","1","1","MtVernon","HELMCREST","0","TRILV","ATTACH","1","1,504","No","1,504","3","TRBL01"
"1","21744786","S","SFD","6725 ODESSA Way","3001","$165,500","3","2","0","MtVernon","AUSTIN TRACE","1","1LEVL","ATTACH","2","1,196","No","1,196","2","FTHM01"
"1","21716357","S","SFD","10097 N Balfer Dr E","3001","$166,000","3","1","0","MtVernon","EASTGATE","1","1LEVL","ATTACH","2","1,390","No","1,390","2","MTCR01"
"1","21724014","S","SFD","6831 N Galveston Dr","3001","$167,000","3","2","0","MtVernon","AUSTIN TRACE","0","1LEVL","ATTACH","2","1,275","No","1,275","6","RERG01"
"1","21720765","S","SFD","7044 N Laredo Dr","3001","$169,500","3","2","0","MtVernon","AUSTIN TRACE","0","1LEVL","ATTACH","2","1,589","No","1,589","2","CARP06"
"1","21725687","S","SFD","936 E Broadway St","3001","$169,900","3","1","1","MtVernon","COLONIAL VILLAGE","0","1LEVL","ATTACH","1","1,200","No","1,200","6","TUCK21"
"1","21731603","S","SFD","217 E Carolina St","3001","$170,000","3","2","0","MtVernon","TIMBER RIDGE","0","1LEVL","ATTACH","2","1,212","No","1,212","4","PLCL01"
"1","21728892","S","SFD","411 N Merrill St","3001","$170,000","2","1","0","MtVernon","NO SUBDIVISION","1","1LEVL","DETATCH,OTHER","3","1,322","No","1,322","7","CARP30"
"1","21706673","S","SFD","401 Virginia St","3001","$170,000","3","2","0","MtVernon","TIMBER RIDGE","0","1LEVL","ATTACH","2","1,200","No","1,200","3","RMMC01"
"1","21736420","S","SFD","6735 W Odessa Way","3001","$173,800","3","2","0","MtVernon","AUSTIN TRACE","1","1LEVL","ATTACH","2","1,391","No","1,391","1","KWIN05"
"1","21729594","S","SFD","109 E Carolina St","3001","$175,000","3","2","0","MtVernon","TIMBER RIDGE","0","1LEVL","ATTACH","2","1,200","No","1,200","1","VERI01"
"1","21707514","S","SFD","849 Linda Dr","3001","$175,000","3","1","1","MtVernon","COLONIAL VILLAGE","1","1LEVL","DETATCH","2","1,500","No","1,500","5","CARP22"
"1","21726498","S","SFD","1033 TULIP Way","3001","$178,000","3","2","0","MtVernon","TIMBER RIDGE","0","1LEVL","ATTACH","2","1,481","No","1,481","6","HRLS02"
"1","21744899","S","SFD","1001 Tulip Way","3001","$180,000","3","2","0","MtVernon","TIMBER RIDGE","1","1LEVL","ATTACH","2","1,268","No","1,268","1","KWIN05"
"1","21739146","S","SFD","303 Beacon Point Ln","3001","$185,000","3","2","0","MtVernon","FLATROCK CREEK","0","1LEVL","ATTACH","2","1,294","No","1,294","4","RRSE01"
"1","21706738","S","SFD","71 Kingbird Dr","3001","$189,000","4","2","0","MtVernon","VERNON WOODS","1","MULTI","ATTACH","2","1,596","No","1,596","35","FCRL01"
"1","21750527","S","SFD","581 N Quartz Ln","3001","$190,080","3","2","0","MtVernon","WYNDSTONE","0","1LEVL","ATTACH","2","1,611","No","1,611","192","NBLC01"
"1","21742826","S","SFD","1270 W Limestone Way","3001","$195,000","3","2","0","MtVernon","WYNDSTONE","0","1LEVL","ATTACH","2","1,430","No","1,430","3","KWIN04"
"1","21720397","S","SFD","410 E Staat St","3001","$197,000","3","2","0","MtVernon","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,305","No","1,305","2","KWIN01"
