MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21673784,,Residential,Single Fam,,Lexington,John R. Cogswell,,250000,240000,2019-10-09,2020-03-31,F.C. Tucker Company,Mickey J. Peek
21661844,,Residential,Single Fam,,LANCASTER,Jeffrey Neal,,230000,230000,2019-08-13,2020-02-22,"Carpenter, REALTORS®",Jennifer Blandford
21614760,,Residential,Single Fam,,Daugherty,Richard Collier,,242500,239900,2019-01-15,2019-07-15,CENTURY 21 Scheetz,Kim Lewis
21649656,,Residential,Single Fam,,400,Natalie Clayton,,259900,259900,2019-06-21,2019-12-31,F.C. Tucker Company,Nicholas J. Laviolette
21639950,,Residential,Single Fam,,Beverly,Donna L. Towns,,250000,250000,2019-05-10,2019-11-10,Keller Williams Indy Metro NE,Niki Fuller
21641955,,Residential,Single Fam,,Kingsbury,Mark Lopez,Louise C. Bergmann,225000,225000,2019-05-23,2019-11-23,CENTURY 21 Scheetz,Kerry Miller
21635421,,Residential,Single Fam,,Saylor,Matthew W. Urbanski,,239900,239900,2019-04-23,2019-12-31,Keller Williams Indpls Metro N,Todd M. Denkmann
21652214,,Residential,Single Fam,,Abby,Russell Mathes,,240000,240000,2019-07-03,2020-01-04,"Values Driven Realty, Inc.",Katherine A. Ambrose
21642896,,Residential,Single Fam,,Amherst,Jennifer O'Shea,,255000,249900,2019-05-24,2019-09-24,Keller Williams Lafayette,Jennifer O'Shea
21659792,,Residential,Single Fam,,Canterbury,Mona Wolfe,,249900,245000,2019-08-07,2020-02-07,Berkshire Hathaway Home,Judi Bartley
21660852,,Residential,Single Fam,,Lexington,Benjamin Jones,Elizabeth Lisa Jones,246000,246000,2019-09-12,2020-01-12,F.C. Tucker Company,Robbin N. Edwards
21646713,,Residential,Single Fam,,875 E,Paula Henry,,249900,249900,2019-06-12,2019-11-06,CENTURY 21 Scheetz,Mike Scheetz
21630414,,Residential,Condo,,Central,Elizabeth A. Michael,,250000,250000,2019-04-05,2019-10-31,Market Street Realty LLC,Jitender Sandadi
21632465,,Residential,Single Fam,,Hunters Ridge N,Jeremy A. Page,,255000,255000,2019-04-23,2019-10-17,Keller Williams Indy Metro S,Craig L. DeBoor
21663053,,Residential,Condo,,Central,Douglas Taylor,,265500,259900,2019-08-20,2020-04-30,Keller Williams Indy Metro W,Morgan L Lathery
21659531,,Residential,Condo,,Central,Jason DeArman,Alex Hottle,262900,262900,2019-08-02,2020-02-02,Keller Williams Indpls Metro N,Praveena Velmurugaswamy
21680967,,Residential,Single Fam,,Palomino,Loren Long,,253000,253000,2019-11-13,2019-12-31,CENTURY 21 Scheetz,Loren Long
21647145,,Residential,Single Fam,,Nuthatch,Ashley Davidson,,249000,249000,2019-06-13,2019-11-30,F.C. Tucker Company,Will E. Lonnemann
21655822,,Residential,Single Fam,,Canterbury,Fred Nelson,,270000,262000,2019-07-19,2019-12-31,CENTURY 21 Scheetz,Priya Bhargava
21636715,,Residential,Single Fam,,IRONGATE,Diane Brooks,,259900,259900,2019-04-29,2019-10-29,Rise Real Estate,Ashley Paris
21643848,,Residential,Single Fam,,Blue Jay,Sherri Bryant,Jennifer Lampen,275000,269900,2019-05-31,2019-11-30,"Carpenter, REALTORS®",Vinson Abraham
21648289,,Residential,Single Fam,,Waterford,Alicia Buckley,,264900,264900,2019-06-25,2019-12-31,"Carpenter, REALTORS®",Megan Deck
21645585,,Residential,Single Fam,,Yorkshire,Stephen W. Clark,,264900,264900,2019-06-06,2019-12-06,F.C. Tucker Company,Darla K. Spina
21673141,,Residential,Condo,,Dominion,Lesa Furman,,285000,284900,2019-10-05,2019-12-05,United Real Estate Indpls,Evelyn N. Dunwoody
21641840,,Residential,Single Fam,,Amherst,Sarah Ribolzi,,269000,269000,2019-05-24,2019-12-15,RE/MAX Ability Plus,Herbert Rice
21652290,,Residential,Single Fam,,Canterbury,Fred Nelson,,270000,269900,2019-07-03,2019-10-30,"Carpenter, REALTORS®",Lauren Anthony
21643760,,Residential,Single Fam,,Village,Andrea Ratcliff,,279900,274900,2019-05-31,2019-08-31,F.C. Tucker Company,Vikki Duke
21643062,,Residential,Single Fam,,Concord,Stephen W. Clark,,269900,269900,2019-05-30,2019-11-30,"eXp Realty, LLC",Pam Potoczek
21664084,,Residential,Single Fam,,Solomon Harmon,Douglas Martin,,299900,289900,2019-09-06,2020-03-06,Priority One Realty,Joseph W Cirillo
21659104,,Residential,Single Fam,,Daugherty,Jordan Moody,,270000,270000,2019-07-31,2019-11-24,Encore Sotheby's International,Tracy Wright
21658986,,Residential,Single Fam,,Lancaster,Loren Long,,274900,274900,2019-08-02,2020-02-07,F.C. Tucker Company,Shelly K Paddack
21676178,,Residential,Single Fam,,Bliss,Chanda Johnson,Murphy Hendy,279900,279900,2019-10-21,2020-04-30,Plat Collective,Ryan Boyd
21657979,,Residential,Single Fam,,4th,Susan B. Stayer,,320000,320000,2019-07-26,2020-01-31,F.C. Tucker Company,Mark A. Lopez
21654836,,Residential,Single Fam,,Mulberry,Gary Angstadt,,279000,279000,2019-07-19,2020-01-19,CENTURY 21 Scheetz,Gary Angstadt
21644492,,Residential,Single Fam,,6th,Robbin N. Edwards,Jane W. Louiso,299000,298000,2019-06-03,2019-12-31,CENTURY 21 Scheetz,Laura H. Heigl
21658924,,Residential,Single Fam,,Daugherty,Diane Brooks,,285000,285000,2019-08-02,2020-02-02,"Carpenter, REALTORS®",Jennifer Blandford
21652133,,Residential,Single Fam,,Waterford,Candace Fisk,,290000,290000,2019-07-06,2020-01-06,ERA Real Estate Links,Mike Deck
21619794,,Residential,Single Fam,,Ford,Craig Olney,Kimberly A. Wilson,299000,289000,2019-02-21,2019-07-31,RE/MAX Advanced Realty,Angela Young
21639394,,Residential,Single Fam,,DAUGHERTY,Curtis E. Costlow,,289900,286900,2019-05-17,2019-11-09,F.C. Tucker Company,Keri Schuster
21614717,,Residential,Single Fam,,Hunters,Tommy Roylance,,300000,292000,2019-01-18,2019-07-15,Bina Real Estate,Bina Ahluwalia
21639174,,Residential,Single Fam,,Lancaster,Todd Ferris,,284900,284900,2019-05-10,2019-11-09,F.C. Tucker Company,Will E. Lonnemann
21637305,,Residential,Single Fam,,Balmoral,Loren Long,,289900,289900,2019-04-30,2019-10-30,F.C. Tucker Company,Sari Mandresh
21644954,,Residential,Single Fam,,Roxbury,Mona Wolfe,,289900,289900,2019-08-01,2020-02-01,CENTURY 21 Scheetz,Laura H. Heigl
21671572,,Residential,Single Fam,,Lakewood,Timothy Hardin,,294500,294500,2019-09-27,2020-03-27,"Carpenter, REALTORS®",Brad Chinn
21613274,,Residential,Single Fam,,Burgin,Sherrie Schueth,,319900,299900,2019-01-05,2019-12-31,Keller Williams Indpls Metro N,Jennifer Stewart-Johnson
21625623,,Residential,Single Fam,,Retriever,Michelle Powell,,395900,259200,2019-03-07,2020-02-28,JA Village Realty LLC,Jody Ashley
21615305,,Residential,Single Fam,,Mulberry,Kristine Tennant,,299000,299000,2019-01-18,2019-05-16,Keller Williams Indpls Metro N,Jason Hess
21622467,,Residential,Single Fam,,Ash,Lorene Edmunds,,325000,309000,2019-04-17,2019-08-31,Highgarden Real Estate,Lorene M. Edmunds
21649533,,Residential,Single Fam,,Aldridge,Grace Whitlock,Brian Sanders,315000,299000,2019-06-21,2019-12-21,F.C. Tucker Company,Linda S. Wilcox
21666358,,Residential,Single Fam,,Blue Jay,Kevin P. Elson,Mike Robinson,314900,299999,2019-09-05,2020-03-02,RE/MAX Ability Plus,Jayne Gauci
21613713,,Residential,Single Fam,,Doyal,Marie Edwards,,307945,299900,2019-01-08,2020-01-31,"Values Driven Realty, Inc.",Melinda Chapman
21647882,,Residential,Single Fam,,Lancaster,Chuck McCollum,,299900,300000,2019-06-18,2019-08-19,F.C. Tucker Company,Keri Schuster
21665577,,Residential,Single Fam,,Yorkshire,Julianne Hurdle,,310000,300000,2019-09-03,2020-03-03,Keller Williams Indy Metro NE,Robert W. Sorrell
21686794,,Residential,Single Fam,,Harvest Moon,Non-BLC Member,,305865,305865,2019-12-18,2019-12-23,"Carpenter, REALTORS®",Emily L. Humphrey
21640055,,Residential,Single Fam,,Eagle Crescent,David Harting,Tonya Battee,342000,314900,2019-05-13,2019-11-30,RE/MAX Centerstone,David D. Piccolo
21645163,,Residential,Single Fam,,Wedgetail,Timothy Hardin,,299900,299900,2019-06-05,2019-12-31,CENTURY 21 Scheetz,Jeannie Grant
21633217,,Residential,Single Fam,,Silver Leaf,Sherri Bryant,,324900,314900,2019-04-16,2019-09-30,F.C. Tucker Company,Jan  Rhodes
21665168,,Residential,Single Fam,,Yorkshire,Jennifer Rumbaoa,,350000,315000,2019-08-30,2020-02-29,"Russo Realty Group, LLC",Michele Russo
21668531,,Residential,Single Fam,,Maple,Sheri R. Putman,Angela Battisti,310000,310000,2019-09-18,2020-03-18,CENTURY 21 Scheetz,Pam Jones
21639711,,Residential,Single Fam,,Waterford,Denise Fiore,,325000,319900,2019-05-14,2019-11-13,"Carpenter, REALTORS®",Kristine Tennant
21654583,,Residential,Single Fam,,Village Walk,Gary Roe,,324900,324900,2019-07-17,2020-01-17,CENTURY 21 Scheetz,Kim Lewis
21632996,,Residential,Single Fam,,Woodhaven,Todd Sacksteder,,339900,329900,2019-04-30,2020-05-14,Encore Sotheby's International,Joseph Kempler
21663084,,Residential,Single Fam,,Ringtail,Matthew Reffeitt,Trent J. Whittington,325000,325000,2019-08-20,2019-11-20,RE/MAX At The Crossing,Andrew Clyne
21660928,,Residential,Single Fam,,Yorkshire,Joshua Vida,,324000,319000,2019-08-08,2020-02-08,F.C. Tucker Company,Kathy Cunningham
21639996,,Residential,Single Fam,,Main,Jennifer Blandford,Ashley Davidson,320000,320000,2019-05-10,2019-11-09,United Real Estate Indpls,Ann M. Hall
21637740,,Residential,Single Fam,,8th,Diane Brooks,,355000,333300,2019-06-01,2019-12-01,"Carpenter, REALTORS®",Megan Deck
21650369,,Residential,Single Fam,,WEDGETAIL,Nicholas Laviolette,,349900,324500,2019-07-16,2020-01-17,RE/MAX Advanced Realty,Emily G. Brewer
21638963,,Residential,Single Fam,,Village Walk,Stacy Snively,,319000,319000,2019-05-09,2019-11-08,"M.S. Woods Real Estate, LLC",Robert B. Sloan
21647128,,Residential,Single Fam,,Crowley,Stephen W. Clark,Emily Kortepeter,335000,335000,2019-06-14,2019-12-13,CENTURY 21 Scheetz,Laura H. Heigl
21675174,,Residential,Single Fam,,WATERFORD,Pam Jones,Donna Baker,339000,329900,2019-10-15,2020-04-14,RE/MAX Centerstone,Gina M. Ramirez
21659965,,Residential,Single Fam,,Hawthorne,John O'Brien,Mary Jane O'Brien,350000,350000,2019-08-09,2020-02-09,F.C. Tucker Company,Todd Ferris
21653413,,Residential,Single Fam,,Aldridge,J Anthony English,,349900,334900,2019-07-11,2020-01-11,"eXp Realty, LLC",Jason Alsup
21614117,,Residential,Single Fam,,Peggy,Erika Frantz,Ashlea A. Stone,368990,339990,2019-01-10,2020-01-10,Front Porch Real Estate,Brenda Robidou
21643672,,Residential,Single Fam,,Meadowview,Non-BLC Member,,336520,336520,2019-06-13,2019-06-14,"eXp Realty, LLC",Rodney W. Heard
21590485,,Residential,Single Fam,,Doyal,Marie Edwards,,347900,336900,2018-08-20,2019-08-31,"Carpenter, REALTORS®",Susan Hodges
21629728,,Residential,Single Fam,,Meadowview,Susan Crawford,,339900,339900,2019-03-29,2019-09-29,Berkshire Hathaway Home,Deborah J. Newman
21674137,,Residential,Single Fam,,Primrose,Lesli Gibson,,344900,344900,2019-10-10,2020-04-30,Keller Williams Indy Metro NE,Aryca Woodson
21643963,,Residential,Single Fam,,Chestnut Eagle,Bradford Rider,,339000,339000,2019-06-05,2019-12-05,Your Home Team,Corina Jones
21666229,,Residential,Single Fam,,Marigold,Kristen N. Woodworth,,344000,339900,2019-09-20,2020-03-20,Keller Williams Zionsville,Jordan Moody
21642979,,Residential,Single Fam,,New Hope,Kevin Elson,,339900,339900,2019-05-24,2019-08-24,F.C. Tucker Company,Benjamin White
21638801,,Residential,Single Fam,,Parkdale,Tracy Wright,Thomas Wright,379000,355000,2019-05-10,2019-11-09,F.C. Tucker Company,Carl Vargas
21662190,,Residential,Single Fam,,Sage,Non-BLC Member,,342885,342885,2019-08-16,2019-09-30,ERA Real Estate Links,Justin Steill
21667162,,Residential,Condo,,Beekman,Traci Garontakos,,370000,370000,2019-09-12,2020-03-13,RE/MAX Ability Plus,Cathy J Richardson
21666068,,Residential,Single Fam,,Main,Cindy Starks,,359900,359900,2019-09-19,2019-12-19,Non-BLC Office,Non-BLC Member
21637335,,Residential,Single Fam,,Avedon,Mark Lopez,Louise C. Bergmann,355000,349900,2019-05-02,2019-11-02,F.C. Tucker Company,Mark A. Lopez
21641051,,Residential,Single Fam,,Peggy,Erika Frantz,Ashlea A. Stone,360990,354990,2019-05-16,2019-11-14,Keller Williams Indpls Metro N,Praveena Velmurugaswamy
21661611,,Residential,Single Fam,,Crabapple,Mike Scheetz,Melanie R. Scheetz,355565,348000,2019-08-13,2020-08-13,"Carpenter, REALTORS®",Richard A. Costello
21641090,,Residential,Single Fam,,Ash,David Cronnin,,385000,375000,2019-05-17,2019-11-22,RE/MAX Results,Jennifer D. Laughner
21638547,,Residential,Single Fam,,Crowley,Denise Fiore,Laurie B. Allen,350000,350000,2019-05-17,2019-11-23,F.C. Tucker Company,Todd Ferris
21635993,,Residential,Single Fam,,Oak,Andrea Ratcliff,,350000,350000,2019-04-26,2019-07-31,CENTURY 21 Scheetz,Gary Angstadt
21633513,,Residential,Single Fam,,Ringtail,Vern Carter,,368500,359900,2019-04-16,2019-10-14,Highgarden Real Estate,Rashelle Howe
21622654,,Residential,Single Fam,,EAGLE POINT,Kristie Smith,Tracey O'Brien,365000,355000,2019-02-26,2019-11-26,F.C. Tucker Company,Douglas S. Martin
21611953,,Residential,Single Fam,,Weeping Willow,Lisa Antonacci,,435000,399999,2018-12-21,2019-12-21,"Envoy Real Estate, LLC",Jim L. Finefrock II
21635728,,Residential,Single Fam,,Farlin,Marie Edwards,,354900,354900,2019-04-23,2020-04-30,F.C. Tucker Company,Megan Ferris
21652472,,Residential,Single Fam,,SEA EAGLE,Sherri Bryant,,364900,364900,2019-07-05,2020-01-31,CENTURY 21 Scheetz,Connie Hill
21666372,,Residential,Single Fam,,Avedon,Henry Arias,,369000,364900,2019-08-24,2020-08-23,Armstrong Real Estate Brokerag,Scott Armstrong
21667086,,Residential,Single Fam,,Burgin,Marie Edwards,,347505,354900,2019-09-10,2020-09-30,"Sunshine Realty, LLC","Guangsheng ""Michael"" Yang"
21671665,,Residential,Single Fam,,Crowley,Cathy J Richardson,,375000,368000,2019-10-03,2020-03-03,Keller Williams Indy Metro NE,Thomas S. Corbett
21665407,,Residential,Single Fam,,Stonewick,Denise Fiore,,365000,365000,2019-08-30,2019-09-30,CENTURY 21 Scheetz,Elizabeth A. Michael
21656645,,Residential,Single Fam,,Ringtail,Matthew Kressley,,379900,359900,2019-08-02,2019-12-02,Trueblood Real Estate,Darcy A. Knott
21656142,,Residential,Single Fam,,Williamsburg,Landa Matthews,,419900,399900,2019-08-13,2020-02-13,Kosene & Kosene Residential,Danny Bluestein
21629827,,Residential,Single Fam,,Penn,Lannie Thompson,MaryAnn Kesler,360000,360000,2019-04-11,2019-10-11,CENTURY 21 Scheetz,Denise Fiore
21630568,,Residential,Single Fam,,Flagstone,Rodney W. Heard,Colin Babbitt,364900,359900,2019-04-04,2019-10-04,NextHome Connection,Donald T. Kuroiwa
21586412,,Residential,Single Fam,,Adler,Robert Heider,,385000,364900,2018-08-03,2019-09-05,RE/MAX Ability Plus,Bradford J. Rider
21641641,,Residential,Single Fam,,Sedge,Sari Mandresh,,399900,369000,2019-05-20,2019-11-20,CENTURY 21 Scheetz,Loren Long
21642947,,Residential,Single Fam,,Ringtail,David Harting,Tonya Battee,369900,369900,2019-05-24,2019-12-31,CENTURY 21 Scheetz,Pam Jones
21632060,,Residential,Single Fam,,Solomon Harmon,Susan Ancona,,368000,364000,2019-04-15,2019-10-16,Redfin Corporation,Richard Ardaiolo
21658659,,Residential,Single Fam,,Eagle Point,Megan Deck,,369900,369900,2019-08-09,2020-01-27,F.C. Tucker Company,Douglas S. Martin
21648122,,Residential,Single Fam,,EAGLE LAKE,Rashelle Howe,,364900,364900,2019-06-24,2019-12-28,Coldwell Banker - Kaiser,Sean B. McDuffee
21641062,,Residential,Single Fam,,Peggy,Erika Frantz,Ashlea A. Stone,371990,365990,2019-05-16,2019-11-13,Lifstyl Real Estate,Tim Reed
21631562,,Residential,Single Fam,,Peggy,Erika Frantz,Ashlea A. Stone,384990,369990,2019-04-08,2020-04-08,Keller Williams Indpls Metro N,Praveena Velmurugaswamy
21596529,,Residential,Single Fam,,Adler,Rodney Forrest,Kimberlee D. Forrest,409000,369000,2018-09-21,2019-09-23,Keller Williams Indy Metro NE,Eric Forney
21670388,,Residential,Single Fam,,Ringtail,Kenneth R. Cary,,374900,374900,2019-09-20,2020-03-20,Trueblood Real Estate,Daniel Powell
21637046,,Residential,Single Fam,,Keighley,Erika Frantz,Ashlea A. Stone,389990,389990,2019-04-29,2019-10-29,Keller Williams Indpls Metro N,Praveena Velmurugaswamy
21688731,,Residential,Single Fam,,Burgin,Non-BLC Member,,369395,369395,2019-02-25,2020-02-05,F.C. Tucker Company,Will E. Lonnemann
21638961,,Residential,Single Fam,,Burgin,Marie Edwards,,386480,379900,2019-05-07,2020-05-31,CENTURY 21 Scheetz,Amy Spillman
21651273,,Residential,Single Fam,,Eagle Point,Richard Collier,,385000,379900,2019-06-28,2019-11-28,Berkshire Hathaway Home,Gita Kapur
21654473,,Residential,Single Fam,,Sage,Mike Scheetz,Melanie R. Scheetz,374795,374795,2019-07-15,2020-07-15,Keller Williams Zionsville,Hannah Johanson
21652362,,Residential,Single Fam,,Weldra,Denise Fiore,Katie Hintz,409970,379970,2019-07-05,2020-07-05,F.C. Tucker Company,Peggy L. Kieper
21691381,,Residential,Single Fam,,Burgin,Non-BLC Member,,373097,373097,2019-04-16,2020-02-29,RE/MAX Ability Plus,Donna Perry
21638575,,Residential,Single Fam,,Chestnut Eagle,Arlene Janicki-Raby,,369000,369000,2019-05-07,2019-11-07,Keller Williams Indpls Metro N,Jason Hess
21686359,,Residential,Single Fam,,Pembrooke,Mark A. Lopez,,374490,374490,2019-12-23,2019-12-27,F.C. Tucker Company,Mark A. Lopez
21666023,,Residential,Single Fam,,Primrose,Jason Kraus,,374900,374900,2019-09-06,2020-03-06,"Stratton Realty Group, LLC",Bryan D. Bransteter
21636940,,Residential,Single Fam,,Imperial Eagle,David Harting,Tonya Battee,365000,365000,2019-04-29,2019-10-31,"Carpenter, REALTORS®",Megan Deck
21636720,,Residential,Single Fam,,Eagle Point,David Harting,Tonya Battee,407000,387500,2019-04-26,2019-10-31,Bina Real Estate,Bina Ahluwalia
21615008,,Residential,Single Fam,,Carnegie,Erika Frantz,Ashlea A. Stone,393990,384990,2019-01-17,2019-07-17,F.C. Tucker Company,Leigh A Turner
21642914,,Residential,Single Fam,,Farlin,Marie Edwards,,377918,376900,2019-05-24,2020-05-31,CENTURY 21 Scheetz,Amanda D. Speedy
21652370,,Residential,Single Fam,,Weldra,Denise Fiore,Katie Hintz,418185,388185,2019-07-05,2020-07-05,Non-BLC Office,Non-BLC Member
21627099,,Residential,Single Fam,,Briarwood,Gavin Frost,,400000,390000,2019-03-15,2019-07-15,"Secure Home Estate, LLC",Yun She
21645087,,Residential,Single Fam,,Brentwood,Joshua Vida,,384900,384900,2019-06-04,2019-12-04,Plat Collective,Lesli Gibson
21625592,,Residential,Single Fam,,Greenthread,Douglas S. Martin,,399900,399900,2019-04-12,2019-10-12,"Carpenter, REALTORS®",Catherine A. Zappia
21635048,,Residential,Single Fam,,Eagle Point,David Harting,Tonya Battee,385000,379000,2019-04-18,2019-10-31,"Jennings Real Estate, LLC",Wendy Jensen
21644650,,Residential,Single Fam,,WILDWOOD,Sunny Burton Lane,,399900,379000,2019-06-03,2019-08-31,Coldwell Banker - Kaiser,Mark G. Hartman
21650735,,Residential,Single Fam,,REGENTS PARK,Michelle Shepherd,,399900,399900,2019-07-12,2020-01-12,Non-BLC Office,Non-BLC Member
21638641,,Residential,Single Fam,,Linden,Gary Angstadt,,409000,409000,2019-05-06,2019-06-15,CENTURY 21 Scheetz,Gary Angstadt
21600978,,Residential,Single Fam,,Dusty Rose,Joshua Vida,,492739,492739,2018-10-12,2019-04-12,Non-BLC Office,Non-BLC Member
21647702,,Residential,Single Fam,,Amber Stone,Donna Towns,,415000,390000,2019-06-17,2019-12-17,CENTURY 21 Scheetz,Pam Jones
21668346,,Residential,Single Fam,,Pine,Leslie Cortopassi,Arta Xhako,399000,399000,2019-09-16,2020-03-16,F.C. Tucker Company,Leslie Cortopassi
21626107,,Residential,Single Fam,,Solomon,David Harting,Tonya Battee,399000,389000,2019-03-09,2019-10-10,"Carpenter, REALTORS®",Jennifer Blandford
21645168,,Residential,Single Fam,,Eagle Crescent,Vikki Duke,Keri Schuster,399000,392500,2019-06-06,2019-12-06,Berkshire Hathaway Home,Dick Richwine
21631375,,Residential,Single Fam,,Brentwood,Stephanie Kirk,,389900,389900,2019-04-08,2019-06-10,Encore Sotheby's International,Jeff Carroll
21660629,,Residential,Single Fam,,Briarwood,Sarah Ribolzi,,375000,375000,2019-08-13,2020-02-13,Encore Sotheby's International,Andrea Kelly
21612480,,Residential,Single Fam,,Hardwick,Mike Scheetz,Melanie R. Scheetz,392680,388000,2018-12-28,2019-06-28,F.C. Tucker Company,Nicholas J. Laviolette
