"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21659386","S","SFD","6566 E County Road 900 Rd N","3201","$225,000","3","3","0","Brownsburg","WILLOW BEND","0","2LEVL","ATTACH","2","2,176","No","2,176","74","REAB08"
"1","21643739","S","SFD","1328 Fall Ridge Dr","3201","$225,000","5","3","0","Brownsburg","LAKE RIDGE","0","2LEVL","ATTACH","2","2,520","No","2,520","116","KWIN05"
"1","21635777","S","SFD","95 Bradford Ct","3201","$225,000","4","2","1","Brownsburg","GREEN STREET VILLAGE","1","2LEVL","ATTACH","2","2,042","No","2,042","8","TUCK04"
"1","21668204","S","SFD","1170 Highland Lake Way","3201","$225,800","4","2","1","Brownsburg","LAKE RIDGE","0","2LEVL","ATTACH","2","2,825","No","2,825","5","TUCK04"
"1","21659502","S","SFD","6699 BRANCHES Dr","3201","$230,000","4","3","0","Brownsburg","BRANCHES","0","1HALF","ATTACH","2","2,457","No","2,457","2","SIRK01"
"1","21643473","S","SFD","6797 Branches Dr","3201","$230,650","3","2","1","Brownsburg","BRANCHES","0","2LEVL","ATTACH","2","2,508","No","2,508","22","TUCK07"
"1","21672395","S","SFD","1082 PINE RIDGE Way","3201","$234,900","4","2","1","Brownsburg","LAKE RIDGE","1","2LEVL","ATTACH","2","2,780","No","2,780","35","KWIN04"
"1","21642777","S","SFD","10269 Crooked Stick Dr","3201","$235,000","4","2","1","Brownsburg","BRANCHES","0","2LEVL","ATTACH","2","2,224","No","2,224","2","COTT01"
"1","21671491","S","SFD","9640 N County Road 950 E","3201","$237,980","3","1","1","Brownsburg","NO SUBDIVISION","1","1LEVL","DETATCH","2","1,440","No","1,440","8","TUCK08"
"1","21641563","S","SFD","65 Carriage Lake Dr","3201","$239,900","4","2","1","Brownsburg","GREEN STREET VILLAGE","0","2LEVL","ATTACH","2","1,863","Yes","2,544","8","JPXR01"
"1","21647997","S","SFD","97 Bradford Ct","3201","$240,000","4","2","1","Brownsburg","GREEN STREET VILLAGE","1","2LEVL","ATTACH","2","2,302","Yes","2,952","38","CARP14"
"1","21630055","S","SFD","1256 River Ridge Dr","3201","$240,000","4","2","1","Brownsburg","LAKE RIDGE","1","2LEVL","ATTACH","2","2,457","No","2,457","3","TRBL01"
"1","21643008","S","SFD","28 Mulberry Ct","3201","$241,000","4","2","1","Brownsburg","GREEN STREET VILLAGE","0","2LEVL","ATTACH","2","2,243","Yes","2,999","8","KWIN04"
"1","21612597","S","SFD","10312 BUTLER Dr","3201","$242,500","4","2","1","Brownsburg","BRANCHES","0","2LEVL","ATTACH","2","3,502","No","3,502","83","CESC05"
"1","21638805","S","SFD","7699 Dianna Dr","3201","$244,000","4","2","1","Brownsburg","NORTHERN ACRES","1","2LEVL","ATTACH","2","1,872","No","1,872","11","KWIN05"
"1","21676283","S","SFD","7541 Charles Ct","3201","$246,000","3","2","0","Brownsburg","NORTHERN ACRES","1","1LEVL","ATTACH,DETATCH,MULTI","4+","1,504","No","1,504","7","CARP12"
"1","21630311","S","SFD","5631 HIGH VISTA Cir","3201","$246,400","4","2","1","Brownsburg","HIGHLANDS AT EAGLE CROSSING","1","2LEVL","ATTACH","2","2,682","No","2,682","4","HTBH01"
"1","21645696","S","SFD","1239 Highland Lake Way","3201","$250,000","4","2","1","Brownsburg","LAKE RIDGE","1","2LEVL","ATTACH","2","2,140","Yes","3,018","3","HSRT01"
"1","21644005","S","SFD","6848 Eagle Crossing Blvd","3201","$250,000","4","2","1","Brownsburg","BRANCHES","1","2LEVL","ATTACH","2","2,385","No","2,385","4","TUCK02"
"1","21650766","S","SFD","84 Bradford Ct","3201","$250,500","4","2","1","Brownsburg","GREEN STREET VILLAGE","0","2LEVL","ATTACH","2","1,728","Yes","2,436","2","EXPL01"
"1","21666139","S","SFD","7464 Merrick Dr","3201","$255,324","4","2","1","Brownsburg","NEWBURY AT WEST WYNNE FARMS","0","2LEVL","ATTACH","2","2,800","No","2,800","1","KWIN05"
"1","21652816","S","SFD","10432 N County Road 1025 E","3201","$259,900","3","2","0","Brownsburg","NO SUBDIVISION","1","1LEVL","ATTACH","2","1,670","No","1,670","2","RMCN01"
"1","21615454","S","SFD","6628 Wellspring Dr","3201","$264,000","5","3","0","Brownsburg","BRANCHES","1","2LEVL","ATTACH","2","3,540","No","3,540","165","TIRS01"
"1","21635958","S","SFD","1305 River Ridge Dr","3201","$265,000","3","2","1","Brownsburg","LAKE RIDGE","1","2LEVL","ATTACH","3","2,478","Yes","3,976","19","CMRG01"
"1","21656681","S","SFD","10707 Ballard Dr","3201","$266,000","3","2","1","Brownsburg","BRANCHES","1","2LEVL","ATTACH","3","3,433","No","3,433","18","JPXR01"
"1","21647526","S","SFD","10215 Legacy Dr","3201","$272,500","5","3","1","Brownsburg","BRANCHES","0","2LEVL","ATTACH","3","2,832","No","2,832","33","ARNE01"
"1","21599551","S","SFD","6891 Ennis Dr","3201","$273,000","4","2","1","Brownsburg","BRANCHES","0","2LEVL","ATTACH","2","2,265","Yes","3,409","134","TWGP01"
"1","21672784","S","SFD","12 Oakmont Dr","3201","$275,000","4","2","1","Brownsburg","HOLLAWAY CORNER","0","2LEVL","ATTACH","2","2,483","No","2,483","51","CARP30"
"1","21672416","S","CND","9457 Shoal Creek Ln","3201","$275,000","3","3","0","Brownsburg","SHOAL CREEK","1","1HALF","ATTACH","2","2,326","No","2,326","1","TUCK04"
"1","21643198","S","SFD","8853 Cindy Ln","3201","$280,000","4","2","0","Brownsburg","EAGLES NEST","1","1LEVL","ATTACH","2","1,883","No","1,883","7","CARP12"
"1","21641692","S","SFD","7246 Fox Hunt Ct","3201","$283,800","3","2","0","Brownsburg","FOX HOLLOW","0","1LEVL","ATTACH","2","1,939","Yes","2,523","10","KWIN01"
"1","21674792","S","SFD","10912 N County Road 800 E","3201","$285,000","3","2","0","Brownsburg","NO SUBDIVISION","1","1LEVL","ATTACH","2","1,560","No","1,560","20","DAJO01"
"1","21643715","S","SFD","10680 Haven Dr","3201","$285,000","5","3","1","Brownsburg","BRANCHES","1","2LEVL","ATTACH","2","2,224","Yes","3,156","2","CESC07"
"1","21656276","S","SFD","6610 Karleigh Dr","3201","$292,000","3","2","1","Brownsburg","HESSION FIELDS","1","1LEVL","ATTACH","2","2,336","No","2,336","26","CESC02"
"1","21665080","S","SFD","6756 SCHOOL BRANCH Dr","3201","$295,000","4","3","1","Brownsburg","BRANCHES","1","2LEVL","ATTACH","3","2,359","Yes","2,965","16","DVNE01"
"1","21633122","S","SFD","7425 E COUNTY ROAD 900 N","3201","$298,000","4","3","0","Brownsburg","NO SUBDIVISION","0","TRILV","ATTACH,DETATCH,MULTI","4+","2,012","No","2,012","12","URE 01"
"1","21643416","S","SFD","8387 Finchum Dr","3201","$299,900","4","3","0","Brownsburg","WHITE LICK CREEK ESTATES","2","1HALF","ATTACH","3","2,634","No","2,634","5","KWIN04"
"1","21641340","S","SFD","9750 N County Road 1025 E","3201","$299,900","3","1","1","Brownsburg","NO SUBDIVISION","0","1LEVL","DETATCH","3","1,751","No","1,751","54","TUCK10"
"1","21633267","S","SFD","8280 Iris Dr","3201","$299,900","4","2","1","Brownsburg","HIGHLAND SPRINGS","1","2LEVL","ATTACH","3","2,669","Yes","3,299","22","KWIN04"
"1","21635688","S","SFD","10473 N COUNTY ROAD 1000 E","3201","$300,000","3","2","1","Brownsburg","WING MEADOW","1","2LEVL","ATTACH,MULTI","2","2,079","No","2,079","3","URE 01"
"1","21651653","S","SFD","7103 Prelude Rd","3201","$300,103","4","2","1","Brownsburg","CADENCE","0","2LEVL","ATTACH","2","2,444","No","2,444","92","RISE01"
"1","21651664","S","SFD","7104 Prelude Rd","3201","$300,966","3","2","0","Brownsburg","CADENCE","1","1LEVL","ATTACH","2","2,047","No","2,047","33","RISE01"
"1","21639462","S","SFD","6526 Flat Ridge Ln","3201","$303,000","4","2","1","Brownsburg","HESSION FIELDS","1","1LEVL","ATTACH","3","2,592","No","2,592","11","HNZR01"
"1","21659540","S","SFD","9635 E CR 1000","3201","$304,000","4","3","0","Brownsburg","NO SUBDIVISION","1","2LEVL","DETATCH","4+","2,667","No","2,667","25","OLEN01"
"1","21638594","S","SFD","7975 Parkview","3201","$304,900","4","2","1","Brownsburg","HIGHLAND SPRINGS","1","2LEVL","ATTACH","3","2,380","Yes","3,570","2","CARP12"
"1","21645920","S","SFD","2645 Knockawuddy Dr","3201","$310,000","4","2","1","Brownsburg","BIRCH RUN AT WYNNE FARMS","1","2LEVL","ATTACH","3","2,776","Yes","4,003","13","CSRG04"
"1","21674679","S","SFD","8038 Park Meadows Dr","3201","$315,000","4","2","1","Brownsburg","HIGHLAND SPRINGS","1","2LEVL","ATTACH","3","2,268","Yes","3,112","24","CESC07"
"1","21670006","S","SFD","10881 N County Road 650 E","3201","$315,000","3","2","0","Brownsburg","NO SUBDIVISION","1","1LEVL","ATTACH,MULTI","2","2,140","No","2,140","7","CARP32"
"1","21652784","S","SFD","9972 Nicole Ln","3201","$315,000","3","2","1","Brownsburg","AUSTIN WINDS","1","1LEVL","ATTACH","2","1,875","Yes","2,737","2","CARP12"
"1","21657984","S","SFD","9889 Shoal Creek Ln","3201","$324,500","5","3","0","Brownsburg","SHOAL CREEK","1","2LEVL","ATTACH","3","2,556","Yes","3,891","12","KWIN15"
"1","21658600","S","SFD","8926 Homewood Dr","3201","$327,000","5","3","0","Brownsburg","HESSION FIELDS","1","2LEVL","ATTACH,TANDM","3","2,615","Yes","3,558","23","BHHS01"
"1","21644741","S","SFD","7756 Highland Park Dr","3201","$330,000","4","2","1","Brownsburg","HIGHLAND SPRINGS","1","2LEVL","ATTACH","3","2,772","Yes","4,290","19","KWIN04"
"1","21647453","S","SFD","8429 Seafield Dr","3201","$340,000","3","2","1","Brownsburg","HIGHLAND GREEN","0","2LEVL","ATTACH","2","2,640","Yes","3,396","2","CARP12"
"1","21679154","S","SFD","6488 Southern Oak","3201","$342,900","5","3","1","Brownsburg","OAKS AT WINDRIDGE","1","2LEVL","ATTACH","3","3,530","No","3,530","11","KWIN05"
"1","21666821","S","SFD","7961 Whiting Bay Dr","3201","$345,000","4","2","1","Brownsburg","HIGHLAND GREEN","1","2LEVL","ATTACH","3","3,153","Yes","4,528","7","CARP12"
"1","21645048","S","SFD","8632 River Ridge Dr","3201","$345,900","3","2","1","Brownsburg","HESSION FIELDS","0","1LEVL","ATTACH,TANDM","4+","2,354","Yes","4,708","60","CSRG02"
"1","21667001","S","SFD","7718 Barberry Ct","3201","$348,000","4","2","1","Brownsburg","HIGHLAND SPRINGS","1","2LEVL","ATTACH","3","3,296","Yes","4,944","22","TUCK18"
"1","21639690","S","SFD","6357 Terrill Ln","3201","$350,000","5","3","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","2","3,250","No","3,250","24","CESC07"
"1","21635980","S","SFD","7797 Woodview Ct","3201","$353,500","5","2","2","Brownsburg","HIGHLAND SPRINGS","1","2LEVL","ATTACH","3","2,957","Yes","3,735","2","REAR01"
"1","21646012","S","SFD","7825 Estate Dr","3201","$355,000","4","2","1","Brownsburg","HIGHLAND SPRINGS","1","2LEVL","ATTACH","4+","2,987","Yes","4,360","2","BPRE01"
"1","21650485","S","SFD","7815 Walker Cup Dr","3201","$357,000","4","3","1","Brownsburg","HIGHLAND GREEN","1","2LEVL","ATTACH","3","3,090","Yes","4,882","96","CERA01"
"1","21612641","S","SFD","7208 Windsong Ct","3201","$360,000","4","2","1","Brownsburg","WINDRIDGE","1","2LEVL","ATTACH","3","2,631","Yes","3,549","108","CARP12"
"1","21651127","S","SFD","7793 Walker Cup Dr","3201","$362,000","4","3","1","Brownsburg","HIGHLAND GREEN","1","2LEVL","ATTACH","3","3,194","Yes","4,650","11","TUCK06"
"1","21659509","S","SFD","6460 English Oak","3201","$363,500","5","3","1","Brownsburg","OAKS AT WINDRIDGE","1","2LEVL","ATTACH","3","3,287","Yes","4,215","28","CARP32"
"1","21640680","S","SFD","9296 Shady Bend","3201","$365,000","3","2","1","Brownsburg","CROSSWINDS ESTATES","1","2LEVL","ATTACH","3","2,430","Yes","3,648","21","CSRG04"
"1","21619404","S","SFD","8884 Julia Ann Dr","3201","$365,000","3","2","1","Brownsburg","HESSION FIELDS","1","1LEVL","ATTACH","3","2,784","No","2,784","99","CARP12"
"1","21660449","S","SFD","7263 Whispering Way","3201","$370,000","4","3","0","Brownsburg","CROSSWINDS ESTATES","2","1LEVL","ATTACH","4+","2,224","Yes","3,250","2","CESC02"
"1","21647933","S","SFD","9455 N County Road 650 E","3201","$372,000","3","2","1","Brownsburg","WINDFIELD","1","2LEVL","ATTACH,TANDM","3","2,323","Yes","3,394","3","KLRT01"
"1","21651552","S","SFD","6903 St John Ln","3201","$375,000","4","3","0","Brownsburg","NO SUBDIVISION","2","2LEVL","ATTACH","2","2,825","No","2,825","81","CARP12"
"1","21641356","S","SFD","7824 Walker Cup Dr","3201","$375,500","4","3","1","Brownsburg","HIGHLAND GREEN","1","1LEVL","ATTACH","3","2,528","Yes","5,056","6","CARP12"
"1","21639704","S","SFD","6316 Hatfield Way","3201","$379,995","5","3","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","3","3,215","Yes","4,655","103","CESC07"
"1","21667305","S","SFD","7732 Dartmouth Ct","3201","$380,000","4","3","1","Brownsburg","HIGHLAND GREEN","1","2LEVL","ATTACH","3","2,370","Yes","4,740","28","REAR01"
"1","21679893","S","SFD","7448 Windridge Way","3201","$381,000","4","4","1","Brownsburg","WINDRIDGE","2","2LEVL","ATTACH","3","3,214","Yes","4,511","4","KWIN15"
"1","21666151","S","SFD","7862 E CREEK RIDGE Dr","3201","$384,000","4","2","1","Brownsburg","CREEK RIDGE","1","2LEVL","ATTACH","3","2,770","No","2,770","9","KWIN04"
"1","21654043","S","SFD","8600 River Ridge Dr","3201","$390,000","5","3","0","Brownsburg","HESSION FIELDS","0","2LEVL","ATTACH","3","3,372","Yes","4,972","107","MDRE01"
"1","21617272","S","SFD","7880 Whiting Bay Dr","3201","$390,000","4","3","1","Brownsburg","HIGHLAND GREEN","1","1LEVL","ATTACH","3","2,536","Yes","5,072","110","NDRE01"
"1","21626703","S","SFD","6453 Leather Oak","3201","$393,500","4","3","1","Brownsburg","OAKS AT WINDRIDGE","2","2LEVL","ATTACH","3","4,126","Yes","6,055","59","MCNU01"
"1","21640392","S","SFD","8151 N COUNTY ROAD 650 E","3201","$394,500","4","2","1","Brownsburg","BECK FARMS","1","2LEVL","ATTACH","3","3,206","Yes","4,018","130","CARP20"
"1","21652713","S","SFD","7786 Walker Cup Dr","3201","$395,000","4","4","0","Brownsburg","HIGHLAND GREEN","1","2LEVL","ATTACH","3","3,036","Yes","4,400","25","KWIN01"
"1","21642831","S","SFD","6333 Hatfield Way","3201","$400,000","5","4","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","3","3,251","Yes","4,691","163","CESC07"
"1","21641700","S","SFD","6065 E County Road 800 N","3201","$400,000","3","2","0","Brownsburg","NO SUBDIVISION","0","2LEVL","DETATCH","1","1,862","Yes","2,702","36","CSRG04"
"1","21616166","S","SFD","7478 Golden Oak","3201","$400,000","4","2","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","3","3,015","No","4,436","108","CESC07"
"1","21613301","S","SFD","7658 Bosler Ln","3201","$400,000","4","3","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","3","2,794","Yes","4,337","131","CESC07"
"1","21649392","S","SFD","6572 Leah Ct","3201","$404,900","4","2","1","Brownsburg","HESSION FIELDS","0","2LEVL","ATTACH","3","3,432","Yes","5,009","24","RISE01"
"1","21659407","S","SFD","8378 Dumfries Dr","3201","$405,000","5","3","1","Brownsburg","HIGHLAND GREEN","1","2LEVL","ATTACH","3","3,594","Yes","5,418","4","TRBL01"
"1","21608778","S","SFD","6356 Barley Dr","3201","$405,000","5","4","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH,MULTI","3","3,051","Yes","4,702","136","CESC07"
"1","21642828","S","SFD","6355 Hatfield Way","3201","$408,000","5","3","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH,MULTI","3","3,005","Yes","4,361","132","CESC07"
"1","21635889","S","SFD","7496 Golden Oak","3201","$408,000","5","3","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","3","2,970","Yes","4,502","107","CESC07"
"1","21617544","S","SFD","6397 Hatfield Way","3201","$409,000","4","2","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","3","2,847","No","4,100","128","CESC07"
"1","21637523","S","SFD","6883 Windrider Ct","3201","$415,000","4","2","1","Brownsburg","WINDRIDGE NORTH","1","2LEVL","ATTACH","3","3,274","Yes","4,484","52","CARP32"
"1","21625553","S","SFD","7460 Golden Oak","3201","$415,000","5","4","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH,MULTI","3","2,995","Yes","4,590","88","CESC07"
"1","21641709","S","SFD","7572 Fieldstone Ct","3201","$418,000","5","2","1","Brownsburg","WINDRIDGE NORTH","1","2LEVL","ATTACH","3","3,375","Yes","4,837","72","CARP12"
"1","21617960","S","SFD","583 WINDBOROUGH","3201","$419,000","4","2","1","Brownsburg","WINDRIDGE LANDING","1","2LEVL","ATTACH","3","3,216","Yes","4,715","156","HSIC01"
"1","21648316","S","SFD","6338 Hatfield Way","3201","$424,000","4","3","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH,MULTI","3","3,221","Yes","4,577","38","CESC07"
"1","21642544","S","SFD","7598 Bosler Ln","3201","$425,000","4","3","1","Brownsburg","WINDRIDGE CHASE","1","2LEVL","ATTACH","3","3,090","Yes","3,832","0","CESC07"
"1","21643911","S","SFD","9510 N Co. Rd. 925 Rd E","3201","$427,000","4","2","0","Brownsburg","NO SUBDIVISION","1","2LEVL","DETATCH","4+","1,736","Yes","2,604","76","CARP12"
"1","21642041","S","SFD","10598 Reel Creek Ln","3201","$432,000","4","3","1","Brownsburg","REEL CREEK","1","1HALF","ATTACH","4+","3,020","No","3,020","7","CESC05"
"1","21636204","S","SFD","9685 N County Road 750 E","3201","$433,650","5","2","1","Brownsburg","METES & BOUNDS","1","2LEVL","ATTACH","2","2,084","Yes","2,584","148","TUCK24"
"1","21627084","S","SFD","62 Oak Tree Dr","3201","$441,250","5","3","1","Brownsburg","HOLLAWAY RIDGE","2","2LEVL","ATTACH","3","3,678","Yes","5,766","68","TUCK07"
