"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21745864","Active","CND","528 HUNTERS DR E Unit#C","2910","$159,900","2","2","0","Carmelclay","HUNTERS GLEN","1","1LEVL","CARPORT","1","1,664","No","1,664","84","BHHS12"
"1","21755746","Active","CND","558 W Hunters Dr Unit#A","2910","$165,000","2","2","0","Carmelclay","HUNTERS GLEN","0","1LEVL","CARPORT","1","1,474","No","1,474","51","EZST02"
"1","21750402","Active","CND","507 Hunters Dr Unit#D","2910","$169,000","2","2","0","Carmelclay","HUNTERS GLEN","2","1LEVL","CARPORT","1","1,664","No","1,664","80","KWIN01"
"1","21743878","Active","CND","12880 University Cres Unit#3A","2910","$169,800","2","2","0","Carmelclay","VILLAGE OF WESTCLAY","0","1LEVL","NONE","","1,220","No","1,220","114","CNPR01"
"1","21748791","Active","CND","2579 Filson St","2910","$328,000","2","2","1","Carmelclay","VILLAGE OF WESTCLAY","0","3LEVL","ATTACH","2","1,715","No","1,715","83","REAB01"
"1","21756618","Active","CND","861 Park Trail S Dr","2910","$329,900","3","3","1","Carmelclay","GUILFORD TRAIL","0","3LEVL","ATTACH","2","2,650","No","2,650","31","KWIN01"
"1","21751765","Active","SFD","730 N Rangeline Rd","2910","$339,900","2","1","0","Carmelclay","NO SUBDIVISION","0","1LEVL","DETATCH","1","966","Yes","1,770","65","TUCK07"
"1","21755304","Active","SFD","10756 Downing St","2910","$349,000","4","2","1","Carmelclay","THE WOODLANDS","1","2LEVL","ATTACH","2","2,640","Yes","3,960","56","SCBA01"
"1","21750772","Active","SFD","3481 Windy Knoll Ln","2910","$369,900","4","3","0","Carmelclay","STANFORD PARK","1","2LEVL","ATTACH","2","1,710","Yes","3,124","77","PTWR01"
"1","21755171","Active","SFD","9764 E CEDAR POINT Dr","2910","$375,000","4","3","1","Carmelclay","CEDAR POINT","2","2LEVL","ATTACH","2","2,277","Yes","3,759","55","SQHU01"
"1","21750248","Active","SFD","14232 Community Dr","2910","$409,990","3","2","1","Carmelclay","THE GROVE AT LEGACY","0","2LEVL","ATTACH","2","2,223","No","2,223","83","CESC01"
"1","21740032","Active","SFD","5793 Opus Dr","2910","$449,000","3","2","1","Carmelclay","OVERTURE","1","1HALF","ATTACH","2","2,455","Yes","3,125","127","SNSH01"
"1","21756007","Active","SFD","7239 Delmont Dr","2910","$517,500","3","3","0","Carmelclay","OVERLOOK AT THE LEGACY","1","1LEVL","ATTACH","3","1,852","Yes","3,703","52","DREZ01"
"1","21757916","Active","CND","15 W Executive Dr Unit#305/2A","2910","$570,000","2","2","1","Carmelclay","NO SUBDIVISION","0","1LEVL","BUILTIN,OTHER","2","1,654","No","1,654","37","MITN01"
"1","21746397","Active","SFD","12584 Branford St","2910","$595,000","5","3","1","Carmelclay","VILLAGE OF WESTCLAY","1","2LEVL","ATTACH","2","2,701","Yes","3,547","101","CNPR01"
"1","21738520","Active","SFD","14349 Laura Vista Dr","2910","$599,900","3","3","0","Carmelclay","LAURA VISTA","2","1LEVL","ATTACH","3","2,414","Yes","4,334","136","EXRE01"
"1","21749510","Active","SFD","11784 Eden Estates Pl","2910","$650,000","4","4","1","Carmelclay","EDEN ESTATES","1","2LEVL","ATTACH","3","3,462","No","3,462","88","BHHS12"
"1","21746303","Active","SFD","1641 Summerlakes Ct","2910","$685,000","3","4","1","Carmelclay","SUMMERLAKES","2","1LEVL","ATTACH","3","4,409","No","4,409","101","REMG01"
"1","21756119","Active","SFD","2982 Kings Ct","2910","$725,000","5","4","1","Carmelclay","KINGS MILL","1","2LEVL","ATTACH","3","3,833","Yes","5,888","38","TUCK14"
"1","21732757","Active","SFD","11233 Temple Dr","2910","$799,999","4","4","1","Carmelclay","HERITAGE AT SPRING MILL","1","2LEVL","ATTACH","2","3,100","Yes","5,500","159","CESC01"
"1","21753062","Active","SFD","906 Auman Dr E","2910","$835,745","4","3","1","Carmelclay","AUMANS","2","2LEVL","ATTACH","2","3,255","Yes","5,567","68","DREZ01"
"1","21751252","Active","SFD","12258 Ams Run","2910","$870,000","4","3","1","Carmelclay","JACKSON'S GRANT","1","1LEVL","ATTACH","3","2,480","Yes","4,960","55","CESC01"
"1","21746620","Active","SFD","2695 Silver Oaks","2910","$915,000","3","3","1","Carmelclay","CAMDEN WALK","1","1LEVL","ATTACH","3","4,216","Yes","5,472","98","TUCK14"
"1","21752415","Active","SFD","305 3rd Ave NE","2910","$919,000","4","3","1","Carmelclay","BLACKWELL PARK","2","2LEVL","ATTACH","2","2,867","Yes","4,827","72","PDIG01"
"1","21734339","Active","SFD","2712 Silver Oaks Dr","2910","$930,000","3","3","1","Carmelclay","CAMDEN WALK","1","1LEVL","ATTACH","3","2,677","Yes","4,544","157","TUCK14"
"1","21728236","Active","SFD","1795 Milford St","2910","$1,100,000","5","5","1","Carmelclay","VILLAGE OF WESTCLAY","1","2LEVL","ATTACH","3","4,508","Yes","6,532","143","CERA01"
"1","21748506","Active","SFD","10416 High Grove Dr","2910","$1,150,000","5","4","1","Carmelclay","WINDEMERE","1","2LEVL","ATTACH","3","5,013","Yes","8,363","88","CESC05"
"1","21731541","Active","SFD","1248 Skytag Dr","2910","$1,249,000","6","4","1","Carmelclay","JACKSONS GRANT ON WILLIAMS CREEK","2","2LEVL","ATTACH","3","4,498","Yes","6,353","164","REAR04"
"1","21754507","Active","SFD","2200 W MAIN St","2910","$1,250,000","3","2","1","Carmelclay","NO SUBDIVISION","1","1LEVL","ATTACH","2","1,730","No","1,730","66","REAB09"
"1","21734270","Active","SFD","737 Suffolk Ln","2910","$1,285,000","6","4","2","Carmelclay","CLAYBRIDGE","4","2LEVL","ATTACH,MULTI","4+","6,510","Yes","7,330","156","BOYD01"
"1","21735063","Active","SFD","3848 W 141st St","2910","$1,325,000","6","5","2","Carmelclay","NO SUBDIVISION","3","2LEVL","ATTACH","4+","5,134","Yes","6,492","136","ECOR01"
"1","21730346","Active","SFD","2384 Treesdale Cir","2910","$1,419,500","5","5","3","Carmelclay","TREESDALE","2","2LEVL","ATTACH","4+","7,874","Yes","12,129","168","TUCK14"
"1","21756117","Active","SFD","13135 W Sherbern Dr","2910","$1,599,900","7","6","2","Carmelclay","ESTATES OF CLAY WEST","4","1HALF","ATTACH","4+","5,585","Yes","10,214","52","REAB01"
"1","21749081","Active","SFD","9950 Spring Mill Rd","2910","$1,925,000","5","4","2","Carmelclay","NO SUBDIVISION","3","2LEVL","ATTACH","4+","6,661","Yes","7,875","90","CBKA01"
"1","21743505","Active","SFD","4141 W 116th St","2910","$6,250,000","5","6","2","Carmelclay","NO SUBDIVISION","4","2LEVL","MULTI","4+","11,672","Yes","14,209","87","KWIN01"
"1","21755857","Active","SFD","14421 Stunner Pass Dr","2911","$273,900","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,185","No","1,185","53","HMSR01"
"1","21755827","Active","SFD","14433 Treasure Creek Ln","2911","$273,900","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","1","1LEVL","ATTACH","2","1,102","No","1,102","53","HMSR01"
"1","21755848","Active","SFD","8283 Glacier Ridge Dr","2911","$274,655","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,102","No","1,102","53","HMSR01"
"1","21755756","Active","SFD","8310 Summit Peak Ave","2911","$274,655","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","1","1LEVL","ATTACH","2","1,111","No","1,111","54","HMSR01"
"1","21755820","Active","SFD","14473 Treasure Creek Ln","2911","$277,900","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,222","No","1,222","53","HMSR01"
"1","21752108","Active","SFD","14437 Stunner Pass Dr","2911","$279,090","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","1","1LEVL","ATTACH","2","1,089","No","1,089","56","HMSR01"
"1","21755845","Active","SFD","8315 Glacier Ridge Dr","2911","$279,655","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","1","1LEVL","ATTACH","2","1,222","No","1,222","53","HMSR01"
"1","21755839","Active","SFD","14438 Stunner Pass Dr","2911","$281,655","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,222","No","1,222","53","HMSR01"
"1","21755847","Active","SFD","14478 Stunner Pass Dr","2911","$282,655","2","2","0","HamltSe","OVERLOOK AT WHITE RIVER","1","1LEVL","ATTACH","2","1,222","No","1,222","53","HMSR01"
"1","21755737","Active","SFD","8294 Summit Peak Ave","2911","$285,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","54","HMSR01"
"1","21755774","Active","SFD","8291 Glacier Ridge Dr","2911","$286,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,784","No","1,784","54","HMSR01"
"1","21755835","Active","SFD","8299 Glacier Ridge Dr","2911","$288,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,784","No","1,784","53","HMSR01"
"1","21755742","Active","SFD","14462 Stunner Pass Dr","2911","$288,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","2,502","No","2,502","54","HMSR01"
"1","21755715","Active","SFD","14446 Stunner Pass Dr","2911","$290,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,784","No","1,784","54","HMSR01"
"1","21755813","Active","SFD","14449 Treasure Creek Ln","2911","$291,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,784","No","1,784","53","HMSR01"
"1","21755735","Active","SFD","14465 Treasure Creek Dr","2911","$291,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,784","No","1,784","54","HMSR01"
"1","21755744","Active","SFD","8302 Summit Peak Ave","2911","$292,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","54","HMSR01"
"1","21755826","Active","SFD","8307 Glacier Ridge Dr","2911","$293,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","53","HMSR01"
"1","21755810","Active","SFD","14457 Treasure Creek Ln","2911","$293,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","53","HMSR01"
"1","21755828","Active","SFD","14470 Stunner Pass Dr","2911","$294,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","53","HMSR01"
"1","21752041","Active","SFD","14429 Stunner Pass Dr","2911","$294,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,785","No","1,785","56","HMSR01"
"1","21755725","Active","SFD","14454 Stunner Pass Dr","2911","$295,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","54","HMSR01"
"1","21755899","Active","SFD","8286 Summit Peak Ave","2911","$296,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","53","HMSR01"
"1","21755816","Active","SFD","14441 Treasure Creek Ln","2911","$299,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,784","No","1,784","53","HMSR01"
"1","21756332","Active","SFD","8282 Glacier Ridge Dr","2911","$319,900","2","3","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,165","Yes","2,230","49","HMSR01"
"1","21756327","Active","SFD","8250 Glacier Ridge Dr","2911","$327,900","2","3","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,165","Yes","2,177","49","HMSR01"
"1","21756301","Active","SFD","8258 Glacier Ridge Dr","2911","$351,900","3","3","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","2,650","Yes","3,361","49","HMSR01"
"1","21756322","Active","SFD","8274 Glacier Ridge Dr","2911","$352,900","3","3","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,880","Yes","2,591","49","HMSR01"
"1","21756319","Active","SFD","8266 Glacier Ridge Dr","2911","$352,900","3","2","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,880","Yes","2,591","49","HMSR01"
"1","21755894","Active","SFD","14450 Treasure Creek Ln","2911","$352,900","2","3","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,165","Yes","2,239","53","HMSR01"
"1","21756293","Active","SFD","14458 Treasure Creek Ln","2911","$363,900","2","3","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,165","Yes","2,239","49","HMSR01"
"1","21756295","Active","SFD","14474 Treasure Creek Ln","2911","$375,900","2","3","0","HamltSe","OVERLOOK AT WHITE RIVER","0","1LEVL","ATTACH","2","1,165","Yes","2,239","49","HMSR01"
"1","21755724","Active","SFD","14442 Treasure Creek Ln","2911","$384,900","3","3","1","HamltSe","OVERLOOK AT WHITE RIVER","1","2LEVL","ATTACH","2","1,880","Yes","2,626","54","HMSR01"
"1","21756290","Active","SFD","14466 Treasure Creek Ln","2911","$389,900","3","3","1","HamltSe","OVERLOOK AT WHITE RIVER","0","2LEVL","ATTACH","2","1,924","Yes","2,670","49","HMSR01"
"1","21734443","Active","SFD","8745 South St","2911","$495,000","3","0","1","HamltSe","NO SUBDIVISION","0","1HALF","DETATCH","4+","1,768","Yes","2,075","155","CARP21"
"1","21749456","Active","SFD","16635 Branham Dr","2912","$273,000","3","2","0","HamltSe","ARBOR PINES","0","1LEVL","ATTACH","2","1,611","No","1,611","85","KWIN05"
"1","21757749","Active","CND","13346 Saxony Blvd","2912","$299,995","3","2","2","HamltSe","PARKSIDE TOWNS AT SAXONY","0","3LEVL","ATTACH","2","2,073","No","2,073","37","CESC04"
"1","21755862","Active","SFD","15748 E 136th St","2912","$325,000","3","1","0","HamltSe","NO SUBDIVISION","0","1LEVL","ATTACH","4+","936","No","936","45","CARP26"
"1","21755481","Active","SFD","15635 Malta Way","2912","$384,270","2","3","0","HamltSe","LEGACY AT HUNTERS RUN","1","1HALF","ATTACH","3","2,345","No","2,345","55","MIHI01"
"1","21754528","Active","SFD","13032 Overview Dr","2912","$399,900","4","3","1","HamltSe","SAXONY","1","2LEVL","ATTACH","2","2,565","Yes","3,613","43","KWIN05"
"1","21752070","Active","SFD","14901 Anees Ln","2912","$401,555","2","2","0","HamltSe","MILL RIDGE FARMS","1","1LEVL","ATTACH","3","1,953","No","1,953","73","CERA01"
"1","21745373","Active","SFD","11537 Glen Ridge Cir","2912","$424,900","2","2","1","HamltSe","ARBOR GLEN","1","1HALF","ATTACH","3","3,104","Yes","5,096","105","TUCK14"
"1","21755704","Active","SFD","11681 HORIZON Ct","2912","$425,000","4","2","1","HamltSe","MASTHEAD","1","2LEVL","ATTACH","2","2,556","Yes","3,658","52","BHHS02"
"1","21756821","Active","SFD","11970 Prominence Pl","2912","$426,570","5","3","1","HamltSe","WHELCHEL SPRINGS","1","2LEVL","ATTACH","4+","2,978","No","2,978","45","CESC01"
"1","21756017","Active","SFD","16563 Dominion Dr","2912","$432,490","4","3","1","HamltSe","VERMILLION","1","2LEVL","ATTACH,OTHER","2","2,938","Yes","4,209","49","CESC01"
"1","21744633","Active","SFD","14831 Tiago Ln","2912","$433,335","3","3","0","HamltSe","MILL RIDGE FARMS","1","1LOFT","ATTACH","3","2,309","No","2,309","110","CERA01"
"1","21756050","Active","SFD","11880 Springtide Ln","2912","$438,365","5","3","1","HamltSe","WHELCHEL SPRINGS","1","2LEVL","ATTACH","3","3,251","No","3,251","52","CESC01"
"1","21744445","Active","SFD","15697 Whelchel Dr","2912","$447,850","5","3","1","HamltSe","WHELCHEL SPRINGS","1","2LEVL","ATTACH","3","3,726","No","3,726","110","CESC01"
"1","21745506","Active","SFD","10966 Towpath Ct","2912","$456,504","4","3","1","HamltSe","VILLAGE AT FLAT FORK","1","2LEVL","ATTACH","2","3,005","No","3,005","22","FRMN01"
"1","21757729","Active","SFD","16368 Drayton Way","2912","$551,265","5","5","1","HamltSe","VERMILLION","1","2LEVL","ATTACH","3","3,573","Yes","5,147","39","CESC01"
"1","21757739","Active","SFD","16382 Drayton Way","2912","$555,270","6","5","1","HamltSe","VERMILLION","1","2LEVL","ATTACH","3","3,434","Yes","4,845","39","CESC01"
"1","21758144","Active","SFD","10538 Madison Brooks Dr","2912","$559,000","5","4","1","HamltSe","BROOKS LANDING","1","2LEVL","ATTACH","3","3,379","Yes","4,502","32","CARP03"
"1","21740838","Active","SFD","10053 Soaring Eagle Ln","2912","$564,999","5","4","1","HamltSe","FOX HOLLOW","2","2LEVL","ATTACH","3","3,362","Yes","4,928","122","TUCK03"
"1","21748962","Active","SFD","10055 Deer Run Circle","2912","$579,000","6","4","1","HamltSe","WOODLANDS AT WINDERMERE","2","3LEVL","ATTACH","3","3,604","Yes","5,283","91","MONK01"
"1","21752001","Active","SFD","15581 ALLISTAIR Dr","2912","$625,000","4","4","0","HamltSe","RAVINIA","1","2LEVL","ATTACH","3","3,750","Yes","5,086","66","BHHS01"
"1","21754896","Active","SFD","12142 Whispering Breeze Dr","2912","$659,000","4","4","1","HamltSe","KNOLL AT THORPE CREEK","1","4LEVL","ATTACH","3","2,692","Yes","4,376","62","HMSR01"
"1","21754599","Active","SFD","16402 Nightshore Ln","2912","$669,900","4","3","2","HamltSe","PIPER GLEN","1","MULTI","ATTACH","3","4,111","Yes","5,834","63","REMD01"
"1","21746493","Active","SFD","12192 STEEPLEVIEW Ct","2912","$699,900","4","5","1","HamltSe","STEEPLEVIEW","1","2LEVL","ATTACH","3","3,888","Yes","5,657","88","BHHS02"
"1","21750447","Active","SFD","12794 Granite Ridge Cir","2912","$749,900","5","5","0","HamltSe","GRANITE RIDGE","1","2LEVL","ATTACH","3","3,874","Yes","5,543","75","BOCR01"
"1","21743423","Active","SFD","14766 Harvest Glen Blvd S","2912","$799,000","3","2","2","HamltSe","WOODS AT THORPE CREEK","1","1LEVL","ATTACH","3","3,036","Yes","6,072","115","RRSE01"
"1","21751997","Active","SFD","12274 POPLAR BEND Blvd","2912","$815,000","5","4","1","HamltSe","WOODS AT THORPE CREEK","1","2LEVL","ATTACH","3","4,367","Yes","6,465","67","BHHS01"
"1","21739064","Active","SFD","12114 Rangeview Ct","2912","$1,300,000","5","4","1","HamltSe","HORIZON","2","2LEVL","ATTACH","4+","5,834","Yes","9,789","131","RRSE01"
"1","21739955","Active","SFD","410 Breakwater Dr","2912","$1,448,500","4","3","2","HamltSe","BREAKWATER","1","2LEVL","ATTACH","3","6,151","Yes","10,111","129","BHHS01"
"1","21740869","Active","SFD","13585 Lake Ridge Ln","2912","$1,775,000","5","5","1","HamltSe","SPRINGS OF CAMBRIDGE","1","2LEVL","ATTACH","3","7,393","Yes","11,414","122","BHHS12"
"1","21745666","Active","SFD","215 Breakwater Dr","2912","$1,860,000","8","6","3","HamltSe","BREAKWATER","4","2LEVL","ATTACH","4+","7,288","Yes","11,462","48","BLRG01"
"1","21746879","Active","SFD","320 Breakwater Dr","2912","$2,295,000","5","5","2","HamltSe","BREAKWATER","3","2LEVL","ATTACH","4+","6,029","Yes","10,561","94","KWIN01"
"1","21746612","Active","SFD","13414 E 126TH St","2912","$3,499,900","7","7","2","HamltSe","NO SUBDIVISION","4","1LEVL","ATTACH,MULTI","4+","5,814","Yes","9,575","89","EVIN01"
"1","21739448","Active","SFD","2008 W State Road 32","2913","$159,900","3","1","0","WestWashn","NO SUBDIVISION","0","1LEVL","DETATCH","1","2,500","No","2,500","115","URE 01"
"1","21755638","Active","SFD","634 Birch St","2913","$239,900","3","1","0","WestWashn","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,352","No","1,352","52","KWIN01"
"1","21750848","Active","CND","17301 Graley Pl","2913","$279,995","2","2","0","WestWashn","SPRINGMILL VILLAS","0","1LEVL","ATTACH","2","1,597","No","1,597","80","CESC01"
"1","21752053","Active","CND","255 Moose Ln","2913","$289,995","2","2","0","WestWashn","SPRINGMILL VILLAS","1","1LEVL","ATTACH","2","1,751","No","1,751","73","CESC01"
"1","21756134","Active","CND","223 Moose Ct","2913","$294,690","2","2","0","WestWashn","SPRINGMILL VILLAS","1","1LEVL","ATTACH","2","1,751","No","1,751","52","CESC01"
"1","21751587","Active","SFD","17327 Dovehouse Ln","2913","$295,426","3","2","1","WestWashn","SUFFOLK AT OAK MANOR","0","2LEVL","ATTACH","2","1,709","No","1,709","76","FRMN01"
"1","21756135","Active","CND","215 Moose Ct","2913","$297,680","2","2","0","WestWashn","SPRINGMILL VILLAS","0","1LEVL","ATTACH","2","1,750","No","1,750","50","CESC01"
"1","21752057","Active","CND","263 Moose Ln","2913","$299,995","2","2","0","WestWashn","SPRINGMILL VILLAS","0","1LEVL","ATTACH","2","1,883","No","1,883","74","CESC01"
"1","21758897","Active","SFD","20139 Edwick Dr","2913","$304,480","3","2","1","WestWashn","COVENTRY","0","2LEVL","ATTACH","2","2,043","No","2,043","25","CESC01"
"1","21750317","Active","SFD","17284 Dovehouse Ln","2913","$322,239","3","2","1","WestWashn","SUFFOLK AT OAK MANOR","1","2LEVL","ATTACH","2","1,859","No","1,859","83","FRMN01"
"1","21754186","Active","SFD","19692 McDonald Pl","2913","$334,615","2","2","0","WestWashn","OSBORNE TRAILS","0","1LEVL","ATTACH","2","1,846","No","1,846","66","CESC01"
"1","21743369","Active","SFD","20157 Willenhall Ct","2913","$334,995","3","3","0","WestWashn","COVENTRY","1","1LEVL","ATTACH","2","2,348","No","2,348","115","CESC01"
"1","21756766","Active","SFD","20194 Willenhall Ct","2913","$338,995","3","2","0","WestWashn","COVENTRY","1","1LEVL","ATTACH","3","2,092","No","2,092","45","CESC01"
"1","21756762","Active","SFD","20218 Willenhall Ct","2913","$338,995","3","3","0","WestWashn","COVENTRY","1","1LEVL","ATTACH,OTHER","3","2,237","No","2,237","45","CESC01"
"1","21756764","Active","SFD","19703 McDonald Pl","2913","$339,615","2","2","0","WestWashn","OSBORNE TRAILS","0","1LEVL","ATTACH","2","1,915","No","1,915","46","CESC01"
"1","21738602","Active","SFD","15459 Wildflower Ln","2913","$339,900","4","3","1","WestWashn","CROSSINGS AT SPRINGMILL","1","2LEVL","ATTACH","2","2,208","Yes","3,184","135","MSWS01"
"1","21754173","Active","SFD","19693 Sumrall Pl","2913","$340,615","3","2","0","WestWashn","OSBORNE TRAILS","1","1LEVL","ATTACH","2","1,915","No","1,915","66","CESC01"
"1","21757732","Active","SFD","20123 Edwick Dr","2913","$348,975","5","3","0","WestWashn","COVENTRY","1","2LEVL","ATTACH","3","2,736","No","2,736","38","CESC01"
"1","21758265","Active","SFD","20074 Edwick Dr","2913","$355,675","5","3","1","WestWashn","COVENTRY","0","2LEVL","ATTACH","2","3,054","No","3,054","33","CESC01"
"1","21755928","Active","SFD","4433 Hayward Way","2913","$360,075","3","2","0","WestWashn","Scofield Farms","1","1LEVL","ATTACH","2","2,097","No","2,097","53","MIHI01"
"1","21750348","Active","SFD","19211 Donelson Ln","2913","$373,170","3","2","0","WestWashn","Scofield Farms","1","1LEVL","ATTACH","3","2,372","No","2,372","83","MIHI01"
"1","21756019","Active","SFD","2004 Ushant Ct","2913","$399,995","3","3","0","WestWashn","LIBERTY RIDGE","1","1HALF","ATTACH","3","2,638","No","2,638","52","CESC04"
"1","21731246","Active","SFD","3531 Cromwell Pl","2913","$400,000","3","2","0","WestWashn","VILLAGES OF OAK MANOR","1","1LEVL","ATTACH","2","2,069","No","2,069","167","HMSR01"
"1","21754901","Active","SFD","16430 Owen Dr","2913","$410,000","3","3","0","WestWashn","Wood Wind","1","1HALF","ATTACH","3","2,402","No","2,402","62","DREZ01"
"1","21756065","Active","SFD","19167 Scofield Farms Blvd","2913","$414,455","4","2","1","WestWashn","Scofield Farms","1","2LEVL","ATTACH","3","3,271","No","3,271","52","MIHI01"
"1","21754880","Active","SFD","3914 Stratfield Way","2913","$415,000","3","3","0","WestWashn","Nottingham at The Villages of Oak Manor","0","2LEVL","ATTACH","2","2,606","No","2,606","62","HMSR01"
"1","21748623","Active","SFD","15499 Woodford Dr","2913","$420,969","3","2","1","WestWashn","HARMONY","1","1LEVL","ATTACH","3","2,047","No","2,047","91","TUCK07"
"1","21757558","Active","SFD","17910 Joliet Rd","2913","$425,000","2","2","0","WestWashn","NO SUBDIVISION","0","1LEVL","ATTACH","2","2,240","No","2,240","38","BHHS01"
"1","21752271","Active","SFD","17361 Wetherington Dr","2913","$429,900","3","2","0","WestWashn","VILLAGES OF OAK MANOR","1","1LEVL","ATTACH","2","2,272","Yes","4,552","73","TUCK07"
"1","21743898","Active","SFD","309 N East St","2913","$435,000","4","3","1","WestWashn","NO SUBDIVISION","0","2LEVL","ATTACH","2","2,643","No","2,643","109","TRBL01"
"1","21749597","Active","SFD","3540 Snowdon Dr","2913","$450,000","4","2","1","WestWashn","VILLAGES OF OAK MANOR","1","2LEVL","ATTACH","2","2,457","No","2,457","88","HMSR01"
"1","21732159","Active","SFD","910 E 191ST St","2913","$499,500","3","2","0","WestWashn","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,740","No","1,740","161","BROG01"
"1","21757630","Active","SFD","18231 Birdview Ct","2913","$524,990","4","3","0","WestWashn","THE LAKES AT SHADY NOOK","1","1LEVL","ATTACH","3","2,344","Yes","3,432","39","FTRE02"
"1","21748897","Active","SFD","15488 Woodford Dr","2913","$530,900","3","3","0","WestWashn","HARMONY","1","1LEVL","ATTACH","2","2,350","No","2,350","90","BHHS12"
"1","21755719","Active","SFD","1522 Birchfield Dr","2913","$536,900","3","3","0","WestWashn","HARMONY","2","1LEVL","ATTACH","3","2,445","Yes","3,087","53","BHHS12"
"1","21752760","Active","SFD","18257 Birdview Ct","2913","$539,990","4","3","0","WestWashn","THE LAKES AT SHADY NOOK","1","1LEVL","ATTACH","3","2,562","Yes","3,587","67","CESC04"
"1","21747016","Active","SFD","15160 Hampworth Dr","2913","$599,000","3","3","0","WestWashn","BRIDGEWATER CLUB","1","1LEVL","ATTACH","3","2,119","Yes","3,707","89","BHHS12"
"1","21749547","Active","SFD","1380 Julep Ln","2913","$600,000","4","2","1","WestWashn","DERBY RIDGE","1","2LEVL","ATTACH","3","3,134","Yes","4,768","88","HMSR01"
"1","21756445","Active","SFD","18282 Lake Winds Dr","2913","$607,990","5","4","0","WestWashn","THE LAKES AT SHADY NOOK","1","2LEVL","ATTACH","3","2,715","Yes","3,675","46","CESC04"
"1","21743893","Active","SFD","135 W Hoover St","2913","$699,000","4","3","1","WestWashn","SUBDIVISION NOT AVAILABLE See Legal","1","2LEVL","ATTACH","2","3,026","Yes","4,402","109","TRBL01"
"1","21756467","Active","SFD","19901 Windsor Park Blvd","2913","$799,900","3","2","1","WestWashn","CHATHAM HILLS","1","1LEVL","ATTACH","3","2,424","Yes","4,096","48","CESC01"
"1","21750101","Active","SFD","15906 Canticle Way","2913","$819,900","5","6","1","WestWashn","SERENADE","2","2LEVL","ATTACH","3","3,808","Yes","4,678","83","BHHS12"
"1","21735534","Active","SFD","4435 W 176th St","2913","$899,000","5","4","1","WestWashn","NO SUBDIVISION","1","2LEVL","ATTACH,MULTI","3","3,710","Yes","6,000","110","TUCK14"
