MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21725581,,Residential,Single Fam,,Lockford Walk North,Ronda Cooper,Daniel Nohe,300000,327500,2020-08-25,,,
21723001,,Residential,Single Fam,,Foudray,Pamela Aguirre,,375000,335000,2020-07-03,,,
21756768,,Residential,Single Fam,,Alder,Bradley A. Grant,,345775,345775,2020-12-10,,,
21756124,,Residential,Single Fam,,Basswood,Bradley A. Grant,,387775,387775,2020-12-07,,,
21756829,,Residential,Single Fam,,Woodward,Marie Edwards,,396724,396724,2020-12-10,,,
21750998,,Residential,Single Fam,,Misty Creek,Tiffany Dearman,,414990,409990,2020-11-06,,,
21754145,,Residential,Single Fam,,Abner,Bradley A. Grant,,422165,422165,2020-11-20,,,
21745574,,Residential,Single Fam,,Walnut Creek,Marie Y. Nolan,,490197,432000,2020-10-12,,,
21730660,,Residential,Single Fam,,River Birch,Matthew Edens,,634900,634900,2020-08-07,,,
21744828,,Residential,Single Fam,,County Road 625,Daniel Moran,,799000,799000,2020-10-08,,,
21718653,,Residential,Single Fam,,900 E,Dan Laser,,1280000,1180000,2020-06-12,,,
21740227,,Residential,Single Fam,,Washington,"Steven A. Kuhn, Sr.",,190000,169900,2020-09-23,,,
21749508,,Residential,Single Fam,,Orchard,Ed Schrier,,249900,248900,2020-10-29,,,
21738329,,Residential,Single Fam,,GEORGE,Brandon Lawson,,559000,509000,2020-09-24,,,
21724984,,Residential,Single Fam,,Charlton,Tim Boston,,595000,579900,2020-07-15,,,
21755151,,Residential,Condo,,Thistlewood,Megan Parrish,,200000,194900,2020-11-27,,,
21755032,,Residential,Condo,,Hamilton,Beverly S. Coombs,,225000,215000,2020-11-25,,,
21749991,,Residential,Single Fam,,Ewbank,Lisa Bohr,,275000,265000,2020-10-31,,,
21757603,,Residential,Single Fam,,Buckingham,Joe Pritchett,Angela Pritchett,269900,269900,2020-12-17,,,
21758500,,Residential,Single Fam,,Orchid,Mike Scheetz,Melanie Scheetz,301800,301800,2020-12-29,,,
21726238,,Residential,Single Fam,,Ben Riley,Marie Edwards,,359900,344900,2020-07-21,,,
21757003,,Residential,Single Fam,,Woodward,Marie Edwards,,373019,373019,2020-12-11,,,
21740444,,Residential,Single Fam,,County Road 825,Andrew Fansler,,970000,890000,2020-09-21,,,
21758512,,Residential,Single Fam,,US Highway 40,Brandon Lawson,,1,1,2020-12-28,,,
21758026,,Residential,Single Fam,,County Road 700,Lindsey Smalling,Jared Smith,169900,169900,2020-12-22,,,
21751282,,Residential,Single Fam,,Knox,Matt Harvey,,199900,199900,2020-11-09,,,
21746647,,Residential,Single Fam,,County Road 200,Lance Crewes,,1600000,1600000,2020-10-22,,,
21721832,,Residential,Single Fam,,County Road 800,Corina Jones,,1800000,1800000,2020-07-04,,,
21755911,,Residential,Single Fam,,MAIN,Tyler Renick,,79000,69000,2020-12-03,,,
21757071,,Residential,Single Fam,,MAIN,Rich Boals,,130000,124900,2020-12-11,,,
21750993,,Residential,Single Fam,,Main,Stephanie Latham,,124900,124900,2020-11-05,,,
21757511,,Residential,Single Fam,,Barbara,Danielle B. Robinson,,224900,224900,2020-12-16,,RE/MAX Ability Plus,Sally Curwick
21748344,,Residential,Single Fam,,Acre,Tommie Hamilton,,229950,224950,2020-10-22,,F.C. Tucker Company,Diana McGlothlin
21756865,,Residential,Single Fam,,Branches,Scott White,,235000,235000,2020-12-11,,A Prime Insurance & Realty,Kidane Beraki
21755184,,Residential,Single Fam,,COUNTY ROAD 700 N,Candi Smith,,270000,249900,2020-12-01,,"Harp Realty, LLC",James Copsey
21751441,,Residential,Single Fam,,Sablecliff,Cassie V. Newman,,320624,320624,2020-11-09,,Non-BLC Office,Non-BLC Member
21745372,,Residential,Single Fam,,Prelude,Jonathan D. Bell,Scott White,348490,348721,2020-10-13,,Keller Williams Indy Metro S,Merissa Houston
21756468,,Residential,Single Fam,,Sablecliff,Cassie V. Newman,,347334,349334,2020-12-08,,Janet Homes and Towers,Kudirat Oyesigi
21755657,,Residential,Single Fam,,Sonora,Cassie V. Newman,,353090,355090,2020-12-02,,"Zion Group REALTORS, LLC",Yetunde Laswell
21742913,,Residential,Single Fam,,LOCKERBIE,Jeremy A. Page,,385000,370000,2020-10-01,,F.C. Tucker Company,Kailly Fisher
21757303,,Residential,Single Fam,,Meridian,Reba Evans,Amy Evans,185000,185000,2020-12-14,,Encore Sotheby's International,Radmila Adams
21757271,,Residential,Single Fam,,Brixton Woods East,Jamie Hall,Lea K. Grove,209900,209900,2020-12-16,,"American Wholesale Properties,",Sheila Hubbard
21757664,,Residential,Single Fam,,Douglas,Daniel Leeper,,150000,150000,2020-12-17,,"Slate Realty, LLC",Catherine Torzewski
21756427,,Residential,Single Fam,,Lake,Patrick Keller,,185000,185000,2020-12-10,,"eXpert, REALTORS®",Ian Bell
21756991,,Residential,Single Fam,,County Road 901,Patricia Cutsinger,,190000,190000,2020-12-11,,RE/MAX Ability Plus,Susan Lehmann
21758555,,Residential,Single Fam,,NORMAN,Keri Arthurton,,183000,193000,2020-12-29,,"Carpenter, REALTORS®",James L. Melson
21751287,,Residential,Single Fam,,Green,Melody Owen,,205000,195000,2020-11-09,,Keller Williams Indy Metro NE,Chiquita Watkins
21755875,,Residential,Single Fam,,SUNNY,Dana Fafard,,199000,199000,2020-12-03,,Keller Williams Indy Metro NE,Beth Liller
21756993,,Residential,Single Fam,,Hornaday,Rhoda Brown,,199900,199900,2020-12-14,,F.C. Tucker Company,Sherry H. Drybrough
21757548,,Residential,Single Fam,,Briarwood,Eric A. Gebauer,,200000,200000,2020-12-16,,Fathom Realty,Alan Hamson
21755121,,Residential,Single Fam,,Eastfork,Whitney Strange,,200000,200000,2020-12-03,,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21746939,,Residential,Single Fam,,Hickory,Michele Marsh,Hannah Marsh,212900,207500,2020-10-21,,"eXp Realty, LLC",Daniel Leeper
21744831,,Residential,Single Fam,,Wyndham,Roy Hedeen,,219900,219900,2020-10-09,,F.C. Tucker Company,Mandy Sheckles
21757952,,Residential,Single Fam,,College,Summer Thomas,,225000,225000,2020-12-24,,Harvest Realty Group LLC,Jennifer A. Foy
21755748,,Residential,Single Fam,,Clifford,Crystal O'Brien,Crystal O'Brien,247000,225000,2020-12-03,,Front Porch Real Estate,Nicole M. Lloyd
21756250,,Residential,Single Fam,,US Highway 136,Richard Bradford,,239900,234900,2020-12-04,,Keller Williams Indpls Metro N,Sarah Donaldson
21750628,,Residential,Single Fam,,Armstead,Michael B. Jett,,253000,253000,2020-11-06,,"eXp Realty, LLC",Michelle Dumas
21756123,,Residential,Single Fam,,Walpole,Erin Long,,265000,265000,2020-12-04,,Keller Williams Indy Metro NE,Whitney Strange
21757283,,Residential,Single Fam,,Hideaway Circle,Christopher Schrader,,278500,278500,2020-12-14,,F.C. Tucker Company,Kathleen Tearman
21752563,,Residential,Condo,,Spencer,Randy M. Williams,Donald Stratton,279900,279900,2020-11-17,,"Instate Realty, LLC",Randy M. Williams
21749372,,Residential,Single Fam,,Kent,Scott A. Lindsay,,279995,279995,2020-10-29,,Trueblood Real Estate,Brian Black
21743015,,Residential,Single Fam,,Tina,Scott A. Lindsay,,282485,279995,2020-09-30,,F.C. Tucker Company,Tami Pelton
21705500,,Residential,Condo,,Mansfield,Jamie Hall,Lea K. Grove,283919,283919,2020-04-17,,"Carpenter, REALTORS®",Cheryl Cassidy
21750920,,Residential,Single Fam,,Kent,Scott A. Lindsay,,314875,309995,2020-11-06,,Keller Williams Indy Metro W,Matthew Reffeitt
21750930,,Residential,Single Fam,,Kent,Scott A. Lindsay,,312380,310995,2020-11-06,,Keller Williams Indpls Metro N,Kelsey Childers
21744395,,Residential,Single Fam,,Kent,Scott A. Lindsay,,322380,322380,2020-10-06,,"Ridenour Real Estate Services,",Maria Ridenour
21755935,,Residential,Condo,,Mansfield,Randy Hazel,,345000,345000,2020-12-04,,F.C. Tucker Company,Linda Gehring
21750924,,Residential,Single Fam,,Emmaline,Scott A. Lindsay,,367570,364995,2020-11-06,,F.C. Tucker Company,Daimon Buck
21744389,,Residential,Single Fam,,Emmaline,Scott A. Lindsay,,364475,365475,2020-10-06,,Non-BLC Office,Non-BLC Member
21750944,,Residential,Single Fam,,Collisi,Bradley A. Grant,,372370,369995,2020-11-06,,Keller Williams Indy Metro S,Lorena Myers
21743021,,Residential,Single Fam,,Linton,Scott A. Lindsay,,382165,386165,2020-09-30,,Non-BLC Office,Non-BLC Member
21748210,,Residential,Single Fam,,Collisi,Bradley A. Grant,,399995,386995,2020-10-23,,My Agent,Cindy Grigsby
21756774,,Residential,Single Fam,,Kent,Scott A. Lindsay,,397485,397485,2020-12-11,,Non-BLC Office,Unknown Non-BLC Member
21293384,False,Residential,Single Fam,4920,County Road 575,Kenneth Magee,,1395000,1250000,2014-05-22,,Non-BLC Office,Non-BLC Member
21756658,,Residential,Condo,,Avon Strand,Tony Janko,Toni Eads,130000,130000,2020-12-24,,F.C. Tucker Company,Peggy Kieper
21749897,,Residential,Condo,,Ridgeview Way,Joe Pritchett,Angela Pritchett,135000,135000,2020-10-31,,"Mosley Real Estate Agency, LLC",Brandon S. Mosley
21757198,,Residential,Single Fam,,Avon,Heather Ludlow,,137500,137500,2020-12-13,,RE/MAX Centerstone,Allen Culpepper
21735858,,Residential,Single Fam,,New Moon,Ted Hudnut,,175500,175500,2020-09-02,,"TBH Realty and Management, Inc",Ted Hudnut
21757714,,Residential,Single Fam,,New Dawn,Clarence VanSlyke,,176900,176900,2020-12-17,,"Values Driven Realty, Inc.",Katherine A. Ambrose
21756845,,Residential,Single Fam,,Cannonade,Melissa L. Baker,,179900,179900,2020-12-10,,F.C. Tucker Company,Mandy Sheckles
21755069,,Residential,Single Fam,,Clear Sky,Heather Ludlow,,194900,194900,2020-11-25,,F.C. Tucker Company,Mandy Sheckles
21755468,,Residential,Single Fam,,Stonelick,Patrick Keller,,202500,202500,2020-12-01,,"Alesia Brown Realty Group, Inc",Alesia Brown
21757742,,Residential,Single Fam,,Cairo,Carrie Vavul,,205000,205000,2020-12-18,,"Carpenter, REALTORS®",Peter T. Carlino
21756661,,Residential,Single Fam,,Austin,Carl Vargas,Krista Robinson,204900,216900,2020-12-11,,"eXp Realty, LLC",Marcia Souers
21757888,,Residential,Single Fam,,Sea Hero,Todd Campbell,,220000,220000,2020-12-18,,The Modglin Group,Olayemi Adedayo
21756160,,Residential,Single Fam,,Morning Sun,Jason DeArman,Emily Silveus,220000,220000,2020-12-08,,F.C. Tucker Company,Dare Kayode
21757451,,Residential,Single Fam,,Ashley,Lindsey Smalling,,226570,226570,2020-12-16,,Non-BLC Office,Unknown Non-BLC Member
21754677,,Residential,Single Fam,,Carrie,Robert W. Sorrell,,232900,232900,2020-12-18,,"Carpenter, REALTORS®",Michele Allison
21752585,,Residential,Single Fam,,TWINLEAF,Joshua Howard,,234900,234900,2020-12-09,,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21757934,,Residential,Single Fam,,Foxtail,Reba Evans,Amy Evans,237900,237900,2020-12-21,,RE/MAX Ability Plus,Latham Brown
21757145,,Residential,Single Fam,,Barberry,Shea Duymovic,,254900,249999,2020-12-13,,"Urban Realty Group, LLC",Andrea Regan
21748509,,Residential,Single Fam,,Allium,Marie Edwards,,255309,255309,2020-10-23,,Non-BLC Office,Non-BLC Member
21745726,,Residential,Single Fam,,Ninebark,Marie Edwards,,258539,258539,2020-10-13,,"Carpenter, REALTORS®",Julissa Ramos-Fernandez
21749918,,Residential,Single Fam,,Lupine,Marie Edwards,,259970,259970,2020-10-31,,Non-BLC Office,Non-BLC Member
21749919,,Residential,Single Fam,,Allium,Marie Edwards,,266029,266029,2020-10-31,,Non-BLC Office,Non-BLC Member
21740910,,Residential,Single Fam,,Ninebark,Marie Edwards,,266200,266200,2020-09-28,,Non-BLC Office,Non-BLC Member
21757438,,Residential,Single Fam,,Murray,Lindsey Smalling,,277995,277995,2020-12-15,,Non-BLC Office,Unknown Non-BLC Member
21754992,,Residential,Single Fam,,Stone Trace,Christopher C. Schrader,,279900,279900,2020-11-25,,F.C. Tucker Company,Catherine Fese
21757447,,Residential,Single Fam,,WINTON,Kimberly S. Morgan,,284900,284900,2020-12-15,,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21756753,,Residential,Single Fam,,COUNTY ROAD 151 N,Kerri Storey,,284900,284900,2020-12-18,,RE/MAX Ability Plus,Jayne Gauci
21745774,,Residential,Single Fam,,Ninebark,Marie Edwards,,285625,285625,2020-10-13,,"Zion Group REALTORS, LLC",Seun Adepeju
21750906,,Residential,Single Fam,,Trailside,David Charles,,289900,289900,2020-11-05,,High Point Realty Group,Kendrick Davis
21751218,,Residential,Single Fam,,Wedgewood,Dan Swartz,,299900,299900,2020-11-07,,Gowdy Group Realty LLC,Ricky Gowdy
21756015,,Residential,Single Fam,,Fort,Scott A. Lindsay,,311880,311880,2020-12-04,,Non-BLC Office,Unknown Non-BLC Member
21752003,,Residential,Single Fam,,Crossfield,Scott A. Lindsay,,316880,316880,2020-11-13,,Highgarden Real Estate,Ryan Radecki
21748492,,Residential,Single Fam,,Ninebark,Marie Edwards,,317409,317409,2020-10-23,,Scott Estates,Michael Scott
21756031,,Residential,Single Fam,,Crossfield,Scott A. Lindsay,,317880,317880,2020-12-04,,Janet Homes and Towers,Janet Laoye
21744376,,Residential,Single Fam,,Fort,Scott A. Lindsay,,329475,329475,2020-10-06,,Red Bridge Real Estate,Gloria Gear
21751996,,Residential,Single Fam,,Crossfield,Scott A. Lindsay,,331470,331470,2020-11-13,,CENTURY 21 Scheetz,Scott A. Lindsay
21756044,,Residential,Single Fam,,Eton,Scott A. Lindsay,,331475,331475,2020-12-04,,Janet Homes and Towers,Kudirat Oyesigi
21756064,,Residential,Single Fam,,Fort,Scott A. Lindsay,,333475,333475,2020-12-04,,Non-BLC Office,Unknown Non-BLC Member
21757473,,Residential,Single Fam,,Tamarack,Nancy A. Dewbrew,,334900,334900,2020-12-16,,Central Indiana Real Estate LL,Nancy A. Dewbrew
21756058,,Residential,Single Fam,,Crossfield,Scott A. Lindsay,,335475,335475,2020-12-04,,"Triple E Realty, LLC",Andrea Morrow
21754784,,Residential,Single Fam,,Galway,Marcus Fillyaw,,339900,339900,2020-11-25,,F.C. Tucker Company,Thomas Nguyen
21742318,,Residential,Single Fam,,Ninebark,Marie Edwards,,343672,343672,2020-09-25,,Non-BLC Office,Non-BLC Member
21751676,,Residential,Single Fam,,Chestnut,Andrea Galvan,,350000,350000,2020-11-24,,"Sullivan Realty Group, LLC",Joseph M. Sullivan
21750352,,Residential,Single Fam,,Liberty,Rachael Phillips,,350000,350000,2020-12-09,,"Smart Choice Realtors, LLC",Suzanne Roell-Carlson
21727659,,Residential,Single Fam,,Thames,Marie Edwards,,365880,363710,2020-07-23,,"Carpenter, REALTORS®",Harvir Kaur
21744350,,Residential,Single Fam,,Ferndale,Bradley A. Grant,,374175,364995,2020-10-07,,F.C. Tucker Company,Rhoda E. Brown
21744346,,Residential,Single Fam,,Basswood,Bradley A. Grant,,403670,403670,2020-10-07,,RE/MAX Centerstone,David Charles
21742897,,Residential,Single Fam,,Basswood,Bradley A. Grant,,419070,409995,2020-09-30,,My Agent,Deborah M. White
21738930,,Residential,Single Fam,,Abner,Bradley A. Grant,,449560,435995,2020-09-15,,Keller Williams Indy Metro W,Kimberly S. Morgan
21752851,,Residential,Single Fam,,Mill,Christopher C. Schrader,,436500,436500,2020-11-17,,Realty One Group New Horizons,Donte Samuel
21738936,,Residential,Single Fam,,Abner,Bradley A. Grant,,438150,438150,2020-09-15,,Non-BLC Office,Non-BLC Member
21744343,,Residential,Single Fam,,Basswood,Bradley A. Grant,,468645,454995,2020-10-07,,"MYL Realty, LLC",Deshuang Man
21757629,,Residential,Single Fam,,Catalpa,Nicole Morales,,584999,584999,2020-12-14,,F.C. Tucker Company,Peggy Kieper
21737278,,Residential,Single Fam,,Indiana,Patricia Spurlock-Lane,,132000,120000,2020-09-05,,"IPRES, INC",Donald A. Steinmetz
21751769,,Residential,Single Fam,,Broadway,Patricia Spurlock-Lane,,130000,130000,2020-11-11,,Trueblood Real Estate,Gabrielle O'Connor
21752602,,Residential,Condo,,BROOKWOOD,Marla J. Holbrook,,174900,167900,2020-11-16,,F.C. Tucker Company,Debbie Konter
21752233,,Residential,Single Fam,,Edgewood,Andrea Regan,,240000,240000,2020-11-13,,Keller Williams Indy Metro W,Kristin Spiegel
21756561,,Residential,Single Fam,,Abbey,Lydia Homeier,,247956,247956,2020-12-08,,Great Woods Realty LLC,Brian M. Smith
21731121,,Residential,Single Fam,,Sweetsen,Ted Hudnut,,160000,160000,2020-09-02,,"TBH Realty and Management, Inc",Ted Hudnut
21756372,,Residential,Condo,,Revere,Cheryl L. Sizemore,,170000,170000,2020-12-07,,Keller Williams Indy Metro W,Larisa Marcone
21756276,,Residential,Condo,,ANDREWS,Michelle L. Campbell,,170000,170000,2020-12-07,,RE/MAX Cornerstone,Chris Harcourt
21757033,,Residential,Single Fam,,Layton,Myrona J. Gilley,,172000,172000,2020-12-11,,F.C. Tucker Company,Mandy Sheckles
21755196,,Residential,Single Fam,,Aubert,Kathleen Tearman,,185000,182500,2020-12-01,,CENTURY 21 Scheetz,Wanda Smith
21755730,,Residential,Single Fam,,KENTUCKY,Ashley Wright,Mindy Fruits,185000,185000,2020-12-02,,Keller Williams Indy Metro W,Holly Keith
21757420,,Residential,Single Fam,,Highlander,Rodney Heard,Jason Miller,195000,195000,2020-12-21,,"Carpenter, REALTORS®",Laura Vermillion
21692732,,Residential,Condo,,Payne,Janet McAdams,,192900,195500,2020-01-30,,James Management Group,W. Michael James
21756552,,Residential,Single Fam,,Brendon,Corey Batt,,218900,209900,2020-12-10,,Highgarden Real Estate,Robyn Breece
21745679,,Residential,Single Fam,,Dahlia,Todd Ferris,,224900,216900,2020-10-21,,F.C. Tucker Company,Dean D. Glascock Jr
21736433,,Residential,Condo,,Payne,Janet McAdams,,223500,223500,2020-09-01,,James Management Group,Janet M. McAdams
21715373,,Residential,Single Fam,,OAK HILL,James Gilday,,224900,239900,2020-05-30,,"House Smart Realty, LLC",Michelle West
21756283,,Residential,Single Fam,,Lawndale,Kevin R. Andrews,,249900,249900,2020-12-10,,"Carpenter, REALTORS®",Laura Vermillion
21757208,,Residential,Single Fam,,Brentwood,Joshua Shives,,250000,250000,2020-12-12,,Indy Real Estate,Tamela Todd
21757967,,Residential,Single Fam,,Bluewood,Lisa Bishop,,269900,269900,2020-12-22,,F.C. Tucker Company,Kimberly White
21752996,,Residential,Single Fam,,Remrod,Mabel Liu,,269900,269900,2020-11-18,,CrossRoads Link Realty,Salai Lungngam
21692839,,Residential,Single Fam,,Ben Riley,Marie Edwards,,347272,324900,2020-01-31,,Non-BLC Office,Unknown Non-BLC Member
21756076,,Residential,Single Fam,,Woodward,Marie Edwards,,347670,347670,2020-12-04,,RE/MAX Advanced Realty,Mukul Khanna
21751372,,Residential,Single Fam,,Fresia,Christopher C. Schrader,,364900,364900,2020-11-09,,Non-BLC Office,Unknown Non-BLC Member
21671015,,Residential,Single Fam,,Jenkins,Marie Edwards,,434283,389900,2019-09-24,,RE/MAX Centerstone,Jennifer Tallent
21756666,,Residential,Single Fam,,Chazimal,Dan Weathers,Edward James,419000,419000,2020-12-18,,F.C. Tucker Company,Deborah Elliott
21704916,,Residential,Single Fam,,County Road 400,Olen Miller,,199900,199900,2020-04-13,,Highgarden Real Estate,Ryan Radecki
21756873,,Residential,Single Fam,,Masten,Carl Vargas,Krista Robinson,319900,319900,2020-12-14,,"eXpert, REALTORS®",Ian Bell
21740432,,Residential,Single Fam,,Walnut,Debbie McMillan,Michael L. Coates,145000,115900,2020-09-28,,Realty One Group New Horizons,Justin R. Perrey
21755112,,Residential,Single Fam,,County Road 475 W,Julie Gill,,245000,245000,2020-11-27,,CrestPoint Real Estate,Nicholas Bradford
21756777,,Residential,Single Fam,,County Road 550,Rachael R. Phillips,,700000,700000,2020-12-10,,Indiana Home Realty,Todd Messer
21752489,,Residential,Single Fam,,Center,Peter T. Carlino,,210000,210000,2020-11-16,,Greenwood Home Realty,Donald Gurunian
21722298,,Residential,Single Fam,,Apple,Matthew Reffeitt,,139900,139900,2020-07-01,2020-11-01,"Wright, REALTORS®",Eric Miller
21708307,,Residential,Condo,,Whittington,Lisa R. Fischer,,145900,145900,2020-05-04,2020-12-31,RE/MAX Centerstone,Michael P. Price
21718524,,Residential,Single Fam,,Muirfield,David S. Christopher,,152500,152500,2020-06-12,2020-08-12,RE/MAX Advanced Realty,David S. Christopher
21705937,,Residential,Condo,,Brittany,Janis Smith,,170599,168599,2020-04-20,2020-10-16,F.C. Tucker Company,Diana McGlothlin
21737206,,Residential,Single Fam,,Kingston,Warren Smith,David S. Christopher,170000,170000,2020-09-04,2021-02-05,Keller Williams Indy Metro W,Gloria Gear
21724649,,Residential,Condo,,Muirfield,Timothy Hardin,,184900,184900,2020-07-13,2020-12-31,Ferris Property Group,Cindy Starks
21708562,,Residential,Single Fam,,County Road 800,Lisa Graham,,179900,179900,2020-05-07,2020-11-07,"Ridenour Real Estate Services,",Maria Ridenour
21730842,,Residential,Condo,,Muirfield,Matthew Trammel,,175000,175000,2020-08-10,2021-01-08,Front Porch Real Estate,Brenda Robidou
21707570,,Residential,Single Fam,,Summersby,Jonathan A. Randolph,Candice Randolph,179900,179900,2020-05-01,2020-11-01,F.C. Tucker Company,Matt King
21722925,,Residential,Single Fam,,WINDING CREEK,Maria Ridenour,,179900,179900,2020-07-03,2020-12-31,Berkshire Hathaway Home,Terri McGavock
21715810,,Residential,Single Fam,,Muirfield,Jill L. Martin,Annette Anderson,185000,185000,2020-06-03,2020-12-02,Highgarden Real Estate,Shannon Gilbert
21732841,,Residential,Condo,,Grassy Ridge,Jennifer Brammer,,186000,186000,2020-08-19,2020-08-22,Jennifer Brammer,Jennifer Brammer
21723267,,Residential,Single Fam,,Auburn,Summer Thomas,,170000,186000,2020-07-09,2021-01-09,Rise Real Estate,Trent J. Whittington
21710743,,Residential,Single Fam,,Summer Ridge,Carl Vargas,,184900,184900,2020-05-18,2020-11-18,Indy at Home,Jessica M Rogers
21744526,,Residential,Single Fam,,County Road 900,Randy A. Placencia,,189900,189900,2020-10-07,2021-10-01,"eXp Realty, LLC",Kelly Dorsey
21716690,,Residential,Single Fam,,White Lick,David DeSutter,,185000,185000,2020-06-10,2020-12-07,NextHome Connection,Tonya McCarthy
21745722,,Residential,Single Fam,,River Ridge,Lynn Murray,,189900,189900,2020-10-15,2021-04-15,"eXp Realty, LLC",Richard Sutton
21711403,,Residential,Single Fam,,BLUE RIDGE,Lynn M. Geis,,192000,192000,2020-05-20,2020-11-20,"Ridenour Real Estate Services,",Maria Ridenour
21716479,,Residential,Single Fam,,State Road 267,Daniel Moran,,205000,199500,2020-06-05,2020-07-16,"Ferguson Realty Services, LLP",Vincent Ferguson
21745231,,Residential,Single Fam,,Eastbranch,Marian Wolff,Ira F. Wolff,200000,200000,2020-10-09,2021-01-09,Keller Williams Indy Metro W,Matthew Reffeitt
21731629,,Residential,Single Fam,,State Road 267,Karina Davison,,200000,200000,2020-08-13,2020-09-30,Non-BLC Office,Non-BLC Member
21728120,,Residential,Single Fam,,Audubon,Nicole M. Peters,,196900,196900,2020-07-29,2021-01-29,"Carpenter, REALTORS®",Jeremy A. Page
21719682,,Residential,Single Fam,,AUDUBON,Mary Wernke,Maryanne O'Brien,194500,194500,2020-07-02,2021-01-02,Keller Williams Indy Metro W,Morgan L Lathery
21708752,,Residential,Single Fam,,County Road 650,Jeremy A. Page,,200000,200000,2020-05-08,2020-11-08,Berkshire Hathaway Home,Terri McGavock
21718474,,Residential,Single Fam,,Burns,Andy Waggoner,,209900,209900,2020-06-12,2020-12-11,Keller Williams Zionsville,Stacy Snively
21739077,,Residential,Single Fam,,KINGSTON,Christopher Hartwell,,205000,205000,2020-09-17,2021-03-15,Keller Williams Indy,Eduardo Nieto
21737314,,Residential,Single Fam,,Audubon,Pam Potoczek,Michael Potoczek,206900,206900,2020-09-11,2021-03-31,Keller Williams Indpls Metro N,Lisa Antonacci
21736207,,Residential,Single Fam,,David,Eric Gebauer,,210000,210000,2020-09-03,2021-01-31,F.C. Tucker Company,John Dininger
21729143,,Residential,Single Fam,,Crown,Warren Smith,David S. Christopher,210000,210000,2020-07-31,2020-12-31,Berkshire Hathaway Home,Gurpartap Gill
21725871,,Residential,Single Fam,,WINDING CREEK,Rhonda Smith,,199900,199900,2020-07-20,2021-01-20,F.C. Tucker Company,Jane Wells
21710720,,Residential,Single Fam,,Summer Ridge,Jamie J. Boggs,,210000,213900,2020-05-18,2020-11-18,United Real Estate Indpls,Jason Gunn
21728648,,Residential,Single Fam,,County Road 800,Lynn M. Geis,,239500,225000,2020-07-29,2021-01-29,"Carpenter, REALTORS®",Molly Burton
21738767,,Residential,Single Fam,,Chestnut,James L. Melson,,220000,220000,2020-09-17,2021-03-17,"Urban Realty Group, LLC",Andrea Regan
