MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21738460,,Residential,Single Fam,,Albert,Fred Nelson,,312105,309995,2020-09-12,,Mike Watkins Real Estate Group,Patrick Watkins
21757397,,Residential,Condo,,Luke's,Ron Rose,,310185,310185,2020-12-15,,"Indiana Realty Pros, Inc.",Ron Rose
21758585,,Residential,Single Fam,,Cloverdale,Donald Wilder,,339000,339000,2020-12-29,,Keller Williams Indpls Metro N,Praveena Velmurugaswamy
21756760,,Residential,Single Fam,,Nevermind,Austin L Smythe,,349900,349900,2020-12-10,,Berkshire Hathaway Home,Christopher B. Fahy
21722603,,Residential,Single Fam,,Sedona,Marie Edwards,,352705,349900,2020-07-02,,Non-BLC Office,Unknown Non-BLC Member
21699982,,Residential,Single Fam,,Mound,Marie Edwards,,372735,354900,2020-03-12,,Legacy Homes International,Sarabjit Sikand
21751002,,Residential,Single Fam,,Saratoga,Chris Hilligoss,,379900,374900,2020-11-06,,CENTURY 21 Scheetz,Jennifer D. Laughner
21752362,,Residential,Single Fam,,AUBURN FORD,Roger D. Webb,,375000,375000,2020-12-21,,"Ready To Call Home, LLC",Christine Hendricks
21750477,,Residential,Single Fam,,Saddle Club South,Cassie V. Newman,,392655,392655,2020-11-03,,Your Home Team,Corina Jones
21758763,,Residential,Single Fam,,Wyndale,Rachel Schaller,,394431,394431,2020-12-30,,Keller Williams Indy Metro S,Coleen Casper
21739683,,Residential,Single Fam,,New Battle,Fred Nelson,,428960,424995,2020-09-18,,RE/MAX Advanced Realty,Cate A. Waggoner
21757567,,Residential,Single Fam,,Lynnhaven,Rachel Schaller,,446025,446025,2020-12-16,,Highgarden Real Estate,Robyn Breece
21754590,,Residential,Single Fam,,Carlow,Sandra Finlinson,,474900,474900,2020-11-22,,Landhawk Real Estate,Sandra Finlinson
21744399,,Residential,Single Fam,,Forbes,Fred Nelson,,498590,489995,2020-10-07,,Non-BLC Office,Non-BLC Member
21752418,,Residential,Single Fam,,Morgantown,Carlos J. Higareda,,525000,499900,2020-11-18,,"Weichert, REALTORS - Success!",Lora Reynolds
21758322,,Residential,Single Fam,,Oakmont,Marie Edwards,,513133,513133,2020-12-24,,CENTURY 21 Scheetz,Jennifer D. Laughner
21743026,,Residential,Single Fam,,Forbes,Fred Nelson,,530880,525995,2020-09-30,,Keller Williams Indy Metro S,Scott A. Smith
21755436,,Residential,Single Fam,,WOODVINE,Jason Kraus,Anthony Sowers,544900,544900,2020-12-02,,CENTURY 21 Scheetz,Jill Johnson
21739689,,Residential,Single Fam,,Forbes,Fred Nelson,,552685,545995,2020-09-18,,F.C. Tucker Company,Macey Duncan
21744033,,Residential,Single Fam,,Oakmont,Jennifer D. Laughner,,599900,585000,2020-10-09,,Central Indiana Real Estate LL,Nancy A. Dewbrew
21740911,,Residential,Single Fam,,Hickory Wood,Brent Rickards,,650000,625000,2020-09-24,,Keller Williams Indy Metro S,Khloe Presnell
21732103,,Residential,Single Fam,,Lanarkshire,Opal Propes,,699900,699900,2020-08-15,,CENTURY 21 Scheetz,Mark Linder
21757386,,Residential,Single Fam,,Oakmont,Marie Edwards,,753959,753959,2020-12-15,,Non-BLC Office,Unknown Non-BLC Member
21758475,,Residential,Single Fam,,Lomond,Mark Linder,Laurie Brown,759900,759900,2020-12-26,,CENTURY 21 Scheetz,Mark Linder
21715727,,Residential,Single Fam,,Olive Branch,Mark Linder,Laurie Brown,1075000,899900,2020-06-05,,CENTURY 21 Scheetz,Mark Linder
21707371,,Residential,Single Fam,,400,Christi Coffey,Amanda C. Spicer,1750000,1750000,2020-05-02,,F.C. Tucker Company,Christi Coffey
21742458,,Residential,Single Fam,,Southgate,Eric E. Eisenmenger,,129900,129900,2020-09-26,,Keller Williams Indy Metro S,Leticia M. Latinovich
21757896,,Residential,Single Fam,,PARK,Austin Mielczarek,,130000,130000,2020-12-19,,"Carpenter, REALTORS®",Sarah Milner
21757978,,Residential,Single Fam,,Mooreland,Jake R. Stiles,Jamie E. Spitler,132500,132500,2020-12-21,,RE/MAX Advanced Realty,Josh D. Latham
21731092,,Residential,Single Fam,,FROSTWOOD,Ted Hudnut,,135000,135000,2020-09-03,,"TBH Realty and Management, Inc",Ted Hudnut
21758682,,Residential,Single Fam,,Parkview,Phyllis Gillingham,,150000,150000,2020-12-29,,"Main Street Renewal, LLC",Spencer Lindahl
21757188,,Residential,Single Fam,,Meridian,Nicole Johnson,,159900,154900,2020-12-16,,F.C. Tucker Company,Scott Weddle
21754144,,Residential,Single Fam,,Frostwood,Jonathan A. Randolph,Candice Randolph,164900,164900,2020-11-24,,"Mark Dietel Realty, LLC",Mark Barth
21730374,,Residential,Single Fam,,Morning Light,Ron Rose,,165000,165000,2020-08-06,,Central Indiana Real Estate LL,Nancy A. Dewbrew
21752043,,Residential,Single Fam,,Blue Meadow,Gino Sgro,,155000,166000,2020-11-13,,"Greenwood Homes Realty, LLC",Johnny Humphrey
21756213,,Residential,Single Fam,,Blue Brook,Rosa Ferlaino,,169900,169900,2020-12-05,,F.C. Tucker Company,Mandy Sheckles
21757942,,Residential,Single Fam,,Findlay,Terisa Messmer,,172500,172500,2020-12-19,,"Carpenter, REALTORS®",Lana Parker
21758539,,Residential,Single Fam,,Bluegrass,Joshua Groh,,175000,175000,2020-12-28,,Keller Williams Indy Metro S,Scott A. Smith
21756849,,Residential,Single Fam,,Adagio,Fred Nelson,R. Craig Trimble,179000,179000,2020-12-10,,F.C. Tucker Company,Mandy Sheckles
21757982,,Residential,Single Fam,,Oxford,Nicholas B. Hurt,,180000,180000,2020-12-21,,"Cottingham Realty, Appraisal",Dawn Whitaker
21756493,,Residential,Single Fam,,Grassy Bend,Michael A. Gale,,219912,219912,2020-12-24,,"Greenwood Homes Realty, LLC",Casey Lucas
21757650,,Residential,Single Fam,,Sungold,Christopher B. Fahy,Julie Getty-Downham,225000,225000,2020-12-18,,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21758339,,Residential,Single Fam,,Bennington,James H. Begley,,239900,238900,2020-12-24,,"Cottingham Realty, Appraisal",Amanda D. Cottingham
21730277,,Residential,Single Fam,,McRae,Marie Edwards,,252870,249900,2020-08-06,,Legacy Homes International,Sarabjit Sikand
21757798,,Residential,Single Fam,,Tampico,Mark Gill,Nicole Gill,250000,250000,2020-12-18,,Berkshire Hathaway Home,Donna Zelner
21757193,,Residential,Single Fam,,Kiawah,Christopher B. Fahy,Julie Getty-Downham,251670,251670,2020-12-14,,Non-BLC Office,Unknown Non-BLC Member
21757282,,Residential,Single Fam,,Barnes,Thomas Johnson,,259900,259900,2020-12-14,,CENTURY 21 Scheetz,Karmpal Dhaliwal
21756438,,Residential,Condo,,Winter Hawk,Michele Killinger,,269900,269900,2020-12-08,,"Tomorrow Realty, Inc.",Judith Ann Hoeping
21755936,,Residential,Single Fam,,HURST,Christina Norton,,289000,279000,2020-12-04,,The Modglin Group,Joshua Groh
21754691,,Residential,Single Fam,,VESTMAN,Steve Lew,,279900,279900,2020-11-23,,Scott Estates,Michael Scott
21748734,,Residential,Single Fam,,Old Vines,Roxane Acup,,299999,294999,2020-10-26,,Non-BLC Office,Unknown Non-BLC Member
21742126,,Residential,Single Fam,,La Placita,Patrick Watkins,Christopher M. Watkins,299900,299900,2020-09-25,,"eXp Realty, LLC",Justin Putt
21744297,,Residential,Single Fam,,Darrough,Marie Edwards,,304197,304197,2020-10-06,,Non-BLC Office,Unknown Non-BLC Member
21757204,,Residential,Single Fam,,Meriman,Joe Farley,Jessica Walser,309500,309500,2020-12-17,,Keller Williams Indy Metro W,Christopher Price
21732047,,Residential,Single Fam,,McRae,Marie Edwards,,311489,311489,2020-08-14,,Freedom Investment Realty Grou,Keeler Jackson
21758395,,Residential,Single Fam,,Sorrell Pass,Sheri Maar-Adams,,320000,320000,2020-12-28,,Legacy Homes International,Sarabjit Sikand
21749502,,Residential,Single Fam,,Hudson Bay,J. Marcos Torres,,345000,345000,2020-10-27,,Great Woods Realty LLC,Joshua Howard
21744889,,Residential,Single Fam,,Sanderling,Fred Nelson,,353095,353095,2020-10-09,,Non-BLC Office,Non-BLC Member
21744411,,Residential,Single Fam,,Sanderling,Fred Nelson,,353095,353095,2020-10-07,,CENTURY 21 Scheetz,Harnarender Kaur
21744881,,Residential,Single Fam,,Sanderling,Fred Nelson,,353595,353595,2020-10-09,,"Midland Realty Group, Inc.",Ben S. Bashal
21750786,,Residential,Single Fam,,Sanderling,Fred Nelson,,356095,356095,2020-11-06,,Bina Real Estate,Bina Ahluwalia
21739182,,Residential,Single Fam,,NAPLES,Rollin E. Jackson,,439900,434900,2020-09-16,,Simplify Real Estate,Robyn Zeigler
21749440,,Residential,Single Fam,,Clearwell,Marie Edwards,,519164,519164,2020-10-28,,Your Home Team,Corina Jones
21756903,,Residential,Single Fam,,Gatewick,Marie Edwards,,574129,574129,2020-12-10,,Non-BLC Office,Unknown Non-BLC Member
21755383,,Residential,Single Fam,,Gatewick,Marie Edwards,,583163,583163,2020-11-30,,Non-BLC Office,Non-BLC Member
21749974,,Residential,Single Fam,,Lynwood,Jacquie M. Murray,,160000,150000,2020-11-01,,"Mark Dietel Realty, LLC",Halea Kopetsky
21757923,,Residential,Single Fam,,Princeton,Jacquie M. Murray,,139900,159900,2020-12-17,,Keller Williams Indy Metro S,Jacquie M. Murray
21755544,,Residential,Single Fam,,Brookstone,Dustin M. Royer,,219900,219900,2020-12-05,,Realty One Group New Horizons,Donte Samuel
21752446,,Residential,Condo,,Heather Glen,Joe Farley,Jessica Walser,259900,249900,2020-11-19,,F.C. Tucker Company,Mike Cagle
21755976,,Residential,Single Fam,,Gainesway,Jami Horton,Khloe Presnell,295000,295000,2020-12-04,,Keller Williams Indy Metro S,Jami Horton
21756216,,Residential,Single Fam,,Wilson,Joshua Vida,,304900,304900,2020-12-06,,"Carpenter, REALTORS®",Natasha Harvel
21756587,,Residential,Single Fam,,Red Oak,Austin L Smythe,,339900,339900,2020-12-08,,CENTURY 21 Scheetz,Robert Lather
21751114,,Residential,Single Fam,,Division,Robyn Agnew,,549900,549900,2020-11-06,,"Indiana Realty Pros, Inc.",Sheila Short
21755374,,Residential,Single Fam,,Roosevelt,Brandi Kuhfahl,Christopher Kuhfahl,121900,121900,2020-11-29,,Dean Wagner LLC,Brandi Kuhfahl
21758082,,Residential,Single Fam,,Taurus,Hilary Nowling,,126500,126500,2020-12-21,,"Hoosier, REALTORS®",Tamara S. Wright
21756513,,Residential,Single Fam,,Taurus,Hilary Nowling,,126500,126500,2020-12-08,,"Hoosier, REALTORS®",Tamara S. Wright
21755280,,Residential,Single Fam,,FALCON,Dian  Ankney,Sarah Riggen,135000,135000,2020-11-30,,CENTURY 21 Scheetz,Robert Lather
21745852,,Residential,Single Fam,,Churchill,Denise A. Sinn-Ott,Jerry L. Ott,135000,135000,2020-10-16,,CENTURY 21 Scheetz,Mark Linder
21757358,,Residential,Single Fam,,Jefferson,Jobea E. Trefny,,145000,145000,2020-12-15,,SoldSolo.com,Kevin Good
21757314,,Residential,Single Fam,,King Arthur,Mary Dowty,,145000,145000,2020-12-15,,CENTURY 21 Breeden REALTORS®,Debra K. Young
21758010,,Residential,Single Fam,,Hancock,Natasha Harvel,Andrew Tanner,174900,174900,2020-12-22,,Keller Williams Indy Metro NE,Anabel Haviza
21749066,,Residential,Single Fam,,KENTUCKY,Jordan Moody,,194900,179900,2020-11-03,,MC Home Realty,Cynthia Bulat
21757873,,Residential,Single Fam,,Meadowview,Cindy Stockhaus,Michael R. Stockhaus,199900,199900,2020-12-19,,F.C. Tucker Company,Mandy Sheckles
21756008,,Residential,Single Fam,,LAKE CROSSING,Cindy Stockhaus,Michael R. Stockhaus,199900,199900,2020-12-04,,F.C. Tucker Company,Mandy Sheckles
21699516,,Residential,Single Fam,,Centerline,Gregory Leugers,Robert Speas,199900,199900,2020-03-10,,Keller Williams Indy Metro S,Gregory J. Leugers
21758232,,Residential,Single Fam,,Greenbriar,Mike Scheetz,Melanie Scheetz,200000,200000,2020-12-28,,Trueblood Real Estate,James Trueblood
21757390,,Residential,Single Fam,,Mach,Robert Lather,Elyssa Monaghan,269900,269900,2020-12-18,,"eXp Realty, LLC",Ross Graham
21721999,,Residential,Single Fam,,WATER,Robyn Breece,,379990,374990,2020-07-01,,CityPlace Realty,Sara K. Smith
21757538,,Residential,Single Fam,,100 N,Gregory J. Leugers,Robert Speas,450000,450000,2020-12-13,,Keller Williams Indy Metro S,Suzanne Findley
21756507,,Residential,Single Fam,,700,Jobea E. Trefny,,159900,159900,2020-12-09,,Keller Williams Indy Metro S,Autumn Ferrando
21743361,,Residential,Single Fam,,Horseshoe,Austin L Smythe,,169900,169900,2020-09-30,,RE/MAX Real Estate Prof,Kelly Sullivan
21716781,,Residential,Single Fam,,Sobota,Constance Schultz-Heinz,,199990,169990,2020-06-08,,Hill & Associates,Sue Percifield
21737667,,Residential,Single Fam,,575,Amanda Cottingham,,179900,179900,2020-09-08,,Realty One Group Dream,Tammy Wray
21697102,,Residential,Single Fam,,Sobota,Constance Schultz-Heinz,,194990,179990,2020-02-26,,"Moving In Faith, REALTORS®",Bob Collins
21755170,,Residential,Single Fam,,550,Corina Jones,Christopher Pagano,200000,200000,2020-11-27,,Mad Chase Real Estate,Kelly McLaughlin
21735177,,Residential,Single Fam,,Sobota,Constance Schultz-Heinz,,179990,205000,2020-08-26,,RE/MAX Real Estate Prof,Jillian Tran
21750031,,Residential,Single Fam,,Sobota,Constance Schultz-Heinz,,234990,234990,2020-11-01,,Real Estate Next Door,Constance Schultz-Heinz
21758303,,Residential,Single Fam,,600,Steve Lew,,239900,242000,2020-12-26,,F.C. Tucker Company,Dawn Whalen
21735185,,Residential,Single Fam,,Sobota,Constance Schultz-Heinz,,249990,251490,2020-08-26,,Keller Williams Indy Metro S,Jami Horton
21752638,,Residential,Single Fam,,250,Deborah Abel,Dan Abel,325000,325000,2020-11-27,,Keller Williams Indy Metro S,Deborah Abel
21735656,,Residential,Single Fam,,South,Eric Eisenmenger,,54900,54900,2020-08-28,,F.C. Tucker Company,Mindy Fruits
21757416,,Residential,Single Fam,,Hall,Chase Simpson,,164900,164900,2020-12-16,,"Carpenter, REALTORS®",Dale Hammond
21757848,,Residential,Single Fam,,400,Volly Burton,Woody Burton,1200000,1200000,2020-12-18,,Non-BLC Office,Unknown Non-BLC Member
21712447,,Residential,Single Fam,,Brown,Michael Huff,,139500,139500,2020-03-26,,Complete Real Estate Solutions,Scott Combs
21712440,,Residential,Single Fam,,Brown,Michael Huff,,139500,139500,2020-03-26,,Complete Real Estate Solutions,Scott Combs
21712423,,Residential,Single Fam,,Brown,Michael Huff,,139500,139500,2020-03-26,,Complete Real Estate Solutions,Scott Combs
21712130,,Residential,Single Fam,,Brown,Michael Huff,,139500,139500,2020-03-26,,Complete Real Estate Solutions,Scott Combs
21664838,,Residential,Single Fam,,Old Smith Valley,Craig Bartels,Theresa A. Bartels,140000,70000,2019-08-30,2020-08-30,RE/MAX Results,Carol Bullock
21729685,,Residential,Single Fam,,Huggin Hollow,Chuck Gordon,,210000,189900,2020-08-01,2021-07-01,Jeff Paxson Real Estate,Corey Stuart
21719298,,Residential,Single Fam,,TRESSLAR,Tonya Dowell,,85000,85000,2020-06-18,2020-12-18,"Cottingham Realty, Appraisal",Susan Kriese
21728186,,Residential,Single Fam,,500 W,Jennifer D. Laughner,,85000,90000,2020-07-28,2021-01-28,"Prestige Homes, Inc.",Desiree Cave
21735395,,Residential,Single Fam,,Barefoot,Lisa Johnson,Jill L. Martin,110000,110000,2020-08-27,2021-02-27,"Carpenter, REALTORS®",Deana S. Hawkins
21705414,,Residential,Single Fam,,600,Jake Stiles,,150000,129900,2020-05-04,2020-10-23,Compass Realty LLC.,Jake R. Stiles
21732880,,Residential,Single Fam,,Hendricks,Michelle L. Linton,,125000,125000,2020-08-21,2020-11-14,"Carpenter, REALTORS®",Rita S. Blacklock
21715342,,Residential,Single Fam,,JOHNSON,Terry Beasley,,114900,114900,2020-06-01,2020-10-29,CENTURY 21 Scheetz,Valerie Edwards - Perry
21750234,,Residential,Single Fam,,Irma,Joshua Moss,Denis O'Brien,115000,115000,2020-11-03,2021-05-15,"Carpenter, REALTORS®",John Ledford
21735327,,Residential,Condo,,Timber Creek,Judith Ann Hoeping,,114900,114900,2020-08-26,2021-02-28,"Tomorrow Realty, Inc.",Dale T. Field
21752872,,Residential,Single Fam,,KEY HOLE,Catherine Henney,,125000,125000,2020-11-20,2021-05-20,Keller Williams Indpls Metro N,Heather Spinner
21752217,,Residential,Single Fam,,WALKER,Dawn N. Whitaker,,125000,125000,2020-11-13,2020-12-31,"Cottingham Realty, Appraisal",Dawn N. Whitaker
21736195,,Residential,Single Fam,,County Line,John Breck,,121900,121900,2020-09-01,2021-09-01,"Tomorrow Realty, Inc.",Mary Kay Childers
21734351,,Residential,Single Fam,,TIMBER CREEK,Avery Garrett,,124900,124900,2020-08-21,2021-03-13,RE/MAX Realty Group,Linda Cox
21707246,,Residential,Condo,,Lacebark,Ross J. Graham,Sarah Graham,139900,139900,2020-04-29,2020-10-29,CENTURY 21 Scheetz,Jessica Carl Roof
21696827,,Residential,Single Fam,,RUSSELL,Jeffrey Paxson,,139900,125000,2020-02-27,2020-08-27,Southern Touch Realty,Ann Pence
21751129,,Residential,Single Fam,,ROSENGARTEN,Monica Klein-Dollens,,89900,89900,2020-11-06,2021-02-04,Your Home Team,Corina Jones
21744701,,Residential,Condo,,Timber Creek,Mary Ahaus,,135000,135000,2020-10-08,2021-04-08,"Carpenter, REALTORS®",John W. Breck
21725808,,Residential,Single Fam,,Tony,Geraldine Christie,Sean M. Christie,135000,135000,2020-07-19,2021-01-19,Berkshire Hathaway Home,Geraldine Christie
21711291,,Residential,Single Fam,,SMITH VALLEY,Ron Rose,,149900,149900,2020-05-20,2020-07-31,"Indiana Realty Pros, Inc.",Sheila Short
21754365,,Residential,Single Fam,,Carlisle,William T. Inabnitt,,139900,139900,2020-11-18,2021-01-01,"Red Dog Realty, LLC",Phyllis Gillingham
21724977,,Residential,Single Fam,,MAPLE,Catherine Torzewski,,135900,135900,2020-07-15,2020-10-15,"Prestige Homes, Inc.",Desiree Cave
21716235,,Residential,Single Fam,,STELLA,Austin Mielczarek,,139900,139900,2020-06-03,2020-09-03,Keller Williams Indy Metro W,Austin Mielczarek
21740798,,Residential,Single Fam,,Old Smith Valley,Brian G. Waters,,149000,148000,2020-09-23,2021-03-23,Jeff Paxson Team,Jeffrey D. Paxson
21726105,,Residential,Single Fam,,SOUTHWAY,Jeffrey Paxson,,160000,160000,2020-07-23,2021-01-23,Jeff Paxson Team,Jeffrey D. Paxson
21719808,,Residential,Single Fam,,Rita,John W. Breck,,133000,133000,2020-06-18,2020-10-19,Keller Williams Indy Metro S,Shawna Brooks
21708763,,Residential,Single Fam,,Tresslar,Eric Forney,,139000,139000,2020-05-07,2020-11-30,"Carpenter, REALTORS®",Richard Bellian
21704031,,Residential,Single Fam,,Maple,Jeffrey Paxson,,159900,154900,2020-04-07,2020-10-07,"IndySouth Realty, LLC",David M. Arthur
21716430,,Residential,Single Fam,,Corn Tassel,Nathan Inskeep,Mark J. Branch,148000,148000,2020-06-05,2020-12-05,CENTURY 21 Scheetz,Nathan Inskeep
21730163,,Residential,Single Fam,,White River,Anne Rhinehart,Laura A Stevenson,149900,149900,2020-08-05,2021-02-05,F.C. Tucker Company,Ashley Wright
21726011,,Residential,Single Fam,,Creekside,Joseph Buttler,,150000,150000,2020-07-20,2020-12-31,F.C. Tucker Company,Joseph Buttler
21721785,,Residential,Single Fam,,WALKER,Nan Minatel,,145000,145000,2020-06-29,2020-09-29,Seasons of Indiana Real Estate,Beth Walden
