"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21655822","S","SFD","6255 Canterbury Dr","601","$255,500","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","2,889","No","2,889","81","CESC02"
"1","21636715","S","SFD","1605 IRONGATE Cir","601","$258,900","3","2","0","Zionsville","IRONGATE","2","1LEVL","ATTACH","2","1,937","No","1,937","2","TUCK07"
"1","21643848","S","SFD","7871 Blue Jay Way","601","$260,000","4","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,396","No","2,396","35","EZST01"
"1","21648289","S","SFD","1622 Waterford Dr","601","$261,000","3","2","0","Zionsville","VILLAGE WALK","1","1LEVL","ATTACH","2","1,608","No","1,608","8","CESC04"
"1","21645585","S","SFD","6556 Yorkshire Cir","601","$264,900","3","3","0","Zionsville","HUNTERS RIDGE","1","1LOFT","ATTACH","3","2,475","No","2,475","3","KWIN01"
"1","21673141","S","CND","1501 Dominion Dr","601","$265,000","3","3","1","Zionsville","OLDE DOMINION","1","2LEVL","ATTACH","2","2,146","Yes","2,926","15","URE 01"
"1","21641840","S","SFD","6532 Amherst Way","601","$265,500","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","2,823","Yes","4,115","14","ECOR01"
"1","21652290","S","SFD","6263 Canterbury Dr","601","$266,500","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","2,486","Yes","3,102","15","CESC02"
"1","21643760","S","SFD","15 Village Pl","601","$269,000","3","2","1","Zionsville","VILLAGE WALK","1","2LEVL","ATTACH","2","1,960","No","1,960","17","REDF01"
"1","21643062","S","SFD","1570 Concord Cir","601","$269,900","3","2","0","Zionsville","IRONGATE","1","1LEVL","ATTACH","3","1,961","No","1,961","9","KWIN01"
"1","21664084","S","SFD","5885 Solomon Harmon Way","601","$270,000","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","1","2LEVL","ATTACH","3","2,356","No","2,356","33","TUCK17"
"1","21659104","S","SFD","12224 Daugherty Dr","601","$270,000","3","3","0","Zionsville","ZION HILLS","0","2LEVL","ATTACH","2","1,660","Yes","1,660","3","KWIN17"
"1","21658986","S","SFD","1459 Lancaster Ln","601","$274,900","3","2","0","Zionsville","VILLAGE WALK","1","1LEVL","ATTACH","2","1,697","No","1,697","4","CESC05"
"1","21676178","S","SFD","6201 Bliss Pt E","601","$275,000","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","1,810","No","1,810","11","PLCL01"
"1","21657979","S","SFD","295 N 4th St","601","$275,000","2","1","1","Zionsville","CROSSES","0","1HALF","NONE","","1,456","Yes","1,768","6","ECOR01"
"1","21654836","S","SFD","610 Mulberry St","601","$275,000","3","2","0","Zionsville","METES & BOUNDS","1","2LEVL","ATTACH","2","2,467","Yes","3,608","4","CESC05"
"1","21644492","S","SFD","90 N 6th St","601","$275,000","2","2","0","Zionsville","VILLAGE OF ZIONSVILLE","0","1LEVL","CARPORT,DETATCH","2","1,100","Yes","1,964","65","TUCK18"
"1","21658924","S","SFD","2842 Daugherty Dr","601","$279,000","3","2","0","Zionsville","ZION HILLS","2","1LEVL","ATTACH","2","1,664","No","1,664","28","TUCK07"
"1","21652133","S","SFD","40 Waterford Ct","601","$280,000","4","2","1","Zionsville","VILLAGE WALK","1","1LEVL","ATTACH","2","1,838","No","1,838","9","CBKA01"
"1","21619794","S","SFD","645 N Ford Rd","601","$280,000","3","2","0","Zionsville","NO SUBDIVISION","1","1LEVL","ATTACH","2","1,752","No","1,752","124","KWIN17"
"1","21639394","S","SFD","12327 DAUGHERTY Dr","601","$282,000","3","2","1","Zionsville","ZION HILLS","1","TRILV","ATTACH","2","2,019","No","2,019","45","COST01"
"1","21614717","S","SFD","6558 Hunters Rdg S","601","$284,500","5","2","1","Zionsville","HUNTERS RIDGE","1","2LEVL","ATTACH","2","2,880","Yes","3,810","85","TUCK10"
"1","21639174","S","SFD","6275 Lancaster Pl","601","$285,000","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","2,709","Yes","3,964","3","TUCK10"
"1","21637305","S","SFD","53 Balmoral Ct","601","$285,950","3","2","0","Zionsville","HUNT CLUB VILLAGE","1","2LEVL","ATTACH","2","1,926","No","1,926","3","CESC05"
"1","21644954","S","SFD","6539 Roxbury Pl","601","$289,900","4","2","1","Zionsville","STAFFORD POINT AT ROYAL RUN","1","2LEVL","ATTACH","2","2,574","Yes","3,892","2","EZST01"
"1","21671572","S","SFD","9804 Lakewood Dr","601","$292,500","3","2","0","Zionsville","CEDAR BEND","1","1LEVL","ATTACH","2","1,994","No","1,994","5","TIHD01"
"1","21613274","S","SFD","6326 Burgin Dr","601","$292,600","3","2","0","Zionsville","WESTWOOD LANDING","1","1LEVL","ATTACH","2","1,908","No","1,908","217","BRGR01"
"1","21625623","S","SFD","7549 S Retriever Ln","601","$294,000","5","4","0","Zionsville","NO SUBDIVISION","1","2LEVL","ATTACH","2","5,996","Yes","7,986","148","RHSS01"
"1","21615305","S","SFD","620 Mulberry St","601","$294,000","3","2","0","Zionsville","NO SUBDIVISION","1","1LEVL","ATTACH","1","1,100","Yes","2,200","60","CARP32"
"1","21622467","S","SFD","365 W Ash St","601","$295,000","3","2","0","Zionsville","VILLAGE","0","1LEVL","DETATCH","2","1,452","Yes","1,931","53","EZST01"
"1","21649533","S","SFD","5888 Aldridge Dr","601","$295,200","4","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","3,154","No","3,154","28","CESC04"
"1","21666358","S","SFD","7835 Blue Jay Way","601","$299,000","4","3","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","2","2,886","Yes","3,878","43","REAB01"
"1","21613713","S","SFD","6400 Doyal Dr","601","$299,900","3","2","0","Zionsville","WESTWOOD LANDING","0","1LEVL","ATTACH,OTHER","2","1,901","No","1,901","157","HMSR01"
"1","21647882","S","SFD","1450 Lancaster Ln","601","$300,000","4","2","1","Zionsville","VILLAGE WALK","1","2LEVL","ATTACH","2","2,089","No","2,089","2","REAB01"
"1","21665577","S","SFD","6536 Yorkshire Cir","601","$305,000","4","2","1","Zionsville","HUNTERS RIDGE AT ROYAL RUN","1","2LEVL","ATTACH","3","3,390","Yes","4,818","22","TUCK07"
"1","21686794","S","SFD","6665 Harvest Moon Ln","601","$305,865","3","2","1","Lebanon","HARVEST PARK","0","2LEVL","ATTACH","3","2,958","No","2,958","2","NBLC01"
"1","21640055","S","SFD","7727 Eagle Crescent Dr","601","$306,000","3","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,760","Yes","3,920","89","KWIN17"
"1","21645163","S","SFD","7829 Wedgetail Dr","601","$306,750","3","2","2","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","2","2,074","Yes","2,787","3","TIHD01"
"1","21633217","S","SFD","6222 Silver Leaf Dr","601","$307,000","3","2","0","Zionsville","MAPLE GROVE","0","1LOFT","ATTACH","2","2,508","No","2,508","17","EZST01"
"1","21665168","S","SFD","6558 Yorkshire Cir","601","$307,500","5","2","1","Zionsville","HUNTERS RIDGE","1","2LEVL","ATTACH","3","3,187","Yes","4,554","77","CESC05"
"1","21668531","S","SFD","125 N Maple St","601","$310,000","4","2","0","Zionsville","OLIVERS","0","TRILV","NONE","","994","Yes","1,880","2","ECOR01"
"1","21639711","S","SFD","1532 Waterford Dr","601","$310,000","3","2","1","Zionsville","VILLAGE WALK","0","1HALF","ATTACH","2","1,859","Yes","2,936","34","CESC05"
"1","21654583","S","SFD","1521 Village Walk Dr","601","$315,000","4","2","1","Zionsville","VILLAGE WALK","2","2LEVL","ATTACH","2","2,728","No","2,728","6","TUCK07"
"1","21632996","S","SFD","6800 Woodhaven Pl","601","$317,000","4","3","1","Zionsville","THE ENCLAVE","1","2LEVL","ATTACH","2","2,416","Yes","3,433","41","SACK01"
"1","21663084","S","SFD","6186 Ringtail Cir","601","$317,500","3","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","2","2,062","Yes","3,082","4","KWIN04"
"1","21660928","S","SFD","6532 Yorkshire Cir","601","$317,500","4","3","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","3","3,214","Yes","4,198","19","PDIG01"
"1","21639996","S","SFD","150 N Main St","601","$320,000","3","1","1","Zionsville","OLIVERS","0","1LEVL","DETATCH","2","1,278","Yes","1,552","2","CARP32"
"1","21637740","S","SFD","110 N 8th St","601","$320,000","3","2","0","Zionsville","CARTER ADD","0","1LEVL","ATTACH","2","1,577","No","1,577","52","TUCK07"
"1","21650369","S","SFD","7822 WEDGETAIL Dr","601","$322,500","4","4","0","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,584","Yes","3,918","121","TUCK18"
"1","21638963","S","SFD","1540 Village Walk Dr","601","$323,500","4","3","0","Zionsville","VILLAGE WALK","1","2HALF","ATTACH","2","2,562","No","2,562","1","KWIN01"
"1","21647128","S","SFD","5274 Crowley Pkwy","601","$328,000","3","2","1","Zionsville","CLARK MEADOWS","1","1LEVL","ATTACH,TANDM","3","2,482","No","2,482","17","KWIN01"
"1","21675174","S","SFD","30 WATERFORD Ct","601","$329,900","4","2","1","Zionsville","VILLAGE WALK","1","2LEVL","ATTACH","2","2,206","Yes","2,947","21","CESC05"
"1","21659965","S","SFD","450 W Hawthorne St","601","$330,000","4","2","0","Zionsville","VILLAGE OF ZIONSVILLE","1","1LEVL","NONE","","1,356","Yes","2,256","26","TUCK18"
"1","21653413","S","SFD","6188 Aldridge Dr","601","$334,900","4","2","1","Zionsville","NEIGHBORHOODS AT ANSON","1","2LEVL","ATTACH","2","1,840","Yes","2,872","121","EXPL01"
"1","21614117","S","SFD","8164 Peggy Ct","601","$336,000","3","2","1","Zionsville","HAMPSHIRE","1","1LEVL","ATTACH","3","2,254","No","2,254","287","RELL01"
"1","21643672","S","SFD","6464 Meadowview Dr","601","$336,520","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","3","3,032","No","4,316","1","NBLC01"
"1","21590485","S","SFD","6412 Doyal Dr","601","$336,900","3","2","1","Zionsville","WESTWOOD LANDING","1","1LEVL","ATTACH","3","2,182","No","2,182","287","HMSR01"
"1","21629728","S","SFD","6085 Meadowview Dr","601","$337,500","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","3","3,032","No","3,032","17","TUCK06"
"1","21674137","S","SFD","5725 Primrose Dr","601","$337,900","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","2","2,648","Yes","3,786","22","PLCL01"
"1","21643963","S","SFD","6050 Chestnut Eagle Dr","601","$339,000","4","3","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","2","2,492","Yes","3,572","28","REAB01"
"1","21666229","S","SFD","6114 Marigold Ct","601","$339,900","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","3","3,158","No","3,158","57","TUCK18"
"1","21642979","S","SFD","6144 New Hope Blvd","601","$339,900","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","2","3,085","No","3,085","14","REAB01"
"1","21638801","S","SFD","7813 Parkdale Dr","601","$342,500","4","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,917","Yes","4,415","77","ECOR01"
"1","21662190","S","SFD","6061 Sage Ct","601","$342,885","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","2","2,956","No","2,956","0","NBLC01"
"1","21667162","S","CND","6687 Beekman Pl Unit#A","601","$344,350","3","2","1","Zionsville","STONEGATE","1","2LEVL","ATTACH","2","2,454","No","2,454","10","ECOR01"
"1","21666068","S","SFD","145 N Main St","601","$345,000","2","2","0","Zionsville","NO SUBDIVISION","0","2LEVL","ATTACH","1","2,142","No","2,142","6","TUCK18"
"1","21637335","S","SFD","11864 Avedon Dr","601","$345,000","3","3","0","Zionsville","THE SANCTUARY AT 121ST STREET","0","1HALF","ATTACH","2","2,730","No","2,730","44","TUCK18"
"1","21641051","S","SFD","8225 Peggy Ct","601","$345,990","4","2","1","Zionsville","HAMPSHIRE","0","2LEVL","ATTACH,BUILTIN","3","2,664","No","2,664","122","RELL01"
"1","21661611","S","SFD","5273 Crabapple Dr","601","$346,875","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","2","2,899","No","2,899","100","CESC01"
"1","21641090","S","SFD","55 E Ash St","601","$350,000","3","2","0","Zionsville","OLIVERS","0","1LOFT","ATTACH","1","1,527","Yes","2,055","77","REAB01"
"1","21638547","S","SFD","5694 Crowley Pkwy","601","$350,000","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","3","3,036","Yes","3,959","2","CESC05"
"1","21635993","S","SFD","350 W Oak St","601","$350,000","3","2","0","Zionsville","CROSSES","1","1LEVL","DETATCH","1","1,603","Yes","2,454","1","REDF01"
"1","21633513","S","SFD","7832 Ringtail Cir","601","$350,000","4","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH,OTHER","2","2,772","Yes","4,088","19","FFRL01"
"1","21622654","S","SFD","7715 EAGLE POINT Cir","601","$350,000","3","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,852","Yes","4,564","50","KWIN05"
"1","21611953","S","SFD","11573 Weeping Willow Dr","601","$350,000","2","2","1","Zionsville","THE WILLOWS","1","1LEVL","ATTACH","2","2,589","No","2,589","136","KWIN01"
"1","21635728","S","SFD","6252 Farlin Dr","601","$352,500","4","2","1","Zionsville","WESTWOOD LANDING","0","2LEVL","ATTACH","2","3,559","No","3,559","50","HMSR01"
"1","21652472","S","SFD","7815 SEA EAGLE Cir","601","$353,000","5","3","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","2","3,026","Yes","4,126","3","EZST01"
"1","21666372","S","SFD","12000 Avedon Way","601","$353,500","3","3","0","Zionsville","THE SANCTUARY AT 121ST STREET","1","1HALF","ATTACH","2","2,835","No","2,835","28","HSRG01"
"1","21667086","S","SFD","6075 Burgin Dr","601","$354,000","4","2","1","Zionsville","WESTWOOD LANDING","0","2LEVL","ATTACH","2","3,395","No","3,395","86","HMSR01"
"1","21671665","S","SFD","5920 Crowley Pkwy","601","$355,000","4","3","1","Zionsville","NEIGHBORHOODS AT ANSON","2","2LEVL","ATTACH","2","2,476","Yes","3,581","21","REAB01"
"1","21665407","S","SFD","8870 Stonewick Way","601","$355,000","2","3","0","Zionsville","COBBLESTONE LAKES OF ZIONSVILLE","1","1LEVL","ATTACH","2","2,128","Yes","4,048","2","CESC05"
"1","21656645","S","SFD","7811 Ringtail Cir","601","$355,000","4","3","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","2","2,646","Yes","3,472","50","TUCK10"
"1","21656142","S","SFD","1010 Williamsburg Ln","601","$355,000","4","2","1","Zionsville","COLONY WOODS","1","1HALF","ATTACH","2","2,644","Yes","3,384","38","TUCK18"
"1","21629827","S","SFD","57 Penn Pl","601","$357,000","4","2","1","Zionsville","COLONY SQUARE","1","2LEVL","ATTACH","2","2,584","No","2,584","8","TUCK09"
"1","21630568","S","SFD","3570 Flagstone Dr","601","$358,000","4","2","1","Zionsville","ROCK BRIDGE","1","2LEVL","ATTACH","2","2,355","Yes","3,274","35","EXPL01"
"1","21586412","S","SFD","6118 Adler Ct","601","$359,000","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","4+","3,200","No","3,200","386","NRIY01"
"1","21641641","S","SFD","4261 Sedge Ct","601","$359,900","4","2","1","Zionsville","PRESERVE AT SPRING KNOLL","1","2LEVL","ATTACH","2","2,675","Yes","4,481","53","TUCK10"
"1","21642947","S","SFD","7814 Ringtail Cir","601","$360,000","4","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,998","Yes","4,352","5","KWIN17"
"1","21632060","S","SFD","5906 Solomon Harmon Way","601","$360,000","3","3","1","Zionsville","NEIGHBORHOODS AT ANSON","2","2LEVL","ATTACH","2","2,066","Yes","3,132","78","TUCK06"
"1","21658659","S","SFD","7716 Eagle Point Cir","601","$362,000","3","2","1","Zionsville","EAGLES NEST","0","2LEVL","ATTACH,OTHER","3","3,317","Yes","4,805","17","CARP32"
"1","21648122","S","SFD","6157 EAGLE LAKE Dr","601","$362,900","4","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,908","Yes","4,308","1","EZST01"
"1","21641062","S","SFD","8226 Peggy Ct","601","$362,900","4","2","1","Zionsville","HAMPSHIRE","0","2LEVL","ATTACH,BUILTIN","3","2,868","No","2,868","76","RELL01"
"1","21631562","S","SFD","8165 Peggy Ct","601","$363,200","4","2","1","Zionsville","HAMPSHIRE","1","2LEVL","ATTACH,TANDM","3","3,044","No","3,044","193","RELL01"
"1","21596529","S","SFD","6114 Adler Ct","601","$366,500","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH","3","3,052","Yes","4,364","201","EXPL01"
"1","21670388","S","SFD","7823 Ringtail Cir","601","$367,500","5","3","1","Zionsville","EAGLES NEST","0","2LEVL","ATTACH","2","2,712","Yes","3,974","29","KWLF01"
"1","21637046","S","SFD","4125 Keighley Ct","601","$368,000","4","3","1","Zionsville","HAMPSHIRE","1","2LEVL","ATTACH","3","2,622","No","2,622","60","RELL01"
