MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21729921,,Residential,Condo,,Apperson,Non-BLC Member,,234990,234990,2020-05-31,2020-08-13,F.C. Tucker Company,Kay Kammeyer
21732158,,Residential,Single Fam,,Buttonwood,Robyn Breece,,234990,234990,2020-08-17,2021-01-17,"eXp Realty, LLC",Bailey Braunecker
21754480,,Residential,Single Fam,,Pegasus,Pamela H. Crew,Robert W. Field,234500,234500,2020-11-20,2022-05-20,Keller Williams Indy Metro NE,Kelly Dather
21743229,,Residential,Single Fam,,Clinton,Kurt A. Meyer,,235000,235000,2020-09-30,2020-12-30,"KC Ayer Real ESttate, Inc.",Harry Haines
21740214,,Residential,Single Fam,,Maple,Brian Ayer,Harry Haines,279900,239900,2020-09-21,2021-03-21,"Carpenter, REALTORS®",Mark Carney
21739896,,Residential,Single Fam,,Sienna,Matthew Huffman,,239900,229900,2020-09-17,2021-03-17,CENTURY 21 Scheetz,Jared M. Nelson
21739706,,Residential,Condo,,BRIXTON,Kim Alexander,Alicia Kiovsky,235000,235000,2020-09-17,2021-03-14,Berkshire Hathaway Home,Jennifer B. Shopp
21732927,,Residential,Single Fam,,Buttonwood,Derek Gutting,Bryan Arnold,219900,219900,2020-08-20,2020-12-31,Keller Williams Indpls Metro N,Derek Gutting
21722672,,Residential,Single Fam,,Chapel Woods,Beau Benjamin,,225000,225000,2020-07-03,2021-01-03,The Dream Home Company,Jeffrey R. Landers
21736814,,Residential,Single Fam,,Pine Hill,Sharon Vickery,,225000,225000,2020-09-17,2021-03-16,"Carpenter, REALTORS®",Mark Carney
21735128,,Residential,Single Fam,,Calico Aster,Joshua Moore,,235000,235000,2020-08-27,2021-02-28,Keller Williams Indy Metro NE,April Fitzgerald
21743425,,Residential,Condo,,Sandbrook,Gene Tumbarello,,242000,229900,2020-10-02,2021-03-02,"KC Ayer Real ESttate, Inc.",Brian Ayer
21727674,,Residential,Single Fam,,ROUND LAKE,Paula Hardin,,225000,225000,2020-07-24,2021-01-24,Coldwell Banker - Kaiser,Amanda Edwards
21739232,,Residential,Single Fam,,Smarty Jones,Jared Nelson,,239900,239900,2020-09-24,2021-01-01,Non-BLC Office,Non-BLC Member
21727595,,Residential,Single Fam,,191st,Eric Heuer,,235000,235000,2020-08-01,2021-01-23,F.C. Tucker Company,Jennifer Deakyne
21725299,,Residential,Single Fam,,Proud Truth,Nicole Mattingly,,237900,237900,2020-07-20,2021-01-20,Keller Williams Indpls Metro N,Jordan Moody
21744713,,Residential,Single Fam,,LILAC,Jon S. Hirschfeld,,245000,245000,2020-10-08,2021-04-08,RE/MAX Real Estate Solutions,David Sabotnik
21734727,,Residential,Single Fam,,PATHWAY,Chris Wills,,239900,239900,2020-08-28,2020-12-31,F.C. Tucker Company,P. Aaron Starr
21751826,,Residential,Single Fam,,Hemlock,Scott White,,234900,234900,2020-11-12,2021-02-12,Keller Williams Indpls Metro N,Evan T Elliott
21720939,,Residential,Single Fam,,North,Andrew M. Liechty,P. Aaron Starr,240000,240000,2020-07-11,2021-01-11,CENTURY 21 Scheetz,Lisa J. Stokes
21743210,,Residential,Single Fam,,Porchester,Karey J. Bredemeyer,,234900,239000,2020-10-03,2021-04-03,F.C. Tucker Company,Kristie R. Blankenhorn
21735477,,Residential,Single Fam,,Chesterfield,Michael Chappell,,239900,239900,2020-08-27,2021-02-27,F.C. Tucker Company,Diane Brooks
21729801,,Residential,Single Fam,,Corsair,Jordan Moody,,239900,239900,2020-08-06,2021-02-06,Absolute Real Estate Services,Benjamin Fuller
21737496,,Residential,Single Fam,,Foxglove,Kelly Huff,Janelle Keele,250000,247500,2020-09-18,2021-03-18,"eXp Realty, LLC",Molly Ittenbach
21729307,,Residential,Condo,,Waterscape,John Weis,,240000,240000,2020-08-05,2020-12-01,"Carpenter, REALTORS®",Jennifer L. Turner
21724091,,Residential,Single Fam,,Amber,Sarah M. Colon,,235000,235000,2020-07-10,2021-01-10,CENTURY 21 Scheetz,Christopher Porter
21723069,,Residential,Single Fam,,Wolf Run,A. Virginia Barrios,,240000,240000,2020-07-09,2021-01-09,Highgarden Real Estate,Shannon Gilbert
21702763,,Residential,Single Fam,,Mill Creek,Kristina Akopdzhanova,,244000,237700,2020-04-02,2020-10-02,"RCA Realty, Inc.",Sandra S. Hurless
21731932,,Residential,Single Fam,,Radiance,Gene Tumbarello,,234900,234900,2020-08-21,2021-02-21,"Snyder Strategy Realty, Inc",Lucia Girgis
21723585,,Residential,Single Fam,,Smarty Jones,Jacquie M. Murray,Brian L. Moore,245000,245000,2020-07-16,2021-01-15,Keller Williams Indy Metro W,Ashley Keller
21748497,,Residential,Single Fam,,AVIARA,Timothy Cody,,239000,239000,2020-10-23,2021-10-23,Front Porch Real Estate,Sandy Thomas
21740859,,Residential,Single Fam,,Brixton,James Boyce,,245000,245000,2020-09-23,2020-12-31,Berkshire Hathaway Home,Mike Deck
21724879,,Residential,Single Fam,,Carol Cove,Tim Houterloot,,236500,236500,2020-08-06,2021-01-31,Highgarden Real Estate,Shannon Gilbert
21743014,,Residential,Single Fam,,PLANER,Peg Tharp Atherton,,249900,248900,2020-10-20,2023-04-20,"2.0 Brokerage, LLC",Noah Bradtke - Litwack
21745060,,Residential,Single Fam,,Ashbrook,Nicole Locke,,249900,249900,2020-10-24,2021-04-24,F.C. Tucker Company,Helen M. Metken
21744250,,Residential,Single Fam,,Corn Poppy,Jan Brown,,259500,249500,2020-10-09,2021-01-09,Highgarden Real Estate,Melissa Barclay
21737521,,Residential,Single Fam,,Bentgrass,Sherri Bryant,,254900,249900,2020-09-11,2021-04-11,Keller Williams Indpls Metro N,Michael J. Lyons
21746238,,Residential,Single Fam,,Ashbrook,Ralph Thorpe,,239900,239900,2020-10-16,2021-04-16,CENTURY 21 Scheetz,Pam Jones
21742426,,Residential,Single Fam,,Beam,Suzanne Kappen,,239000,239000,2020-09-25,2021-03-25,"Jeneene West Realty, LLC",Matthew Tedpahogo
21734107,,Residential,Single Fam,,Aviara,Jerold Schwier,Jason Schwier,235000,245000,2020-09-08,2021-03-08,"United, REALTORS®",Jacilynn Ferris
21727754,,Residential,Single Fam,,Harbour,Stephanie Evelo,Terrance Perkey,250000,250000,2020-07-30,2021-01-29,CENTURY 21 Scheetz,Ann E. Williams
21723169,,Residential,Single Fam,,DEERVIEW,Chris Johnson,,239900,239900,2020-07-09,2021-01-10,RE/MAX Ability Plus,Herbert Rice
21722807,,Residential,Single Fam,,Ironwood,Shane Burns,Lydia Vidana,240000,245000,2020-07-03,2021-01-03,F.C. Tucker Company,Molly Hadley
21722413,,Residential,Single Fam,,Elderberry Rd,Mark Carney,,240000,240000,2020-07-10,2020-12-31,Berkshire Hathaway Home,James H. Junkins
21712251,,Residential,Single Fam,,TALLGRASS,Stacey Sobczak,,250000,250000,2020-06-03,2020-12-03,Berkshire Hathaway Home,James H. Junkins
21746723,,Residential,Single Fam,,MILL OAK,Lauren Blake,,245000,245000,2020-10-21,2021-04-21,Berkshire Hathaway Home,Rachel Freitas
