"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21635946","S","SFD","5813 SOMERSET Blvd E","4101","$331,000","4","2","1","Centrgrove","RESERVE AT SOMERSET","1","3LEVL","ATTACH","3","2,685","Yes","3,924","34","TUCK14"
"1","21630836","S","SFD","4163 Lauder Rd","4101","$332,500","4","2","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","3,015","No","3,015","14","CESC02"
"1","21650949","S","SFD","4252 Lauder Rd","4101","$333,175","4","2","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","2","3,154","No","3,154","116","CESC02"
"1","21647341","S","SFD","4240 Lauder Rd","4101","$334,775","4","2","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","2","2,506","Yes","3,541","111","CESC02"
"1","21642708","S","SFD","2631 Lake Crossing Dr","4101","$335,000","4","3","1","Centrgrove","WILLOW LAKES","1","2LEVL","ATTACH","2","2,553","Yes","4,215","133","TANY01"
"1","21639966","S","SFD","3855 Southwind Ter","4101","$335,000","4","4","0","Centrgrove","SOUTHWIND ESTATES","0","1LEVL","ATTACH,TANDM","4+","2,403","Yes","4,806","1","CESC04"
"1","21632730","S","SFD","2802 Bloomsbury S","4101","$335,000","3","2","0","Centrgrove","KENSINGTON GROVE","0","1LEVL","ATTACH","3","2,090","No","2,090","5","KWIN04"
"1","21647454","S","SFD","2807 S Bloomsbury Dr","4101","$336,000","4","3","0","Centrgrove","KENSINGTON GROVE","1","1LEVL","ATTACH","3","1,865","Yes","2,743","120","TUCK16"
"1","21646880","S","SFD","4501 W Hunters Ridge Ln","4101","$337,500","4","3","0","Centrgrove","HUNTERS POINTE","1","1HALF","ATTACH","2","3,136","No","3,136","6","JPTM01"
"1","21647476","S","SFD","195 Hawthorne Ln","4101","$337,900","4","2","1","Centrgrove","FAIR OAKS","1","2LEVL","ATTACH","3","2,851","No","2,851","41","FTRE01"
